STATE,PREC,SEQ,OTHPRIDI,OVER65,OVER75,REGDEM,BACKSIDE,GEOCODE,AGE4,AGEABC,AGE65,AGE75,OTHERPRI,REFORMVT,BEATREP,CALL,AGE9,SEX,DEMVOTE,TIME,CANDSOK,STANDLIV,ISSUE,QUALITY,ADSGORE,CLINTON,SURPLUS,HLTHPLAN,CLINGORE,ISSVQUAL,ADSBRAD,DEMSEEN,FINSIT,UNION,PARTYID,EDUC,RELIGION,BRADUNFR,INCOME,GOREUNFR,IDEOLOGY,PHIL3,PARTY,DEBATES,GORE,BRADLEY,BCPERSON,INTERNET,STEC,ETAX,NEWWAYS,MARRIED,CHILD,RELPUB,DESCRIBE,IMPRESS,ELIFE,BRADHLTH,SOTUNION,REL5,WEIGHT
30.0,108.0,28.0,,18-64,18-74,NOT REGISTERED,COMPLETE,INDUSTRIAL AREAS,18-29,18-24,18-24,18-24,,,,CALL 3,18-24,MALE,BRADLEY,,SATISFIED WITH CANDS,WILL FALL,TAXES,NEW IDEAS,,DISAPPROVE,BOTH,BRADLEY'S PLAN,NOT TOO IMPORTANT,CAND'S PERSONAL QUALITIES,,,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,,,"$15,000-$29,999",,MODERATE,MODERATE,DEMOCRAT,,UNFAVORABLE,FAVORABLE,UNFAVORABLE,,GOOD,,,NO,NO,,,,,NO,YES,,1.193
30.0,108.0,29.0,,65+,18-74,DEMOCRAT,COMPLETE,INDUSTRIAL AREAS,60+,60+,65+,65-74,,,,CALL 3,65-74,MALE,GORE,,SATISFIED WITH CANDS,WILL RISE,WORLD AFFAIRS,HAS THE RIGHT EXPERIENCE,,APPROVE,GORE,GORE'S PLAN,SOMEWHAT IMPORTANT,CAND'S POSITIONS ON ISSUES,,,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,,,"$50,000-$74,999",,MODERATE,MODERATE,DEMOCRAT,,FAVORABLE,FAVORABLE,FAVORABLE,,EXCELLENT,,,YES,NO,,,,,YES,YES,,1.6340000000000001
30.0,108.0,30.0,,18-64,18-74,UNDECLARED/INDEPENDENT,COMPLETE,INDUSTRIAL AREAS,30-44,30-39,30-39,30-39,,,,CALL 3,30-39,FEMALE,BRADLEY,,SATISFIED WITH CANDS,WILL RISE,HEALTH CARE,NOT A TYPICAL POLITICIAN,,APPROVE,BRADLEY,BRADLEY'S PLAN,VERY IMPORTANT,CAND'S POSITIONS ON ISSUES,,,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,,,"$100,000 OR MORE",,VERY LIBERAL,LIBERAL,DEMOCRAT,,UNFAVORABLE,FAVORABLE,UNFAVORABLE,,GOOD,,,YES,NO,,,,,NO,YES,,1.1320000000000001
30.0,108.0,31.0,,18-64,18-74,NOT REGISTERED,COMPLETE,INDUSTRIAL AREAS,30-44,30-39,30-39,30-39,,,,CALL 3,30-39,FEMALE,GORE,,SATISFIED WITH CANDS,WILL RISE,EDUCATION,HAS THE RIGHT EXPERIENCE,,APPROVE,GORE,GORE'S PLAN,NOT TOO IMPORTANT,CAND'S POSITIONS ON ISSUES,,,SAME,NO,INDEPENDENT,SOME COLLEGE/ASSOCIATE,,,"$15,000-$29,999",,MODERATE,MODERATE,INDEPENDENT/OTHER,,FAVORABLE,UNFAVORABLE,FAVORABLE,,GOOD,,,NO,YES,,,,,NO,YES,,1.057
30.0,108.0,32.0,,18-64,18-74,DEMOCRAT,COMPLETE,INDUSTRIAL AREAS,45-59,50-59,50-64,50-64,"YES, FOR MCCAIN",YES,GORE,CALL 3,50-59,FEMALE,GORE,WITHIN 3 DAYS,,,,,NO,APPROVE,,,,,NO,ONE,,,INDEPENDENT,POST GRADUATE STUDY,PROTESTANT,YES,,YES,MODERATE,MODERATE,INDEPENDENT/OTHER,SOMEWHAT CLOSELY,,,UNFAVORABLE,NO,,NO,NEW WAYS,YES,NO,KEEP TO THEMSELVES,STRONGLY FAVOR MY CAND,NEWSPAPERS,GOOD AMOUNT,,,PROTESTANT/OTHER CHRISTIAN,1.057
30.0,108.0,33.0,,18-64,18-74,DEMOCRAT,COMPLETE,INDUSTRIAL AREAS,18-29,18-24,18-24,18-24,NO,NO,BRADLEY,CALL 3,18-24,FEMALE,BRADLEY,THIS YEAR,,,,,NO,APPROVE,,,,,YES,THREE OR MORE,,,DEMOCRAT,SOME COLLEGE/ASSOCIATE,NONE,NO,"$50,000-$74,999",NO,VERY LIBERAL,LIBERAL,DEMOCRAT,NOT TOO CLOSELY,,,FAVORABLE,YES,,NO,NEW WAYS,NO,NO,KEEP TO THEMSELVES,STRONGLY FAVOR MY CAND,NEWSPAPERS,GOOD AMOUNT,,,NONE,1.163
30.0,108.0,34.0,OMITS,18-64,18-74,UNDECLARED/INDEPENDENT,COMPLETE,INDUSTRIAL AREAS,30-44,40-49,40-49,40-49,OMITS,NO,GORE,CALL 3,40-44,FEMALE,GORE,TODAY,,,,,NO,DISAPPROVE,,,,,NO,NONE,,,INDEPENDENT,COLLEGE GRADUATE,PROTESTANT,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,INDEPENDENT/OTHER,SOMEWHAT CLOSELY,,,UNFAVORABLE,YES,,,NEW WAYS,NO,YES,KEEP TO THEMSELVES,LIKE MY CAND WITH RESERVATIONS,TELEVISION,GREAT DEAL,,,PROTESTANT/OTHER CHRISTIAN,1.057
30.0,108.0,35.0,,18-64,18-74,DEMOCRAT,COMPLETE,INDUSTRIAL AREAS,30-44,40-49,40-49,40-49,"YES, FOR MCCAIN",NO,GORE,CALL 3,40-44,FEMALE,GORE,WITHIN LAST WEEK,,,,,YES,APPROVE,,,,,YES,THREE OR MORE,,,DEMOCRAT,COLLEGE GRADUATE,PROTESTANT,YES,"$50,000-$74,999",NO,MODERATE,MODERATE,DEMOCRAT,VERY CLOSELY,,,FAVORABLE,YES,,NO,NEW WAYS,YES,YES,KEEP TO THEMSELVES,STRONGLY FAVOR MY CAND,NEWSPAPERS,GREAT DEAL,,,PROTESTANT/OTHER CHRISTIAN,1.057
30.0,108.0,36.0,NO,18-64,18-74,UNDECLARED/INDEPENDENT,COMPLETE,INDUSTRIAL AREAS,45-59,40-49,40-49,40-49,NO,NO,BRADLEY,CALL 3,45-49,FEMALE,BRADLEY,THIS YEAR,,,,,YES,APPROVE,,,,,NO,TWO,,,INDEPENDENT,POST GRADUATE STUDY,OTHER CHRISTIAN,NO,"$100,000 OR MORE",NO,MODERATE,MODERATE,INDEPENDENT/OTHER,SOMEWHAT CLOSELY,,,UNFAVORABLE,YES,,NO,NEW WAYS,YES,NO,KEEP TO THEMSELVES,STRONGLY FAVOR MY CAND,CANDIDATE CONTACT,GREAT DEAL,,,PROTESTANT/OTHER CHRISTIAN,1.1320000000000001
30.0,108.0,37.0,"YES, FOR BUSH",18-64,18-74,UNDECLARED/INDEPENDENT,COMPLETE,INDUSTRIAL AREAS,30-44,30-39,30-39,30-39,"YES, FOR BUSH",NO,GORE,CALL 3,30-39,FEMALE,GORE,WITHIN 3 DAYS,,,,,NO,APPROVE,,,,,NO,THREE OR MORE,,,INDEPENDENT,SOME COLLEGE/ASSOCIATE,OTHER CHRISTIAN,,"$50,000-$74,999",,SOMEWHAT CONSERVATIVE,CONSERVATIVE,INDEPENDENT/OTHER,NOT CLOSELY AT ALL,,,UNFAVORABLE,YES,,NO,NEW WAYS,YES,YES,PUBLICLY DISCUSSED,LIKE MY CAND WITH RESERVATIONS,INTERNET,GREAT DEAL,,,PROTESTANT/OTHER CHRISTIAN,1.057
30.0,108.0,38.0,,18-64,18-74,DEMOCRAT,COMPLETE,INDUSTRIAL AREAS,18-29,25-29,25-29,25-29,NO,YES,GORE,CALL 3,25-29,MALE,GORE,WITHIN LAST WEEK,,,,,NO,APPROVE,,,,,NO,THREE OR MORE,,,DEMOCRAT,POST GRADUATE STUDY,NONE,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,DEMOCRAT,SOMEWHAT CLOSELY,,,FAVORABLE,YES,,NO,NEW WAYS,NO,NO,KEEP TO THEMSELVES,STRONGLY FAVOR MY CAND,FRIENDS/FAMILY,GREAT DEAL,,,NONE,1.114
30.0,108.0,39.0,,18-64,18-74,DEMOCRAT,COMPLETE,INDUSTRIAL AREAS,60+,60+,50-64,50-64,NO,NO,GORE,CALL 3,60-64,MALE,GORE,BEFORE THAT,,,,,NO,APPROVE,,,,,NO,TWO,,,INDEPENDENT,POST GRADUATE STUDY,PROTESTANT,NO,"$75,000-$99,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,INDEPENDENT/OTHER,VERY CLOSELY,,,UNFAVORABLE,YES,,NO,NEW WAYS,YES,NO,KEEP TO THEMSELVES,LIKE MY CAND WITH RESERVATIONS,CANDIDATE CONTACT,GREAT DEAL,,,PROTESTANT/OTHER CHRISTIAN,1.6340000000000001
30.0,108.0,40.0,,18-64,18-74,DEMOCRAT,COMPLETE,INDUSTRIAL AREAS,30-44,40-49,40-49,40-49,"YES, FOR MCCAIN",NO,BRADLEY,CALL 3,40-44,FEMALE,BRADLEY,WITHIN 3 DAYS,,,,,YES,DISAPPROVE,,,,,YES,THREE OR MORE,,,INDEPENDENT,SOME COLLEGE/ASSOCIATE,NONE,NO,"$30,000-$49,000",YES,MODERATE,MODERATE,INDEPENDENT/OTHER,SOMEWHAT CLOSELY,,,UNFAVORABLE,YES,,NO,NEW WAYS,YES,YES,KEEP TO THEMSELVES,DISLIKE OTHER CANDIDATE,,GREAT DEAL,,,NONE,1.1320000000000001
30.0,108.0,41.0,NO,18-64,18-74,UNDECLARED/INDEPENDENT,COMPLETE,INDUSTRIAL AREAS,18-29,18-24,18-24,18-24,NO,YES,GORE,CALL 3,18-24,FEMALE,GORE,TODAY,,,,,NO,DISAPPROVE,,,,,NO,THREE OR MORE,,,INDEPENDENT,COLLEGE GRADUATE,CATHOLIC,YES,"$30,000-$49,000",YES,VERY LIBERAL,LIBERAL,INDEPENDENT/OTHER,NOT TOO CLOSELY,,,UNFAVORABLE,YES,,YES,NEW WAYS,NO,NO,KEEP TO THEMSELVES,LIKE MY CAND WITH RESERVATIONS,TELEVISION,GOOD AMOUNT,,,CATHOLIC,1.086
30.0,108.0,42.0,,18-64,18-74,DEMOCRAT,COMPLETE,INDUSTRIAL AREAS,30-44,30-39,30-39,30-39,NO,NO,BRADLEY,CALL 3,30-39,MALE,BRADLEY,WITHIN LAST WEEK,,,,,NO,APPROVE,,,,,NO,ONE,,,DEMOCRAT,COLLEGE GRADUATE,JEWISH,NO,"$30,000-$49,000",YES,VERY LIBERAL,LIBERAL,DEMOCRAT,SOMEWHAT CLOSELY,,,FAVORABLE,YES,,NO,NEW WAYS,NO,NO,KEEP TO THEMSELVES,STRONGLY FAVOR MY CAND,CANDIDATE CONTACT,GREAT DEAL,,,JEWISH,1.161
30.0,108.0,43.0,"YES, FOR MCCAIN",18-64,18-74,UNDECLARED/INDEPENDENT,COMPLETE,INDUSTRIAL AREAS,30-44,30-39,30-39,30-39,"YES, FOR MCCAIN",YES,GORE,CALL 3,30-39,FEMALE,GORE,TODAY,,,,,NO,DISAPPROVE,,,,,NO,THREE OR MORE,,,INDEPENDENT,SOME COLLEGE/ASSOCIATE,OTHER CHRISTIAN,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,INDEPENDENT/OTHER,SOMEWHAT CLOSELY,,,UNFAVORABLE,YES,,YES,NEW WAYS,YES,NO,KEEP TO THEMSELVES,LIKE MY CAND WITH RESERVATIONS,TELEVISION,GOOD AMOUNT,,,PROTESTANT/OTHER CHRISTIAN,1.057
30.0,111.0,1.0,,65+,75+,DEMOCRAT,COMPLETE,SOUTH,60+,60+,65+,75+,,,,CALL 1,75+,MALE,GORE,,SATISFIED WITH CANDS,WILL RISE,HEALTH CARE,BEST CHANCE TO WIN,,APPROVE,GORE,GORE'S PLAN,NOT IMPORTANT AT ALL,CAND'S POSITIONS ON ISSUES,,,SAME,NO,DEMOCRAT,DID NOT COMPLETE HIGH SCHOOL,,,"UNDER $15,000",,MODERATE,MODERATE,DEMOCRAT,,FAVORABLE,,FAVORABLE,,GOOD,,,YES,NO,,,,,NO,YES,,1.72
30.0,111.0,2.0,,18-64,18-74,DEMOCRAT,COMPLETE,SOUTH,30-44,40-49,40-49,40-49,,,,CALL 1,40-44,MALE,GORE,,SATISFIED WITH CANDS,WILL RISE,ECONOMY/JOBS,HAS THE RIGHT EXPERIENCE,,APPROVE,GORE,BOTH ABOUT THE SAME,VERY IMPORTANT,CAND'S PERSONAL QUALITIES,,,BETTER,NO,DEMOCRAT,SOME COLLEGE/ASSOCIATE,,,"$50,000-$74,999",,SOMEWHAT LIBERAL,LIBERAL,DEMOCRAT,,FAVORABLE,FAVORABLE,FAVORABLE,,GOOD,,,NO,NO,,,,,NO,NO,,1.195
30.0,111.0,3.0,,65+,18-74,DEMOCRAT,COMPLETE,SOUTH,60+,60+,65+,65-74,,,,CALL 1,65-74,,GORE,,SATISFIED WITH CANDS,WILL RISE,,HAS THE RIGHT EXPERIENCE,,APPROVE,NEITHER,GORE'S PLAN,SOMEWHAT IMPORTANT,,,,SAME,YES,DEMOCRAT,SOME COLLEGE/ASSOCIATE,,,"$30,000-$49,000",,SOMEWHAT CONSERVATIVE,CONSERVATIVE,DEMOCRAT,,FAVORABLE,,UNFAVORABLE,,GOOD,,,YES,NO,,,,,NO,YES,,1.72
30.0,111.0,4.0,,18-64,18-74,DEMOCRAT,COMPLETE,SOUTH,45-59,40-49,40-49,40-49,,,,CALL 1,45-49,FEMALE,BRADLEY,,WOULD LIKE SOMEONE ELSE,WILL RISE,TAXES,NOT A TYPICAL POLITICIAN,,DISAPPROVE,NEITHER,BRADLEY'S PLAN,VERY IMPORTANT,,,,BETTER,NO,INDEPENDENT,COLLEGE GRADUATE,,,"$50,000-$74,999",,MODERATE,MODERATE,INDEPENDENT/OTHER,,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,,EXCELLENT,,,YES,YES,,,,,NO,NO,,0.799
30.0,111.0,5.0,,18-64,18-74,UNDECLARED/INDEPENDENT,COMPLETE,SOUTH,45-59,40-49,40-49,40-49,,,,CALL 1,45-49,FEMALE,GORE,,WOULD LIKE SOMEONE ELSE,WILL FALL,WORLD AFFAIRS,HAS THE RIGHT EXPERIENCE,,APPROVE,GORE,GORE'S PLAN,SOMEWHAT IMPORTANT,CAND'S POSITIONS ON ISSUES,,,BETTER,YES,INDEPENDENT,COLLEGE GRADUATE,,,"$30,000-$49,000",,SOMEWHAT LIBERAL,LIBERAL,INDEPENDENT/OTHER,,FAVORABLE,UNFAVORABLE,UNFAVORABLE,,GOOD,,,YES,YES,,,,,NO,YES,,1.159
30.0,111.0,6.0,,18-64,18-74,DEMOCRAT,COMPLETE,SOUTH,30-44,30-39,30-39,30-39,,,,CALL 1,30-39,FEMALE,GORE,,SATISFIED WITH CANDS,WILL RISE,EDUCATION,STRONG LEADER,,APPROVE,GORE,GORE'S PLAN,NOT TOO IMPORTANT,CAND'S POSITIONS ON ISSUES,,,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,,,"$30,000-$49,000",,MODERATE,MODERATE,DEMOCRAT,,FAVORABLE,FAVORABLE,UNFAVORABLE,,GOOD,,,YES,YES,,,,,YES,YES,,1.159
30.0,111.0,7.0,,18-64,18-74,,NOT COMPLETE,SOUTH,60+,60+,50-64,50-64,"YES, FOR MCCAIN",NO,GORE,CALL 1,60-64,MALE,GORE,THIS YEAR,,,,,NO,,,,,,NO,THREE OR MORE,,,,,CATHOLIC,,,,,,,,,,,,,,,,,,LIKE MY CAND WITH RESERVATIONS,TELEVISION,,,,CATHOLIC,1.72
30.0,111.0,8.0,NO,18-64,18-74,UNDECLARED/INDEPENDENT,COMPLETE,SOUTH,30-44,30-39,30-39,30-39,NO,NO,GORE,CALL 1,30-39,MALE,BRADLEY,THIS YEAR,,,,,NO,APPROVE,,,,,NO,THREE OR MORE,,,SOMETHING ELSE,POST GRADUATE STUDY,NONE,YES,"$50,000-$74,999",YES,VERY LIBERAL,LIBERAL,INDEPENDENT/OTHER,SOMEWHAT CLOSELY,,,FAVORABLE,YES,,NO,FAMILIAR APPROACH,YES,NO,KEEP TO THEMSELVES,LIKE MY CAND WITH RESERVATIONS,TELEVISION,GREAT DEAL,,,NONE,0.8230000000000001
30.0,111.0,9.0,,18-64,18-74,DEMOCRAT,COMPLETE,SOUTH,30-44,30-39,30-39,30-39,NO,NO,GORE,CALL 1,30-39,FEMALE,GORE,BEFORE THAT,,,,,NO,APPROVE,,,,,NO,NONE,,,DEMOCRAT,HIGH SCHOOL GRADUATE,OTHER CHRISTIAN,YES,"$15,000-$29,999",NO,VERY CONSERVATIVE,CONSERVATIVE,DEMOCRAT,VERY CLOSELY,,,FAVORABLE,YES,,NO,FAMILIAR APPROACH,YES,YES,PUBLICLY DISCUSSED,STRONGLY FAVOR MY CAND,INTERNET,GOOD AMOUNT,,,PROTESTANT/OTHER CHRISTIAN,1.159
30.0,111.0,10.0,,18-64,18-74,DEMOCRAT,COMPLETE,SOUTH,45-59,40-49,40-49,40-49,NO,NO,GORE,CALL 1,45-49,FEMALE,GORE,THIS YEAR,,,,,YES,APPROVE,,,,,YES,NONE,,,DEMOCRAT,SOME COLLEGE/ASSOCIATE,,,"$30,000-$49,000",,VERY LIBERAL,LIBERAL,DEMOCRAT,SOMEWHAT CLOSELY,,,FAVORABLE,YES,,NO,NEW WAYS,YES,YES,KEEP TO THEMSELVES,LIKE MY CAND WITH RESERVATIONS,CANDIDATE CONTACT,GREAT DEAL,,,,1.159
30.0,111.0,11.0,,65+,18-74,DEMOCRAT,COMPLETE,SOUTH,60+,60+,65+,65-74,NO,NO,BRADLEY,CALL 1,65-74,FEMALE,BRADLEY,THIS YEAR,,,,,NO,APPROVE,,,,,NO,THREE OR MORE,,,INDEPENDENT,COLLEGE GRADUATE,,NO,"UNDER $15,000",YES,MODERATE,MODERATE,INDEPENDENT/OTHER,VERY CLOSELY,,,FAVORABLE,NO,,,NEW WAYS,NO,NO,KEEP TO THEMSELVES,STRONGLY FAVOR MY CAND,TELEVISION,NOT AT ALL,,,,1.1480000000000001
30.0,111.0,12.0,,18-64,18-74,DEMOCRAT,COMPLETE,SOUTH,60+,60+,50-64,50-64,,,,CALL 2,60-64,FEMALE,GORE,,SATISFIED WITH CANDS,WILL RISE,SS/ MEDICARE,HAS THE RIGHT EXPERIENCE,,DISAPPROVE,GORE,GORE'S PLAN,NOT IMPORTANT AT ALL,CAND'S PERSONAL QUALITIES,,,WORSE,NO,INDEPENDENT,SOME COLLEGE/ASSOCIATE,,,"$15,000-$29,999",,MODERATE,MODERATE,INDEPENDENT/OTHER,,FAVORABLE,UNFAVORABLE,UNFAVORABLE,,GOOD,,,NO,NO,,,,,YES,NO,,1.668
30.0,111.0,13.0,,18-64,18-74,DEMOCRAT,COMPLETE,SOUTH,30-44,30-39,30-39,30-39,,,,CALL 2,30-39,FEMALE,GORE,,SATISFIED WITH CANDS,WILL RISE,,HAS THE RIGHT EXPERIENCE,,APPROVE,GORE,,VERY IMPORTANT,CAND'S POSITIONS ON ISSUES,,,BETTER,NO,DEMOCRAT,SOME COLLEGE/ASSOCIATE,,,"$50,000-$74,999",,SOMEWHAT LIBERAL,LIBERAL,DEMOCRAT,,FAVORABLE,FAVORABLE,FAVORABLE,,GOOD,,,YES,YES,,,,,YES,NO,,1.159
30.0,111.0,14.0,,18-64,18-74,DEMOCRAT,COMPLETE,SOUTH,45-59,50-59,50-64,50-64,"YES, FOR MCCAIN",YES,BRADLEY,CALL 2,50-59,FEMALE,OTHER,THIS YEAR,,,,,NO,DISAPPROVE,,,,,YES,THREE OR MORE,,,INDEPENDENT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"UNDER $15,000",NO,MODERATE,MODERATE,INDEPENDENT/OTHER,VERY CLOSELY,,,UNFAVORABLE,NO,,NO,NEW WAYS,NO,NO,PUBLICLY DISCUSSED,STRONGLY FAVOR MY CAND,TELEVISION,NOT AT ALL,,,CATHOLIC,0.494
30.0,111.0,15.0,,18-64,18-74,UNDECLARED/INDEPENDENT,COMPLETE,SOUTH,30-44,30-39,30-39,30-39,,,,CALL 3,30-39,FEMALE,GORE,,SATISFIED WITH CANDS,WILL RISE,ECONOMY/JOBS,BEST CHANCE TO WIN,,APPROVE,GORE,BOTH ABOUT THE SAME,NOT TOO IMPORTANT,CAND'S POSITIONS ON ISSUES,,,BETTER,YES,INDEPENDENT,SOME COLLEGE/ASSOCIATE,,,"$30,000-$49,000",,MODERATE,MODERATE,INDEPENDENT/OTHER,,FAVORABLE,UNFAVORABLE,UNFAVORABLE,,EXCELLENT,,,YES,NO,,,,,NO,NO,,1.159
30.0,111.0,16.0,,18-64,18-74,UNDECLARED/INDEPENDENT,COMPLETE,SOUTH,30-44,30-39,30-39,30-39,,,,CALL 3,30-39,FEMALE,GORE,,SATISFIED WITH CANDS,WILL RISE,ECONOMY/JOBS,HAS THE RIGHT EXPERIENCE,,DISAPPROVE,NEITHER,GORE'S PLAN,NOT IMPORTANT AT ALL,CAND'S PERSONAL QUALITIES,,,WORSE,NO,,SOME COLLEGE/ASSOCIATE,,,"$50,000-$74,999",,MODERATE,MODERATE,,,FAVORABLE,UNFAVORABLE,UNFAVORABLE,,NOT SO GOOD,,,YES,NO,,,,,YES,NO,,1.159
30.0,111.0,17.0,,18-64,18-74,DEMOCRAT,COMPLETE,SOUTH,30-44,30-39,30-39,30-39,,,,CALL 3,30-39,FEMALE,GORE,,SATISFIED WITH CANDS,WILL FALL,HEALTH CARE,HAS THE RIGHT EXPERIENCE,,APPROVE,GORE,BOTH ABOUT THE SAME,NOT TOO IMPORTANT,CAND'S PERSONAL QUALITIES,,,SAME,NO,DEMOCRAT,SOME COLLEGE/ASSOCIATE,,,"$30,000-$49,000",,SOMEWHAT LIBERAL,LIBERAL,DEMOCRAT,,FAVORABLE,FAVORABLE,FAVORABLE,,GOOD,,,NO,NO,,,,,NO,YES,,1.159
30.0,111.0,18.0,,18-64,18-74,DEMOCRAT,COMPLETE,SOUTH,30-44,30-39,30-39,30-39,,,,CALL 3,30-39,FEMALE,GORE,,SATISFIED WITH CANDS,WILL RISE,ECONOMY/JOBS,STRONG LEADER,,APPROVE,GORE,GORE'S PLAN,NOT TOO IMPORTANT,CAND'S POSITIONS ON ISSUES,,,BETTER,NO,DEMOCRAT,SOME COLLEGE/ASSOCIATE,,,"$75,000-$99,999",,MODERATE,MODERATE,DEMOCRAT,,FAVORABLE,FAVORABLE,FAVORABLE,,EXCELLENT,,,YES,YES,,,,,NO,NO,,1.159
30.0,111.0,19.0,,18-64,18-74,DEMOCRAT,COMPLETE,SOUTH,45-59,40-49,40-49,40-49,,,,CALL 3,45-49,FEMALE,GORE,,SATISFIED WITH CANDS,WILL RISE,SS/ MEDICARE,HAS THE RIGHT EXPERIENCE,,APPROVE,GORE,GORE'S PLAN,VERY IMPORTANT,CAND'S POSITIONS ON ISSUES,,,BETTER,NO,DEMOCRAT,SOME COLLEGE/ASSOCIATE,,,"$30,000-$49,000",,VERY LIBERAL,LIBERAL,DEMOCRAT,,FAVORABLE,FAVORABLE,FAVORABLE,,EXCELLENT,,,YES,NO,,,,,YES,YES,,1.159
30.0,111.0,20.0,,18-64,18-74,DEMOCRAT,COMPLETE,SOUTH,45-59,40-49,40-49,40-49,,,,CALL 3,45-49,FEMALE,BRADLEY,,SATISFIED WITH CANDS,WILL RISE,SS/ MEDICARE,HAS THE RIGHT EXPERIENCE,,APPROVE,NEITHER,BRADLEY'S PLAN,NOT IMPORTANT AT ALL,CAND'S POSITIONS ON ISSUES,,,BETTER,NO,INDEPENDENT,HIGH SCHOOL GRADUATE,,,"$30,000-$49,000",,MODERATE,MODERATE,INDEPENDENT/OTHER,,UNFAVORABLE,FAVORABLE,FAVORABLE,,NOT SO GOOD,,,YES,YES,,,,,NO,YES,,0.799
30.0,111.0,21.0,,18-64,18-74,,NOT COMPLETE,SOUTH,60+,60+,50-64,50-64,,,,CALL 3,60-64,FEMALE,GORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,,,,,NO,,,1.668
30.0,111.0,22.0,,18-64,18-74,UNDECLARED/INDEPENDENT,COMPLETE,SOUTH,30-44,40-49,40-49,40-49,,,,CALL 3,40-44,FEMALE,BRADLEY,,WOULD LIKE SOMEONE ELSE,WILL RISE,EDUCATION,LOYAL DEMOCRAT,,DISAPPROVE,NEITHER,BRADLEY'S PLAN,NOT IMPORTANT AT ALL,CAND'S PERSONAL QUALITIES,,,BETTER,NO,INDEPENDENT,SOME COLLEGE/ASSOCIATE,,,"$30,000-$49,000",,SOMEWHAT LIBERAL,LIBERAL,INDEPENDENT/OTHER,,UNFAVORABLE,FAVORABLE,UNFAVORABLE,,GOOD,,,YES,YES,,,,,YES,NO,,0.799
30.0,111.0,23.0,,18-64,18-74,DEMOCRAT,COMPLETE,SOUTH,30-44,30-39,30-39,30-39,,,,CALL 3,30-39,FEMALE,OTHER,,WOULD LIKE SOMEONE ELSE,WILL FALL,WORLD AFFAIRS,STANDS UP FOR BELIEFS,,DISAPPROVE,NEITHER,BOTH ABOUT THE SAME,SOMEWHAT IMPORTANT,CAND'S POSITIONS ON ISSUES,,,SAME,YES,INDEPENDENT,HIGH SCHOOL GRADUATE,,,"$30,000-$49,000",,MODERATE,MODERATE,INDEPENDENT/OTHER,,FAVORABLE,FAVORABLE,UNFAVORABLE,,GOOD,,,YES,YES,,,,,YES,NO,,0.494
30.0,111.0,24.0,,18-64,18-74,DEMOCRAT,COMPLETE,SOUTH,45-59,50-59,50-64,50-64,"YES, FOR BUSH",NO,GORE,CALL 3,50-59,FEMALE,GORE,BEFORE THAT,,,,,NO,APPROVE,,,,,NO,THREE OR MORE,,,INDEPENDENT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,,NO,MODERATE,MODERATE,INDEPENDENT/OTHER,NOT TOO CLOSELY,,,FAVORABLE,NO,,NO,FAMILIAR APPROACH,YES,NO,KEEP TO THEMSELVES,LIKE MY CAND WITH RESERVATIONS,TELEVISION,NOT AT ALL,,,CATHOLIC,1.159
30.0,111.0,25.0,,18-64,18-74,DEMOCRAT,COMPLETE,SOUTH,30-44,30-39,30-39,30-39,"YES, FOR MCCAIN",YES,BRADLEY,CALL 3,30-39,FEMALE,BRADLEY,WITHIN LAST WEEK,,,,,NO,APPROVE,,,,,NO,THREE OR MORE,,,INDEPENDENT,POST GRADUATE STUDY,CATHOLIC,YES,"$100,000 OR MORE",YES,MODERATE,MODERATE,INDEPENDENT/OTHER,SOMEWHAT CLOSELY,,,FAVORABLE,YES,,NO,NEW WAYS,YES,NO,KEEP TO THEMSELVES,LIKE MY CAND WITH RESERVATIONS,NEWSPAPERS,GOOD AMOUNT,,,CATHOLIC,0.799
30.0,111.0,26.0,,18-64,18-74,DEMOCRAT,COMPLETE,SOUTH,30-44,40-49,40-49,40-49,"YES, FOR BUSH",YES,BRADLEY,CALL 3,40-44,FEMALE,BRADLEY,WITHIN 3 DAYS,,,,,NO,APPROVE,,,,,NO,THREE OR MORE,,,INDEPENDENT,SOME COLLEGE/ASSOCIATE,PROTESTANT,NO,"$15,000-$29,999",NO,MODERATE,MODERATE,INDEPENDENT/OTHER,VERY CLOSELY,,,FAVORABLE,YES,,NO,NEW WAYS,NO,YES,KEEP TO THEMSELVES,LIKE MY CAND WITH RESERVATIONS,INTERNET,GREAT DEAL,,,PROTESTANT/OTHER CHRISTIAN,0.799
