QTYPE,VETVOTER,GEOCODE,BUSHUNFR,STR8TALK,BEATDEM,REFORMER,MCSAYDO,INTERNET,LOYALREP,MCCONSRV,STATE,PREC,SEQ,CALL,AGE9,RACE,SEX,REPVOTE,TIME,ISSUE,QUALITY,ISSVQUAL,RELRIGHT,ABORTION,BUSHKNOW,FINSIT,SSTAX,PARTYID,EDUC,INCOME,MCAIUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,BACKSIDE,AGE4,AGEABC,PARTY,AGE65,AGE75,BUSH,MCCAIN,ALLOWVOT,GOREBUSH,GOREMCAN,WEIGHT
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,BUSH,YES,NO,NOT TIED TO PARTY LEADERS,OMITS,47.0,95.0,31.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,BEFORE THAT,OMITS,MORAL VALUES,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,COLLEGE GRADUATE,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,BUSH,MCCAIN,0.739
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,BUSH,YES,NO,LOYAL REPUBLICAN,NOT CONSERVATIVE ENOUGH,47.0,95.0,32.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,BEFORE THAT,MORAL VALUES,MORAL VALUES,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,SAME,TAX CUT,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,"$75,000-$99,999",YES,MODERATE,MODERATE,18-64,18-74,COMPLETE,60+,60+,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,BUSH,OMITS,0.902
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,OMITS,OMITS,,LOYAL REPUBLICAN,NOT CONSERVATIVE ENOUGH,47.0,95.0,33.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,THIS YEAR,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,"$30,000-$49,000",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,60+,60+,REPUBLICAN,50-64,50-64,FAVORABLE,OMITS,ONLY REPUBLICANS,BUSH,OMITS,0.902
STATE,NO,EAST/RICHMOND,YES,MCCAIN,MCCAIN,MCCAIN,NO,NO,LOYAL REPUBLICAN,ABOUT RIGHT,47.0,95.0,34.0,SECOND CALL,75+,WHITE,FEMALE,MCCAIN,THIS YEAR,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,NO,WORSE,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,COMPLETE,60+,60+,REPUBLICAN,65+,75+,UNFAVORABLE,FAVORABLE,ALL VOTERS,GORE,MCCAIN,0.792
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,BUSH,YES,NO,NOT TIED TO PARTY LEADERS,ABOUT RIGHT,47.0,95.0,35.0,SECOND CALL,75+,WHITE,FEMALE,BUSH,THIS YEAR,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,"$50,000-$74,999",YES,MODERATE,MODERATE,65+,75+,COMPLETE,60+,60+,INDEPENDENT/OTHER,65+,75+,FAVORABLE,UNFAVORABLE,OMITS,BUSH,MCCAIN,0.902
STATE,YES,EAST/RICHMOND,NO,MCCAIN,MCCAIN,MCCAIN,YES,NO,NOT TIED TO PARTY LEADERS,ABOUT RIGHT,47.0,95.0,36.0,SECOND CALL,65-74,WHITE,MALE,MCCAIN,THIS YEAR,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,NO,SAME,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,HIGH SCHOOL GRADUATE,"$30,000-$49,000",NO,MODERATE,MODERATE,65+,18-74,COMPLETE,60+,60+,INDEPENDENT/OTHER,65+,65-74,UNFAVORABLE,FAVORABLE,ALL VOTERS,GORE,MCCAIN,0.786
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,BUSH,YES,YES,LOYAL REPUBLICAN,NOT CONSERVATIVE ENOUGH,47.0,95.0,37.0,SECOND CALL,30-39,WHITE,MALE,BUSH,BEFORE THAT,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,POST GRADUATE STUDY,"$50,000-$74,999",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,30-39,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,BUSH,MCCAIN,0.733
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,BUSH,YES,NO,LOYAL REPUBLICAN,OMITS,47.0,95.0,38.0,SECOND CALL,75+,WHITE,FEMALE,BUSH,THIS YEAR,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,YES,LEGAL IN ALL CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,HIGH SCHOOL GRADUATE,"$30,000-$49,000",YES,VERY CONSERVATIVE,CONSERVATIVE,65+,75+,COMPLETE,60+,60+,REPUBLICAN,65+,75+,FAVORABLE,UNFAVORABLE,ALL VOTERS,BUSH,MCCAIN,0.902
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,BUSH,NO,NO,LOYAL REPUBLICAN,NOT CONSERVATIVE ENOUGH,47.0,95.0,39.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,THIS YEAR,WORLD AFFAIRS,CAN WIN IN NOVEMBER,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,"$30,000-$49,000",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,COMPLETE,60+,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,BUSH,OMITS,0.902
STATE,YES,EAST/RICHMOND,NO,BUSH,BUSH,BOTH,NO,YES,OMITS,ABOUT RIGHT,47.0,95.0,40.0,SECOND CALL,30-39,WHITE,MALE,BUSH,BEFORE THAT,WORLD AFFAIRS,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,COLLEGE GRADUATE,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,30-44,30-39,REPUBLICAN,30-39,30-39,FAVORABLE,FAVORABLE,ONLY REPUBLICANS,BUSH,MCCAIN,0.733
STATE,NO,EAST/RICHMOND,NO,NEITHER,BUSH,NEITHER,YES,NO,NOT TIED TO PARTY LEADERS,NOT CONSERVATIVE ENOUGH,47.0,95.0,41.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,WITHIN LAST WEEK,ABORTION,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,COLLEGE GRADUATE,"$30,000-$49,000",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,COMPLETE,60+,60+,INDEPENDENT/OTHER,65+,65-74,FAVORABLE,UNFAVORABLE,ALL VOTERS,BUSH,MCCAIN,0.902
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,BOTH,YES,NO,LOYAL REPUBLICAN,NOT CONSERVATIVE ENOUGH,47.0,95.0,42.0,THIRD CALL,50-59,WHITE,MALE,BUSH,BEFORE THAT,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,"$30,000-$49,000",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,ALL VOTERS,BUSH,MCCAIN,0.733
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,OMITS,YES,YES,LOYAL REPUBLICAN,OMITS,47.0,95.0,43.0,THIRD CALL,18-24,WHITE,MALE,BUSH,THIS YEAR,TAXES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,OMITS,ILLEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,HIGH SCHOOL GRADUATE,"$30,000-$49,000",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,18-29,18-24,REPUBLICAN,18-24,18-24,FAVORABLE,UNFAVORABLE,ALL VOTERS,BUSH,OMITS,0.747
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,BOTH,YES,NO,NOT TIED TO PARTY LEADERS,NOT CONSERVATIVE ENOUGH,47.0,95.0,44.0,THIRD CALL,45-49,WHITE,MALE,BUSH,BEFORE THAT,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,SAME,TAX CUT,INDEPENDENT,COLLEGE GRADUATE,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,BUSH,MCCAIN,0.733
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,BUSH,NO,YES,LOYAL REPUBLICAN,NOT CONSERVATIVE ENOUGH,47.0,95.0,45.0,THIRD CALL,30-39,WHITE,MALE,BUSH,THIS YEAR,TAXES,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,"$15,000-$29,000",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,30-39,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,BUSH,MCCAIN,0.733
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,OMITS,YES,YES,NOT TIED TO PARTY LEADERS,TOO CONSERVATIVE,47.0,95.0,46.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,THIS YEAR,CAMPAIGN FINANCE REFORM,MORAL VALUES,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,WORSE,TAX CUT,INDEPENDENT,POST GRADUATE STUDY,"$50,000-$74,999",YES,MODERATE,MODERATE,18-64,18-74,COMPLETE,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,UNFAVORABLE,ALL VOTERS,BUSH,MCCAIN,0.739
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,BOTH,YES,YES,LOYAL REPUBLICAN,NOT CONSERVATIVE ENOUGH,47.0,95.0,47.0,THIRD CALL,40-44,WHITE,MALE,BUSH,BEFORE THAT,TAXES,MORAL VALUES,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,POST GRADUATE STUDY,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,40-49,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,BUSH,OMITS,0.733
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,MCCAIN,YES,YES,NOT TIED TO PARTY LEADERS,OMITS,47.0,95.0,48.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,THIS YEAR,SOCIAL SECURITY/MEDICARE,MORAL VALUES,CANDS POSITIONS ON ISSUES,NO,LEGAL IN ALL CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,BUSH,OMITS,0.739
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,BOTH,YES,YES,NOT TIED TO PARTY LEADERS,NOT CONSERVATIVE ENOUGH,47.0,95.0,49.0,THIRD CALL,60-64,WHITE,FEMALE,BUSH,THIS YEAR,MORAL VALUES,MORAL VALUES,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,POST GRADUATE STUDY,"$30,000-$49,000",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,60+,60+,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,BUSH,MCCAIN,0.902
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,OMITS,YES,YES,NOT TIED TO PARTY LEADERS,ABOUT RIGHT,47.0,95.0,50.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,WITHIN LAST WEEK,EDUCATION,MORAL VALUES,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,SAME,TAX CUT,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,,NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,18-29,18-24,INDEPENDENT/OTHER,18-24,18-24,FAVORABLE,FAVORABLE,ALL VOTERS,BUSH,GORE,0.753
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,BUSH,YES,NO,LOYAL REPUBLICAN,NOT CONSERVATIVE ENOUGH,47.0,95.0,51.0,THIRD CALL,45-49,BLACK,FEMALE,BUSH,THIS YEAR,TAXES,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,HIGH SCHOOL GRADUATE,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,40-49,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,ALL VOTERS,BUSH,GORE,0.618
STATE,YES,EAST/RICHMOND,NO,BUSH,BUSH,BUSH,NO,NO,NOT TIED TO PARTY LEADERS,TOO CONSERVATIVE,47.0,95.0,52.0,THIRD CALL,65-74,WHITE,MALE,BUSH,TODAY,SOCIAL SECURITY/MEDICARE,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,YES,LEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,DID NOT COMPLETE HIGH SCHOOL,"$30,000-$49,000",YES,MODERATE,MODERATE,65+,18-74,COMPLETE,60+,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,ALL VOTERS,BUSH,OMITS,0.895
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,BOTH,NO,YES,LOYAL REPUBLICAN,ABOUT RIGHT,47.0,95.0,53.0,THIRD CALL,60-64,WHITE,FEMALE,BUSH,BEFORE THAT,OMITS,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,YES,OMITS,YES,WORSE,TAX CUT,REPUBLICAN,POST GRADUATE STUDY,"$100,000 OR MORE",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,60+,60+,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,ONLY REPUBLICANS,BUSH,MCCAIN,0.902
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,BOTH,YES,YES,NOT TIED TO PARTY LEADERS,NOT CONSERVATIVE ENOUGH,47.0,95.0,54.0,THIRD CALL,40-44,WHITE,MALE,BUSH,THIS YEAR,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN ALL CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,"$75,000-$99,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,UNFAVORABLE,ALL VOTERS,BUSH,GORE,0.733
STATE,NO,EAST/RICHMOND,YES,BUSH,BUSH,BUSH,YES,YES,NOT TIED TO PARTY LEADERS,TOO CONSERVATIVE,47.0,95.0,55.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,THIS YEAR,TAXES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,WORSE,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,COMPLETE,30-44,40-49,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,ALL VOTERS,BUSH,MCCAIN,0.739
STATE,NO,EAST/RICHMOND,YES,MCCAIN,MCCAIN,NEITHER,NO,NO,NOT TIED TO PARTY LEADERS,ABOUT RIGHT,47.0,95.0,56.0,THIRD CALL,75+,WHITE,FEMALE,MCCAIN,WITHIN LAST 3 DAYS,SOCIAL SECURITY/MEDICARE,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,NO,BETTER,STRENGTHEN SOCIAL SECURITY,DEMOCRAT,HIGH SCHOOL GRADUATE,"UNDER $15,000",OMITS,MODERATE,MODERATE,65+,75+,COMPLETE,60+,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,ALL VOTERS,GORE,GORE,0.792
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,BOTH,YES,YES,LOYAL REPUBLICAN,ABOUT RIGHT,47.0,95.0,57.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,WITHIN LAST 3 DAYS,EDUCATION,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,OMITS,LEGAL IN MOST CASES,YES,WORSE,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,POST GRADUATE STUDY,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,30-44,40-49,REPUBLICAN,40-49,40-49,FAVORABLE,FAVORABLE,ONLY REPUBLICANS,BUSH,MCCAIN,0.739
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,OMITS,NO,YES,LOYAL REPUBLICAN,OMITS,47.0,95.0,58.0,THIRD CALL,50-59,BLACK,MALE,BUSH,BEFORE THAT,WORLD AFFAIRS,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,COLLEGE GRADUATE,"$30,000-$49,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,BUSH,OMITS,0.613
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,BUSH,YES,NO,NOT TIED TO PARTY LEADERS,OMITS,47.0,95.0,59.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,THIS YEAR,OMITS,MORAL VALUES,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN MOST CASES,YES,WORSE,STRENGTHEN SOCIAL SECURITY,,DID NOT COMPLETE HIGH SCHOOL,"$15,000-$29,000",YES,,,18-64,18-74,COMPLETE,30-44,40-49,,40-49,40-49,FAVORABLE,UNFAVORABLE,ALL VOTERS,BUSH,OMITS,0.739
STATE,NO,D.C. SUBURBS,YES,MCCAIN,MCCAIN,MCCAIN,NO,YES,NOT TIED TO PARTY LEADERS,ABOUT RIGHT,47.0,96.0,1.0,FIRST CALL,30-39,WHITE,FEMALE,MCCAIN,THIS YEAR,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,SAME,TAX CUT,INDEPENDENT,POST GRADUATE STUDY,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,UNFAVORABLE,FAVORABLE,ONLY REPUBLICANS,BUSH,MCCAIN,1.083
STATE,NO,D.C. SUBURBS,OMITS,BUSH,BUSH,NEITHER,YES,NO,NOT TIED TO PARTY LEADERS,NOT CONSERVATIVE ENOUGH,47.0,96.0,2.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,WITHIN LAST WEEK,WORLD AFFAIRS,CAN WIN IN NOVEMBER,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,"$50,000-$74,999",OMITS,MODERATE,MODERATE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,ALL VOTERS,BUSH,GORE,0.995
STATE,NO,D.C. SUBURBS,NO,NEITHER,BUSH,NEITHER,YES,YES,LOYAL REPUBLICAN,NOT CONSERVATIVE ENOUGH,47.0,96.0,3.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,THIS YEAR,TAXES,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,NO,LEGAL IN ALL CASES,YES,SAME,TAX CUT,REPUBLICAN,COLLEGE GRADUATE,"$75,000-$99,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,40-49,REPUBLICAN,40-49,40-49,FAVORABLE,FAVORABLE,ONLY REPUBLICANS,BUSH,MCCAIN,0.995
STATE,NO,D.C. SUBURBS,NO,BUSH,BUSH,BUSH,YES,NO,LOYAL REPUBLICAN,NOT CONSERVATIVE ENOUGH,47.0,96.0,4.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,BEFORE THAT,MORAL VALUES,OMITS,CANDS POSITIONS ON ISSUES,OMITS,LEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,COLLEGE GRADUATE,"$30,000-$49,000",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,COMPLETE,60+,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,BUSH,MCCAIN,1.117
STATE,NO,D.C. SUBURBS,YES,BOTH,BUSH,BOTH,NO,YES,NOT TIED TO PARTY LEADERS,ABOUT RIGHT,47.0,96.0,5.0,FIRST CALL,50-59,WHITE,MALE,BUSH,TODAY,OMITS,CAN WIN IN NOVEMBER,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,COLLEGE GRADUATE,,YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,FAVORABLE,ONLY REPUBLICANS,BUSH,MCCAIN,0.996
STATE,YES,D.C. SUBURBS,NO,MCCAIN,MCCAIN,BOTH,NO,YES,NOT TIED TO PARTY LEADERS,ABOUT RIGHT,47.0,96.0,6.0,FIRST CALL,50-59,WHITE,MALE,MCCAIN,WITHIN LAST WEEK,OMITS,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN ALL CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,POST GRADUATE STUDY,"$100,000 OR MORE",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,ALL VOTERS,BUSH,MCCAIN,1.084
STATE,YES,D.C. SUBURBS,YES,MCCAIN,MCCAIN,MCCAIN,NO,YES,NOT TIED TO PARTY LEADERS,ABOUT RIGHT,47.0,96.0,7.0,FIRST CALL,30-39,WHITE,FEMALE,MCCAIN,BEFORE THAT,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,NO,BETTER,STRENGTHEN SOCIAL SECURITY,DEMOCRAT,COLLEGE GRADUATE,"$75,000-$99,999",YES,MODERATE,MODERATE,18-64,18-74,COMPLETE,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,ALL VOTERS,GORE,MCCAIN,1.083
STATE,YES,D.C. SUBURBS,NO,BUSH,BUSH,BUSH,NO,YES,LOYAL REPUBLICAN,NOT CONSERVATIVE ENOUGH,47.0,96.0,8.0,FIRST CALL,50-59,WHITE,MALE,BUSH,WITHIN LAST 3 DAYS,WORLD AFFAIRS,CAN WIN IN NOVEMBER,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN ALL CASES,YES,BETTER,TAX CUT,REPUBLICAN,POST GRADUATE STUDY,"$100,000 OR MORE",NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,ONLY REPUBLICANS,BUSH,MCCAIN,0.996
STATE,,D.C. SUBURBS,OMITS,OMITS,OMITS,OMITS,YES,,LOYAL REPUBLICAN,OMITS,47.0,96.0,9.0,FIRST CALL,50-59,WHITE,MALE,BUSH,THIS YEAR,SOCIAL SECURITY/MEDICARE,MORAL VALUES,OMITS,NO,LEGAL IN MOST CASES,YES,OMITS,OMITS,,,,OMITS,,,18-64,18-74,NOT COMPLETE,45-59,50-59,,50-64,50-64,OMITS,OMITS,ONLY REPUBLICANS,OMITS,OMITS,0.996
STATE,YES,D.C. SUBURBS,NO,BUSH,BUSH,BUSH,YES,NO,NOT TIED TO PARTY LEADERS,TOO CONSERVATIVE,47.0,96.0,10.0,FIRST CALL,65-74,WHITE,MALE,BUSH,THIS YEAR,CAMPAIGN FINANCE REFORM,MORAL VALUES,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,SAME,TAX CUT,INDEPENDENT,HIGH SCHOOL GRADUATE,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,COMPLETE,60+,60+,INDEPENDENT/OTHER,65+,65-74,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,BUSH,MCCAIN,1.118
