STATE,PREC,SEQ,CALL,AGE9,SEX,REPVOTE,TIME,STANDLIV,ISSUE,QUALITY,ISSVQUAL,RELRIGHT,VOTE96,ABORTION,BUSHKNOW,FINSIT,SSTAX,PARTYID,MCAINVET,EDUC,BUSHUNFR,INCOME,FORBUNFR,MCAIUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,VETERAN,BACKSIDE,GEOCODE,AGE4,AGEABC,PARTY,AGE65,AGE75,INTERNET,DESTEC,STR8TALK,BEATDEM,CAMPFIN,WEIGHT
8.0,221.0,68.0,THIRD CALL,50-59,MALE,MCCAIN,THIS YEAR,WILL RISE,EDUCATION,CARES ABOUT AVERAGE AMERICAN,CANDS POSITIONS ON ISSUES,NO,3,ILLEGAL IN MOST CASES,NO,BETTER,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,NOT TOO IMPORTANT,HIGH SCHOOL GRADUATE,NO,"$75,000-$99,999",NO,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,YES,COMPLETE,KENT AND SUSSEX COUNTY,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,YES,EXCELLENT,MCCAIN,MCCAIN,HELP THE POLITICAL PROCESS,0.978
8.0,221.0,69.0,THIRD CALL,18-24,MALE,FORBES,WITHIN LAST WEEK,WILL FALL,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,6,OMITS,NO,BETTER,TAX CUT,REPUBLICAN,NOT TOO IMPORTANT,SOME COLLEGE OR ASSOCIATES,NO,"$15,000-$29,000",NO,NO,MODERATE,MODERATE,18-64,18-74,,COMPLETE,KENT AND SUSSEX COUNTY,18-29,18-24,REPUBLICAN,18-24,18-24,NO,EXCELLENT,MCCAIN,,HELP THE POLITICAL PROCESS,1.23
8.0,221.0,70.0,THIRD CALL,30-39,FEMALE,FORBES,BEFORE THAT,WILL FALL,OMITS,STRONG LEADER,CANDS POSITIONS ON ISSUES,NO,4,LEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,SOMEWHAT IMPORTANT,COLLEGE GRADUATE,YES,"$30,000-$49,000",NO,YES,MODERATE,MODERATE,18-64,18-74,,COMPLETE,KENT AND SUSSEX COUNTY,30-44,30-39,REPUBLICAN,30-39,30-39,YES,GOOD,NEITHER,,HELP THE POLITICAL PROCESS,1.244
8.0,221.0,71.0,THIRD CALL,50-59,FEMALE,BUSH,WITHIN LAST WEEK,WILL RISE,ABORTION,STRONG LEADER,OMITS,NO,3,LEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,NOT TOO IMPORTANT,HIGH SCHOOL GRADUATE,NO,"$30,000-$49,000",NO,NO,MODERATE,MODERATE,18-64,18-74,,COMPLETE,KENT AND SUSSEX COUNTY,45-59,50-59,REPUBLICAN,50-64,50-64,NO,GOOD,BUSH,BUSH,OMITS,1.141
8.0,221.0,72.0,THIRD CALL,30-39,FEMALE,BUSH,THIS YEAR,WILL RISE,MORAL VALUES,HAS THE RIGHT EXPERIENCE,CANDS PERSONAL QUALITIES,NO,3,LEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,NOT TOO IMPORTANT,SOME COLLEGE OR ASSOCIATES,NO,"$50,000-$74,999",NO,NO,MODERATE,MODERATE,18-64,18-74,,COMPLETE,KENT AND SUSSEX COUNTY,30-44,30-39,REPUBLICAN,30-39,30-39,YES,GOOD,BOTH,BUSH,HELP THE POLITICAL PROCESS,1.141
8.0,221.0,73.0,THIRD CALL,50-59,MALE,MCCAIN,THIS YEAR,WILL RISE,SOCIAL SECURTY/MEDICARE,UNDERSTANDS COMPLEX ISSUES,CANDS PERSONAL QUALITIES,NO,6,ILLEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOMEWHAT IMPORTANT,HIGH SCHOOL GRADUATE,NO,"$50,000-$74,999",NO,NO,MODERATE,MODERATE,18-64,18-74,,COMPLETE,KENT AND SUSSEX COUNTY,45-59,50-59,REPUBLICAN,50-64,50-64,NO,GOOD,BOTH,BUSH,HURT THE POLITICAL PROCESS,0.978
8.0,221.0,74.0,THIRD CALL,30-39,MALE,BUSH,BEFORE THAT,WILL RISE,TAXES,CAN WIN IN NOVEMBER,CANDS PERSONAL QUALITIES,NO,4,ILLEGAL IN ALL CASES,YES,BETTER,TAX CUT,REPUBLICAN,NOT IMPORTANT AT ALL,COLLEGE GRADUATE,NO,"$100,000 OR MORE",YES,YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,,COMPLETE,KENT AND SUSSEX COUNTY,30-44,30-39,REPUBLICAN,30-39,30-39,YES,EXCELLENT,BUSH,BUSH,HURT THE POLITICAL PROCESS,1.123
8.0,221.0,75.0,THIRD CALL,60-64,MALE,MCCAIN,THIS YEAR,WILL RISE,ABORTION,CARES ABOUT AVERAGE AMERICAN,CANDS PERSONAL QUALITIES,NO,6,LEGAL IN MOST CASES,NO,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,NOT TOO IMPORTANT,POST GRADUATE STUDY,NO,"$30,000-$49,000",NO,NO,MODERATE,MODERATE,18-64,18-74,YES,COMPLETE,KENT AND SUSSEX COUNTY,60+,60+,REPUBLICAN,50-64,50-64,NO,GOOD,MCCAIN,MCCAIN,HELP THE POLITICAL PROCESS,1.374
8.0,221.0,76.0,THIRD CALL,18-24,MALE,FORBES,THIS YEAR,WILL RISE,OMITS,OMITS,CANDS POSITIONS ON ISSUES,YES,3,ILLEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,VERY IMPORTANT,SOME COLLEGE OR ASSOCIATES,YES,"$15,000-$29,000",YES,YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,,COMPLETE,KENT AND SUSSEX COUNTY,18-29,18-24,REPUBLICAN,18-24,18-24,NO,EXCELLENT,NEITHER,OMITS,HELP THE POLITICAL PROCESS,1.23
8.0,221.0,77.0,THIRD CALL,18-24,FEMALE,FORBES,THIS YEAR,WILL RISE,TAXES,CARES ABOUT AVERAGE AMERICAN,CANDS POSITIONS ON ISSUES,YES,6,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,NOT TOO IMPORTANT,HIGH SCHOOL GRADUATE,YES,"$15,000-$29,000",YES,YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,,COMPLETE,KENT AND SUSSEX COUNTY,18-29,18-24,REPUBLICAN,18-24,18-24,NO,GOOD,BUSH,BUSH,HELP THE POLITICAL PROCESS,1.25
8.0,221.0,78.0,THIRD CALL,50-59,FEMALE,MCCAIN,BEFORE THAT,WILL RISE,SOCIAL SECURTY/MEDICARE,STRONG LEADER,CANDS PERSONAL QUALITIES,YES,,ILLEGAL IN ALL CASES,NO,BETTER,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,VERY IMPORTANT,POST GRADUATE STUDY,YES,"$100,000 OR MORE",NO,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NO,COMPLETE,KENT AND SUSSEX COUNTY,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,YES,GOOD,MCCAIN,MCCAIN,HELP THE POLITICAL PROCESS,0.994
8.0,221.0,79.0,THIRD CALL,30-39,,MCCAIN,WITHIN LAST WEEK,WILL FALL,WORLD AFFAIRS,CAN WIN IN NOVEMBER,CANDS PERSONAL QUALITIES,NO,6,OMITS,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOMEWHAT IMPORTANT,SOME COLLEGE OR ASSOCIATES,NO,"$50,000-$74,999",NO,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,,COMPLETE,KENT AND SUSSEX COUNTY,30-44,30-39,REPUBLICAN,30-39,30-39,YES,GOOD,BOTH,MCCAIN,OMITS,0.994
8.0,221.0,80.0,THIRD CALL,45-49,MALE,FORBES,WITHIN LAST WEEK,WILL RISE,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,NO,4,LEGAL IN MOST CASES,NO,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,NOT TOO IMPORTANT,SOME COLLEGE OR ASSOCIATES,YES,"$50,000-$74,999",NO,YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,YES,COMPLETE,KENT AND SUSSEX COUNTY,45-59,40-49,REPUBLICAN,40-49,40-49,YES,EXCELLENT,BUSH,MCCAIN,HELP THE POLITICAL PROCESS,1.224
8.0,221.0,81.0,THIRD CALL,30-39,FEMALE,FORBES,WITHIN LAST WEEK,WILL RISE,TAXES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,3,LEGAL IN ALL CASES,NO,BETTER,TAX CUT,REPUBLICAN,VERY IMPORTANT,COLLEGE GRADUATE,NO,"$50,000-$74,999",NO,YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,COMPLETE,KENT AND SUSSEX COUNTY,30-44,30-39,REPUBLICAN,30-39,30-39,YES,GOOD,NEITHER,,OMITS,1.244
8.0,221.0,82.0,THIRD CALL,50-59,MALE,MCCAIN,WITHIN LAST WEEK,WILL FALL,CAMPAIGN FINANCE REFORM,STRONG LEADER,CANDS POSITIONS ON ISSUES,NO,6,LEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,VERY IMPORTANT,POST GRADUATE STUDY,YES,"$100,000 OR MORE",NO,NO,MODERATE,MODERATE,18-64,18-74,,COMPLETE,KENT AND SUSSEX COUNTY,45-59,50-59,REPUBLICAN,50-64,50-64,YES,EXCELLENT,MCCAIN,BUSH,HELP THE POLITICAL PROCESS,0.978
8.0,221.0,83.0,THIRD CALL,50-59,MALE,BUSH,BEFORE THAT,WILL RISE,TAXES,HAS THE RIGHT EXPERIENCE,CANDS POSITIONS ON ISSUES,NO,2,LEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,NOT TOO IMPORTANT,COLLEGE GRADUATE,NO,"$75,000-$99,999",YES,NO,MODERATE,MODERATE,18-64,18-74,YES,COMPLETE,KENT AND SUSSEX COUNTY,45-59,50-59,REPUBLICAN,50-64,50-64,YES,NOT GOOD,BUSH,MCCAIN,HURT THE POLITICAL PROCESS,1.123
8.0,221.0,84.0,THIRD CALL,50-59,MALE,BUSH,THIS YEAR,WILL RISE,MORAL VALUES,HAS THE RIGHT EXPERIENCE,CANDS PERSONAL QUALITIES,NO,3,ILLEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOMEWHAT IMPORTANT,SOME COLLEGE OR ASSOCIATES,NO,"$50,000-$74,999",YES,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,YES,COMPLETE,KENT AND SUSSEX COUNTY,45-59,50-59,REPUBLICAN,50-64,50-64,YES,EXCELLENT,MCCAIN,BUSH,HELP THE POLITICAL PROCESS,1.123
8.0,223.0,1.0,FIRST CALL,60-64,FEMALE,FORBES,WITHIN LAST WEEK,WILL RISE,MORAL VALUES,CARES ABOUT AVERAGE AMERICAN,CANDS PERSONAL QUALITIES,NO,4,ILLEGAL IN MOST CASES,NO,SAME,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,SOMEWHAT IMPORTANT,COLLEGE GRADUATE,YES,"$30,000-$49,000",NO,NO,MODERATE,MODERATE,18-64,18-74,NO,COMPLETE,KENT AND SUSSEX COUNTY,60+,60+,INDEPENDENT/OTHER,50-64,50-64,YES,EXCELLENT,MCCAIN,OMITS,HELP THE POLITICAL PROCESS,1.084
8.0,223.0,2.0,FIRST CALL,75+,FEMALE,BUSH,BEFORE THAT,WILL RISE,SOCIAL SECURTY/MEDICARE,HAS THE RIGHT EXPERIENCE,CANDS PERSONAL QUALITIES,NO,3,LEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,NOT TOO IMPORTANT,DID NOT COMPLETE HIGH SCHOOL,YES,"$15,000-$29,000",YES,YES,MODERATE,MODERATE,65+,75+,,COMPLETE,KENT AND SUSSEX COUNTY,60+,60+,REPUBLICAN,65+,75+,NO,EXCELLENT,BOTH,BUSH,HELP THE POLITICAL PROCESS,0.993
8.0,223.0,3.0,FIRST CALL,65-74,,BUSH,BEFORE THAT,WILL RISE,MORAL VALUES,OMITS,CANDS POSITIONS ON ISSUES,OMITS,3,OMITS,YES,SAME,TAX CUT,REPUBLICAN,NOT IMPORTANT AT ALL,HIGH SCHOOL GRADUATE,NO,,OMITS,YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,NO,COMPLETE,KENT AND SUSSEX COUNTY,60+,60+,REPUBLICAN,65+,65-74,NO,GOOD,BUSH,BUSH,HELP THE POLITICAL PROCESS,0.977
8.0,223.0,4.0,FIRST CALL,65-74,MALE,BUSH,WITHIN LAST WEEK,WILL FALL,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,NO,3,ILLEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,NOT IMPORTANT AT ALL,POST GRADUATE STUDY,OMITS,"$30,000-$49,000",YES,YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,YES,COMPLETE,KENT AND SUSSEX COUNTY,60+,60+,REPUBLICAN,65+,65-74,YES,EXCELLENT,NEITHER,BUSH,HURT THE POLITICAL PROCESS,0.977
8.0,223.0,5.0,FIRST CALL,75+,MALE,MCCAIN,WITHIN LAST WEEK,WILL RISE,MORAL VALUES,STRONG LEADER,CANDS PERSONAL QUALITIES,NO,3,LEGAL IN ALL CASES,NO,SAME,TAX CUT,REPUBLICAN,SOMEWHAT IMPORTANT,HIGH SCHOOL GRADUATE,NO,"$30,000-$49,000",NO,NO,MODERATE,MODERATE,65+,75+,YES,COMPLETE,KENT AND SUSSEX COUNTY,60+,60+,REPUBLICAN,65+,75+,NO,GOOD,MCCAIN,MCCAIN,HELP THE POLITICAL PROCESS,0.85
8.0,223.0,6.0,FIRST CALL,60-64,,BUSH,THIS YEAR,WILL FALL,WORLD AFFAIRS,HAS THE RIGHT EXPERIENCE,CANDS POSITIONS ON ISSUES,NO,3,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,NOT TOO IMPORTANT,POST GRADUATE STUDY,NO,"$50,000-$74,999",NO,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NO,COMPLETE,KENT AND SUSSEX COUNTY,60+,60+,REPUBLICAN,50-64,50-64,YES,EXCELLENT,NEITHER,BUSH,HELP THE POLITICAL PROCESS,0.993
8.0,223.0,7.0,FIRST CALL,60-64,FEMALE,BUSH,TODAY,WILL RISE,TAXES,OMITS,CANDS PERSONAL QUALITIES,NO,4,LEGAL IN ALL CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,NOT IMPORTANT AT ALL,COLLEGE GRADUATE,NO,"$50,000-$74,999",YES,YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NO,COMPLETE,KENT AND SUSSEX COUNTY,60+,60+,INDEPENDENT/OTHER,50-64,50-64,NO,EXCELLENT,BUSH,BUSH,HELP THE POLITICAL PROCESS,0.993
8.0,223.0,8.0,FIRST CALL,75+,MALE,FORBES,BEFORE THAT,WILL FALL,TAXES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,YES,6,LEGAL IN MOST CASES,NO,BETTER,TAX CUT,REPUBLICAN,NOT IMPORTANT AT ALL,HIGH SCHOOL GRADUATE,OMITS,"$50,000-$74,999",NO,OMITS,VERY CONSERVATIVE,CONSERVATIVE,65+,75+,YES,COMPLETE,KENT AND SUSSEX COUNTY,60+,60+,REPUBLICAN,65+,75+,NO,GOOD,NEITHER,,HELP THE POLITICAL PROCESS,1.067
8.0,223.0,9.0,FIRST CALL,75+,,MCCAIN,THIS YEAR,WILL FALL,MORAL VALUES,CARES ABOUT AVERAGE AMERICAN,CANDS PERSONAL QUALITIES,NO,,ILLEGAL IN ALL CASES,NO,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOMEWHAT IMPORTANT,COLLEGE GRADUATE,YES,,NO,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,NO,COMPLETE,KENT AND SUSSEX COUNTY,60+,60+,REPUBLICAN,65+,75+,NO,GOOD,MCCAIN,MCCAIN,OMITS,0.85
8.0,223.0,10.0,FIRST CALL,50-59,FEMALE,FORBES,WITHIN LAST 3 DAYS,WILL FALL,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,YES,4,ILLEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,NOT IMPORTANT AT ALL,POST GRADUATE STUDY,NO,"$75,000-$99,999",NO,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NO,COMPLETE,KENT AND SUSSEX COUNTY,45-59,50-59,REPUBLICAN,50-64,50-64,YES,GOOD,NEITHER,BUSH,OMITS,0.771
8.0,223.0,11.0,FIRST CALL,65-74,,BUSH,THIS YEAR,WILL RISE,OMITS,CARES ABOUT AVERAGE AMERICAN,CANDS PERSONAL QUALITIES,YES,3,LEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,NOT IMPORTANT AT ALL,HIGH SCHOOL GRADUATE,OMITS,,OMITS,YES,VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,NO,COMPLETE,KENT AND SUSSEX COUNTY,60+,60+,REPUBLICAN,65+,65-74,NO,GOOD,BUSH,BUSH,HURT THE POLITICAL PROCESS,0.993
8.0,223.0,12.0,FIRST CALL,45-49,MALE,MCCAIN,THIS YEAR,WILL FALL,EDUCATION,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,NO,,LEGAL IN ALL CASES,YES,SAME,OMITS,INDEPENDENT,NOT IMPORTANT AT ALL,SOME COLLEGE OR ASSOCIATES,OMITS,"$100,000 OR MORE",OMITS,OMITS,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NO,COMPLETE,KENT AND SUSSEX COUNTY,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,NO,GOOD,MCCAIN,MCCAIN,HELP THE POLITICAL PROCESS,0.606
8.0,223.0,13.0,FIRST CALL,50-59,FEMALE,MCCAIN,THIS YEAR,WILL RISE,MORAL VALUES,CARES ABOUT AVERAGE AMERICAN,CANDS PERSONAL QUALITIES,NO,3,LEGAL IN MOST CASES,NO,SAME,TAX CUT,INDEPENDENT,VERY IMPORTANT,,NO,"$50,000-$74,999",NO,NO,MODERATE,MODERATE,18-64,18-74,NO,COMPLETE,KENT AND SUSSEX COUNTY,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,NO,GOOD,MCCAIN,MCCAIN,HELP THE POLITICAL PROCESS,0.615
8.0,223.0,14.0,FIRST CALL,65-74,MALE,MCCAIN,BEFORE THAT,WILL RISE,SOCIAL SECURTY/MEDICARE,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,3,LEGAL IN ALL CASES,OMITS,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,VERY IMPORTANT,HIGH SCHOOL GRADUATE,YES,"$30,000-$49,000",OMITS,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,,COMPLETE,KENT AND SUSSEX COUNTY,60+,60+,REPUBLICAN,65+,65-74,NO,GOOD,MCCAIN,MCCAIN,HELP THE POLITICAL PROCESS,0.85
8.0,223.0,15.0,FIRST CALL,60-64,FEMALE,MCCAIN,THIS YEAR,WILL RISE,SOCIAL SECURTY/MEDICARE,HAS THE RIGHT EXPERIENCE,CANDS PERSONAL QUALITIES,NO,5,LEGAL IN ALL CASES,NO,BETTER,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,NOT IMPORTANT AT ALL,HIGH SCHOOL GRADUATE,YES,"$30,000-$49,000",NO,NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,COMPLETE,KENT AND SUSSEX COUNTY,60+,60+,INDEPENDENT/OTHER,50-64,50-64,NO,GOOD,MCCAIN,MCCAIN,HELP THE POLITICAL PROCESS,0.864
8.0,223.0,16.0,FIRST CALL,60-64,,BUSH,THIS YEAR,WILL RISE,SOCIAL SECURTY/MEDICARE,STRONG LEADER,CANDS POSITIONS ON ISSUES,NO,6,LEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOMEWHAT IMPORTANT,SOME COLLEGE OR ASSOCIATES,NO,"$30,000-$49,000",NO,OMITS,MODERATE,MODERATE,18-64,18-74,,COMPLETE,KENT AND SUSSEX COUNTY,60+,60+,REPUBLICAN,50-64,50-64,NO,EXCELLENT,BUSH,BUSH,HELP THE POLITICAL PROCESS,0.977
8.0,223.0,17.0,FIRST CALL,45-49,MALE,FORBES,BEFORE THAT,WILL RISE,TAXES,CARES ABOUT AVERAGE AMERICAN,CANDS POSITIONS ON ISSUES,NO,5,ILLEGAL IN MOST CASES,OMITS,WORSE,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,NOT IMPORTANT AT ALL,HIGH SCHOOL GRADUATE,NO,"$15,000-$29,000",NO,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,YES,COMPLETE,KENT AND SUSSEX COUNTY,45-59,40-49,REPUBLICAN,40-49,40-49,NO,GOOD,NEITHER,,HELP THE POLITICAL PROCESS,0.759
8.0,223.0,18.0,FIRST CALL,45-49,,MCCAIN,WITHIN LAST WEEK,WILL FALL,EDUCATION,STRONG LEADER,OMITS,NO,6,LEGAL IN ALL CASES,NO,BETTER,OMITS,INDEPENDENT,NOT IMPORTANT AT ALL,POST GRADUATE STUDY,YES,"$100,000 OR MORE",OMITS,OMITS,MODERATE,MODERATE,18-64,18-74,,COMPLETE,KENT AND SUSSEX COUNTY,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,YES,GOOD,MCCAIN,OMITS,OMITS,0.615
8.0,223.0,19.0,FIRST CALL,45-49,MALE,BUSH,THIS YEAR,WILL RISE,EDUCATION,HAS THE RIGHT EXPERIENCE,CANDS POSITIONS ON ISSUES,NO,4,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,SOMEWHAT IMPORTANT,POST GRADUATE STUDY,NO,"$100,000 OR MORE",YES,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,,COMPLETE,KENT AND SUSSEX COUNTY,45-59,40-49,REPUBLICAN,40-49,40-49,YES,EXCELLENT,BOTH,BUSH,HELP THE POLITICAL PROCESS,0.6960000000000001
8.0,223.0,20.0,FIRST CALL,75+,MALE,BUSH,THIS YEAR,OMITS,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,OMITS,3,ILLEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOMEWHAT IMPORTANT,HIGH SCHOOL GRADUATE,NO,"$15,000-$29,000",YES,NO,VERY CONSERVATIVE,CONSERVATIVE,65+,75+,YES,COMPLETE,KENT AND SUSSEX COUNTY,60+,60+,REPUBLICAN,65+,75+,NO,GOOD,BUSH,BUSH,OMITS,0.977
8.0,223.0,21.0,FIRST CALL,50-59,FEMALE,BUSH,OMITS,WILL FALL,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,NO,3,ILLEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,SOMEWHAT IMPORTANT,HIGH SCHOOL GRADUATE,NO,"$15,000-$29,000",OMITS,OMITS,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NO,COMPLETE,KENT AND SUSSEX COUNTY,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,NO,GOOD,MCCAIN,BUSH,HELP THE POLITICAL PROCESS,0.706
8.0,223.0,22.0,FIRST CALL,50-59,MALE,MCCAIN,WITHIN LAST WEEK,WILL RISE,OMITS,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,YES,4,ILLEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,VERY IMPORTANT,SOME COLLEGE OR ASSOCIATES,NO,,NO,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,YES,COMPLETE,KENT AND SUSSEX COUNTY,45-59,50-59,REPUBLICAN,50-64,50-64,YES,EXCELLENT,MCCAIN,MCCAIN,HELP THE POLITICAL PROCESS,0.606
8.0,223.0,23.0,FIRST CALL,75+,MALE,BUSH,THIS YEAR,WILL RISE,SOCIAL SECURTY/MEDICARE,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,YES,3,ILLEGAL IN ALL CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,NOT IMPORTANT AT ALL,DID NOT COMPLETE HIGH SCHOOL,NO,"UNDER $15,000",YES,YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,YES,COMPLETE,KENT AND SUSSEX COUNTY,60+,60+,REPUBLICAN,65+,75+,NO,EXCELLENT,BUSH,BUSH,HELP THE POLITICAL PROCESS,0.977
8.0,223.0,24.0,FIRST CALL,60-64,FEMALE,MCCAIN,WITHIN LAST WEEK,WILL RISE,MORAL VALUES,STRONG LEADER,CANDS PERSONAL QUALITIES,YES,3,ILLEGAL IN ALL CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOMEWHAT IMPORTANT,HIGH SCHOOL GRADUATE,NO,"$15,000-$29,000",NO,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,YES,COMPLETE,KENT AND SUSSEX COUNTY,60+,60+,REPUBLICAN,50-64,50-64,NO,GOOD,MCCAIN,MCCAIN,HELP THE POLITICAL PROCESS,0.864
8.0,223.0,25.0,FIRST CALL,50-59,MALE,MCCAIN,TODAY,WILL RISE,SOCIAL SECURTY/MEDICARE,CARES ABOUT AVERAGE AMERICAN,CANDS POSITIONS ON ISSUES,NO,4,LEGAL IN MOST CASES,YES,WORSE,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,VERY IMPORTANT,SOME COLLEGE OR ASSOCIATES,NO,"UNDER $15,000",NO,NO,MODERATE,MODERATE,18-64,18-74,YES,COMPLETE,KENT AND SUSSEX COUNTY,45-59,50-59,REPUBLICAN,50-64,50-64,YES,GOOD,MCCAIN,BUSH,HELP THE POLITICAL PROCESS,0.606
8.0,223.0,26.0,FIRST CALL,50-59,MALE,FORBES,BEFORE THAT,WILL RISE,TAXES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,4,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,NOT TOO IMPORTANT,POST GRADUATE STUDY,YES,"$100,000 OR MORE",YES,YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,YES,COMPLETE,KENT AND SUSSEX COUNTY,45-59,50-59,REPUBLICAN,50-64,50-64,YES,GOOD,BOTH,BUSH,HELP THE POLITICAL PROCESS,0.759
