STATE,PREC,SEQ,CALL,AGE9,RACE,SEX,DEMVOTE,TIME,ISSUE,QUALITY,CLINTON,HLTHPLAN,ISSVQUAL,ABORTION,FINSIT,UNION,PARTYID,EDUC,RELIGION,BRADUNFR,INCOME,GOREUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,STR8DEMS,GORE2LIB,BRAD2LIB,QTYPE,BACKSIDE,GEOCODE,AGE4,AGEABC,PARTY,AGE65,AGE75,WGT,BUSH,MCCAIN,GOREBUSH,GOREMCAN,PREVPRID,GORE,BRADLEY,BCPERSON,REGDEMRI,REL5,WEIGHT
40.0,75.0,3.0,FIRST CALL,65-74,WHITE,,GORE,WITHIN LAST 3 DAYS,ECONOMY/JOBS,CAN WIN IN NOVEMBER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"$15,000-$29,000",NO,SOMEWHAT LIBERAL,LIBERAL,65+,18-74,GORE,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,RURAL/REST OF STATE,60+,60+,DEMOCRAT,65+,65-74,1582.0,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,CATHOLIC,1.582
40.0,75.0,4.0,FIRST CALL,40-44,WHITE,FEMALE,BRADLEY,BEFORE THAT,OMITS,OMITS,DISAPPROVE,OMITS,OMITS,LEGAL IN ALL CASES,SAME,YES,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,OMITS,"$50,000-$74,999",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,OMITS,ABOUT RIGHT,STATE,COMPLETE,RURAL/REST OF STATE,30-44,40-49,DEMOCRAT,40-49,40-49,849.0,UNFAVORABLE,FAVORABLE,OMITS,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,CATHOLIC,0.849
40.0,75.0,5.0,FIRST CALL,50-59,WHITE,MALE,BRADLEY,THIS YEAR,ECONOMY/JOBS,NOT TYPICAL POLITICIAN,DISAPPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,ILLEGAL IN ALL CASES,SAME,NO,INDEPENDENT,COLLEGE GRADUATE,CATHOLIC,NO,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,BRADLEY,TOO LIBERAL,TOO LIBERAL,STATE,COMPLETE,RURAL/REST OF STATE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,852.0,FAVORABLE,FAVORABLE,BUSH,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNDECLARED/INDEPENDENT,CATHOLIC,0.852
40.0,75.0,6.0,FIRST CALL,30-39,WHITE,FEMALE,BRADLEY,THIS YEAR,ECONOMY/JOBS,NEW IDEAS,DISAPPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,YES,REPUBLICAN,HIGH SCHOOL GRADUATE,OTHER CHRISTIAN,NO,"$15,000-$29,000",YES,MODERATE,MODERATE,18-64,18-74,GORE,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,RURAL/REST OF STATE,30-44,30-39,REPUBLICAN,30-39,30-39,849.0,UNFAVORABLE,UNFAVORABLE,OMITS,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNDECLARED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,0.849
40.0,75.0,7.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,BEFORE THAT,HEALTH CARE,HAS RIGHT EXPERIENCE,DISAPPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,RURAL/REST OF STATE,30-44,40-49,DEMOCRAT,40-49,40-49,1222.0,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,1.222
40.0,75.0,8.0,FIRST CALL,60-64,WHITE,FEMALE,BRADLEY,THIS YEAR,OMITS,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,COLLEGE GRADUATE,PROTESTANT,OMITS,"$75,000-$99,999",OMITS,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,RURAL/REST OF STATE,60+,60+,DEMOCRAT,50-64,50-64,1095.0,OMITS,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,OMITS,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,1.095
40.0,75.0,9.0,FIRST CALL,25-29,WHITE,MALE,GORE,BEFORE THAT,ECONOMY/JOBS,HAS RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,NONE,NO,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,BRADLEY,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,RURAL/REST OF STATE,18-29,25-29,DEMOCRAT,25-29,25-29,1240.0,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,NONE,1.24
40.0,75.0,10.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,BEFORE THAT,ABORTION,HAS RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,YES,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,NO,"$75,000-$99,999",NO,VERY LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,RURAL/REST OF STATE,60+,60+,DEMOCRAT,50-64,50-64,1576.0,UNFAVORABLE,OMITS,GORE,GORE,YES,FAVORABLE,FAVORABLE,OMITS,DEMOCRAT,CATHOLIC,1.576
40.0,75.0,11.0,FIRST CALL,60-64,WHITE,FEMALE,BRADLEY,WITHIN LAST WEEK,CAMPAIGN FINANCE REFORM,STRONG LEADER,DISAPPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,SAME,NO,INDEPENDENT,COLLEGE GRADUATE,CATHOLIC,NO,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,BRADLEY,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,RURAL/REST OF STATE,60+,60+,INDEPENDENT/OTHER,50-64,50-64,1095.0,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNDECLARED/INDEPENDENT,CATHOLIC,1.095
40.0,75.0,12.0,FIRST CALL,50-59,WHITE,FEMALE,BRADLEY,THIS YEAR,RACE RELATIONS,NOT TYPICAL POLITICIAN,DISAPPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,ILLEGAL IN ALL CASES,BETTER,NO,INDEPENDENT,COLLEGE GRADUATE,CATHOLIC,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,BRADLEY,OMITS,ABOUT RIGHT,STATE,COMPLETE,RURAL/REST OF STATE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,849.0,FAVORABLE,FAVORABLE,BUSH,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNDECLARED/INDEPENDENT,CATHOLIC,0.849
40.0,75.0,13.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,TODAY,CAMPAIGN FINANCE REFORM,HAS RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,BETTER,YES,INDEPENDENT,COLLEGE GRADUATE,CATHOLIC,NO,"$75,000-$99,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,RURAL/REST OF STATE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,1222.0,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,CATHOLIC,1.222
40.0,75.0,14.0,FIRST CALL,50-59,WHITE,FEMALE,BRADLEY,BEFORE THAT,CAMPAIGN FINANCE REFORM,NEW IDEAS,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$50,000-$74,999",NO,VERY LIBERAL,LIBERAL,18-64,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,RURAL/REST OF STATE,45-59,50-59,DEMOCRAT,50-64,50-64,849.0,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.849
40.0,75.0,15.0,SECOND CALL,25-29,WHITE,MALE,BRADLEY,WITHIN LAST WEEK,ECONOMY/JOBS,HAS RIGHT EXPERIENCE,DISAPPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,YES,INDEPENDENT,COLLEGE GRADUATE,CATHOLIC,NO,"$30,000-$49,000",YES,MODERATE,MODERATE,18-64,18-74,BRADLEY,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,RURAL/REST OF STATE,18-29,25-29,INDEPENDENT/OTHER,25-29,25-29,862.0,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,NO,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNDECLARED/INDEPENDENT,CATHOLIC,0.862
40.0,75.0,16.0,SECOND CALL,30-39,WHITE,MALE,OTHER,WITHIN LAST 3 DAYS,ECONOMY/JOBS,NOT TYPICAL POLITICIAN,APPROVE,BOTH THE SAME,OMITS,LEGAL IN MOST CASES,BETTER,NO,SOMETHING ELSE,COLLEGE GRADUATE,CATHOLIC,NO,,NO,,,18-64,18-74,BRADLEY,TOO LIBERAL,TOO LIBERAL,STATE,COMPLETE,RURAL/REST OF STATE,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,1013.0,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,DEMOCRAT,CATHOLIC,1.0130000000000001
40.0,75.0,17.0,SECOND CALL,75+,WHITE,MALE,GORE,TODAY,SOCIAL SECURITY/MEDICARE,CAN WIN IN NOVEMBER,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,INDEPENDENT,,CATHOLIC,YES,"$75,000-$99,999",YES,VERY LIBERAL,LIBERAL,65+,75+,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,RURAL/REST OF STATE,60+,60+,INDEPENDENT/OTHER,65+,75+,1582.0,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,CATHOLIC,1.582
40.0,75.0,18.0,SECOND CALL,50-59,WHITE,MALE,BRADLEY,BEFORE THAT,CAMPAIGN FINANCE REFORM,NOT TYPICAL POLITICIAN,DISAPPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,YES,INDEPENDENT,POST GRADUATE STUDY,OTHER CHRISTIAN,NO,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,BRADLEY,TOO LIBERAL,TOO LIBERAL,STATE,COMPLETE,RURAL/REST OF STATE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,852.0,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNDECLARED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,0.852
40.0,75.0,19.0,SECOND CALL,30-39,WHITE,FEMALE,BRADLEY,THIS YEAR,OMITS,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,ILLEGAL IN ALL CASES,BETTER,YES,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,NO,"$30,000-$49,000",YES,MODERATE,MODERATE,18-64,18-74,BRADLEY,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,RURAL/REST OF STATE,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,849.0,UNFAVORABLE,UNFAVORABLE,BUSH,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNDECLARED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,0.849
40.0,75.0,20.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,THIS YEAR,EDUCATION,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,OMITS,STATE,COMPLETE,RURAL/REST OF STATE,30-44,40-49,DEMOCRAT,40-49,40-49,1222.0,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,1.222
40.0,75.0,21.0,THIRD CALL,40-44,WHITE,FEMALE,BRADLEY,THIS YEAR,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,COLLEGE GRADUATE,SOMETHING ELSE,OMITS,"$15,000-$29,000",OMITS,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,RURAL/REST OF STATE,30-44,40-49,DEMOCRAT,40-49,40-49,849.0,UNFAVORABLE,OMITS,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,SOMETHING ELSE,0.849
40.0,75.0,22.0,THIRD CALL,50-59,WHITE,MALE,BRADLEY,THIS YEAR,HEALTH CARE,NOT TYPICAL POLITICIAN,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,NO,"$100,000 OR MORE",NO,MODERATE,MODERATE,18-64,18-74,BRADLEY,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,RURAL/REST OF STATE,45-59,50-59,DEMOCRAT,50-64,50-64,852.0,UNFAVORABLE,UNFAVORABLE,BUSH,MCCAIN,YES,UNFAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,CATHOLIC,0.852
40.0,75.0,23.0,THIRD CALL,40-44,WHITE,MALE,GORE,BEFORE THAT,EDUCATION,HAS RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,NO,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,ABOUT RIGHT,OMITS,STATE,COMPLETE,RURAL/REST OF STATE,30-44,40-49,DEMOCRAT,40-49,40-49,1226.0,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,CATHOLIC,1.226
40.0,75.0,24.0,THIRD CALL,40-44,WHITE,FEMALE,BRADLEY,THIS YEAR,OMITS,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,OMITS,"$100,000 OR MORE",OMITS,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,RURAL/REST OF STATE,30-44,40-49,DEMOCRAT,40-49,40-49,849.0,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,CATHOLIC,0.849
40.0,75.0,25.0,THIRD CALL,25-29,WHITE,MALE,GORE,THIS YEAR,ECONOMY/JOBS,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,NO,INDEPENDENT,POST GRADUATE STUDY,CATHOLIC,NO,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,RURAL/REST OF STATE,18-29,25-29,INDEPENDENT/OTHER,25-29,25-29,1240.0,FAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,CATHOLIC,1.24
40.0,75.0,26.0,THIRD CALL,40-44,WHITE,MALE,BRADLEY,WITHIN LAST WEEK,HEALTH CARE,STRONG LEADER,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,RURAL/REST OF STATE,30-44,40-49,DEMOCRAT,40-49,40-49,852.0,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,CATHOLIC,0.852
40.0,75.0,27.0,THIRD CALL,50-59,WHITE,MALE,BRADLEY,BEFORE THAT,EDUCATION,STANDS UP FOR BELIEFS,DISAPPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,YES,INDEPENDENT,POST GRADUATE STUDY,PROTESTANT,NO,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,BRADLEY,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,RURAL/REST OF STATE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,852.0,FAVORABLE,FAVORABLE,GORE,MCCAIN,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,UNDECLARED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,0.852
40.0,75.0,28.0,THIRD CALL,25-29,WHITE,FEMALE,BRADLEY,WITHIN LAST WEEK,OMITS,NOT TYPICAL POLITICIAN,APPROVE,OMITS,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,NO,INDEPENDENT,COLLEGE GRADUATE,PROTESTANT,NO,"$75,000-$99,999",YES,MODERATE,MODERATE,18-64,18-74,OMITS,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,RURAL/REST OF STATE,18-29,25-29,INDEPENDENT/OTHER,25-29,25-29,859.0,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNDECLARED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,0.859
40.0,75.0,29.0,THIRD CALL,45-49,WHITE,FEMALE,BRADLEY,THIS YEAR,HEALTH CARE,STRONG LEADER,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,OMITS,ABOUT RIGHT,STATE,NOT COMPLETE,RURAL/REST OF STATE,45-59,40-49,,40-49,40-49,849.0,OMITS,OMITS,GORE,MCCAIN,,OMITS,OMITS,OMITS,DEMOCRAT,,0.849
40.0,75.0,30.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,THIS YEAR,ECONOMY/JOBS,HAS RIGHT EXPERIENCE,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,NO,"$75,000-$99,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,RURAL/REST OF STATE,60+,60+,DEMOCRAT,50-64,50-64,1576.0,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,CATHOLIC,1.576
40.0,75.0,31.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,THIS YEAR,EDUCATION,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,COLLEGE GRADUATE,SOMETHING ELSE,NO,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,RURAL/REST OF STATE,45-59,50-59,DEMOCRAT,50-64,50-64,1222.0,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,SOMETHING ELSE,1.222
40.0,75.0,32.0,THIRD CALL,18-24,,FEMALE,BRADLEY,WITHIN LAST WEEK,OMITS,OMITS,OMITS,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,OMITS,NO,SOMETHING ELSE,SOME COLLEGE OR ASSOCIATES,SOMETHING ELSE,NO,,YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,BRADLEY,OMITS,OMITS,STATE,COMPLETE,RURAL/REST OF STATE,18-29,18-24,INDEPENDENT/OTHER,18-24,18-24,859.0,UNFAVORABLE,UNFAVORABLE,GORE,GORE,NO,UNFAVORABLE,FAVORABLE,OMITS,UNDECLARED/INDEPENDENT,SOMETHING ELSE,0.859
40.0,75.0,33.0,THIRD CALL,60-64,WHITE,MALE,BRADLEY,BEFORE THAT,OMITS,STRONG LEADER,DISAPPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,JEWISH,NO,"$100,000 OR MORE",NO,MODERATE,MODERATE,18-64,18-74,BRADLEY,OMITS,ABOUT RIGHT,STATE,COMPLETE,RURAL/REST OF STATE,60+,60+,INDEPENDENT/OTHER,50-64,50-64,1100.0,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,NO,UNFAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,JEWISH,1.1
40.0,75.0,34.0,THIRD CALL,50-59,WHITE,FEMALE,BRADLEY,WITHIN LAST 3 DAYS,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,WORSE,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,YES,"$15,000-$29,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,RURAL/REST OF STATE,45-59,50-59,DEMOCRAT,50-64,50-64,849.0,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,CATHOLIC,0.849
40.0,75.0,35.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,WITHIN LAST WEEK,EDUCATION,CAN WIN IN NOVEMBER,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,JEWISH,NO,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NEITHER,ABOUT RIGHT,OMITS,STATE,COMPLETE,RURAL/REST OF STATE,30-44,30-39,DEMOCRAT,30-39,30-39,1222.0,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,JEWISH,1.222
40.0,75.0,36.0,THIRD CALL,65-74,WHITE,MALE,BRADLEY,THIS YEAR,CAMPAIGN FINANCE REFORM,STRONG LEADER,DISAPPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,ILLEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"$100,000 OR MORE",YES,MODERATE,MODERATE,65+,18-74,BRADLEY,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,RURAL/REST OF STATE,60+,60+,DEMOCRAT,65+,65-74,1100.0,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,CATHOLIC,1.1
40.0,75.0,37.0,THIRD CALL,60-64,WHITE,FEMALE,BRADLEY,WITHIN LAST WEEK,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,ILLEGAL IN ALL CASES,SAME,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"$30,000-$49,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,RURAL/REST OF STATE,60+,60+,DEMOCRAT,50-64,50-64,1095.0,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,CATHOLIC,1.095
40.0,75.0,38.0,THIRD CALL,40-44,WHITE,FEMALE,BRADLEY,BEFORE THAT,ABORTION,STRONG LEADER,DISAPPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,INDEPENDENT,COLLEGE GRADUATE,PROTESTANT,NO,"$50,000-$74,999",YES,MODERATE,MODERATE,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,RURAL/REST OF STATE,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,849.0,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.849
40.0,75.0,39.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,BEFORE THAT,HEALTH CARE,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,NO,"$50,000-$74,999",NO,VERY LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,RURAL/REST OF STATE,45-59,50-59,DEMOCRAT,50-64,50-64,1222.0,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,DEMOCRAT,CATHOLIC,1.222
