BACKSIDE,GEOCODE,STATE,PREC,SEQ,CALL,AGE9,SEX,REPVOTE,TIME,ISSUE,QUALITY,ISSVQUAL,RELRIGHT,ABORTION,BUSHKNOW,SSTAX,BUSHUNFR,PARTYID,EDUC,RELIGION,INCOME,MCAIUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,QTYPE,AGE4,AGEABC,PARTY,AGE65,AGE75,GWCONSRV,BUSH,MCCAIN,GOREBUSH,GOREMCAN,MCCONSRV,STR8TALK,MCSAYDO,REFORMER,PREVPRI,VETVOTER,CELLUCI,BEATDEM,REGREPMA,REL5,WEIGHT
COMPLETED,EAST,22.0,83.0,23.0,THIRD CALL,50-59,FEMALE,MCCAIN,WITHIN LAST WEEK,MORAL VALUES,NOT TYPICAL POLITICIAN,CANDS POSITIONS ON ISSUES,NO,LEGAL IN ALL CASES,NO,TAX CUT,YES,INDEPENDENT,POST GRADUATE STUDY,OTHER CHRISTIAN,"$75,000-$99,999",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,TOO CONSERVATIVE,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,NOT CONSERVATIVE ENOUGH,NEITHER,YES,BUSH,NO,NO,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,2.186
NOT COMPLETED,EAST,22.0,83.0,24.0,THIRD CALL,25-29,MALE,BUSH,TODAY,OMITS,REPRESENTS CONSERVATIVE VALUES,OMITS,OMITS,OMITS,NO,OMITS,OMITS,,,,,OMITS,,,18-64,18-74,STATE,18-29,25-29,,25-29,25-29,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,NO,OMITS,,,OMITS,OMITS,REPUBLICAN,,1.955
COMPLETED,EAST,22.0,83.0,25.0,THIRD CALL,50-59,FEMALE,BUSH,THIS YEAR,ABORTION,CAN WIN IN NOVEMBER,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,NO,REPUBLICAN,POST GRADUATE STUDY,CATHOLIC,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,STATE,45-59,50-59,REPUBLICAN,50-64,50-64,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,GORE,TOO CONSERVATIVE,MCCAIN,YES,NEITHER,YES,NO,NOT AT ALL,BUSH,UNENROLLED/INDEPENDENT,CATHOLIC,2.223
COMPLETED,EAST,22.0,83.0,26.0,THIRD CALL,50-59,FEMALE,BUSH,WITHIN LAST WEEK,WORLD AFFAIRS,CAN WIN IN NOVEMBER,CANDS POSITIONS ON ISSUES,NO,LEGAL IN ALL CASES,YES,TAX CUT,NO,INDEPENDENT,COLLEGE GRADUATE,CATHOLIC,"$75,000-$99,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,BUSH,NO,BOTH,YES,NO,NOT MUCH,BUSH,REPUBLICAN,CATHOLIC,2.223
COMPLETED,EAST,22.0,83.0,27.0,THIRD CALL,50-59,MALE,MCCAIN,THIS YEAR,CAMPAIGN FINANCE REFORM,NOT TYPICAL POLITICIAN,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,NO,STRENGTHEN SOCIAL SECURITY,YES,INDEPENDENT,POST GRADUATE STUDY,PROTESTANT,"$100,000 OR MORE",NO,MODERATE,MODERATE,18-64,18-74,STATE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,NOT CONSERVATIVE ENOUGH,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,TOO CONSERVATIVE,MCCAIN,NO,MCCAIN,YES,YES,NOT AT ALL,BUSH,UNENROLLED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,2.373
COMPLETED,EAST,22.0,83.0,28.0,THIRD CALL,50-59,MALE,MCCAIN,WITHIN LAST 3 DAYS,WORLD AFFAIRS,REPRESENTS CONSERVATIVE VALUES,OMITS,NO,ILLEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,YES,INDEPENDENT,POST GRADUATE STUDY,PROTESTANT,"$15,000-$29,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,TOO CONSERVATIVE,UNFAVORABLE,FAVORABLE,BUSH,GORE,TOO CONSERVATIVE,MCCAIN,NO,MCCAIN,NO,NO,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,2.373
COMPLETED,EAST,22.0,83.0,29.0,THIRD CALL,30-39,FEMALE,BUSH,BEFORE THAT,TAXES,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,YES,LEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,YES,REPUBLICAN,HIGH SCHOOL GRADUATE,CATHOLIC,"UNDER $15,000",YES,VERY LIBERAL,LIBERAL,18-64,18-74,STATE,30-44,30-39,REPUBLICAN,30-39,30-39,NOT CONSERVATIVE ENOUGH,FAVORABLE,UNFAVORABLE,GORE,GORE,TOO CONSERVATIVE,BUSH,YES,BUSH,YES,NO,NOT AT ALL,MCCAIN,REPUBLICAN,CATHOLIC,2.223
COMPLETED,EAST,22.0,83.0,30.0,THIRD CALL,50-59,MALE,MCCAIN,THIS YEAR,EDUCATION,STRONG LEADER,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,YES,STRENGTHEN SOCIAL SECURITY,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,JEWISH,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,45-59,50-59,DEMOCRAT,50-64,50-64,TOO CONSERVATIVE,UNFAVORABLE,FAVORABLE,GORE,GORE,TOO CONSERVATIVE,NEITHER,YES,NEITHER,YES,NO,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,JEWISH,2.373
COMPLETED,EAST,22.0,83.0,31.0,THIRD CALL,18-24,FEMALE,BUSH,THIS YEAR,TAXES,NOT TYPICAL POLITICIAN,CANDS POSITIONS ON ISSUES,NO,LEGAL IN ALL CASES,NO,STRENGTHEN SOCIAL SECURITY,YES,REPUBLICAN,DID NOT COMPLETE HIGH SCHOOL,PROTESTANT,"$15,000-$29,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,18-29,18-24,REPUBLICAN,18-24,18-24,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,MCCAIN,TOO CONSERVATIVE,MCCAIN,NO,BUSH,NO,NO,NOT AT ALL,BUSH,UNENROLLED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,1.8
COMPLETED,EAST,22.0,83.0,32.0,THIRD CALL,18-24,MALE,BUSH,THIS YEAR,WORLD AFFAIRS,NOT TYPICAL POLITICIAN,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN MOST CASES,NO,STRENGTHEN SOCIAL SECURITY,YES,REPUBLICAN,COLLEGE GRADUATE,PROTESTANT,"$100,000 OR MORE",NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,18-29,18-24,REPUBLICAN,18-24,18-24,ABOUT RIGHT,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BUSH,NO,BUSH,YES,NO,SOMEWHAT,MCCAIN,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,1.955
COMPLETED,EAST,22.0,83.0,33.0,THIRD CALL,45-49,MALE,MCCAIN,THIS YEAR,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,NO,TAX CUT,OMITS,REPUBLICAN,POST GRADUATE STUDY,CATHOLIC,"$100,000 OR MORE",OMITS,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,45-59,40-49,REPUBLICAN,40-49,40-49,NOT CONSERVATIVE ENOUGH,UNFAVORABLE,UNFAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,NO,NO,NOT AT ALL,MCCAIN,REPUBLICAN,CATHOLIC,2.373
NOT COMPLETED,EAST,22.0,83.0,34.0,THIRD CALL,50-59,,MCCAIN,THIS YEAR,WORLD AFFAIRS,STANDS UP FOR BELIEFS,OMITS,OMITS,OMITS,NO,OMITS,OMITS,,,,,OMITS,,,18-64,18-74,STATE,45-59,50-59,,50-64,50-64,OMITS,OMITS,OMITS,GORE,MCCAIN,OMITS,OMITS,NO,OMITS,YES,,NOT AT ALL,OMITS,UNENROLLED/INDEPENDENT,,2.186
COMPLETED,EAST,22.0,83.0,35.0,THIRD CALL,25-29,MALE,MCCAIN,THIS YEAR,WORLD AFFAIRS,STRONG LEADER,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,NO,TAX CUT,YES,SOMETHING ELSE,SOME COLLEGE OR ASSOCIATES,CATHOLIC,"$100,000 OR MORE",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,18-29,25-29,INDEPENDENT/OTHER,25-29,25-29,ABOUT RIGHT,UNFAVORABLE,FAVORABLE,BUSH,GORE,ABOUT RIGHT,MCCAIN,NO,MCCAIN,YES,NO,NOT AT ALL,BUSH,UNENROLLED/INDEPENDENT,CATHOLIC,1.922
COMPLETED,EAST,22.0,83.0,36.0,THIRD CALL,18-24,FEMALE,MCCAIN,THIS YEAR,EDUCATION,NOT TYPICAL POLITICIAN,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,NO,STRENGTHEN SOCIAL SECURITY,NO,INDEPENDENT,POST GRADUATE STUDY,CATHOLIC,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,18-29,18-24,INDEPENDENT/OTHER,18-24,18-24,NOT CONSERVATIVE ENOUGH,UNFAVORABLE,FAVORABLE,OMITS,OMITS,NOT CONSERVATIVE ENOUGH,MCCAIN,YES,MCCAIN,NO,NO,NOT AT ALL,BUSH,UNENROLLED/INDEPENDENT,CATHOLIC,1.77
NOT COMPLETED,EAST,22.0,83.0,37.0,THIRD CALL,25-29,MALE,BUSH,BEFORE THAT,WORLD AFFAIRS,NOT TYPICAL POLITICIAN,OMITS,OMITS,OMITS,NO,OMITS,OMITS,,,,,OMITS,,,18-64,18-74,STATE,18-29,25-29,,25-29,25-29,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,YES,OMITS,YES,,OMITS,OMITS,UNENROLLED/INDEPENDENT,,1.955
COMPLETED,EAST,22.0,83.0,38.0,THIRD CALL,40-44,MALE,MCCAIN,THIS YEAR,MORAL VALUES,STRONG LEADER,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,NO,TAX CUT,NO,INDEPENDENT,HIGH SCHOOL GRADUATE,CATHOLIC,"$100,000 OR MORE",YES,MODERATE,MODERATE,18-64,18-74,STATE,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,NOT CONSERVATIVE ENOUGH,UNFAVORABLE,FAVORABLE,BUSH,GORE,TOO CONSERVATIVE,MCCAIN,NO,MCCAIN,NO,NO,NOT AT ALL,BUSH,REPUBLICAN,CATHOLIC,2.373
COMPLETED,EAST,22.0,83.0,39.0,THIRD CALL,25-29,MALE,MCCAIN,THIS YEAR,MORAL VALUES,NOT TYPICAL POLITICIAN,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,NO,STRENGTHEN SOCIAL SECURITY,NO,INDEPENDENT,COLLEGE GRADUATE,JEWISH,"$100,000 OR MORE",NO,VERY LIBERAL,LIBERAL,18-64,18-74,STATE,18-29,25-29,INDEPENDENT/OTHER,25-29,25-29,NOT CONSERVATIVE ENOUGH,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,MCCAIN,NO,NEITHER,NO,NO,SOMEWHAT,MCCAIN,REPUBLICAN,JEWISH,1.922
COMPLETED,BOSTON AREA,22.0,85.0,1.0,FIRST CALL,65-74,MALE,MCCAIN,THIS YEAR,MORAL VALUES,STRONG LEADER,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,NO,STRENGTHEN SOCIAL SECURITY,YES,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,"$100,000 OR MORE",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,60+,60+,INDEPENDENT/OTHER,65+,65-74,ABOUT RIGHT,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,YES,YES,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,CATHOLIC,1.226
COMPLETED,BOSTON AREA,22.0,85.0,2.0,FIRST CALL,75+,FEMALE,BUSH,WITHIN LAST WEEK,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,NO,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,"$15,000-$29,000",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,60+,60+,INDEPENDENT/OTHER,65+,75+,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,OMITS,NOT CONSERVATIVE ENOUGH,BUSH,YES,BUSH,YES,NO,NOT AT ALL,BUSH,REPUBLICAN,CATHOLIC,1.082
COMPLETED,BOSTON AREA,22.0,85.0,3.0,FIRST CALL,65-74,FEMALE,MCCAIN,WITHIN LAST WEEK,WORLD AFFAIRS,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN ALL CASES,YES,OMITS,YES,REPUBLICAN,COLLEGE GRADUATE,CATHOLIC,"$75,000-$99,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,60+,60+,REPUBLICAN,65+,65-74,ABOUT RIGHT,OMITS,FAVORABLE,OMITS,MCCAIN,ABOUT RIGHT,OMITS,OMITS,MCCAIN,YES,NO,NOT AT ALL,MCCAIN,,CATHOLIC,1.266
COMPLETED,BOSTON AREA,22.0,85.0,4.0,FIRST CALL,45-49,FEMALE,MCCAIN,THIS YEAR,MORAL VALUES,STRONG LEADER,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,YES,STRENGTHEN SOCIAL SECURITY,NO,INDEPENDENT,COLLEGE GRADUATE,PROTESTANT,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,ABOUT RIGHT,FAVORABLE,FAVORABLE,GORE,MCCAIN,ABOUT RIGHT,MCCAIN,NO,NEITHER,YES,NO,NOT AT ALL,BUSH,UNENROLLED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,1.075
COMPLETED,BOSTON AREA,22.0,85.0,5.0,FIRST CALL,75+,MALE,MCCAIN,THIS YEAR,OMITS,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,NO,STRENGTHEN SOCIAL SECURITY,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,"$15,000-$29,000",NO,MODERATE,MODERATE,65+,75+,STATE,60+,60+,DEMOCRAT,65+,75+,NOT CONSERVATIVE ENOUGH,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,YES,YES,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,CATHOLIC,1.226
COMPLETED,BOSTON AREA,22.0,85.0,6.0,FIRST CALL,65-74,MALE,MCCAIN,THIS YEAR,MORAL VALUES,NOT TYPICAL POLITICIAN,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN ALL CASES,YES,STRENGTHEN SOCIAL SECURITY,YES,INDEPENDENT,HIGH SCHOOL GRADUATE,CATHOLIC,"$30,000-$49,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,60+,60+,INDEPENDENT/OTHER,65+,65-74,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,NO,NEITHER,YES,YES,NOT AT ALL,BUSH,UNENROLLED/INDEPENDENT,CATHOLIC,1.226
COMPLETED,BOSTON AREA,22.0,85.0,7.0,FIRST CALL,75+,,BUSH,THIS YEAR,WORLD AFFAIRS,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN ALL CASES,YES,TAX CUT,YES,INDEPENDENT,HIGH SCHOOL GRADUATE,CATHOLIC,"$30,000-$49,000",NO,MODERATE,MODERATE,65+,75+,STATE,60+,60+,INDEPENDENT/OTHER,65+,75+,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,NO,BOTH,YES,YES,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,CATHOLIC,1.048
COMPLETED,BOSTON AREA,22.0,85.0,8.0,SECOND CALL,40-44,FEMALE,MCCAIN,WITHIN LAST 3 DAYS,EDUCATION,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,OMITS,TAX CUT,YES,INDEPENDENT,COLLEGE GRADUATE,PROTESTANT,"$15,000-$29,000",NO,MODERATE,MODERATE,18-64,18-74,STATE,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,NEITHER,YES,OMITS,YES,NO,NOT MUCH,MCCAIN,UNENROLLED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,1.075
COMPLETED,BOSTON AREA,22.0,85.0,9.0,SECOND CALL,50-59,FEMALE,MCCAIN,THIS YEAR,MORAL VALUES,NOT TYPICAL POLITICIAN,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,NO,TAX CUT,NO,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,"$30,000-$49,000",YES,MODERATE,MODERATE,18-64,18-74,STATE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,ABOUT RIGHT,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,OMITS,MCCAIN,YES,NO,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,CATHOLIC,1.075
COMPLETED,BOSTON AREA,22.0,85.0,10.0,SECOND CALL,50-59,FEMALE,KEYES,WITHIN LAST 3 DAYS,MORAL VALUES,OMITS,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,TAX CUT,NO,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,STATE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,NOT CONSERVATIVE ENOUGH,FAVORABLE,FAVORABLE,BUSH,GORE,NOT CONSERVATIVE ENOUGH,NEITHER,YES,NEITHER,YES,NO,NOT AT ALL,BUSH,UNENROLLED/INDEPENDENT,CATHOLIC,0.656
COMPLETED,BOSTON AREA,22.0,85.0,11.0,SECOND CALL,65-74,MALE,BUSH,THIS YEAR,SOCIAL SECURITY/MEDICARE,STRONG LEADER,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,NO,REPUBLICAN,COLLEGE GRADUATE,PROTESTANT,"$50,000-$74,999",YES,MODERATE,MODERATE,65+,18-74,STATE,60+,60+,REPUBLICAN,65+,65-74,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BUSH,YES,BOTH,YES,YES,SOMEWHAT,BUSH,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,1.048
COMPLETED,BOSTON AREA,22.0,85.0,12.0,SECOND CALL,50-59,FEMALE,MCCAIN,THIS YEAR,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,OMITS,NO,TAX CUT,YES,DEMOCRAT,COLLEGE GRADUATE,,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,45-59,50-59,DEMOCRAT,50-64,50-64,NOT CONSERVATIVE ENOUGH,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,TOO CONSERVATIVE,MCCAIN,NO,NEITHER,NO,NO,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,,1.075
COMPLETED,BOSTON AREA,22.0,85.0,13.0,SECOND CALL,50-59,FEMALE,MCCAIN,WITHIN LAST WEEK,MORAL VALUES,CAN WIN IN NOVEMBER,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,NO,TAX CUT,NO,INDEPENDENT,COLLEGE GRADUATE,CATHOLIC,"$100,000 OR MORE",NO,MODERATE,MODERATE,18-64,18-74,STATE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,NOT CONSERVATIVE ENOUGH,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,ABOUT RIGHT,MCCAIN,NO,BOTH,YES,NO,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,CATHOLIC,1.075
COMPLETED,BOSTON AREA,22.0,85.0,14.0,SECOND CALL,45-49,FEMALE,BUSH,WITHIN LAST WEEK,ABORTION,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,YES,LEGAL IN ALL CASES,YES,OMITS,YES,REPUBLICAN,DID NOT COMPLETE HIGH SCHOOL,PROTESTANT,"$15,000-$29,000",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,45-59,40-49,REPUBLICAN,40-49,40-49,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,OMITS,NOT CONSERVATIVE ENOUGH,BUSH,OMITS,BUSH,YES,NO,NOT AT ALL,BUSH,UNENROLLED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,0.919
COMPLETED,BOSTON AREA,22.0,85.0,15.0,SECOND CALL,30-39,FEMALE,MCCAIN,WITHIN LAST 3 DAYS,WORLD AFFAIRS,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,NO,OMITS,YES,INDEPENDENT,COLLEGE GRADUATE,CATHOLIC,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,STATE,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,NOT CONSERVATIVE ENOUGH,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,ABOUT RIGHT,BUSH,NO,MCCAIN,YES,NO,NOT MUCH,MCCAIN,UNENROLLED/INDEPENDENT,CATHOLIC,1.075
COMPLETED,BOSTON AREA,22.0,85.0,16.0,THIRD CALL,30-39,MALE,MCCAIN,THIS YEAR,WORLD AFFAIRS,STRONG LEADER,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,NO,STRENGTHEN SOCIAL SECURITY,YES,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,NOT CONSERVATIVE ENOUGH,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,NO,YES,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,1.041
COMPLETED,BOSTON AREA,22.0,85.0,17.0,THIRD CALL,30-39,MALE,BUSH,TODAY,TAXES,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,TAX CUT,NO,REPUBLICAN,POST GRADUATE STUDY,OTHER CHRISTIAN,"$100,000 OR MORE",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,30-44,30-39,REPUBLICAN,30-39,30-39,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BUSH,YES,BUSH,YES,NO,SOMEWHAT,BUSH,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.89
NOT COMPLETED,BOSTON AREA,22.0,85.0,18.0,THIRD CALL,50-59,,MCCAIN,THIS YEAR,MORAL VALUES,STANDS UP FOR BELIEFS,OMITS,OMITS,OMITS,YES,OMITS,OMITS,,,,,OMITS,,,18-64,18-74,STATE,45-59,50-59,,50-64,50-64,OMITS,OMITS,OMITS,BUSH,MCCAIN,OMITS,OMITS,NO,OMITS,NO,,NOT AT ALL,OMITS,REPUBLICAN,,1.075
NOT COMPLETED,BOSTON AREA,22.0,85.0,19.0,THIRD CALL,50-59,FEMALE,MCCAIN,THIS YEAR,ABORTION,STANDS UP FOR BELIEFS,OMITS,OMITS,OMITS,YES,OMITS,OMITS,,,,,OMITS,,,18-64,18-74,STATE,45-59,50-59,,50-64,50-64,OMITS,OMITS,OMITS,BUSH,MCCAIN,OMITS,OMITS,NO,OMITS,YES,,NOT AT ALL,OMITS,UNENROLLED/INDEPENDENT,,1.075
COMPLETED,BOSTON AREA,22.0,85.0,20.0,THIRD CALL,40-44,FEMALE,MCCAIN,TODAY,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,YES,LEGAL IN ALL CASES,YES,STRENGTHEN SOCIAL SECURITY,NO,INDEPENDENT,POST GRADUATE STUDY,PROTESTANT,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,TOO CONSERVATIVE,FAVORABLE,FAVORABLE,GORE,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,YES,NO,NOT AT ALL,BUSH,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,1.075
COMPLETED,BOSTON AREA,22.0,85.0,21.0,THIRD CALL,30-39,FEMALE,MCCAIN,THIS YEAR,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,OMITS,ILLEGAL IN MOST CASES,NO,STRENGTHEN SOCIAL SECURITY,YES,REPUBLICAN,COLLEGE GRADUATE,PROTESTANT,"UNDER $15,000",YES,MODERATE,MODERATE,18-64,18-74,STATE,30-44,30-39,REPUBLICAN,30-39,30-39,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,YES,MCCAIN,YES,YES,NOT AT ALL,MCCAIN,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,1.075
COMPLETED,BOSTON AREA,22.0,85.0,22.0,THIRD CALL,50-59,MALE,MCCAIN,TODAY,WORLD AFFAIRS,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,NO,STRENGTHEN SOCIAL SECURITY,YES,INDEPENDENT,COLLEGE GRADUATE,PROTESTANT,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,TOO CONSERVATIVE,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,YES,NO,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,1.041
