STATE,PREC,SEQ,CALL,AGE9,RACE,SEX,DEMVOTE,TIME,ISSUE,QUALITY,CLINTON,HLTHPLAN,ISSVQUAL,ABORTION,FINSIT,UNION,PARTYID,EDUC,RELIGION,BRADUNFR,INCOME,GOREUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,STR8DEMS,GORE2LIB,BRAD2LIB,QTYPE,BACKSIDE,GEOCODE,AGE4,AGEABC,PARTY,AGE65,AGE75,BUSH,MCCAIN,GOREBUSH,GOREMCAN,SSMARRY,PREVPRID,SSPART,GORE,BRADLEY,BCPERSON,REL5,WEIGHT
46.0,67.0,24.0,SECOND CALL,18-24,WHITE,MALE,GORE,TODAY,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"$30,000-$49,000",NO,VERY LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,RUTLAND,18-29,18-24,DEMOCRAT,18-24,18-24,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,YES,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,CATHOLIC,0.786
46.0,67.0,25.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,TODAY,EDUCATION,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,WORSE,YES,DEMOCRAT,POST GRADUATE STUDY,OTHER CHRISTIAN,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,RUTLAND,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,YES,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.736
46.0,67.0,26.0,SECOND CALL,60-64,,,GORE,BEFORE THAT,HEALTH CARE,STRONG LEADER,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,ILLEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,,CATHOLIC,NO,"$30,000-$49,000",NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,BOTH,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,RUTLAND,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,NO,YES,NO,FAVORABLE,FAVORABLE,FAVORABLE,CATHOLIC,0.766
46.0,67.0,27.0,SECOND CALL,18-24,WHITE,MALE,BRADLEY,WITHIN LAST 3 DAYS,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,COLLEGE GRADUATE,PROTESTANT,NO,,NO,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,RUTLAND,18-29,18-24,DEMOCRAT,18-24,18-24,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,YES,YES,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.888
46.0,67.0,28.0,SECOND CALL,45-49,WHITE,MALE,BRADLEY,THIS YEAR,EDUCATION,STRONG LEADER,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,COLLEGE GRADUATE,NONE,NO,"$50,000-$74,999",NO,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,RUTLAND,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,YES,YES,UNFAVORABLE,FAVORABLE,FAVORABLE,NONE,0.927
46.0,67.0,29.0,SECOND CALL,50-59,WHITE,FEMALE,BRADLEY,TODAY,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,OMITS,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,SOMETHING ELSE,NO,"$100,000 OR MORE",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,RUTLAND,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,NO,YES,YES,FAVORABLE,FAVORABLE,FAVORABLE,SOMETHING ELSE,0.8320000000000001
46.0,67.0,30.0,SECOND CALL,30-39,WHITE,,GORE,WITHIN LAST WEEK,EDUCATION,STRONG LEADER,OMITS,OMITS,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,OMITS,"$50,000-$74,999",OMITS,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,OMITS,STATE,COMPLETE,RUTLAND,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,YES,YES,FAVORABLE,OMITS,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.8200000000000001
46.0,67.0,31.0,SECOND CALL,50-59,WHITE,MALE,BRADLEY,WITHIN LAST WEEK,OMITS,STRONG LEADER,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,YES,INDEPENDENT,COLLEGE GRADUATE,CATHOLIC,NO,"$30,000-$49,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,RUTLAND,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,NO,YES,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,0.927
46.0,67.0,32.0,SECOND CALL,18-24,WHITE,FEMALE,BRADLEY,BEFORE THAT,OMITS,NOT TYPICAL POLITICAN,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,COLLEGE GRADUATE,NONE,NO,"$15,000-$29,000",YES,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,OMITS,ABOUT RIGHT,STATE,COMPLETE,RUTLAND,18-29,18-24,DEMOCRAT,18-24,18-24,UNFAVORABLE,FAVORABLE,OMITS,OMITS,YES,NO,YES,UNFAVORABLE,FAVORABLE,FAVORABLE,NONE,0.797
46.0,67.0,33.0,SECOND CALL,45-49,WHITE,FEMALE,BRADLEY,THIS YEAR,CAMPAIGN FINANCE REFORM,HAS NEW IDEAS,DISAPPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,OMITS,BETTER,NO,INDEPENDENT,,CATHOLIC,OMITS,"$75,000-$99,999",YES,MODERATE,MODERATE,18-64,18-74,BRADLEY,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,RUTLAND,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,UNFAVORABLE,BUSH,OMITS,YES,YES,YES,UNFAVORABLE,FAVORABLE,OMITS,CATHOLIC,0.8320000000000001
46.0,67.0,34.0,SECOND CALL,50-59,WHITE,FEMALE,BRADLEY,WITHIN LAST 3 DAYS,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,SOMETHING ELSE,YES,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,RUTLAND,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,YES,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,SOMETHING ELSE,0.8320000000000001
46.0,67.0,35.0,SECOND CALL,40-44,WHITE,MALE,BRADLEY,THIS YEAR,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,BRADLEY,OMITS,OMITS,STATE,COMPLETE,RUTLAND,30-44,40-49,,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,OMITS,YES,,YES,UNFAVORABLE,FAVORABLE,OMITS,,0.927
46.0,67.0,36.0,SECOND CALL,45-49,WHITE,FEMALE,BRADLEY,BEFORE THAT,EDUCATION,STANDS UP FOR BELIEFS,DISAPPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,YES,INDEPENDENT,COLLEGE GRADUATE,PROTESTANT,OMITS,"$75,000-$99,999",OMITS,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,OMITS,ABOUT RIGHT,STATE,COMPLETE,RUTLAND,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,YES,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.8320000000000001
46.0,68.0,1.0,FIRST CALL,60-64,WHITE,MALE,GORE,THIS YEAR,ECONOMY/JOBS,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,,NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,RUTLAND,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,NO,YES,NO,FAVORABLE,FAVORABLE,FAVORABLE,CATHOLIC,1.809
46.0,68.0,2.0,FIRST CALL,45-49,WHITE,FEMALE,OTHER,TODAY,CAMPAIGN FINANCE REFORM,NOT TYPICAL POLITICAN,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,SOMETHING ELSE,NO,"$30,000-$49,000",NO,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,RUTLAND,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,YES,YES,UNFAVORABLE,FAVORABLE,FAVORABLE,SOMETHING ELSE,0.932
46.0,68.0,3.0,FIRST CALL,45-49,WHITE,MALE,BRADLEY,THIS YEAR,EDUCATION,HAS THE RIGHT EXPERIENCE,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,NO,INDEPENDENT,POST GRADUATE STUDY,PROTESTANT,NO,"$100,000 OR MORE",NO,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,RUTLAND,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,YES,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.966
46.0,68.0,4.0,FIRST CALL,75+,WHITE,FEMALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,NO,INDEPENDENT,DID NOT COMPLETE HIGH SCHOOL,PROTESTANT,NO,"$15,000-$29,000",NO,MODERATE,MODERATE,65+,75+,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,RUTLAND,60+,60+,INDEPENDENT/OTHER,65+,75+,UNFAVORABLE,UNFAVORABLE,GORE,GORE,NO,YES,NO,FAVORABLE,UNFAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.625
46.0,68.0,5.0,FIRST CALL,45-49,BLACK,FEMALE,GORE,TODAY,ECONOMY/JOBS,HAS THE RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,WORSE,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,YES,"$50,000-$74,999",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,RUTLAND,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,YES,YES,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.078
46.0,68.0,6.0,FIRST CALL,45-49,WHITE,FEMALE,BRADLEY,WITHIN LAST 3 DAYS,OMITS,NOT TYPICAL POLITICAN,OMITS,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,YES,INDEPENDENT,POST GRADUATE STUDY,NONE,YES,"$30,000-$49,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,RUTLAND,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,UNFAVORABLE,UNFAVORABLE,OMITS,OMITS,YES,YES,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,NONE,1.7650000000000001
46.0,68.0,7.0,FIRST CALL,,WHITE,MALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,PROTESTANT,YES,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,,,GORE,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,RUTLAND,,,DEMOCRAT,,,UNFAVORABLE,UNFAVORABLE,OMITS,OMITS,OMITS,YES,NO,FAVORABLE,OMITS,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.742
46.0,68.0,8.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,BEFORE THAT,EDUCATION,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,NO,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,RUTLAND,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,YES,YES,FAVORABLE,FAVORABLE,FAVORABLE,CATHOLIC,1.564
46.0,68.0,9.0,FIRST CALL,50-59,WHITE,MALE,GORE,TODAY,CAMPAIGN FINANCE REFORM,CAN WIN IN NOVEMBER,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,YES,REPUBLICAN,HIGH SCHOOL GRADUATE,OTHER CHRISTIAN,NO,"$50,000-$74,999",NO,VERY LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,RUTLAND,45-59,50-59,REPUBLICAN,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,NO,NO,YES,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.742
46.0,68.0,10.0,FIRST CALL,50-59,WHITE,MALE,BRADLEY,TODAY,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,DISAPPROVE,OMITS,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,INDEPENDENT,COLLEGE GRADUATE,SOMETHING ELSE,OMITS,"$30,000-$49,000",OMITS,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,RUTLAND,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,YES,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,SOMETHING ELSE,1.966
46.0,68.0,11.0,FIRST CALL,50-59,WHITE,FEMALE,BRADLEY,TODAY,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,OMITS,"$100,000 OR MORE",OMITS,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,RUTLAND,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,YES,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,1.7650000000000001
46.0,68.0,12.0,FIRST CALL,50-59,WHITE,MALE,GORE,THIS YEAR,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,DISAPPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,WORSE,YES,INDEPENDENT,POST GRADUATE STUDY,SOMETHING ELSE,YES,"$15,000-$29,000",YES,VERY LIBERAL,LIBERAL,18-64,18-74,NEITHER,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,RUTLAND,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,YES,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,SOMETHING ELSE,1.742
46.0,68.0,13.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,THIS YEAR,HEALTH CARE,HAS THE RIGHT EXPERIENCE,OMITS,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,SOMETHING ELSE,OMITS,"$50,000-$74,999",OMITS,VERY LIBERAL,LIBERAL,18-64,18-74,NEITHER,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,RUTLAND,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,YES,YES,FAVORABLE,UNFAVORABLE,OMITS,SOMETHING ELSE,1.564
46.0,68.0,14.0,FIRST CALL,65-74,WHITE,MALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,OTHER CHRISTIAN,YES,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,65+,18-74,GORE,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,RUTLAND,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,YES,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.809
46.0,68.0,15.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,THIS YEAR,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,YES,"$30,000-$49,000",NO,VERY LIBERAL,LIBERAL,18-64,18-74,GORE,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,RUTLAND,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,YES,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,CATHOLIC,1.564
46.0,68.0,16.0,SECOND CALL,45-49,WHITE,FEMALE,BRADLEY,TODAY,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$75,000-$99,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,RUTLAND,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,OMITS,GORE,GORE,YES,YES,YES,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.7650000000000001
46.0,68.0,17.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,WITHIN LAST WEEK,EDUCATION,HAS THE RIGHT EXPERIENCE,APPROVE,OMITS,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,NO,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,RUTLAND,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,GORE,NO,YES,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,1.564
46.0,68.0,18.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,THIS YEAR,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,NO,"$100,000 OR MORE",NO,VERY LIBERAL,LIBERAL,18-64,18-74,BOTH,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,RUTLAND,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,YES,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,CATHOLIC,1.564
46.0,68.0,19.0,SECOND CALL,40-44,WHITE,FEMALE,BRADLEY,TODAY,EDUCATION,STRONG LEADER,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,NO,"$30,000-$49,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,RUTLAND,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,OMITS,OMITS,NO,YES,NO,UNFAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.7650000000000001
46.0,68.0,20.0,SECOND CALL,50-59,WHITE,FEMALE,BRADLEY,TODAY,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,OMITS,OMITS,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,WORSE,NO,INDEPENDENT,COLLEGE GRADUATE,SOMETHING ELSE,OMITS,"$30,000-$49,000",OMITS,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,RUTLAND,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,OMITS,GORE,GORE,YES,YES,OMITS,FAVORABLE,FAVORABLE,OMITS,SOMETHING ELSE,1.7650000000000001
46.0,68.0,21.0,SECOND CALL,65-74,WHITE,MALE,GORE,WITHIN LAST WEEK,SOCIAL SECURITY/MEDICARE,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,YES,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,NO,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,65+,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,RUTLAND,60+,60+,INDEPENDENT/OTHER,65+,65-74,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,YES,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.809
46.0,68.0,22.0,SECOND CALL,30-39,WHITE,FEMALE,BRADLEY,WITHIN LAST WEEK,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,OMITS,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,WORSE,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,JEWISH,YES,"UNDER $15,000",YES,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,RUTLAND,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,YES,YES,FAVORABLE,FAVORABLE,FAVORABLE,JEWISH,1.7650000000000001
46.0,68.0,23.0,SECOND CALL,18-24,WHITE,MALE,GORE,TODAY,EDUCATION,STRONG LEADER,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,DID NOT COMPLETE HIGH SCHOOL,NONE,NO,"$100,000 OR MORE",NO,VERY LIBERAL,LIBERAL,18-64,18-74,NEITHER,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,RUTLAND,18-29,18-24,DEMOCRAT,18-24,18-24,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,NO,YES,FAVORABLE,FAVORABLE,FAVORABLE,NONE,1.669
46.0,68.0,24.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,THIS YEAR,ECONOMY/JOBS,HAS THE RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,RUTLAND,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,GORE,NO,YES,NO,FAVORABLE,FAVORABLE,FAVORABLE,CATHOLIC,1.564
46.0,68.0,25.0,SECOND CALL,45-49,WHITE,FEMALE,OTHER,BEFORE THAT,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,YES,"$100,000 OR MORE",YES,MODERATE,MODERATE,18-64,18-74,NEITHER,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,RUTLAND,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,YES,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.932
