STATE,PREC,SEQ,CALL,AGE9,RACE,SEX,DEMVOTE,TIME,ISSUE,QUALITY,CLINTON,HLTHPLAN,ISSVQUAL,ABORTION,FINSIT,UNION,PARTYID,EDUC,RELIGION,BRADUNFR,INCOME,GOREUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,STR8DEMS,RACEREL,GORE2LIB,BRAD2LIB,QTYPE,BACKSIDE,GEOCODE,AGE4,AGEABC,PARTY,AGE65,AGE75,BUSH,MCCAIN,GOREBUSH,GOREMCAN,PREVPRID,GORE,BRADLEY,BCPERSON,REL5,WEIGHT
7.0,49.0,16.0,THIRD CALL,60-64,WHITE,MALE,BRADLEY,THIS YEAR,WORLD AFFAIRS,CAN WIN IN NOVEMBER,DISAPPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,NO,"$100,000 OR MORE",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,BRADLEY,BOTH,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,3,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,0.674
7.0,49.0,17.0,THIRD CALL,40-44,WHITE,FEMALE,BRADLEY,THIS YEAR,WORLD AFFAIRS,,APPROVE,OMITS,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,JEWISH,NO,"$100,000 OR MORE",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,BOTH,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,3,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,JEWISH,0.495
7.0,49.0,18.0,THIRD CALL,50-59,WHITE,FEMALE,UNCOMITTED,WITHIN LAST WEEK,WORLD AFFAIRS,OMITS,APPROVE,OMITS,OMITS,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,COLLEGE GRADUATE,PROTESTANT,OMITS,,YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NEITHER,NEITHER,OMITS,OMITS,STATE,COMPLETE,3,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,OMITS,MCCAIN,YES,UNFAVORABLE,UNFAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.917
7.0,49.0,19.0,THIRD CALL,50-59,WHITE,MALE,BRADLEY,THIS YEAR,MORAL VALUES,,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,NONE,NO,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,3,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,NONE,0.5730000000000001
7.0,49.0,20.0,THIRD CALL,45-49,OTHER,FEMALE,BRADLEY,TODAY,MORAL VALUES,CAN WIN IN NOVEMBER,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,YES,"$50,000-$74,999",YES,MODERATE,MODERATE,18-64,18-74,NEITHER,BOTH,TOO LIBERAL,TOO LIBERAL,STATE,COMPLETE,3,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,0.495
7.0,49.0,21.0,THIRD CALL,50-59,WHITE,FEMALE,UNCOMITTED,TODAY,EDUCATION,OMITS,DISAPPROVE,OMITS,OMITS,LEGAL IN ALL CASES,WORSE,YES,SOMETHING ELSE,COLLEGE GRADUATE,NONE,OMITS,"UNDER $15,000",OMITS,VERY LIBERAL,LIBERAL,18-64,18-74,NEITHER,BOTH,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,3,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,OMITS,OMITS,OMITS,OMITS,YES,OMITS,OMITS,UNFAVORABLE,NONE,0.917
7.0,49.0,22.0,THIRD CALL,40-44,WHITE,MALE,BRADLEY,THIS YEAR,OMITS,CAN WIN IN NOVEMBER,DISAPPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,OMITS,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,PROTESTANT,NO,,YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,BRADLEY,BOTH,OMITS,ABOUT RIGHT,STATE,COMPLETE,3,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.5730000000000001
7.0,49.0,23.0,THIRD CALL,50-59,WHITE,FEMALE,BRADLEY,WITHIN LAST WEEK,WORLD AFFAIRS,,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,NONE,NO,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,BOTH,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,3,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,NONE,0.495
7.0,49.0,24.0,THIRD CALL,50-59,WHITE,MALE,BRADLEY,BEFORE THAT,WORLD AFFAIRS,,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,JEWISH,NO,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,3,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,JEWISH,0.5730000000000001
7.0,49.0,25.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,TODAY,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,JEWISH,NO,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,BOTH,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,3,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,JEWISH,0.602
7.0,49.0,26.0,THIRD CALL,45-49,WHITE,MALE,BRADLEY,TODAY,WORLD AFFAIRS,,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,JEWISH,NO,"$100,000 OR MORE",NO,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,3,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,JEWISH,0.5730000000000001
7.0,49.0,27.0,THIRD CALL,65-74,WHITE,FEMALE,BRADLEY,WITHIN LAST WEEK,OMITS,OMITS,DISAPPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,SAME,NO,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,NO,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,BRADLEY,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,3,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,BUSH,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,CATHOLIC,0.582
7.0,49.0,28.0,THIRD CALL,65-74,WHITE,MALE,BRADLEY,THIS YEAR,ABORTION,CAN WIN IN NOVEMBER,DISAPPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,WORSE,NO,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,OMITS,"$100,000 OR MORE",OMITS,MODERATE,MODERATE,65+,18-74,BRADLEY,ONLY BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,3,60+,60+,INDEPENDENT/OTHER,65+,65-74,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,,OMITS,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.674
7.0,49.0,29.0,THIRD CALL,45-49,WHITE,MALE,BRADLEY,THIS YEAR,WORLD AFFAIRS,CAN WIN IN NOVEMBER,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,NO,"$75,000-$99,999",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,BOTH,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,3,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,0.5730000000000001
7.0,49.0,30.0,THIRD CALL,75+,WHITE,FEMALE,GORE,BEFORE THAT,TAXES,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$50,000-$74,999",NO,VERY LIBERAL,LIBERAL,65+,75+,BOTH,ONLY GORE,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,3,60+,60+,DEMOCRAT,65+,75+,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.708
7.0,49.0,31.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,THIS YEAR,OMITS,,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,OMITS,"$50,000-$74,999",OMITS,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,3,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,NO,FAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,0.602
7.0,49.0,32.0,THIRD CALL,50-59,WHITE,FEMALE,BRADLEY,THIS YEAR,SOCIAL SECURITY/MEDICARE,CAN WIN IN NOVEMBER,DISAPPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,NO,INDEPENDENT,COLLEGE GRADUATE,CATHOLIC,NO,"$100,000 OR MORE",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,3,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,NO,FAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,0.495
7.0,50.0,1.0,FIRST CALL,50-59,BLACK,FEMALE,GORE,THIS YEAR,EDUCATION,REPRESENTS CONSERVATIVE VALUES,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,ONLY GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,NOT COMPLETE,2,45-59,50-59,,50-64,50-64,OMITS,OMITS,GORE,GORE,,OMITS,OMITS,OMITS,,0.673
7.0,50.0,2.0,FIRST CALL,45-49,WHITE,FEMALE,BRADLEY,WITHIN LAST WEEK,OMITS,CAN WIN IN NOVEMBER,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,INDEPENDENT,COLLEGE GRADUATE,PROTESTANT,NO,,NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,UNFAVORABLE,OMITS,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.727
7.0,50.0,3.0,FIRST CALL,50-59,WHITE,MALE,BRADLEY,BEFORE THAT,MORAL VALUES,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,BOTH,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,2,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,0.718
7.0,50.0,4.0,FIRST CALL,30-39,WHITE,MALE,BRADLEY,THIS YEAR,WORLD AFFAIRS,CAN WIN IN NOVEMBER,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,NONE,YES,"$75,000-$99,999",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,BOTH,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,2,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,NONE,0.718
7.0,50.0,5.0,FIRST CALL,65-74,WHITE,MALE,GORE,BEFORE THAT,OMITS,REPRESENTS CONSERVATIVE VALUES,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,SAME,YES,INDEPENDENT,POST GRADUATE STUDY,CATHOLIC,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,65+,18-74,BOTH,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,60+,60+,INDEPENDENT/OTHER,65+,65-74,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,CATHOLIC,0.862
7.0,50.0,6.0,FIRST CALL,40-44,BLACK,MALE,GORE,BEFORE THAT,EDUCATION,REPRESENTS CONSERVATIVE VALUES,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,COLLEGE GRADUATE,PROTESTANT,OMITS,"$100,000 OR MORE",OMITS,MODERATE,MODERATE,18-64,18-74,BOTH,ONLY GORE,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,30-44,40-49,DEMOCRAT,40-49,40-49,FAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.665
7.0,50.0,7.0,FIRST CALL,60-64,WHITE,MALE,GORE,BEFORE THAT,ABORTION,REPRESENTS CONSERVATIVE VALUES,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,YES,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,OMITS,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,60+,60+,DEMOCRAT,50-64,50-64,FAVORABLE,UNFAVORABLE,GORE,GORE,YES,OMITS,UNFAVORABLE,FAVORABLE,CATHOLIC,0.862
7.0,50.0,8.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,THIS YEAR,ABORTION,REPRESENTS CONSERVATIVE VALUES,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,ILLEGAL IN ALL CASES,SAME,NO,INDEPENDENT,COLLEGE GRADUATE,CATHOLIC,NO,"$15,000-$29,000",NO,MODERATE,MODERATE,65+,18-74,BOTH,ONLY GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,60+,60+,INDEPENDENT/OTHER,65+,65-74,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,CATHOLIC,0.873
7.0,50.0,9.0,SECOND CALL,65-74,WHITE,MALE,UNCOMITTED,WITHIN LAST 3 DAYS,TAXES,REPRESENTS CONSERVATIVE VALUES,OMITS,OMITS,CANDS PERSONAL QUALITIES,ILLEGAL IN ALL CASES,SAME,YES,INDEPENDENT,HIGH SCHOOL GRADUATE,CATHOLIC,OMITS,"$15,000-$29,000",OMITS,VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,NEITHER,NEITHER,TOO LIBERAL,TOO LIBERAL,STATE,COMPLETE,2,60+,60+,INDEPENDENT/OTHER,65+,65-74,FAVORABLE,FAVORABLE,BUSH,MCCAIN,YES,UNFAVORABLE,UNFAVORABLE,OMITS,CATHOLIC,0.586
7.0,50.0,10.0,SECOND CALL,75+,WHITE,FEMALE,BRADLEY,BEFORE THAT,SOCIAL SECURITY/MEDICARE,,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,65+,75+,OMITS,BOTH,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,NOT COMPLETE,2,60+,60+,,65+,75+,OMITS,OMITS,OMITS,MCCAIN,,OMITS,OMITS,OMITS,,0.979
7.0,50.0,11.0,SECOND CALL,75+,WHITE,FEMALE,BRADLEY,TODAY,ABORTION,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,65+,75+,OMITS,OMITS,OMITS,ABOUT RIGHT,STATE,NOT COMPLETE,2,60+,60+,,65+,75+,OMITS,OMITS,OMITS,OMITS,,OMITS,OMITS,OMITS,,0.979
7.0,50.0,12.0,SECOND CALL,40-44,WHITE,MALE,BRADLEY,TODAY,WORLD AFFAIRS,CAN WIN IN NOVEMBER,DISAPPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,SAME,YES,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,NONE,YES,"$30,000-$49,000",YES,MODERATE,MODERATE,18-64,18-74,BRADLEY,ONLY BRADLEY,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,2,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,NO,UNFAVORABLE,FAVORABLE,UNFAVORABLE,NONE,0.718
7.0,50.0,13.0,SECOND CALL,50-59,WHITE,MALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,NO,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,GORE,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,CATHOLIC,0.64
7.0,50.0,14.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,THIS YEAR,EDUCATION,REPRESENTS CONSERVATIVE VALUES,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,JEWISH,YES,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ONLY GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,JEWISH,0.648
7.0,50.0,15.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,BEFORE THAT,ABORTION,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,65+,18-74,GORE,BOTH,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,2,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,CATHOLIC,0.873
7.0,50.0,16.0,SECOND CALL,65-74,WHITE,MALE,BRADLEY,THIS YEAR,ABORTION,REPRESENTS CONSERVATIVE VALUES,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,65+,18-74,OMITS,BOTH,TOO LIBERAL,ABOUT RIGHT,STATE,NOT COMPLETE,2,60+,60+,,65+,65-74,OMITS,OMITS,GORE,MCCAIN,,OMITS,OMITS,OMITS,,0.967
7.0,50.0,17.0,SECOND CALL,65-74,WHITE,MALE,GORE,WITHIN LAST WEEK,ABORTION,STRONG LEADER,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,SAME,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"$15,000-$29,000",NO,MODERATE,MODERATE,65+,18-74,NEITHER,BOTH,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,2,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,0.862
7.0,50.0,18.0,THIRD CALL,60-64,WHITE,MALE,GORE,BEFORE THAT,EDUCATION,REPRESENTS CONSERVATIVE VALUES,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,OMITS,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,CATHOLIC,0.862
7.0,50.0,19.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,OTHER CHRISTIAN,YES,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,GORE,ONLY GORE,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,2,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.648
7.0,50.0,20.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,THIS YEAR,TAXES,REPRESENTS CONSERVATIVE VALUES,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,YES,"$50,000-$74,999",NO,VERY LIBERAL,LIBERAL,18-64,18-74,BOTH,ONLY GORE,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,2,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,UNFAVORABLE,UNFAVORABLE,FAVORABLE,CATHOLIC,0.873
7.0,50.0,21.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,WITHIN LAST WEEK,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,0.648
7.0,50.0,22.0,THIRD CALL,18-24,HISPANIC/LATINO,FEMALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,CAN WIN IN NOVEMBER,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,NONE,NO,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,GORE,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,18-29,18-24,DEMOCRAT,18-24,18-24,FAVORABLE,UNFAVORABLE,GORE,GORE,NO,FAVORABLE,UNFAVORABLE,FAVORABLE,NONE,0.747
7.0,50.0,23.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,BEFORE THAT,MORAL VALUES,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,OTHER CHRISTIAN,NO,"$100,000 OR MORE",NO,MODERATE,MODERATE,18-64,18-74,BOTH,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.673
