STATE,PREC,SEQ,CALL,AGE9,RACE,SEX,DEMVOTE,TIME,ISSUE,QUALITY,CLINTON,ISSVQUAL,ABORTION,BUSHKNOW,FINSIT,UNION,PARTYID,EDUC,RELIGION,BRADUNFR,INCOME,GOREUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,GORE2LIB,BRAD2LIB,BACKSIDE,AGE4,AGEABC,PARTY,AGE65,AGE75,WGT,BUSH,MCCAIN,GOREBUSH,GOREMCAN,PREVPRIN,VETVOTER,MCRRIGHT,VERSION,ONLYDEMS,GORE,BRADLEY,BCPERSON,BEATDEM,GAY,HISPANIC,QRACE,REL5,REGCA,NOVCHOIC,REGION,WEIGHT
5.0,112.0,57.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,THIS YEAR,EDUCATION,STANDS UP FOR BELIEFS,APPROVE,CANDS POSITIONS ON ISSUES,,,BETTER,YES,DEMOCRAT,,,NO,"$75,000-$99,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,45-59,40-49,DEMOCRAT,40-49,40-49,736.0,,,GORE,GORE,YES,,,YELLOW,BRADLEY,,,UNFAVORABLE,,NO,NO,WHITE,,DEMOCRAT,SATISFIED,OTHERS,0.736
5.0,112.0,58.0,THIRD CALL,25-29,HISPANIC/LATINO,FEMALE,GORE,THIS YEAR,ECONOMY/JOBS,STANDS UP FOR BELIEFS,APPROVE,CANDS POSITIONS ON ISSUES,,,BETTER,YES,DEMOCRAT,,,YES,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,TOO LIBERAL,COMPLETE,18-29,25-29,DEMOCRAT,25-29,25-29,358.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,FAVORABLE,,NO,YES,HISPANIC/LATINO,,DEMOCRAT,SATISFIED,OTHERS,0.358
5.0,112.0,59.0,THIRD CALL,50-59,WHITE,FEMALE,BRADLEY,THIS YEAR,EDUCATION,HAS THE RIGHT EXPERIENCE,OMITS,OMITS,,,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,OMITS,NOT COMPLETE,45-59,50-59,,50-64,50-64,542.0,,,GORE,MCCAIN,NO,,,YELLOW,OMITS,,,OMITS,,,,WHITE,,DEMOCRAT,OMITS,OTHERS,0.542
5.0,112.0,60.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,BEFORE THAT,ECONOMY/JOBS,NOT TYPICAL POLITICAN,APPROVE,CANDS POSITIONS ON ISSUES,,,BETTER,NO,DEMOCRAT,,,NO,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,45-59,40-49,DEMOCRAT,40-49,40-49,736.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,FAVORABLE,,NO,NO,WHITE,,DEMOCRAT,SATISFIED,OTHERS,0.736
5.0,112.0,61.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,WITHIN LAST WEEK,ECONOMY/JOBS,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS PERSONAL QUALITIES,,,BETTER,YES,DEMOCRAT,,,NO,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,NOT LIBERAL ENOUGH,COMPLETE,30-44,30-39,DEMOCRAT,30-39,30-39,736.0,,,GORE,MCCAIN,YES,,,YELLOW,GORE,,,FAVORABLE,,NO,NO,WHITE,,DEMOCRAT,SATISFIED,OTHERS,0.736
5.0,112.0,62.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,THIS YEAR,RACE RELATIONS,CAN WIN IN NOVEMBER,APPROVE,CANDS POSITIONS ON ISSUES,,,SAME,NO,DEMOCRAT,,,NO,"$15,000-$29,000",YES,VERY LIBERAL,LIBERAL,18-64,18-74,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,COMPLETE,45-59,50-59,DEMOCRAT,50-64,50-64,736.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,FAVORABLE,,YES,NO,WHITE,,DEMOCRAT,SATISFIED,OTHERS,0.736
5.0,112.0,63.0,THIRD CALL,25-29,WHITE,MALE,GORE,THIS YEAR,EDUCATION,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS POSITIONS ON ISSUES,,,SAME,YES,DEMOCRAT,,,OMITS,"$30,000-$49,000",OMITS,VERY LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,18-29,25-29,DEMOCRAT,25-29,25-29,1205.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,FAVORABLE,,NO,NO,WHITE,,DEMOCRAT,SATISFIED,OTHERS,1.205
5.0,112.0,66.0,THIRD CALL,40-44,HISPANIC/LATINO,,GORE,,,,,CANDS PERSONAL QUALITIES,OMITS,OMITS,,,DEMOCRAT,HIGH SCHOOL GRADUATE,NONE,,"$15,000-$29,000",,MODERATE,MODERATE,18-64,18-74,,,COMPLETE,30-44,40-49,DEMOCRAT,40-49,40-49,586.0,OMITS,OMITS,,,,,OMITS,WHITE,,OMITS,OMITS,,OMITS,,YES,HISPANIC/LATINO,NONE,DEMOCRAT,,OTHERS,0.586
5.0,112.0,71.0,THIRD CALL,30-39,WHITE,MALE,GORE,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,NO,,,DEMOCRAT,HIGH SCHOOL GRADUATE,NONE,,"$75,000-$99,999",,MODERATE,MODERATE,18-64,18-74,,,COMPLETE,30-44,30-39,DEMOCRAT,30-39,30-39,1205.0,UNFAVORABLE,FAVORABLE,,,,YES,NOT AT ALL,WHITE,,UNFAVORABLE,FAVORABLE,,BUSH,NO,NO,WHITE,NONE,DEMOCRAT,,OTHERS,1.205
5.0,112.0,73.0,THIRD CALL,50-59,WHITE,MALE,BRADLEY,,,,,OMITS,OMITS,NO,,,,,,,,,,,18-64,18-74,,,NOT COMPLETE,45-59,50-59,,50-64,50-64,889.0,OMITS,OMITS,,,,,NOT AT ALL,WHITE,,OMITS,OMITS,,OMITS,,,WHITE,,DEMOCRAT,,OTHERS,0.889
5.0,112.0,74.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,NO,,,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,,"$15,000-$29,000",,VERY LIBERAL,LIBERAL,18-64,18-74,,,COMPLETE,45-59,50-59,DEMOCRAT,50-64,50-64,736.0,UNFAVORABLE,UNFAVORABLE,,,,NO,NOT AT ALL,WHITE,,FAVORABLE,FAVORABLE,,MCCAIN,NO,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,DEMOCRAT,,OTHERS,0.736
5.0,112.0,75.0,THIRD CALL,25-29,OTHER,FEMALE,GORE,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,NO,,,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,,"$50,000-$74,999",,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,,,COMPLETE,18-29,25-29,DEMOCRAT,25-29,25-29,736.0,UNFAVORABLE,UNFAVORABLE,,,,NO,NOT MUCH,WHITE,,FAVORABLE,UNFAVORABLE,,BUSH,NO,NO,OTHER,CATHOLIC,DEMOCRAT,,OTHERS,0.736
5.0,112.0,80.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,NO,,,DEMOCRAT,POST GRADUATE STUDY,NONE,,"$30,000-$49,000",,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,,,COMPLETE,18-29,18-24,DEMOCRAT,18-24,18-24,736.0,UNFAVORABLE,FAVORABLE,,,,NO,NOT AT ALL,WHITE,,FAVORABLE,FAVORABLE,,BUSH,NO,NO,WHITE,NONE,DEMOCRAT,,OTHERS,0.736
5.0,112.0,81.0,THIRD CALL,40-44,WHITE,FEMALE,BRADLEY,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,NO,,,DEMOCRAT,COLLEGE GRADUATE,NONE,,"$50,000-$74,999",,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,,,COMPLETE,30-44,40-49,DEMOCRAT,40-49,40-49,542.0,UNFAVORABLE,UNFAVORABLE,,,,NO,NOT AT ALL,WHITE,,FAVORABLE,FAVORABLE,,MCCAIN,YES,NO,WHITE,NONE,DEMOCRAT,,OTHERS,0.542
5.0,112.0,82.0,THIRD CALL,50-59,HISPANIC/LATINO,FEMALE,GORE,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,NO,,,DEMOCRAT,COLLEGE GRADUATE,PROTESTANT,,"$50,000-$74,999",,MODERATE,MODERATE,18-64,18-74,,,COMPLETE,45-59,50-59,DEMOCRAT,50-64,50-64,358.0,UNFAVORABLE,UNFAVORABLE,,,,NO,SOMEWHAT,WHITE,,FAVORABLE,UNFAVORABLE,,BUSH,NO,YES,HISPANIC/LATINO,PROTESTANT/OTHER CHRISTIAN,DEMOCRAT,,OTHERS,0.358
5.0,112.0,85.0,THIRD CALL,45-49,WHITE,MALE,GORE,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,NO,,,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,SOMETHING ELSE,,"$50,000-$74,999",,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,,,COMPLETE,45-59,40-49,DEMOCRAT,40-49,40-49,1205.0,FAVORABLE,FAVORABLE,,,,NO,NOT AT ALL,WHITE,,FAVORABLE,FAVORABLE,,BUSH,NO,NO,WHITE,SOMETHING ELSE,DEMOCRAT,,OTHERS,1.205
5.0,116.0,8.0,FIRST CALL,45-49,ASIAN,FEMALE,GORE,WITHIN LAST 3 DAYS,EDUCATION,STANDS UP FOR BELIEFS,APPROVE,CANDS PERSONAL QUALITIES,,,SAME,NO,DEMOCRAT,,,YES,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,TOO LIBERAL,COMPLETE,45-59,40-49,DEMOCRAT,40-49,40-49,624.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,UNFAVORABLE,,NO,NO,ASIAN,,DEMOCRAT,SATISFIED,OTHERS,0.624
5.0,116.0,11.0,FIRST CALL,50-59,WHITE,MALE,GORE,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,NO,,,DEMOCRAT,COLLEGE GRADUATE,PROTESTANT,,"$100,000 OR MORE",,MODERATE,MODERATE,18-64,18-74,,,COMPLETE,45-59,50-59,DEMOCRAT,50-64,50-64,782.0,UNFAVORABLE,UNFAVORABLE,,,,NO,SOMEWHAT,WHITE,,FAVORABLE,FAVORABLE,,OMITS,NO,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,DEMOCRAT,,OTHERS,0.782
5.0,116.0,16.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,YES,,,DEMOCRAT,POST GRADUATE STUDY,JEWISH,,"$100,000 OR MORE",,MODERATE,MODERATE,18-64,18-74,,,COMPLETE,45-59,40-49,DEMOCRAT,40-49,40-49,624.0,UNFAVORABLE,FAVORABLE,,,,NO,NOT AT ALL,WHITE,,FAVORABLE,FAVORABLE,,MCCAIN,NO,NO,WHITE,JEWISH,DEMOCRAT,,OTHERS,0.624
5.0,116.0,18.0,SECOND CALL,40-44,WHITE,FEMALE,BRADLEY,THIS YEAR,EDUCATION,STANDS UP FOR BELIEFS,APPROVE,CANDS POSITIONS ON ISSUES,,,BETTER,NO,DEMOCRAT,,,OMITS,,OMITS,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NOT LIBERAL ENOUGH,ABOUT RIGHT,COMPLETE,30-44,40-49,DEMOCRAT,40-49,40-49,461.0,,,OMITS,MCCAIN,YES,,,YELLOW,BRADLEY,,,UNFAVORABLE,,NO,NO,WHITE,,DEMOCRAT,OMITS,OTHERS,0.461
5.0,116.0,24.0,SECOND CALL,40-44,HISPANIC/LATINO,MALE,GORE,THIS YEAR,EDUCATION,STRONG LEADER,APPROVE,CANDS POSITIONS ON ISSUES,,,BETTER,NO,DEMOCRAT,,,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,TOO LIBERAL,COMPLETE,30-44,40-49,DEMOCRAT,40-49,40-49,389.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,FAVORABLE,,NO,YES,HISPANIC/LATINO,,DEMOCRAT,SATISFIED,OTHERS,0.389
5.0,116.0,26.0,SECOND CALL,50-59,HISPANIC/LATINO,MALE,GORE,THIS YEAR,EDUCATION,STANDS UP FOR BELIEFS,APPROVE,CANDS PERSONAL QUALITIES,,,SAME,NO,DEMOCRAT,,,YES,"$15,000-$29,000",YES,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,OMITS,COMPLETE,45-59,50-59,DEMOCRAT,50-64,50-64,389.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,FAVORABLE,,NO,YES,HISPANIC/LATINO,,DEMOCRAT,SATISFIED,OTHERS,0.389
5.0,116.0,27.0,SECOND CALL,30-39,BLACK,FEMALE,GORE,TODAY,EDUCATION,STRONG LEADER,APPROVE,CANDS PERSONAL QUALITIES,,,BETTER,NO,DEMOCRAT,,,YES,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,30-44,30-39,DEMOCRAT,30-39,30-39,310.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,FAVORABLE,,NO,NO,BLACK,,DEMOCRAT,SATISFIED,OTHERS,0.31
5.0,116.0,33.0,SECOND CALL,65-74,WHITE,MALE,GORE,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,YES,,,DEMOCRAT,HIGH SCHOOL GRADUATE,PROTESTANT,,"$15,000-$29,000",,MODERATE,MODERATE,65+,18-74,,,COMPLETE,60+,60+,DEMOCRAT,65+,65-74,782.0,UNFAVORABLE,UNFAVORABLE,,,,,SOMEWHAT,WHITE,,FAVORABLE,UNFAVORABLE,,BUSH,NO,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,DEMOCRAT,,OTHERS,0.782
5.0,116.0,34.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,,,,,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,YES,,,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,,"$100,000 OR MORE",,MODERATE,MODERATE,18-64,18-74,,,COMPLETE,30-44,40-49,DEMOCRAT,40-49,40-49,624.0,UNFAVORABLE,UNFAVORABLE,,,,NO,NOT MUCH,WHITE,,FAVORABLE,UNFAVORABLE,,BUSH,NO,NO,WHITE,CATHOLIC,DEMOCRAT,,OTHERS,0.624
5.0,116.0,35.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,NO,,,DEMOCRAT,COLLEGE GRADUATE,OTHER CHRISTIAN,,"$100,000 OR MORE",,MODERATE,MODERATE,18-64,18-74,,,COMPLETE,45-59,40-49,DEMOCRAT,40-49,40-49,624.0,UNFAVORABLE,UNFAVORABLE,,,,NO,NOT AT ALL,WHITE,,FAVORABLE,UNFAVORABLE,,MCCAIN,NO,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,DEMOCRAT,,OTHERS,0.624
5.0,116.0,40.0,SECOND CALL,50-59,HISPANIC/LATINO,FEMALE,GORE,,,,,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,YES,,,DEMOCRAT,,PROTESTANT,,,,MODERATE,MODERATE,18-64,18-74,,,COMPLETE,45-59,50-59,DEMOCRAT,50-64,50-64,310.0,OMITS,OMITS,,,,NO,SOMEWHAT,WHITE,,FAVORABLE,UNFAVORABLE,,MCCAIN,,YES,HISPANIC/LATINO,PROTESTANT/OTHER CHRISTIAN,DEMOCRAT,,OTHERS,0.31
5.0,116.0,46.0,THIRD CALL,50-59,WHITE,MALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,CANDS POSITIONS ON ISSUES,,,BETTER,YES,DEMOCRAT,,,NO,"$75,000-$99,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,TOO LIBERAL,ABOUT RIGHT,COMPLETE,45-59,50-59,DEMOCRAT,50-64,50-64,782.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,UNFAVORABLE,,NO,NO,WHITE,,DEMOCRAT,SATISFIED,OTHERS,0.782
5.0,116.0,49.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,BEFORE THAT,HEALTH CARE,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS POSITIONS ON ISSUES,,,BETTER,NO,DEMOCRAT,,,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,45-59,50-59,DEMOCRAT,50-64,50-64,624.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,FAVORABLE,,YES,NO,WHITE,,DEMOCRAT,SATISFIED,OTHERS,0.624
5.0,116.0,52.0,THIRD CALL,45-49,WHITE,MALE,BRADLEY,THIS YEAR,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,CANDS POSITIONS ON ISSUES,,,BETTER,YES,INDEPENDENT,,,NO,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,577.0,,,GORE,MCCAIN,YES,,,YELLOW,BRADLEY,,,FAVORABLE,,NO,NO,WHITE,,DEMOCRAT,NOT SATISFIED,OTHERS,0.577
5.0,116.0,53.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,WITHIN LAST 3 DAYS,ABORTION,STANDS UP FOR BELIEFS,APPROVE,CANDS POSITIONS ON ISSUES,,,BETTER,NO,DEMOCRAT,,,NO,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,60+,60+,DEMOCRAT,50-64,50-64,624.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,FAVORABLE,,NO,NO,WHITE,,DEMOCRAT,SATISFIED,OTHERS,0.624
5.0,116.0,54.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,BEFORE THAT,OMITS,STANDS UP FOR BELIEFS,APPROVE,CANDS PERSONAL QUALITIES,,,BETTER,NO,DEMOCRAT,,,YES,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,OMITS,COMPLETE,30-44,30-39,DEMOCRAT,30-39,30-39,310.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,FAVORABLE,,NO,NO,BLACK,,DEMOCRAT,SATISFIED,OTHERS,0.31
5.0,116.0,64.0,THIRD CALL,75+,HISPANIC/LATINO,FEMALE,GORE,,,,,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,OMITS,,,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,,,,,,65+,75+,,,COMPLETE,60+,60+,DEMOCRAT,65+,75+,310.0,FAVORABLE,FAVORABLE,,,,NO,OMITS,WHITE,,FAVORABLE,OMITS,,BUSH,,YES,HISPANIC/LATINO,CATHOLIC,DEMOCRAT,,OTHERS,0.31
5.0,116.0,67.0,THIRD CALL,60-64,WHITE,FEMALE,BRADLEY,,,,,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,YES,,,,HIGH SCHOOL GRADUATE,JEWISH,,"$100,000 OR MORE",,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,,,COMPLETE,60+,60+,,50-64,50-64,461.0,UNFAVORABLE,FAVORABLE,,,,NO,NOT MUCH,WHITE,,UNFAVORABLE,FAVORABLE,,BUSH,YES,NO,WHITE,JEWISH,DEMOCRAT,,OTHERS,0.461
5.0,116.0,72.0,THIRD CALL,18-24,ASIAN,MALE,GORE,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,YES,,,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,NONE,,"$30,000-$49,000",,VERY LIBERAL,LIBERAL,18-64,18-74,,,COMPLETE,18-29,18-24,INDEPENDENT/OTHER,18-24,18-24,782.0,UNFAVORABLE,UNFAVORABLE,,,,NO,NOT AT ALL,WHITE,,FAVORABLE,UNFAVORABLE,,BUSH,NO,NO,ASIAN,NONE,DEMOCRAT,,OTHERS,0.782
5.0,119.0,10.0,FIRST CALL,50-59,BLACK,FEMALE,GORE,THIS YEAR,HEALTH CARE,HAS NEW IDEAS,APPROVE,CANDS PERSONAL QUALITIES,,,BETTER,NO,DEMOCRAT,,,NO,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,45-59,50-59,DEMOCRAT,50-64,50-64,323.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,FAVORABLE,,NO,NO,BLACK,,DEMOCRAT,SATISFIED,OTHERS,0.323
5.0,119.0,18.0,FIRST CALL,75+,WHITE,MALE,BRADLEY,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,NO,,,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,,"$50,000-$74,999",,MODERATE,MODERATE,65+,75+,,,COMPLETE,60+,60+,DEMOCRAT,65+,75+,804.0,UNFAVORABLE,FAVORABLE,,,,YES,NOT MUCH,WHITE,,FAVORABLE,FAVORABLE,,MCCAIN,,NO,WHITE,CATHOLIC,DEMOCRAT,,OTHERS,0.804
5.0,119.0,19.0,FIRST CALL,65-74,BLACK,FEMALE,GORE,,,,,OMITS,OMITS,NO,,,,,,,,,,,65+,18-74,,,NOT COMPLETE,60+,60+,,65+,65-74,323.0,OMITS,OMITS,,,,,SOMEWHAT,WHITE,,OMITS,OMITS,,OMITS,,,BLACK,,DEMOCRAT,,OTHERS,0.323
5.0,119.0,22.0,SECOND CALL,50-59,BLACK,FEMALE,GORE,THIS YEAR,RACE RELATIONS,STANDS UP FOR BELIEFS,APPROVE,CANDS PERSONAL QUALITIES,,,SAME,NO,DEMOCRAT,,,YES,"$15,000-$29,000",NO,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,45-59,50-59,DEMOCRAT,50-64,50-64,323.0,,,GORE,GORE,OMITS,,,YELLOW,GORE,,,FAVORABLE,,NO,NO,BLACK,,DEMOCRAT,SATISFIED,OTHERS,0.323
5.0,119.0,23.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS PERSONAL QUALITIES,,,SAME,NO,DEMOCRAT,,,OMITS,"$15,000-$29,000",NO,MODERATE,MODERATE,65+,18-74,ABOUT RIGHT,OMITS,COMPLETE,60+,60+,DEMOCRAT,65+,65-74,665.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,FAVORABLE,,NO,NO,WHITE,,DEMOCRAT,SATISFIED,OTHERS,0.665
5.0,119.0,26.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,WITHIN LAST WEEK,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,CANDS PERSONAL QUALITIES,,,BETTER,NO,DEMOCRAT,,,NO,"$15,000-$29,000",NO,MODERATE,MODERATE,65+,18-74,TOO LIBERAL,OMITS,COMPLETE,60+,60+,DEMOCRAT,65+,65-74,665.0,,,GORE,MCCAIN,YES,,,YELLOW,WOULD NOT VOTE,,,FAVORABLE,,NO,NO,WHITE,,DEMOCRAT,NOT SATISFIED,OTHERS,0.665
5.0,119.0,29.0,SECOND CALL,60-64,BLACK,FEMALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS PERSONAL QUALITIES,,,BETTER,YES,DEMOCRAT,,,YES,"UNDER $15,000",OMITS,MODERATE,MODERATE,18-64,18-74,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,COMPLETE,60+,60+,DEMOCRAT,50-64,50-64,323.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,FAVORABLE,,NO,NO,BLACK,,DEMOCRAT,SATISFIED,OTHERS,0.323
5.0,119.0,30.0,SECOND CALL,50-59,WHITE,MALE,BRADLEY,,,,,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,YES,,,DEMOCRAT,DID NOT COMPLETE HIGH SCHOOL,OTHER CHRISTIAN,,"$15,000-$29,000",,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,,,COMPLETE,45-59,50-59,DEMOCRAT,50-64,50-64,804.0,FAVORABLE,FAVORABLE,,,,NO,NOT MUCH,WHITE,,UNFAVORABLE,FAVORABLE,,BUSH,NO,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,DEMOCRAT,,OTHERS,0.804
5.0,119.0,36.0,SECOND CALL,75+,BLACK,MALE,GORE,,,,,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,NO,,,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,,,,VERY LIBERAL,LIBERAL,65+,75+,,,COMPLETE,60+,60+,DEMOCRAT,65+,75+,530.0,UNFAVORABLE,UNFAVORABLE,,,,YES,NOT AT ALL,WHITE,,FAVORABLE,UNFAVORABLE,,BUSH,NO,,BLACK,PROTESTANT/OTHER CHRISTIAN,DEMOCRAT,,OTHERS,0.53
5.0,119.0,40.0,THIRD CALL,30-39,HISPANIC/LATINO,MALE,GORE,BEFORE THAT,ECONOMY/JOBS,HAS NEW IDEAS,APPROVE,CANDS PERSONAL QUALITIES,,,BETTER,YES,DEMOCRAT,,,NO,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,NOT LIBERAL ENOUGH,COMPLETE,30-44,30-39,DEMOCRAT,30-39,30-39,530.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,FAVORABLE,,NO,YES,HISPANIC/LATINO,,DEMOCRAT,SATISFIED,OTHERS,0.53
5.0,119.0,42.0,THIRD CALL,50-59,WHITE,FEMALE,BRADLEY,THIS YEAR,EDUCATION,STANDS UP FOR BELIEFS,APPROVE,CANDS PERSONAL QUALITIES,,,BETTER,YES,DEMOCRAT,,,OMITS,"$75,000-$99,999",OMITS,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,OMITS,ABOUT RIGHT,COMPLETE,45-59,50-59,DEMOCRAT,50-64,50-64,490.0,,,BUSH,MCCAIN,YES,,,YELLOW,BRADLEY,,,UNFAVORABLE,,NO,NO,WHITE,,DEMOCRAT,NOT SATISFIED,OTHERS,0.49
5.0,119.0,43.0,THIRD CALL,45-49,HISPANIC/LATINO,FEMALE,BRADLEY,TODAY,EDUCATION,STANDS UP FOR BELIEFS,OMITS,CANDS PERSONAL QUALITIES,,,SAME,NO,SOMETHING ELSE,,,NO,"$50,000-$74,999",NO,,,18-64,18-74,NOT LIBERAL ENOUGH,TOO LIBERAL,COMPLETE,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,239.0,,,BUSH,GORE,YES,,,YELLOW,BRADLEY,,,UNFAVORABLE,,,YES,HISPANIC/LATINO,,DEMOCRAT,SATISFIED,OTHERS,0.23900000000000002
