STATE,PCT,SEQ,CALL,AGE9,RACE,SEX,DEMVOTE,CLINTON,UNION,PARTYID,RELIGION,INCOME,IDEOLOGY,PHIL3,OVER65,OVER75,QTYPE,GEOCODE,AGE4,PARTY,AGE65,AGE75,BUSH,GORE,BCPERSON,JBUSH,GORBSH3,HISPANIC,QRACE,REL5,WEIGHT
10.0,137.0,6.0,FIRST CALL,75+,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"UNDER $15,000",VERY LIBERAL,LIBERAL,65+,75+,STATE,MIAMI,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.607
10.0,137.0,7.0,FIRST CALL,50-59,WHITE,FEMALE,BRADLEY,DISAPPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,MIAMI,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNFAVORABLE,NEITHER,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.861
10.0,137.0,8.0,FIRST CALL,65-74,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,,"UNDER $15,000",VERY LIBERAL,LIBERAL,65+,18-74,STATE,MIAMI,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,,0.607
10.0,137.0,9.0,FIRST CALL,65-74,WHITE,MALE,BRADLEY,DISAPPROVE,NO,INDEPENDENT,PROTESTANT,"$100,000 OR MORE",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,MIAMI,60+,INDEPENDENT/OTHER,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,FAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.977
10.0,137.0,10.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,,MODERATE,MODERATE,18-64,18-74,STATE,MIAMI,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,UNFAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.52
10.0,137.0,11.0,FIRST CALL,50-59,BLACK,FEMALE,GORE,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"$50,000-$74,999",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,MIAMI,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.598
10.0,137.0,12.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,MIAMI,30-44,DEMOCRAT,40-49,40-49,FAVORABLE,FAVORABLE,UNFAVORABLE,OMITS,OMITS,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.52
10.0,137.0,13.0,FIRST CALL,60-64,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,MIAMI,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.59
10.0,137.0,14.0,FIRST CALL,50-59,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,NONE,"UNDER $15,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,MIAMI,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,NONE,0.598
10.0,137.0,15.0,FIRST CALL,50-59,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,MIAMI,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNFAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.598
10.0,137.0,16.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,MIAMI,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.598
10.0,137.0,17.0,FIRST CALL,65-74,BLACK,FEMALE,GORE,DISAPPROVE,NO,DEMOCRAT,,"UNDER $15,000",VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,MIAMI,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,,0.607
10.0,137.0,18.0,FIRST CALL,45-49,BLACK,FEMALE,OTHER,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,MIAMI,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,,BLACK,PROTESTANT/OTHER CHRISTIAN,0.046
10.0,137.0,19.0,SECOND CALL,50-59,WHITE,MALE,BRADLEY,DISAPPROVE,NO,DEMOCRAT,PROTESTANT,,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,MIAMI,45-59,DEMOCRAT,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,FAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.964
10.0,137.0,20.0,SECOND CALL,25-29,BLACK,FEMALE,GORE,APPROVE,NO,INDEPENDENT,SOMETHING ELSE,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,MIAMI,18-29,INDEPENDENT/OTHER,25-29,25-29,UNFAVORABLE,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,SOMETHING ELSE,0.5680000000000001
10.0,137.0,21.0,SECOND CALL,30-39,,FEMALE,GORE,OMITS,NO,DEMOCRAT,PROTESTANT,,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,MIAMI,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,,,PROTESTANT/OTHER CHRISTIAN,0.52
10.0,137.0,22.0,SECOND CALL,40-44,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$30,000-$49,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,MIAMI,30-44,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.598
10.0,137.0,23.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,65+,18-74,STATE,MIAMI,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.526
10.0,137.0,24.0,SECOND CALL,65-74,HISPANIC/LATINO,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,MIAMI,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,YES,BLACK,PROTESTANT/OTHER CHRISTIAN,0.607
10.0,137.0,25.0,SECOND CALL,50-59,BLACK,FEMALE,GORE,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,MIAMI,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.598
10.0,137.0,26.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,STATE,MIAMI,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,OMITS,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.526
10.0,137.0,27.0,SECOND CALL,18-24,WHITE,FEMALE,BRADLEY,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,MIAMI,18-29,DEMOCRAT,18-24,18-24,UNFAVORABLE,UNFAVORABLE,FAVORABLE,UNFAVORABLE,NEITHER,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.8160000000000001
10.0,137.0,28.0,SECOND CALL,60-64,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,MIAMI,60+,DEMOCRAT,50-64,50-64,OMITS,FAVORABLE,FAVORABLE,OMITS,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.607
10.0,137.0,29.0,SECOND CALL,65-74,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,65+,18-74,STATE,MIAMI,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.59
10.0,137.0,30.0,SECOND CALL,75+,WHITE,MALE,BRADLEY,APPROVE,NO,DEMOCRAT,PROTESTANT,"UNDER $15,000",MODERATE,MODERATE,65+,75+,STATE,MIAMI,60+,DEMOCRAT,65+,75+,FAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.977
10.0,137.0,31.0,SECOND CALL,40-44,BLACK,MALE,OTHER,APPROVE,NO,DEMOCRAT,SOMETHING ELSE,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,MIAMI,30-44,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,SOMETHING ELSE,0.052000000000000005
10.0,137.0,32.0,SECOND CALL,30-39,WHITE,MALE,BRADLEY,DISAPPROVE,YES,DEMOCRAT,CATHOLIC,"$30,000-$49,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,MIAMI,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,GORE,NO,WHITE,CATHOLIC,0.964
10.0,137.0,33.0,THIRD CALL,50-59,BLACK,FEMALE,BRADLEY,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"UNDER $15,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,MIAMI,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.992
10.0,137.0,34.0,THIRD CALL,65-74,,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,,,,65+,18-74,STATE,MIAMI,60+,DEMOCRAT,65+,65-74,OMITS,FAVORABLE,OMITS,UNFAVORABLE,GORE,NO,,PROTESTANT/OTHER CHRISTIAN,0.526
10.0,137.0,35.0,THIRD CALL,65-74,WHITE,MALE,BRADLEY,DISAPPROVE,NO,REPUBLICAN,PROTESTANT,"$100,000 OR MORE",VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,MIAMI,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,FAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.977
10.0,137.0,36.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,MIAMI,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.598
10.0,137.0,37.0,THIRD CALL,65-74,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"UNDER $15,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,MIAMI,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.607
10.0,137.0,38.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,SOMETHING ELSE,"$15,000-$29,000",,,18-64,18-74,STATE,MIAMI,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,SOMETHING ELSE,0.598
10.0,137.0,39.0,THIRD CALL,45-49,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,NONE,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,MIAMI,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,NONE,0.671
10.0,137.0,40.0,THIRD CALL,50-59,WHITE,MALE,BRADLEY,DISAPPROVE,NO,REPUBLICAN,PROTESTANT,"$75,000-$99,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,MIAMI,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,FAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.964
10.0,137.0,41.0,THIRD CALL,75+,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"UNDER $15,000",MODERATE,MODERATE,65+,75+,STATE,MIAMI,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.607
10.0,137.0,42.0,THIRD CALL,50-59,BLACK,MALE,GORE,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,MIAMI,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.671
10.0,137.0,43.0,THIRD CALL,50-59,WHITE,MALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$100,000 OR MORE",MODERATE,MODERATE,18-64,18-74,STATE,MIAMI,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.583
10.0,137.0,44.0,THIRD CALL,60-64,WHITE,FEMALE,BRADLEY,DISAPPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,MIAMI,60+,DEMOCRAT,50-64,50-64,OMITS,OMITS,UNFAVORABLE,OMITS,GORE,,WHITE,PROTESTANT/OTHER CHRISTIAN,0.871
10.0,137.0,45.0,THIRD CALL,40-44,WHITE,MALE,BRADLEY,DISAPPROVE,NO,REPUBLICAN,CATHOLIC,"$75,000-$99,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,MIAMI,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,FAVORABLE,BUSH,NO,WHITE,CATHOLIC,0.964
10.0,137.0,46.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$30,000-$49,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,MIAMI,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.598
10.0,137.0,47.0,THIRD CALL,60-64,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,SOMETHING ELSE,"UNDER $15,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,MIAMI,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNFAVORABLE,GORE,NO,BLACK,SOMETHING ELSE,0.607
10.0,137.0,48.0,THIRD CALL,50-59,BLACK,,GORE,APPROVE,NO,DEMOCRAT,,,VERY LIBERAL,LIBERAL,18-64,18-74,STATE,MIAMI,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,,0.598
10.0,137.0,49.0,THIRD CALL,45-49,BLACK,MALE,GORE,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"$50,000-$74,999",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,MIAMI,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.671
10.0,143.0,1.0,FIRST CALL,50-59,WHITE,FEMALE,BRADLEY,APPROVE,NO,DEMOCRAT,JEWISH,"$50,000-$74,999",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,MIAMI,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,JEWISH,2.129
10.0,143.0,2.0,FIRST CALL,65-74,WHITE,MALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,STATE,MIAMI,60+,DEMOCRAT,65+,65-74,OMITS,FAVORABLE,UNFAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.461
10.0,143.0,3.0,FIRST CALL,50-59,WHITE,MALE,BRADLEY,DISAPPROVE,NO,INDEPENDENT,CATHOLIC,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,MIAMI,45-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,GORE,NO,WHITE,CATHOLIC,2.387
10.0,143.0,4.0,FIRST CALL,40-44,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,CATHOLIC,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,MIAMI,30-44,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNFAVORABLE,GORE,NO,WHITE,CATHOLIC,1.442
10.0,143.0,5.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,DISAPPROVE,NO,DEMOCRAT,PROTESTANT,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,STATE,MIAMI,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.303
10.0,143.0,6.0,FIRST CALL,75+,HISPANIC/LATINO,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"UNDER $15,000",VERY LIBERAL,LIBERAL,65+,75+,STATE,MIAMI,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,YES,WHITE,PROTESTANT/OTHER CHRISTIAN,1.5010000000000001
10.0,143.0,7.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,DISAPPROVE,NO,DEMOCRAT,CATHOLIC,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,STATE,MIAMI,60+,DEMOCRAT,65+,65-74,OMITS,FAVORABLE,UNFAVORABLE,OMITS,GORE,NO,WHITE,CATHOLIC,1.303
10.0,143.0,8.0,FIRST CALL,65-74,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,CATHOLIC,"$75,000-$99,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,MIAMI,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,CATHOLIC,1.461
10.0,143.0,9.0,FIRST CALL,75+,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,MIAMI,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,FAVORABLE,OMITS,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.461
10.0,143.0,10.0,FIRST CALL,75+,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,CATHOLIC,"UNDER $15,000",MODERATE,MODERATE,65+,75+,STATE,MIAMI,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,CATHOLIC,1.303
10.0,143.0,11.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,NONE,"$50,000-$74,999",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,MIAMI,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNFAVORABLE,GORE,NO,WHITE,NONE,1.287
10.0,143.0,12.0,SECOND CALL,,BLACK,,GORE,OMITS,,DEMOCRAT,,,,,,,STATE,MIAMI,,DEMOCRAT,,,OMITS,OMITS,OMITS,OMITS,OMITS,,BLACK,,1.661
10.0,143.0,13.0,SECOND CALL,75+,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,65+,75+,STATE,MIAMI,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.461
10.0,143.0,14.0,SECOND CALL,30-39,WHITE,FEMALE,BRADLEY,APPROVE,YES,DEMOCRAT,JEWISH,"$30,000-$49,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,MIAMI,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,FAVORABLE,UNFAVORABLE,NEITHER,NO,WHITE,JEWISH,2.129
10.0,143.0,15.0,SECOND CALL,30-39,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,CATHOLIC,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,MIAMI,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,CATHOLIC,1.661
10.0,143.0,16.0,SECOND CALL,75+,WHITE,MALE,BRADLEY,OMITS,NO,DEMOCRAT,,"$75,000-$99,999",VERY LIBERAL,LIBERAL,65+,75+,STATE,MIAMI,60+,DEMOCRAT,65+,75+,FAVORABLE,OMITS,OMITS,FAVORABLE,BUSH,NO,WHITE,,2.418
10.0,143.0,17.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,MIAMI,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.287
10.0,143.0,18.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,NONE,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,MIAMI,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,NONE,1.303
10.0,143.0,19.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,MIAMI,18-29,DEMOCRAT,25-29,25-29,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.219
10.0,143.0,20.0,THIRD CALL,,BLACK,FEMALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"UNDER $15,000",VERY CONSERVATIVE,CONSERVATIVE,,,STATE,MIAMI,,DEMOCRAT,,,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.481
10.0,143.0,21.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,APPROVE,NO,INDEPENDENT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,MIAMI,60+,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNFAVORABLE,NEITHER,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.303
10.0,143.0,22.0,THIRD CALL,40-44,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,MIAMI,30-44,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,UNFAVORABLE,FAVORABLE,OMITS,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.442
10.0,143.0,23.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,MIAMI,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.287
10.0,143.0,24.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,DISAPPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,MIAMI,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,FAVORABLE,UNFAVORABLE,NEITHER,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.481
10.0,143.0,25.0,THIRD CALL,45-49,WHITE,MALE,BRADLEY,APPROVE,YES,DEMOCRAT,CATHOLIC,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,MIAMI,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNFAVORABLE,GORE,NO,WHITE,CATHOLIC,2.387
