ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,ATTEND,nascar,ISSUE,NEC,iraqtrps,gwbangr,gaymrrge,barbangr,kerryms,kerryvp,keryvals,nafta,voteconf,AGE,AGE60,AGE65,ATTEND2,ATTREL,COLLEDUC,INC50K,IRAQTRP2,kerrywin,KERYVAL2,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SEXRACE,UNIONHH,UNIONVOT,votecnf2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1069488.0,Mississippi,108.0,Call 3,Backside complete,0.704588055610657,Uncommitted,Female,Black,No,40-44,Democrat,Somewhat conservative,Some college or associate degree,"$50,000-$74,999",About the same,No one does,Something else,More than once a week,No,Economy/Jobs,Not so good,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,Wesley Clark,Omit,Taken more jobs from your state,Somewhat confident,30-44,30-44,40-49,Weekly,All others/Omits,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,Omit,Not so good/Poor,18-64,Democrat,Conservative,Something else,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,Jackson & Delta,Rural,Small cities and Rural,2.0,38771.0
1069491.0,Mississippi,89.0,Call 3,Backside complete,0.938236713409424,John Kerry,Female,White,No,60-64,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",About the same,No one does,Protestant,A few times a year,No,Economy/Jobs,Not so good,Keep the same number of troops,Angry,Gay couples allowed to legally form civil unions,Angry,Somewhat likely,John Edwards,A lot,Taken more jobs from your state,Very confident,45-64,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,College degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,Northeast,"City: 10,000 to 49,999",Small cities and Rural,3.0,39759.0
1069494.0,Mississippi,119.0,Call 3,Backside complete,0.507825136184692,John Kerry,Female,Black,No,50-59,Democrat,Very liberal,Some college or associate degree,"$50,000-$74,999",Worse today,"Yes, someone else does",Protestant,A few times a month,No,Economy/Jobs,Poor,Keep the same number of troops,Angry,Gay couples allowed to legally marry,Angry,Very likely,John Edwards,A lot,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,No college degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white female,"Yes, I am or someone in household is",No,Very/somewhat confident,Black,Jackson & Delta,"City: 10,000 to 49,999",Small cities and Rural,2.0,38703.0
1069496.0,Mississippi,83.0,Call 3,Backside complete,0.911726355552673,John Edwards,Male,White,No,60-64,Democrat,Moderate,Some college or associate degree,"$75,000-$99,999",Better today,"Yes, I do",Protestant,Once a week,No,Economy/Jobs,Good,Keep the same number of troops,"Satisfied, but not enthusiastic",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,John Edwards,Not much,Taken more jobs from your state,Somewhat confident,45-64,60 or over,50-64,Weekly,Protestant/Attend Weekly,No college degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,Not much/Not at all,Excellent/Good,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White male,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,White,Southeast,"City: 10,000 to 49,999",Small cities and Rural,4.0,39429.0
1069498.0,Mississippi,36.0,Call 3,Backside complete,0.789824604988098,John Kerry,Male,Black,,50-59,Democrat,Very liberal,,"Under $15,000",Worse today,No one does,Other Christian,More than once a week,No,Economy/Jobs,Good,Omit,Omit,Gay couples allowed to legally marry,Omit,Omit,Omit,Not much,Omit,Very confident,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,,"Under $50,000",Omit,Omit,Not much/Not at all,Excellent/Good,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,Jackson & Delta,"City: 50,000 to 500,000","City over 50,000",2.0,39209.0
1069499.0,Mississippi,68.0,Call 3,Backside complete,0.459032088518143,John Kerry,Male,Black,,50-59,Democrat,Somewhat conservative,College graduate,"$30,000-$49,999",Worse today,"Yes, I do",Other Christian,Once a week,No,Economy/Jobs,Poor,Withdraw some troops,Angry,No legal recognition of gay couples' relationships,Angry,Very likely,John Edwards,A lot,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Non-white male,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,Black,Northeast,"City: 10,000 to 49,999",Small cities and Rural,1.0,38801.0
1069500.0,Mississippi,108.0,Call 3,Backside complete,0.459032088518143,Dennis Kucinich,Male,Black,No,50-59,Democrat,Very liberal,Did not complete high school,"Under $15,000",About the same,No one does,Protestant,A few times a month,No,Education,Poor,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Somewhat likely,Wesley Clark,Somewhat,Had no effect on jobs in your state,Somewhat confident,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,Jackson & Delta,Rural,Small cities and Rural,2.0,38771.0
1069504.0,Mississippi,89.0,Call 3,Backside complete,1.08158338069916,John Kerry,Male,White,No,60-64,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Worse today,"Yes, someone else does",Protestant,A few times a month,No,Economy/Jobs,Not so good,Keep the same number of troops,Angry,Gay couples allowed to legally marry,"Satisfied, but not enthusiastic",Very likely,John Edwards,A lot,Taken more jobs from your state,Very confident,45-64,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,College degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White male,"Yes, I am or someone in household is",No,Very/somewhat confident,White,Northeast,"City: 10,000 to 49,999",Small cities and Rural,3.0,39759.0
1069506.0,Mississippi,28.0,Call 3,Backside complete,1.45793688297272,John Kerry,Female,White,No,50-59,Democrat,Very liberal,High school graduate,"$30,000-$49,999",Worse today,No one does,Protestant,Never,Yes,Health care/Medicare,Poor,Withdraw all troops,Angry,Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Somewhat likely,Dick Gephardt,A lot,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Never,Protestant/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,Southeast,Rural,Small cities and Rural,4.0,39571.0
1069507.0,Mississippi,119.0,Call 3,Backside complete,0.633262932300568,John Kerry,Male,Black,,60-64,Democrat,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,Other Christian,More than once a week,No,Education,Not so good,Withdraw some troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Very likely,Wesley Clark,Somewhat,Omit,Very confident,45-64,60 or over,50-64,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,Jackson & Delta,"City: 10,000 to 49,999",Small cities and Rural,2.0,38703.0
1069512.0,Mississippi,36.0,Call 3,Backside complete,0.789824604988098,John Kerry,Male,Black,No,30-39,Republican,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",About the same,"Yes, someone else does",Other Christian,More than once a week,Yes,Health care/Medicare,Good,Withdraw all troops,Angry,Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Somewhat likely,John Edwards,Somewhat,Created more jobs in your state,Somewhat confident,30-44,30-44,30-39,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,18-64,Republican,Liberal,Protestant/Other Christian,All others/Omits,Non-white male,"Yes, I am or someone in household is",No,Very/somewhat confident,Black,Jackson & Delta,"City: 50,000 to 500,000","City over 50,000",2.0,39209.0
1069513.0,Mississippi,36.0,Call 3,Backside complete,0.924144744873047,Al Sharpton,Male,Black,No,18-24,Independent,Very liberal,College graduate,"$100,000 or more",About the same,"Yes, someone else does",Protestant,A few times a month,No,Health care/Medicare,Not so good,Withdraw all troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Somewhat likely,John Edwards,Somewhat,Taken more jobs from your state,Somewhat confident,18-29,18-29,18-24,Occasionally,Protestant/Do not attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Liberal,Protestant/Other Christian,All others/Omits,Non-white male,"Yes, I am or someone in household is",No,Very/somewhat confident,Black,Jackson & Delta,"City: 50,000 to 500,000","City over 50,000",2.0,39209.0
1069514.0,Mississippi,68.0,Call 3,Backside complete,0.565935492515564,Did not vote,Male,Black,,18-24,Democrat,Very liberal,Some college or associate degree,"Under $15,000",Worse today,No one does,Other Christian,More than once a week,No,Economy/Jobs,Poor,Withdraw all troops,Angry,No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,Wesley Clark,Not much,Taken more jobs from your state,Not too confident,18-29,18-29,18-24,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,Not much/Not at all,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Not too/not at all confident,Black,Northeast,"City: 10,000 to 49,999",Small cities and Rural,1.0,38801.0
1069515.0,Mississippi,108.0,Call 3,Backside complete,0.812703609466553,Al Sharpton,Female,Black,No,65-74,Democrat,Moderate,Did not complete high school,"Under $15,000",Worse today,No one does,Protestant,Never,No,Education,Poor,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Somewhat likely,Hillary Clinton,A lot,Had no effect on jobs in your state,Not too confident,65 or over,60 or over,65 or over,Never,Protestant/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Not too/not at all confident,Black,Jackson & Delta,Rural,Small cities and Rural,2.0,38771.0
1069520.0,Mississippi,89.0,Call 3,Backside complete,0.460065275430679,John Kerry,Male,Black,No,18-24,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",About the same,"Yes, I do",Other Christian,A few times a month,,Health care/Medicare,Poor,Withdraw some troops,Omit,Gay couples allowed to legally marry,Angry,Somewhat likely,Hillary Clinton,A lot,Taken more jobs from your state,Somewhat confident,18-29,18-29,18-24,Occasionally,Protestant/Do not attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white male,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,Black,Northeast,"City: 10,000 to 49,999",Small cities and Rural,3.0,39759.0
1069521.0,Mississippi,89.0,Call 3,Backside complete,0.791603922843933,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",About the same,No one does,Protestant,A few times a month,No,Economy/Jobs,Not so good,Keep the same number of troops,Angry,Gay couples allowed to legally marry,"Dissatisfied, but not angry",Not too likely,John Edwards,A lot,Taken more jobs from your state,Very confident,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,College degree,"$50,000 or more",Send more/Keep the same number of troops,Not too/Not at all likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,Northeast,"City: 10,000 to 49,999",Small cities and Rural,3.0,39759.0
1069524.0,Mississippi,28.0,Call 3,Backside complete,1.68068492412567,John Kerry,Male,White,No,50-59,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Protestant,Never,No,Economy/Jobs,Poor,Keep the same number of troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Somewhat likely,Wesley Clark,A lot,Taken more jobs from your state,Very confident,45-64,45-59,50-64,Never,Protestant/Do not attend weekly,No college degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,Southeast,Rural,Small cities and Rural,4.0,39571.0
1069525.0,Mississippi,119.0,Call 3,Backside complete,0.507825136184692,John Kerry,Female,Black,No,45-49,Democrat,Moderate,Some college or associate degree,"$75,000-$99,999",About the same,"Yes, someone else does",Protestant,Once a week,Yes,Omit,Not so good,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,Hillary Clinton,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,45-59,40-49,Weekly,Protestant/Attend Weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white female,"Yes, I am or someone in household is",No,Very/somewhat confident,Black,Jackson & Delta,"City: 10,000 to 49,999",Small cities and Rural,2.0,38703.0
1069526.0,Mississippi,119.0,Call 3,Backside complete,0.549334049224854,John Kerry,Female,Black,No,65-74,Democrat,Somewhat conservative,Postgraduate study,"$15,000-$29,999",Worse today,No one does,Catholic,Once a week,No,Health care/Medicare,Not so good,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,Hillary Clinton,Somewhat,Taken more jobs from your state,Somewhat confident,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Conservative,Catholic,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,Jackson & Delta,"City: 10,000 to 49,999",Small cities and Rural,2.0,38703.0
