ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,FlagVPri,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1003636.0,Georgia,50.0,Call 3,Backside complete,0.650725126266479,John Kerry,Female,Black,No,45-49,Democrat,Moderate,High school graduate,"$30,000-$49,999",About the same,No one does,Other Christian,In the last week,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,Today's presidential primary,45-64,45-59,40-49,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Black,Atlanta,Suburbs,Suburbs,4.0,30068.0
1003637.0,Georgia,140.0,Call 3,Backside complete,0.838894128799438,John Edwards,Female,White,No,50-59,Republican,Somewhat conservative,College graduate,"$50,000-$74,999",Better today,No one does,Protestant,In the last week,Omit,He has a positive message,Not too important,Enthusaistic,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Dissatisfied if either one is the nominee,Only John Edwards,No,Creates more jobs in your state,Neither candidate,Today's presidential primary,45-64,45-59,50-64,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Central,Rural,Small cities and Rural,10.0,31082.0
1003646.0,Georgia,32.0,Call 3,Backside complete,0.914089024066925,John Edwards,Female,White,No,75 or over,Democrat,Moderate,College graduate,"$30,000-$49,999",Worse today,No one does,Protestant,In the last month,Omit,He has a positive message,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Edwards,No,Omit,Both candidates,Today's presidential primary,65 or over,60 or over,65 or over,Very/somewhat important,College degree,No,"Under $50,000",65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Atlanta suburbs,Suburbs,Suburbs,6.0,30068.0
1003648.0,Georgia,40.0,Call 3,Backside complete,0.844464004039764,John Kerry,Female,Black,No,30-39,Democrat,Very liberal,Did not complete high school,"$15,000-$29,999",Better today,"Yes, someone else does",Other Christian,In the last week,Taxes,He stands up for what he believes,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Kerry,No,Creates more jobs in your state,Only John Kerry,Today's presidential primary,30-44,30-44,30-39,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",No,Black,Central,"City: 10,000 to 49,999",Small cities and Rural,2.0,31015.0
1003649.0,Georgia,70.0,Call 3,Backside complete,0.819913625717163,John Kerry,Female,Black,No,45-49,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Other Christian,In the last three days,Economy/Jobs,He can defeat George W. Bush,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,No,Creates more jobs in your state,Both candidates,Today's presidential primary,45-64,45-59,40-49,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",5.0,30307.0
1003650.0,Georgia,70.0,Call 3,Backside not complete,0.988797008991241,John Kerry,Female,Black,No,18-24,,,,,,,,Today,Education,He cares about people like me,,"Dissatisfied, but not angry",,,Satisfied if either one is the nominee,Both candidates,,,Only John Kerry,,18-29,18-29,18-24,,,,,18-64,,,,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,,,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",5.0,30307.0
1003651.0,Georgia,50.0,Call 3,Backside not complete,0.709258317947388,Al Sharpton,Female,Black,No,65-74,,,,,,,,In the last month,Health care/Medicare,He stands up for what he believes,,"Dissatisfied, but not angry",,,Satisfied if either one is the nominee,Only John Edwards,,,Both candidates,,65 or over,60 or over,65 or over,,,,,65 or over,,,,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,,,Black,Atlanta,Suburbs,Suburbs,4.0,30068.0
1003653.0,Georgia,140.0,Call 3,Backside complete,0.919639885425568,John Edwards,Male,White,No,25-29,Republican,Somewhat conservative,Some college or associate degree,"$30,000-$49,999",Better today,No one does,Protestant,In the last month,Omit,Omit,Omit,Enthusaistic,Omit,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Neither candidate,No,Omit,Neither candidate,,18-29,18-29,25-29,Omit,No college degree,No,"Under $50,000",18-64,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Central,Rural,Small cities and Rural,10.0,31082.0
1003662.0,Georgia,49.0,Call 3,Backside complete,0.960522890090942,John Edwards,Male,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$75,000-$99,999",About the same,No one does,Protestant,Today,Economy/Jobs,He stands up for what he believes,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Both candidates,Today's presidential primary,45-64,45-59,50-64,Not too/not at all important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Atlanta,Suburbs,Suburbs,4.0,30084.0
1003669.0,Georgia,29.0,Call 3,Backside complete,0.790687501430511,John Edwards,Female,Hispanic/Latino,Yes,30-39,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Better today,No one does,Catholic,In the last month,Health care/Medicare,He has a positive message,Not too important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally marry,Dissatisfied if either one is the nominee,Neither candidate,Omit,Has no effect on jobs in your state,Neither candidate,Today's presidential primary,30-44,30-44,30-39,Not too/not at all important,No college degree,Omit,"$50,000 or more",18-64,Democrat,Moderate,Catholic,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,Non-white female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Atlanta suburbs,Suburbs,Suburbs,6.0,30127.0
1003670.0,Georgia,70.0,Call 3,Backside complete,0.604110300540924,John Kerry,Female,,,50-59,,Moderate,Some college or associate degree,"$15,000-$29,999",About the same,No one does,Protestant,Today,Economy/Jobs,He can defeat George W. Bush,Omit,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Omit,Satisfied only if Kerry is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,Today's presidential primary,45-64,45-59,50-64,Omit,No college degree,No,"Under $50,000",18-64,,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,,Atlanta,"City: 50,000 to 500,000","City over 50,000",5.0,30307.0
1003675.0,Georgia,140.0,Call 3,Backside complete,0.919639885425568,John Edwards,Male,White,No,18-24,Republican,Somewhat conservative,College graduate,"$30,000-$49,999",Better today,No one does,Protestant,In the last month,National security/Terrorism,He cares about people like me,Somewhat important,Enthusaistic,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Only John Edwards,No,Creates more jobs in your state,Only John Edwards,,18-29,18-29,18-24,Very/somewhat important,College degree,No,"Under $50,000",18-64,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,No,No,White,Central,Rural,Small cities and Rural,10.0,31082.0
1003681.0,Georgia,49.0,Call 3,Backside complete,1.29093217849731,John Edwards,Female,Black,No,30-39,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",About the same,No one does,None,In the last week,Economy/Jobs,He can defeat George W. Bush,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Only John Kerry,Today's presidential primary,30-44,30-44,30-39,Very/somewhat important,No college degree,Yes,"Under $50,000",18-64,Democrat,Moderate,None,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,Black,Atlanta,Suburbs,Suburbs,4.0,30084.0
1003689.0,Georgia,29.0,Call 3,Backside complete,0.790687501430511,John Edwards,Female,White,No,50-59,Republican,Somewhat conservative,High school graduate,"$30,000-$49,999",Better today,No one does,Protestant,In the last week,National security/Terrorism,He is honest and trustworthy,Somewhat important,Enthusaistic,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Neither candidate,No,Takes more jobs from your state,Neither candidate,Today's presidential primary,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Atlanta suburbs,Suburbs,Suburbs,6.0,30127.0
1003690.0,Georgia,70.0,Call 3,Backside complete,0.819913625717163,John Kerry,Female,Black,No,30-39,Democrat,Moderate,Postgraduate study,"$75,000-$99,999",Better today,No one does,Other Christian,In the last week,Health care/Medicare,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,Today's presidential primary,30-44,30-44,30-39,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",5.0,30307.0
1003693.0,Georgia,50.0,Call 3,Backside complete,1.13673639297485,John Edwards,Female,Hispanic/Latino,Yes,25-29,Democrat,Moderate,Postgraduate study,"$15,000-$29,999",Better today,No one does,Other Christian,In the last month,Economy/Jobs,He has a positive message,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Neither candidate,No,Has no effect on jobs in your state,Both candidates,Today's presidential primary,18-29,18-29,25-29,Very/somewhat important,College degree,No,"Under $50,000",18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,Black,Atlanta,Suburbs,Suburbs,4.0,30068.0
1003696.0,Georgia,140.0,Call 3,Backside complete,0.838894128799438,John Edwards,Female,White,No,50-59,Democrat,Moderate,,,Better today,No one does,Something else,In the last month,Omit,He cares about people like me,Omit,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Only John Edwards,No,Takes more jobs from your state,Only John Edwards,Today's vote on the state flag,45-64,45-59,50-64,Omit,,No,,18-64,Democrat,Moderate,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,No,No,White,Central,Rural,Small cities and Rural,10.0,31082.0
1003702.0,Georgia,49.0,Call 3,Backside complete,1.07477939128876,John Kerry,Female,Black,No,25-29,Democrat,Moderate,Postgraduate study,"$50,000-$74,999",Better today,No one does,Other Christian,Today,Economy/Jobs,He stands up for what he believes,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,Today's presidential primary,18-29,18-29,25-29,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Black,Atlanta,Suburbs,Suburbs,4.0,30084.0
