ID,STANUM,PRECINCT,VERSION,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,RELIGION,ATTEND,FTVOTEP,VISITWEB,GUNOWNER,REGISTNH,TIMEDP,ISSUE,QUAL,NEC,IRAQAPP,BREAKING,BUSHANGR,BEATBUSH,BUSHTAX,CIVUNION,DEANTEMP,ECONWORR,FAVCLRK,FAVDEAN,FAVEDWR,FAVKERR,FAVLIEB,FAVMCCA,IRAQSAFE,TERRWORR,AGE,AGE60,AGE65,ATTEND2,ATTREL,COLLEDUC,ECOWORR2,ftever,FTPRIM,iraq2,MILHH,MILVOTER,NEC2,OVER65,PARTY,PHIL3,REL5,SEXRACE,TERWORR2,TIMEDP2,UNIONHH,UNIONMEM,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
600063.0,New Hampshire,44.0,Version 2,Call 3,Backside complete,0.987464427947998,John Kerry,Female,White,No,40-44,Democrat,Moderate,,"$75,000-$99,999",Worse today,,,,,,,,Registered Undeclared/Independent,In the last three days,,He stands up for what he believes,Not so good,,Very important,"Dissatisfied, but not angry",,Canceled for all Americans,,,Somewhat worried,Favorable,Favorable,Unfavorable,Favorable,Favorable,Unfavorable,Yes,Somewhat worried,30-44,30-44,40-49,,,,Very/somewhat worried,,,,,,Not so good/Poor,18-64,Democrat,Moderate,,White female,Very/somewhat worried,Last 3 days/Last week,,,White,South,Rural,Small cities and Rural,1.0,03106
600064.0,New Hampshire,49.0,Version 2,Call 3,Backside complete,1.28191661834717,Howard Dean,Male,White,No,30-39,Democrat,Moderate,,"Under $15,000",About the same,No one does,,,,,,,Not Registered,In the last three days,,He is a loyal Democrat,Good,,Somewhat important,"Satisfied, but not enthusiastic",,Left entirely in place,,,Somewhat worried,Unfavorable,Favorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Yes,Somewhat worried,30-44,30-44,30-39,,,,Very/somewhat worried,,,,,,Excellent/Good,18-64,Democrat,Moderate,,White male,Very/somewhat worried,Last 3 days/Last week,No union member in household,No union member in household,White,Concord/CT Valley,"City: 10,000 to 49,999",Small cities and Rural,2.0,03431
600065.0,New Hampshire,62.0,Version 2,Call 3,Backside complete,0.76590770483017,John Edwards,Male,White,No,40-44,Democrat,Somewhat liberal,,"$50,000-$74,999",About the same,No one does,,,,,,,Not Registered,Before that,,He cares about people like me,Not so good,,Not too important,Angry,,Canceled only for the wealthy,,,Very worried,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,Unfavorable,No,Somewhat worried,30-44,30-44,40-49,,,,Very/somewhat worried,,,,,,Not so good/Poor,18-64,Democrat,Liberal,,White male,Very/somewhat worried,Last month/Before that,No union member in household,No union member in household,White,Industrial Areas,"City: 50,000 to 500,000","City over 50,000",1.0,03103
600066.0,New Hampshire,65.0,Version 1,Call 3,Backside not complete,0.849576950073242,John Kerry,Female,White,No,60-64,,,,,,,,,,,Never,,,Before that,Omit,,,,,Angry,He agrees with you on the major issues,,,Yes,,,,,,,,,,45-64,60 or over,50-64,,,,,,,,,,,18-64,,,,White female,,Last month/Before that,,,White,Industrial Areas,"City: 50,000 to 500,000","City over 50,000",1.0,03103
600067.0,New Hampshire,44.0,Version 1,Call 3,Backside complete,1.01174175739288,John Kerry,Female,White,No,18-24,Democrat,Very liberal,College graduate,"$100,000 or more",,"Yes, someone else does",No one has,Catholic,Never,Have voted in presidential primary before,Occasionally,No,,Before that,The war in Iraq,,Not so good,Strongly disapprove,Not too important,"Dissatisfied, but not angry",Omit,,Favor,No,,,,,,,,,,18-29,18-29,18-24,Never,Catholic/Do not attend weekly,College degree,,Have voted before,Have voted in a presidential primary before,Somewhat/Strongly disapprove,No veteran in household,No veteran in household,Not so good/Poor,18-64,Democrat,Liberal,Catholic,White female,,Last month/Before that,"Yes, I am or someone in household is",Someone else in household is,White,South,Rural,Small cities and Rural,1.0,03106
600068.0,New Hampshire,93.0,Version 1,Call 3,Backside complete,1.17720794677734,Wesley Clark,Female,White,No,50-59,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",,"Yes, someone else does","Yes, someone else has",Protestant,A few times a year,Have voted in presidential primary before,Never,No,,In the last three days,The war in Iraq,,Not so good,Strongly disapprove,Very important,Angry,He agrees with you on the major issues,,Favor,No,,,,,,,,,,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,College degree,,Have voted before,Have voted in a presidential primary before,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",Someone else in household has,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White female,,Last 3 days/Last week,"Yes, I am or someone in household is",Someone else in household is,White,Concord/CT Valley,Rural,Small cities and Rural,2.0,03446
600069.0,New Hampshire,49.0,Version 1,Call 3,Backside complete,1.03622710704803,Howard Dean,Female,White,No,40-44,Democrat,Very liberal,High school graduate,"$15,000-$29,999",,No one does,No one has,Protestant,A few times a year,Have voted in presidential primary before,Rarely,Yes,,In the last three days,The war in Iraq,,Good,Strongly approve,Not too important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,,Favor,Yes,,,,,,,,,,30-44,30-44,40-49,Occasionally,Protestant/Do not attend weekly,No college degree,,Have voted before,Have voted in a presidential primary before,Strongly/Somewhat approve,No veteran in household,No veteran in household,Excellent/Good,18-64,Democrat,Liberal,Protestant/Other Christian,White female,,Last 3 days/Last week,No union member in household,No union member in household,White,Concord/CT Valley,"City: 10,000 to 49,999",Small cities and Rural,2.0,03431
600070.0,New Hampshire,64.0,Version 1,Call 3,Backside complete,1.22987568378448,Howard Dean,Male,White,No,30-39,Independent,Moderate,College graduate,"$50,000-$74,999",,No one does,No one has,Catholic,A few times a year,Have voted in presidential primary before,Rarely,Yes,,In the last month,Health care/Medicare,,Omit,Strongly approve,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,,Favor,Yes,,,,,,,,,,30-44,30-44,30-39,Occasionally,Catholic/Do not attend weekly,College degree,,Have voted before,Have voted in a presidential primary before,Strongly/Somewhat approve,No veteran in household,No veteran in household,Omit,18-64,Independent,Moderate,Catholic,White male,,Last month/Before that,No union member in household,No union member in household,White,Industrial Areas,"City: 50,000 to 500,000","City over 50,000",1.0,03103
600071.0,New Hampshire,44.0,Version 1,Call 3,Backside complete,0.987464427947998,John Kerry,Female,White,No,50-59,Republican,Moderate,College graduate,"$75,000-$99,999",,"Yes, someone else does","Yes, someone else has",Other Christian,A few times a month,Have voted in presidential primary before,Occasionally,No,,In the last week,Economy/Jobs,,Not so good,Strongly disapprove,Not too important,"Dissatisfied, but not angry",Omit,,Favor,No,,,,,,,,,,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,College degree,,Have voted before,Have voted in a presidential primary before,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",Someone else in household has,Not so good/Poor,18-64,Republican,Moderate,Protestant/Other Christian,White female,,Last 3 days/Last week,"Yes, I am or someone in household is",Someone else in household is,White,South,Rural,Small cities and Rural,1.0,03106
600072.0,New Hampshire,93.0,Version 2,Call 3,Backside complete,1.26462507247925,John Kerry,Female,White,No,25-29,Democrat,Very liberal,,"$50,000-$74,999",Better today,No one does,,,,,,,Registered Democrat,In the last three days,,He cares about people like me,Good,,Not too important,Angry,,Canceled only for the wealthy,,,Somewhat worried,Favorable,Unfavorable,Favorable,Favorable,Unfavorable,Unfavorable,No,Not too worried,18-29,18-29,25-29,,,,Very/somewhat worried,,,,,,Excellent/Good,18-64,Democrat,Liberal,,White female,Not too/not at all worried,Last 3 days/Last week,No union member in household,No union member in household,White,Concord/CT Valley,Rural,Small cities and Rural,2.0,03446
600073.0,New Hampshire,62.0,Version 1,Call 3,Backside complete,0.843580007553101,John Kerry,Female,White,No,30-39,Independent,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",,"Yes, someone else does",No one has,None,Never,Have voted in presidential primary before,Rarely,No,,In the last three days,Education,,Good,Strongly disapprove,Somewhat important,Angry,He can defeat George W. Bush in November,,Favor,Yes,,,,,,,,,,30-44,30-44,30-39,Never,All others/Omits,No college degree,,Have voted before,Have voted in a presidential primary before,Somewhat/Strongly disapprove,No veteran in household,No veteran in household,Excellent/Good,18-64,Independent,Liberal,None,White female,,Last 3 days/Last week,"Yes, I am or someone in household is",Someone else in household is,White,Industrial Areas,"City: 50,000 to 500,000","City over 50,000",1.0,03103
600074.0,New Hampshire,64.0,Version 1,Call 3,Backside complete,1.08460283279419,John Kerry,Female,White,No,40-44,Democrat,Somewhat liberal,High school graduate,"$75,000-$99,999",,No one does,No one has,Catholic,Once a week,Have voted in presidential primary before,Never,No,,Before that,Health care/Medicare,,Not so good,Somewhat approve,Very important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,,Oppose,No,,,,,,,,,,30-44,30-44,40-49,Weekly,Catholic/Attend weekly,No college degree,,Have voted before,Have voted in a presidential primary before,Strongly/Somewhat approve,No veteran in household,No veteran in household,Not so good/Poor,18-64,Democrat,Liberal,Catholic,White female,,Last month/Before that,No union member in household,No union member in household,White,Industrial Areas,"City: 50,000 to 500,000","City over 50,000",1.0,03103
600075.0,New Hampshire,65.0,Version 1,Call 3,Backside complete,0.990289568901062,John Kerry,Female,White,No,30-39,Independent,Very liberal,College graduate,"$75,000-$99,999",,No one does,"Yes, someone else has",Something else,A few times a year,Have voted in presidential primary before,Rarely,Yes,,In the last three days,Health care/Medicare,,Poor,Somewhat approve,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,,Favor,Yes,,,,,,,,,,30-44,30-44,30-39,Occasionally,All others/Omits,College degree,,Have voted before,Have voted in a presidential primary before,Strongly/Somewhat approve,"Yes, I have or someone in household has",Someone else in household has,Not so good/Poor,18-64,Independent,Liberal,Something else,White female,,Last 3 days/Last week,No union member in household,No union member in household,White,Industrial Areas,"City: 50,000 to 500,000","City over 50,000",1.0,03103
600076.0,New Hampshire,44.0,Version 2,Call 3,Backside complete,0.987464427947998,John Kerry,Female,White,No,45-49,Democrat,Moderate,,"$75,000-$99,999",About the same,No one does,,,,,,,Registered Democrat,In the last month,,He cares about people like me,Not so good,,Very important,Angry,,Canceled only for the wealthy,,,Very worried,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,No,Somewhat worried,45-64,45-59,40-49,,,,Very/somewhat worried,,,,,,Not so good/Poor,18-64,Democrat,Moderate,,White female,Very/somewhat worried,Last month/Before that,No union member in household,No union member in household,White,South,Rural,Small cities and Rural,1.0,03106
600077.0,New Hampshire,100.0,Version 2,Call 3,Backside complete,0.782145261764526,Howard Dean,Female,White,No,30-39,Democrat,Somewhat liberal,,"$15,000-$29,999",About the same,No one does,,,,,,,Registered Democrat,In the last week,,He stands up for what he believes,Not so good,,Very important,"Dissatisfied, but not angry",,Canceled only for the wealthy,,,Very worried,Unfavorable,Favorable,Favorable,Favorable,Favorable,Favorable,No,Very worried,30-44,30-44,30-39,,,,Very/somewhat worried,,,,,,Not so good/Poor,18-64,Democrat,Liberal,,White female,Very/somewhat worried,Last 3 days/Last week,No union member in household,No union member in household,White,Rural North,Rural,Small cities and Rural,1.0,03894
600078.0,New Hampshire,62.0,Version 1,Call 3,Backside complete,0.656728506088257,Other,Female,White,No,50-59,Republican,Somewhat conservative,Some college or associate degree,"$15,000-$29,999",,No one does,"Yes, someone else has",Protestant,Once a week,Have voted in presidential primary before,Never,No,,Before that,National security/Terrorism,,Good,Strongly approve,Omit,Enthusaistic,He agrees with you on the major issues,,Oppose,Omit,,,,,,,,,,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,No college degree,,Have voted before,Have voted in a presidential primary before,Strongly/Somewhat approve,"Yes, I have or someone in household has",Someone else in household has,Excellent/Good,18-64,Republican,Conservative,Protestant/Other Christian,White female,,Last month/Before that,No union member in household,No union member in household,White,Industrial Areas,"City: 50,000 to 500,000","City over 50,000",1.0,03103
600079.0,New Hampshire,44.0,Version 2,Call 3,Backside complete,0.828019320964813,John Edwards,Female,White,No,50-59,Democrat,Somewhat liberal,,"$50,000-$74,999",About the same,"Yes, I do",,,,,,,Registered Democrat,In the last week,,He cares about people like me,Not so good,,Very important,Angry,,Canceled for all Americans,,,Very worried,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,No,Somewhat worried,45-64,45-59,50-64,,,,Very/somewhat worried,,,,,,Not so good/Poor,18-64,Democrat,Liberal,,White female,Very/somewhat worried,Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,White,South,Rural,Small cities and Rural,1.0,03106
600080.0,New Hampshire,49.0,Version 1,Call 3,Backside complete,1.03622710704803,Howard Dean,Female,White,No,40-44,Independent,Moderate,College graduate,"$75,000-$99,999",,No one does,"Yes, someone else has",Catholic,A few times a month,Have voted in presidential primary before,Never,Yes,,In the last three days,Education,,Not so good,Somewhat approve,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,,Oppose,Yes,,,,,,,,,,30-44,30-44,40-49,Occasionally,Catholic/Do not attend weekly,College degree,,Have voted before,Have voted in a presidential primary before,Strongly/Somewhat approve,"Yes, I have or someone in household has",Someone else in household has,Not so good/Poor,18-64,Independent,Moderate,Catholic,White female,,Last 3 days/Last week,No union member in household,No union member in household,White,Concord/CT Valley,"City: 10,000 to 49,999",Small cities and Rural,2.0,03431
600081.0,New Hampshire,62.0,Version 2,Call 3,Backside complete,1.0435928106308,John Kerry,Male,White,No,45-49,Democrat,Very liberal,,"$75,000-$99,999",About the same,"Yes, I do",,,,,,,Registered Democrat,In the last three days,,He cares about people like me,Poor,,Not too important,Angry,,Canceled only for the wealthy,,,Very worried,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,No,Somewhat worried,45-64,45-59,40-49,,,,Very/somewhat worried,,,,,,Not so good/Poor,18-64,Democrat,Liberal,,White male,Very/somewhat worried,Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,White,Industrial Areas,"City: 50,000 to 500,000","City over 50,000",1.0,03103
600082.0,New Hampshire,65.0,Version 2,Call 3,Backside complete,1.01463627815247,John Kerry,Female,White,No,18-24,Democrat,Somewhat liberal,,"$15,000-$29,999",Worse today,No one does,,,,,,,Registered Undeclared/Independent,In the last week,,He stands up for what he believes,Good,,Somewhat important,"Satisfied, but not enthusiastic",,Left entirely in place,,,Not too worried,Unfavorable,Unfavorable,Unfavorable,Favorable,Unfavorable,Unfavorable,No,Somewhat worried,18-29,18-29,18-24,,,,Not too/not at all worried,,,,,,Excellent/Good,18-64,Democrat,Liberal,,White female,Very/somewhat worried,Last 3 days/Last week,No union member in household,No union member in household,White,Industrial Areas,"City: 50,000 to 500,000","City over 50,000",1.0,03103
