ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,GAY,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1004968.0,Massachusetts,78.0,Call 3,Backside complete,1.58639848232269,John Edwards,Male,White,No,50-59,Independent,Somewhat conservative,Postgraduate study,"$100,000 or more",Better today,"Yes, I do",Catholic,No,Today,Taxes,He has a positive message,Very important,Enthusaistic,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Dissatisfied if either one is the nominee,Only John Edwards,No,Has no effect on jobs in your state,Neither candidate,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Independent,Conservative,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,White,North/South Shores and Cape Cod,"City: 10,000 to 49,999",Small cities and Rural,6.0,01845
1004972.0,Massachusetts,100.0,Call 3,Backside complete,0.535978257656097,John Kerry,Female,White,No,60-64,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",About the same,No one does,Catholic,No,Today,Health care/Medicare,He has a positive message,Not too important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,45-64,60 or over,50-64,Not too/not at all important,No college degree,No,"Under $50,000",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,Other large industrial cities,"City: 50,000 to 500,000","City over 50,000",2.0,01108
1004975.0,Massachusetts,7.0,Call 3,Backside complete,1.36797082424164,John Kerry,Female,White,No,60-64,Independent,Moderate,College graduate,"$50,000-$74,999",About the same,No one does,Protestant,No,Before that,Health care/Medicare,He has the right experience,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,Yes,Creates more jobs in your state,Both candidates,45-64,60 or over,50-64,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,East,Suburbs,Suburbs,5.0,01821
1004976.0,Massachusetts,37.0,Call 3,Backside complete,0.850494146347046,John Kerry,Female,White,No,65-74,Democrat,Somewhat liberal,High school graduate,"$30,000-$49,999",Worse today,No one does,Catholic,No,Before that,Health care/Medicare,He has a positive message,Not too important,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,Yes,Has no effect on jobs in your state,Both candidates,65 or over,60 or over,65 or over,Not too/not at all important,No college degree,Yes,"Under $50,000",65 or over,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,North/South Shores and Cape Cod,"City: 10,000 to 49,999",Small cities and Rural,10.0,02639
1004979.0,Massachusetts,96.0,Call 3,Backside complete,0.848989605903625,Dennis Kucinich,Male,White,No,40-44,Democrat,Somewhat liberal,Postgraduate study,"$30,000-$49,999",Worse today,"Yes, someone else does",Catholic,No,Before that,Omit,He stands up for what he believes,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Dissatisfied if either one is the nominee,Neither candidate,No,Creates more jobs in your state,Only John Kerry,30-44,30-44,40-49,Not too/not at all important,College degree,No,"Under $50,000",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Other large industrial cities,"City: 10,000 to 49,999",Small cities and Rural,3.0,01545
1004980.0,Massachusetts,96.0,Call 3,Backside complete,0.711430609226227,John Edwards,Male,White,No,30-39,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",Better today,No one does,Catholic,No,In the last month,Economy/Jobs,He cares about people like me,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Other large industrial cities,"City: 10,000 to 49,999",Small cities and Rural,3.0,01545
1004981.0,Massachusetts,69.0,Call 3,Backside complete,0.854550063610077,Howard Dean,Female,White,No,25-29,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",Worse today,"Yes, someone else does",Catholic,No,Before that,Health care/Medicare,He can defeat George W. Bush,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Both candidates,18-29,18-29,25-29,Very/somewhat important,College degree,Omit,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Boston area,"City: 50,000 to 500,000","City over 50,000",7.0,02155
1004983.0,Massachusetts,10.0,Call 3,Backside complete,0.54540491104126,John Kerry,Female,White,No,45-49,Independent,Somewhat liberal,College graduate,"Under $15,000",About the same,No one does,Other Christian,No,Today,Economy/Jobs,He has a positive message,Very important,Angry,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Has no effect on jobs in your state,Only John Kerry,45-64,45-59,40-49,Very/somewhat important,College degree,Yes,"Under $50,000",18-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,Boston area,"City over 500,000","City over 50,000",8.0,02115
1005001.0,Massachusetts,57.0,Call 3,Backside complete,0.972245097160339,John Edwards,Male,White,,40-44,Republican,Moderate,College graduate,"$75,000-$99,999",About the same,No one does,Protestant,No,In the last week,Economy/Jobs,He has the right experience,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Only John Kerry,30-44,30-44,40-49,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Republican,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,West,Rural,Small cities and Rural,1.0,01452
1005002.0,Massachusetts,57.0,Call 3,Backside complete,1.0393875837326,John Kerry,Male,White,No,30-39,Something Else,Moderate,College graduate,"$75,000-$99,999",Better today,No one does,Protestant,No,In the last week,Education,He has the right experience,Not too important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Omit,Yes,Has no effect on jobs in your state,Both candidates,30-44,30-44,30-39,Not too/not at all important,College degree,Yes,"$50,000 or more",18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Omit,Omit,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,West,Rural,Small cities and Rural,1.0,01452
1005005.0,Massachusetts,100.0,Call 3,Backside complete,0.440584868192673,John Kerry,Female,White,No,50-59,Democrat,Very liberal,College graduate,"$50,000-$74,999",Worse today,No one does,Catholic,,In the last month,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Only John Kerry,No,Creates more jobs in your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Other large industrial cities,"City: 50,000 to 500,000","City over 50,000",2.0,01108
1005008.0,Massachusetts,7.0,Call 3,Backside complete,1.12449944019318,John Kerry,Female,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$30,000-$49,999",Worse today,No one does,Protestant,No,In the last three days,The war in Iraq,He has the right experience,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,Yes,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,East,Suburbs,Suburbs,5.0,01821
1005010.0,Massachusetts,37.0,Call 3,Backside complete,1.1835036277771,John Edwards,Male,White,No,30-39,Independent,Somewhat conservative,College graduate,"$50,000-$74,999",Better today,"Yes, I do",Protestant,No,Before that,Omit,Omit,Not at all important,Enthusaistic,Omit,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Neither candidate,No,Takes more jobs from your state,Neither candidate,30-44,30-44,30-39,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,White,North/South Shores and Cape Cod,"City: 10,000 to 49,999",Small cities and Rural,10.0,02639
1005011.0,Massachusetts,96.0,Call 3,Backside complete,0.684079051017761,John Kerry,Male,White,No,30-39,Independent,Moderate,College graduate,"$100,000 or more",About the same,"Yes, someone else does",Catholic,No,In the last month,The war in Iraq,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Only John Kerry,30-44,30-44,30-39,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Independent,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Other large industrial cities,"City: 10,000 to 49,999",Small cities and Rural,3.0,01545
1005013.0,Massachusetts,69.0,Call 3,Backside complete,0.698166191577911,John Kerry,Male,Black,No,40-44,Democrat,Somewhat liberal,Some college or associate degree,"$100,000 or more",Better today,"Yes, I do",Catholic,No,Before that,National security/Terrorism,He has the right experience,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Neither candidate,No,Takes more jobs from your state,Only John Kerry,30-44,30-44,40-49,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Black,Boston area,"City: 50,000 to 500,000","City over 50,000",7.0,02155
1005014.0,Massachusetts,69.0,Call 3,Backside complete,1.70147716999054,Dennis Kucinich,Female,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$100,000 or more",About the same,No one does,Something else,No,Before that,The war in Iraq,He stands up for what he believes,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Dissatisfied if either one is the nominee,Neither candidate,Yes,Takes more jobs from your state,Neither candidate,45-64,45-59,50-64,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Something else,White Something else,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Boston area,"City: 50,000 to 500,000","City over 50,000",7.0,02155
1005017.0,Massachusetts,10.0,Call 3,Backside complete,0.68841278553009,John Kerry,Female,Asian,No,18-24,Democrat,Very liberal,College graduate,"$30,000-$49,999",Worse today,No one does,Catholic,No,Before that,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Only John Kerry,18-29,18-29,18-24,Very/somewhat important,College degree,Yes,"Under $50,000",18-64,Democrat,Liberal,Catholic,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Asian,Boston area,"City over 500,000","City over 50,000",8.0,02115
