ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,dpres,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,ATTEND,nascar,issue,NEC,iraqtrps,gwbangr,gaymrrge,blncangr,kerryla,kerryvp,keryvals,nafta,voteconf,AGE,AGE60,AGE65,ATTEND2,ATTREL,COLLEDUC,INC50K,IRAQTRP2,kerrywin,KERYVAL2,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SEXRACE,UNIONHH,UNIONVOT,votecnf2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1070501.0,Louisiana,93.0,Call 3,Backside complete,0.495670735836029,John Edwards,Female,Black,No,40-44,Democrat,Moderate,Postgraduate study,"$50,000-$74,999",Worse today,"Yes, someone else does",Protestant,A few times a month,No,Education,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Very likely,Hillary Clinton,Somewhat,Taken more jobs from your state,Somewhat confident,30-44,30-44,40-49,Occasionally,Protestant/Do not attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,17-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white female,"Yes, I am or someone in household is",No,Very/somewhat confident,Black,New Orleans area,"City: 50,000 to 500,000","City over 50,000",2.0,70131.0
1070502.0,Louisiana,114.0,Call 3,Backside complete,1.10651648044586,John Kerry,Male,Black,No,45-49,Democrat,Somewhat liberal,High school graduate,"$30,000-$49,999",About the same,No one does,Catholic,A few times a month,,Education,Good,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Very likely,Mary Landrieu,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,45-59,40-49,Occasionally,Catholic/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,17-64,Democrat,Liberal,Catholic,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,Cajun country,Rural,Small cities and Rural,3.0,70723.0
1070505.0,Louisiana,31.0,Call 3,Backside complete,1.54841101169586,John Edwards,Female,Black,No,17-24,Democrat,Moderate,High school graduate,"$50,000-$74,999",About the same,No one does,Something else,Once a week,No,Economy/Jobs,Not so good,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Somewhat likely,John Edwards,Somewhat,Had no effect on jobs in your state,Very confident,17-29,17-29,17-24,Weekly,All others/Omits,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,17-64,Democrat,Moderate,Something else,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,Protestant North,"City: 50,000 to 500,000","City over 50,000",6.0,70791.0
1070509.0,Louisiana,117.0,Call 3,Backside complete,1.74843275547028,John Kerry,Female,Black,,60-64,Democrat,Very liberal,College graduate,"$30,000-$49,999",Worse today,"Yes, I do and someone else does",Catholic,More than once a week,No,Health care/Medicare,Not so good,Withdraw all troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,Enthusaistic,Very likely,John Edwards,A lot,Taken more jobs from your state,Somewhat confident,45-64,60 or over,50-64,Weekly,Catholic/Attend weekly,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,17-64,Democrat,Liberal,Catholic,All others/Omits,Non-white female,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,Black,Cajun country,Rural,Small cities and Rural,3.0,70148.0
1070511.0,Louisiana,130.0,Call 3,Backside complete,0.815513730049133,John Kerry,Female,,,65-74,Democrat,Somewhat conservative,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,Something else,A few times a month,No,Health care/Medicare,Good,Keep the same number of troops,Enthusaistic,Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Not at all likely,Mary Landrieu,Somewhat,Had no effect on jobs in your state,Somewhat confident,65 or over,60 or over,65 or over,Occasionally,All others/Omits,No college degree,"Under $50,000",Send more/Keep the same number of troops,Not too/Not at all likely,A lot/somewhat,Excellent/Good,65 or over,Democrat,Conservative,Something else,All others/Omits,,No,No,Very/somewhat confident,,Protestant North,Rural,Small cities and Rural,1.0,70458.0
1070512.0,Louisiana,130.0,Call 3,Backside complete,0.827742397785187,John Kerry,Male,White,No,30-39,Independent,Moderate,Some college or associate degree,"$100,000 or more",Better today,No one does,Catholic,A few times a year,No,National security/Terrorism,Good,Withdraw all troops,"Satisfied, but not enthusiastic",No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Not at all likely,Mary Landrieu,Somewhat,Created more jobs in your state,Very confident,30-44,30-44,30-39,Occasionally,Catholic/Do not attend weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Not too/Not at all likely,A lot/somewhat,Excellent/Good,17-64,Independent,Moderate,Catholic,White Catholic,White male,No,No,Very/somewhat confident,White,Protestant North,Rural,Small cities and Rural,1.0,70458.0
1070513.0,Louisiana,100.0,Call 3,Backside complete,1.419881939888,John Kerry,Female,Black,,50-59,Democrat,Moderate,College graduate,"$15,000-$29,999",About the same,No one does,None,A few times a month,No,Education,Good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Very likely,John Edwards,Somewhat,Created more jobs in your state,Very confident,45-64,45-59,50-64,Occasionally,All others/Omits,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,17-64,Democrat,Moderate,None,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,Protestant North,Rural,Small cities and Rural,5.0,71202.0
1070514.0,Louisiana,100.0,Call 3,Backside not complete,1.29641723632813,John Kerry,Male,Black,,,,,,,,,,,,Omit,,Omit,Omit,,Omit,Omit,Mary Landrieu,,Omit,,,,,,,,,Omit,Omit,,,,,,,,Non-white male,,,,Black,Protestant North,Rural,Small cities and Rural,5.0,71202.0
1070515.0,Louisiana,40.0,Call 3,Backside complete,1.8500030040741,John Edwards,Male,White,No,50-59,Republican,Very conservative,High school graduate,"$50,000-$74,999",Better today,"Yes, I do",Other Christian,More than once a week,Yes,Health care/Medicare,Good,Withdraw some troops,"Satisfied, but not enthusiastic",Omit,Angry,Not at all likely,Omit,Not at all,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Not too/Not at all likely,Not much/Not at all,Excellent/Good,17-64,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,White male,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,White,Protestant North,Rural,Small cities and Rural,6.0,70730.0
1070517.0,Louisiana,96.0,Call 3,Backside complete,0.638931274414063,John Kerry,Female,Black,,65-74,Democrat,Somewhat liberal,College graduate,"$15,000-$29,999",About the same,No one does,Catholic,More than once a week,No,Economy/Jobs,Poor,Omit,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Satisfied, but not enthusiastic",Somewhat likely,Omit,Not much,Taken more jobs from your state,Somewhat confident,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,College degree,"Under $50,000",Omit,Very/somewhat likely,Not much/Not at all,Not so good/Poor,65 or over,Democrat,Liberal,Catholic,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,New Orleans area,"City: 50,000 to 500,000","City over 50,000",2.0,70115.0
1070518.0,Louisiana,93.0,Call 3,Backside complete,0.478413313627243,John Kerry,Female,Black,,40-44,Independent,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",Better today,"Yes, someone else does",Something else,Never,No,Education,Not so good,Withdraw all troops,Angry,Omit,"Satisfied, but not enthusiastic",Very likely,Omit,Omit,Omit,Not too confident,30-44,30-44,40-49,Never,All others/Omits,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,Omit,Not so good/Poor,17-64,Independent,Liberal,Something else,All others/Omits,Non-white female,"Yes, I am or someone in household is",No,Not too/not at all confident,Black,New Orleans area,"City: 50,000 to 500,000","City over 50,000",2.0,70131.0
1070519.0,Louisiana,93.0,Call 3,Backside complete,0.478413313627243,John Kerry,Female,Black,,45-49,Democrat,Very liberal,Postgraduate study,"$50,000-$74,999",Better today,"Yes, I do",Catholic,Once a week,Yes,Education,Good,Withdraw all troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Satisfied, but not enthusiastic",Very likely,Mary Landrieu,Somewhat,Had no effect on jobs in your state,Somewhat confident,45-64,45-59,40-49,Weekly,Catholic/Attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,17-64,Democrat,Liberal,Catholic,All others/Omits,Non-white female,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,Black,New Orleans area,"City: 50,000 to 500,000","City over 50,000",2.0,70131.0
1070520.0,Louisiana,105.0,Call 3,Backside complete,1.21253430843353,John Kerry,Female,Other,No,40-44,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Better today,No one does,Catholic,Once a week,No,The situation in Iraq,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Satisfied, but not enthusiastic",Somewhat likely,Mary Landrieu,Somewhat,Omit,Very confident,30-44,30-44,40-49,Weekly,Catholic/Attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,17-64,Democrat,Moderate,Catholic,All others/Omits,Non-white female,No,No,Very/somewhat confident,Other,New Orleans area,Rural,Small cities and Rural,3.0,70037.0
1070521.0,Louisiana,105.0,Call 3,Backside complete,1.56958675384521,John Edwards,Male,White,No,60-64,Independent,Moderate,College graduate,,Better today,No one does,Protestant,A few times a month,No,National security/Terrorism,Good,Keep the same number of troops,Enthusaistic,No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Not too likely,John Edwards,Not at all,Omit,Very confident,45-64,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,College degree,,Send more/Keep the same number of troops,Not too/Not at all likely,Not much/Not at all,Excellent/Good,17-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,New Orleans area,Rural,Small cities and Rural,3.0,70037.0
1070523.0,Louisiana,31.0,Call 3,Backside complete,1.85851287841797,John Edwards,Female,White,,50-59,Republican,Somewhat conservative,College graduate,"$75,000-$99,999",Better today,No one does,Catholic,Once a week,No,National security/Terrorism,Good,Withdraw some troops,Enthusaistic,No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Not at all likely,Omit,Not much,Taken more jobs from your state,Very confident,45-64,45-59,50-64,Weekly,Catholic/Attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Not too/Not at all likely,Not much/Not at all,Excellent/Good,17-64,Republican,Conservative,Catholic,White Catholic,White female,No,No,Very/somewhat confident,White,Protestant North,"City: 50,000 to 500,000","City over 50,000",6.0,70791.0
1070524.0,Louisiana,31.0,Call 3,Backside not complete,1.89095854759216,Howard Dean,Male,Black,No,17-24,,,,,,,,,,The situation in Iraq,,Withdraw all troops,Angry,,Enthusaistic,Not too likely,Mary Landrieu,,Taken more jobs from your state,,17-29,17-29,17-24,,,,,Withdraw some/all troops,Not too/Not at all likely,,,17-64,,,,,Non-white male,,,,Black,Protestant North,"City: 50,000 to 500,000","City over 50,000",6.0,70791.0
1070527.0,Louisiana,117.0,Call 3,Backside complete,1.43283975124359,John Kerry,Female,Black,No,40-44,Democrat,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",About the same,No one does,Other Christian,More than once a week,No,Health care/Medicare,Not so good,Withdraw some troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Very likely,Mary Landrieu,Somewhat,Had no effect on jobs in your state,Somewhat confident,30-44,30-44,40-49,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,17-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,Cajun country,Rural,Small cities and Rural,3.0,70148.0
1070530.0,Louisiana,130.0,Call 3,Backside complete,0.867689967155457,John Kerry,Female,White,No,50-59,Democrat,Very liberal,High school graduate,"$15,000-$29,999",Better today,"Yes, I do",Catholic,A few times a year,No,Health care/Medicare,Not so good,Keep the same number of troops,Angry,Gay couples allowed to legally marry,Enthusaistic,Somewhat likely,Hillary Clinton,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Occasionally,Catholic/Do not attend weekly,No college degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,17-64,Democrat,Liberal,Catholic,White Catholic,White female,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,White,Protestant North,Rural,Small cities and Rural,1.0,70458.0
1070531.0,Louisiana,100.0,Call 3,Backside complete,1.419881939888,John Kerry,Female,Black,,30-39,Republican,Moderate,High school graduate,"$15,000-$29,999",About the same,No one does,Other Christian,A few times a month,No,Education,Not so good,Withdraw all troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Satisfied, but not enthusiastic",Very likely,Mary Landrieu,Somewhat,Had no effect on jobs in your state,Somewhat confident,30-44,30-44,30-39,Occasionally,Protestant/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,17-64,Republican,Moderate,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,Protestant North,Rural,Small cities and Rural,5.0,71202.0
1070533.0,Louisiana,96.0,Call 3,Backside complete,0.523603796958923,John Kerry,Female,Black,No,50-59,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Other Christian,Once a week,No,National security/Terrorism,Not so good,Withdraw all troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,Enthusaistic,Very likely,Hillary Clinton,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,17-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,New Orleans area,"City: 50,000 to 500,000","City over 50,000",2.0,70115.0
1070534.0,Louisiana,34.0,Call 3,Backside complete,0.735306560993195,John Kerry,Male,Black,,30-39,Democrat,Moderate,Postgraduate study,"$100,000 or more",Better today,No one does,Other Christian,More than once a week,No,Education,Not so good,Withdraw some troops,"Satisfied, but not enthusiastic",Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Somewhat likely,Mary Landrieu,Somewhat,Taken more jobs from your state,Somewhat confident,30-44,30-44,30-39,Weekly,Protestant/Attend Weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,17-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,Protestant North,"City: 50,000 to 500,000","City over 50,000",6.0,70820.0
