ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,MEXICAN,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,ATTEND,nascar,ISSUE,NEC,iraqtrps,gwbangr,gaymrrge,perrangr,KERRYTX,kerryvp,keryvals,nafta,voteconf,AGE,AGE60,AGE65,ATTEND2,ATTREL,COLLEDUC,INC50K,IRAQTRP2,kerrywin,KERYVAL2,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SEXRACE,UNIONHH,UNIONVOT,votecnf2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1069778.0,Texas,139.0,Call 3,Backside complete,1.35760521888733,Al Sharpton,Female,Asian,,25-29,Democrat,Moderate,Did not complete high school,"Under $15,000",Worse today,"Yes, I do",Jewish,Once a week,Yes,Taxes,Not so good,Keep the same number of troops,Angry,Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Very likely,Mary Landrieu,A lot,Taken more jobs from your state,Not too confident,18-29,18-29,25-29,Weekly,All others/Omits,No college degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Jewish,All others/Omits,Non-white female,"Yes, I am or someone in household is",Yes I am,Not too/not at all confident,Asian,West,Rural,Small cities and Rural,19.0,79316.0
1069779.0,Texas,96.0,Call 3,Backside complete,0.487906634807587,John Kerry,Male,Black,No,30-39,Democrat,Moderate,College graduate,"$100,000 or more",Better today,No one does,Other Christian,A few times a month,No,Economy/Jobs,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Somewhat likely,Hillary Clinton,Somewhat,Had no effect on jobs in your state,Somewhat confident,30-44,30-44,30-39,Occasionally,Protestant/Do not attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,Houston,"City over 500,000","City over 50,000",31.0,77095.0
1069780.0,Texas,96.0,Call 3,Backside complete,0.399171054363251,John Kerry,Female,White,No,50-59,Independent,Moderate,Postgraduate study,"$75,000-$99,999",About the same,No one does,Catholic,Once a week,No,Education,Poor,Withdraw all troops,Angry,Gay couples allowed to legally marry,Angry,Very likely,John Edwards,A lot,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Weekly,Catholic/Attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Moderate,Catholic,White Catholic,White female,No,No,Very/somewhat confident,White,Houston,"City over 500,000","City over 50,000",31.0,77095.0
1069783.0,Texas,74.0,Call 3,Backside complete,1.47461354732513,John Kerry,Male,Black,No,50-59,Democrat,Somewhat conservative,College graduate,"$30,000-$49,999",Worse today,"Yes, I do",Other Christian,Never,Yes,Taxes,Poor,Withdraw some troops,"Satisfied, but not enthusiastic",Gay couples allowed to legally form civil unions,Angry,Not at all likely,Dick Gephardt,Not at all,Taken more jobs from your state,Not at all confident,45-64,45-59,50-64,Never,Protestant/Do not attend weekly,College degree,"Under $50,000",Withdraw some/all troops,Not too/Not at all likely,Not much/Not at all,Not so good/Poor,18-64,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Non-white male,"Yes, I am or someone in household is",Yes I am,Not too/not at all confident,Black,Houston,"City over 500,000","City over 50,000",29.0,77049.0
1069785.0,Texas,40.0,Call 3,Backside complete,0.395093977451324,Dennis Kucinich,Female,White,No,50-59,Democrat,Moderate,College graduate,"$50,000-$74,999",About the same,No one does,Other Christian,Never,No,Economy/Jobs,Not so good,Keep the same number of troops,Angry,Gay couples allowed to legally marry,"Dissatisfied, but not angry",Not too likely,Wesley Clark,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Never,Protestant/Do not attend weekly,College degree,"$50,000 or more",Send more/Keep the same number of troops,Not too/Not at all likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,Dallas/Ft. Worth,"City over 500,000","City over 50,000",3.0,75042.0
1069786.0,Texas,125.0,Call 3,Backside complete,1.57275688648224,John Kerry,Female,White,No,65-74,Independent,Moderate,Postgraduate study,"$15,000-$29,999",About the same,No one does,Protestant,Never,No,Health care/Medicare,Not so good,Omit,Angry,No legal recognition of gay couples' relationships,Angry,Very likely,Wesley Clark,Somewhat,Omit,Very confident,65 or over,60 or over,65 or over,Never,Protestant/Do not attend weekly,College degree,"Under $50,000",Omit,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,West,"City: 10,000 to 49,999",Small cities and Rural,17.0,79549.0
1069790.0,Texas,28.0,Call 3,Backside complete,1.57275688648224,John Kerry,Male,Black,No,45-49,Independent,Somewhat liberal,College graduate,"$100,000 or more",Worse today,"Yes, I do",Other Christian,A few times a year,No,Economy/Jobs,Not so good,Withdraw all troops,Angry,Omit,Omit,Somewhat likely,Hillary Clinton,Somewhat,Omit,Not too confident,45-64,45-59,40-49,Occasionally,Protestant/Do not attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Liberal,Protestant/Other Christian,All others/Omits,Non-white male,"Yes, I am or someone in household is",Yes I am,Not too/not at all confident,Black,East,"City: 50,000 to 500,000","City over 50,000",3.0,75075.0
1069793.0,Texas,87.0,Call 3,Backside not complete,0.691280126571655,John Kerry,Male,,,60-64,,,,,,,,,,Economy/Jobs,,Send more troops,"Dissatisfied, but not angry",,"Satisfied, but not enthusiastic",Somewhat likely,Hillary Clinton,,Taken more jobs from your state,,45-64,60 or over,50-64,,,,,Send more/Keep the same number of troops,Very/somewhat likely,,,18-64,,,,,,,,,,Houston,"City over 500,000","City over 50,000",18.0,77004.0
1069796.0,Texas,25.0,Call 3,Backside complete,1.57275688648224,John Kerry,Male,Black,No,50-59,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,Other Christian,Once a week,No,Economy/Jobs,Poor,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Somewhat likely,Hillary Clinton,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,East,"City: 50,000 to 500,000","City over 50,000",3.0,75023.0
1069798.0,Texas,139.0,Call 3,Backside complete,1.57456231117249,John Edwards,Female,Hispanic/Latino,No,30-39,Something Else,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",Better today,"Yes, I do",Other Christian,Never,Yes,Economy/Jobs,Good,Keep the same number of troops,"Satisfied, but not enthusiastic",Gay couples allowed to legally marry,Omit,Not too likely,Mary Landrieu,Not at all,Created more jobs in your state,Somewhat confident,30-44,30-44,30-39,Never,Protestant/Do not attend weekly,No college degree,"$50,000 or more",Send more/Keep the same number of troops,Not too/Not at all likely,Not much/Not at all,Excellent/Good,18-64,Independent,Liberal,Protestant/Other Christian,All others/Omits,Non-white female,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,Hispanic/Latino,West,Rural,Small cities and Rural,19.0,79316.0
1069799.0,Texas,96.0,Call 3,Backside complete,0.542937755584717,John Kerry,Male,Black,No,25-29,Democrat,Moderate,College graduate,"$30,000-$49,999",Better today,No one does,Other Christian,A few times a month,No,Economy/Jobs,Good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Dissatisfied, but not angry",Somewhat likely,Hillary Clinton,Somewhat,Created more jobs in your state,Somewhat confident,18-29,18-29,25-29,Occasionally,Protestant/Do not attend weekly,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,Houston,"City over 500,000","City over 50,000",31.0,77095.0
1069804.0,Texas,40.0,Call 3,Backside complete,1.01040780544281,John Edwards,Female,White,No,60-64,Democrat,Moderate,Some college or associate degree,"$75,000-$99,999",About the same,No one does,Catholic,A few times a year,No,The situation in Iraq,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally marry,Angry,Very likely,John Edwards,A lot,Taken more jobs from your state,Not too confident,45-64,60 or over,50-64,Occasionally,Catholic/Do not attend weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Catholic,White Catholic,White female,No,No,Not too/not at all confident,White,Dallas/Ft. Worth,"City over 500,000","City over 50,000",3.0,75042.0
1069805.0,Texas,40.0,Call 3,Backside complete,0.40138190984726,John Kerry,Female,Black,No,40-44,Democrat,Somewhat conservative,Postgraduate study,"$30,000-$49,999",Worse today,No one does,Other Christian,More than once a week,No,Health care/Medicare,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Dissatisfied, but not angry",Somewhat likely,Omit,Somewhat,Taken more jobs from your state,Somewhat confident,30-44,30-44,40-49,Weekly,Protestant/Attend Weekly,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,Dallas/Ft. Worth,"City over 500,000","City over 50,000",3.0,75042.0
1069806.0,Texas,125.0,Call 3,Backside complete,1.57275688648224,John Kerry,Male,White,No,30-39,Democrat,Very liberal,College graduate,"$15,000-$29,999",Worse today,No one does,Something else,A few times a year,No,Economy/Jobs,Not so good,Withdraw all troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Satisfied, but not enthusiastic",Very likely,John Edwards,Somewhat,Taken more jobs from your state,Very confident,30-44,30-44,30-39,Occasionally,All others/Omits,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Something else,White Something else,White male,No,No,Very/somewhat confident,White,West,"City: 10,000 to 49,999",Small cities and Rural,17.0,79549.0
1069810.0,Texas,41.0,Call 3,Backside complete,0.668508529663086,John Kerry,Male,Black,No,40-44,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",Worse today,"Yes, I do",Other Christian,Once a week,No,Education,Not so good,Send more troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,Hillary Clinton,Somewhat,Taken more jobs from your state,Not too confident,30-44,30-44,40-49,Weekly,Protestant/Attend Weekly,College degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white male,"Yes, I am or someone in household is",Yes I am,Not too/not at all confident,Black,Dallas/Ft. Worth,"City over 500,000","City over 50,000",30.0,75217.0
1069813.0,Texas,28.0,Call 3,Backside complete,1.56229615211487,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Worse today,"Yes, someone else does",Something else,Never,No,Health care/Medicare,Poor,Withdraw all troops,Angry,Gay couples allowed to legally marry,Omit,Very likely,John Edwards,A lot,Taken more jobs from your state,Not too confident,45-64,45-59,50-64,Never,All others/Omits,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Something else,White Something else,White female,"Yes, I am or someone in household is",No,Not too/not at all confident,White,East,"City: 50,000 to 500,000","City over 50,000",3.0,75075.0
1069814.0,Texas,28.0,Call 3,Backside complete,1.57456231117249,Other,Male,White,No,50-59,Independent,Very conservative,College graduate,,Worse today,No one does,Something else,A few times a month,No,Health care/Medicare,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally marry,Omit,Not too likely,Omit,Not much,Taken more jobs from your state,Very confident,45-64,45-59,50-64,Occasionally,All others/Omits,College degree,,Withdraw some/all troops,Not too/Not at all likely,Not much/Not at all,Not so good/Poor,18-64,Independent,Conservative,Something else,White Something else,White male,No,No,Very/somewhat confident,White,East,"City: 50,000 to 500,000","City over 50,000",3.0,75075.0
1069815.0,Texas,87.0,Call 3,Backside complete,0.914347469806671,Al Sharpton,Male,Black,No,45-49,Democrat,Moderate,High school graduate,"$100,000 or more",Better today,No one does,Other Christian,More than once a week,No,Economy/Jobs,Good,Withdraw some troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,Hillary Clinton,Somewhat,Had no effect on jobs in your state,Somewhat confident,45-64,45-59,40-49,Weekly,Protestant/Attend Weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,Houston,"City over 500,000","City over 50,000",18.0,77004.0
1069816.0,Texas,87.0,Call 3,Backside complete,0.739394903182983,John Kerry,Female,Black,No,65-74,Democrat,Very liberal,Postgraduate study,"$75,000-$99,999",Worse today,No one does,None,A few times a year,No,Economy/Jobs,Not so good,Keep the same number of troops,Angry,Gay couples allowed to legally form civil unions,Angry,Somewhat likely,Wesley Clark,A lot,Taken more jobs from your state,Not too confident,65 or over,60 or over,65 or over,Occasionally,All others/Omits,College degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Liberal,None,All others/Omits,Non-white female,No,No,Not too/not at all confident,Black,Houston,"City over 500,000","City over 50,000",18.0,77004.0
1069818.0,Texas,120.0,Call 3,Backside complete,1.57456231117249,Other,Male,White,No,50-59,Democrat,Moderate,Postgraduate study,"$100,000 or more",About the same,"Yes, I do and someone else does",Other Christian,Once a week,No,National security/Terrorism,Good,Keep the same number of troops,Enthusaistic,No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Not at all likely,Hillary Clinton,Not at all,Had no effect on jobs in your state,Very confident,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,College degree,"$50,000 or more",Send more/Keep the same number of troops,Not too/Not at all likely,Not much/Not at all,Excellent/Good,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White male,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,White,East,Suburbs,Suburbs,2.0,77632.0
1069820.0,Texas,25.0,Call 3,Backside complete,1.57275688648224,John Kerry,Male,Black,No,40-44,Democrat,Moderate,College graduate,"$75,000-$99,999",Worse today,No one does,Protestant,More than once a week,No,Economy/Jobs,Not so good,Withdraw some troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Somewhat likely,John Edwards,A lot,Taken more jobs from your state,Very confident,30-44,30-44,40-49,Weekly,Protestant/Attend Weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,East,"City: 50,000 to 500,000","City over 50,000",3.0,75023.0
