ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,RELIGION,TIMEPRI,ISSUE,QUAL,NEC,IRAQAPP,BUSHANGR,BEATBUSH,gaymrrge,suppdean,REPLTAX,satkerry,TRADE,AGE,AGE60,AGE65,COLLEDUC,DEANDFCT,INC50K,iraq2,MILHH,MILVOTE,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SATKERR2,SEXRACE,TIMEPRI2,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
825273.0,Wisconsin,88.0,Call 3,Backside complete,0.864357233047485,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",About the same,No one does,No one has,Catholic,Today,Omit,He stands up for what he believes,Good,Somewhat approve,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Yes,Omit,Very satisfied,Takes more jobs from your state,45-64,45-59,50-64,No college degree,Yes,"$50,000 or more",Strongly/Somewhat approve,No,No,Excellent/Good,18-64,Democrat,Liberal,Catholic,White Catholic,Very/Somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,White,Northeast,"City: 50,000 to 500,000","City over 50,000",6.0,54904.0
825278.0,Wisconsin,36.0,Call 3,Backside complete,1.07642483711243,John Kerry,Male,White,No,40-44,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",About the same,No one does,No one has,Protestant,Today,Economy/Jobs,He cares about people like me,Not so good,Somewhat disapprove,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Yes,Repealed only for the wealthy,Somewhat satisfied,Takes more jobs from your state,30-44,30-44,40-49,No college degree,Yes,"Under $50,000",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,White,South,Rural,Small cities and Rural,3.0,53857.0
825279.0,Wisconsin,36.0,Call 3,Backside complete,0.983158707618713,John Kerry,Female,White,No,65-74,Republican,Somewhat conservative,High school graduate,"$50,000-$74,999",Worse today,No one does,"Yes, someone else has",Protestant,In the last month,Health care/Medicare,He stands up for what he believes,Not so good,Strongly disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Omit,No,Repealed only for the wealthy,Somewhat satisfied,Takes more jobs from your state,65 or over,60 or over,65 or over,No college degree,No,"$50,000 or more",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,Last month/Before that,No,No,White,South,Rural,Small cities and Rural,3.0,53857.0
825280.0,Wisconsin,11.0,Call 3,Backside complete,1.14558243751526,John Kerry,Female,White,No,25-29,Democrat,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",About the same,No one does,No one has,Protestant,Today,The war in Iraq,He can defeat George W. Bush,Good,Strongly disapprove,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,No,Repealed for all Americans,Very satisfied,Takes more jobs from your state,18-29,18-29,25-29,No college degree,No,"Under $50,000",Somewhat/Strongly disapprove,No,No,Excellent/Good,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,White,South,Rural,Small cities and Rural,2.0,53901.0
825283.0,Wisconsin,21.0,Call 3,Backside complete,1.01041829586029,John Kerry,Female,White,No,18-24,Democrat,Somewhat conservative,Some college or associate degree,"$50,000-$74,999",Worse today,"Yes, someone else does",No one has,Protestant,Today,The war in Iraq,He can defeat George W. Bush,Not so good,Strongly disapprove,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,No,Repealed only for the wealthy,Somewhat satisfied,Takes more jobs from your state,18-29,18-29,18-24,No college degree,No,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,3.0,54751.0
825284.0,Wisconsin,89.0,Call 3,Backside complete,0.847052037715912,John Kerry,Female,White,No,75 or over,Independent,Very liberal,Some college or associate degree,"$30,000-$49,999",About the same,No one does,"Yes, I have",Protestant,In the last three days,The war in Iraq,He has the right experience,Poor,Strongly disapprove,Angry,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Yes,Repealed only for the wealthy,Very satisfied,Takes more jobs from your state,65 or over,60 or over,65 or over,No college degree,Yes,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,7.0,54494.0
825285.0,Wisconsin,89.0,Call 3,Backside complete,0.923313319683075,John Kerry,Female,White,No,18-24,Democrat,Very liberal,High school graduate,"Under $15,000",Worse today,"Yes, someone else does","Yes, someone else has",Catholic,In the last month,Economy/Jobs,He can defeat George W. Bush,Poor,Strongly disapprove,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Yes,Repealed only for the wealthy,Very satisfied,Takes more jobs from your state,18-29,18-29,18-24,No college degree,Yes,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,Catholic,White Catholic,Very/Somewhat satisfied,White female,Last month/Before that,"Yes, I am or someone in household is",No,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,7.0,54494.0
825286.0,Wisconsin,63.0,Call 3,Backside complete,1.07642483711243,John Kerry,Male,White,No,50-59,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Worse today,"Yes, I do","Yes, I have",Protestant,Before that,Economy/Jobs,He stands up for what he believes,Not so good,Strongly disapprove,Angry,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Yes,Repealed for all Americans,Very satisfied,Takes more jobs from your state,45-64,45-59,50-64,No college degree,Yes,"$50,000 or more",Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,Last month/Before that,"Yes, I am or someone in household is",Yes I am,White,South,Suburbs,Suburbs,1.0,53406.0
825287.0,Wisconsin,75.0,Call 3,Backside complete,0.857756912708282,John Kerry,Male,White,No,30-39,Democrat,Very liberal,Postgraduate study,"$30,000-$49,999",About the same,No one does,No one has,Catholic,Today,Economy/Jobs,He can defeat George W. Bush,Not so good,Strongly disapprove,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,No,Repealed only for the wealthy,Very satisfied,Creates more jobs in your state,30-44,30-44,30-39,College degree,No,"Under $50,000",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Catholic,White Catholic,Very/Somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,White,Milwaukee vicinity,Suburbs,Suburbs,5.0,53045.0
825290.0,Wisconsin,89.0,Call 3,Backside complete,0.927842795848846,John Kerry,Female,White,No,45-49,Democrat,Somewhat liberal,College graduate,"$75,000-$99,999",Worse today,No one does,No one has,Protestant,Before that,The war in Iraq,He stands up for what he believes,Not so good,Somewhat disapprove,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,No,Repealed only for the wealthy,Very satisfied,Takes more jobs from your state,45-64,45-59,40-49,College degree,No,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,Last month/Before that,No,No,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,7.0,54494.0
825295.0,Wisconsin,36.0,Call 3,Backside complete,0.982696413993835,John Kerry,Male,White,,65-74,Republican,Somewhat conservative,High school graduate,"$15,000-$29,999",Better today,No one does,"Yes, I have",Protestant,In the last month,Omit,He has a positive message,Good,Strongly disapprove,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Omit,No,Left entirely in place,Omit,Takes more jobs from your state,65 or over,60 or over,65 or over,No college degree,No,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Excellent/Good,65 or over,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Omit,White male,Last month/Before that,No,No,White,South,Rural,Small cities and Rural,3.0,53857.0
825296.0,Wisconsin,89.0,Call 3,Backside complete,0.923313319683075,John Kerry,Female,White,No,18-24,Independent,Moderate,High school graduate,"$75,000-$99,999",Worse today,No one does,"Yes, someone else has",Protestant,In the last month,Omit,He stands up for what he believes,Not so good,Strongly disapprove,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Yes,Repealed for all Americans,Very satisfied,Takes more jobs from your state,18-29,18-29,18-24,No college degree,Yes,"$50,000 or more",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,Last month/Before that,No,No,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,7.0,54494.0
825297.0,Wisconsin,31.0,Call 3,Backside complete,1.13169038295746,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,"Yes, I do",No one has,Catholic,Before that,The war in Iraq,He can defeat George W. Bush,Not so good,Strongly disapprove,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Yes,Repealed only for the wealthy,Very satisfied,Takes more jobs from your state,45-64,45-59,50-64,College degree,Yes,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Catholic,White Catholic,Very/Somewhat satisfied,White female,Last month/Before that,"Yes, I am or someone in household is",Yes I am,White,South,Suburbs,Suburbs,1.0,53143.0
825302.0,Wisconsin,36.0,Call 3,Backside complete,0.982696413993835,John Kerry,Male,White,No,60-64,Republican,Somewhat conservative,Did not complete high school,"$30,000-$49,999",About the same,No one does,No one has,Protestant,Today,Health care/Medicare,He cares about people like me,Not so good,Somewhat approve,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,No,Repealed only for the wealthy,Somewhat satisfied,Takes more jobs from your state,45-64,60 or over,50-64,No college degree,No,"Under $50,000",Strongly/Somewhat approve,No,No,Not so good/Poor,18-64,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,White,South,Rural,Small cities and Rural,3.0,53857.0
825306.0,Wisconsin,75.0,Call 3,Backside not complete,0.783437132835388,John Kerry,Female,White,No,65-74,,,,,,,,,Before that,Taxes,He stands up for what he believes,,,"Dissatisfied, but not angry",,,,Repealed for all Americans,Very satisfied,,65 or over,60 or over,65 or over,,,,,,,,65 or over,,,,,Very/Somewhat satisfied,White female,Last month/Before that,,,White,Milwaukee vicinity,Suburbs,Suburbs,5.0,53045.0
825309.0,Wisconsin,89.0,Call 3,Backside complete,0.922879159450531,John Kerry,Male,White,No,18-24,Democrat,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",Worse today,"Yes, someone else does",No one has,Catholic,In the last three days,Economy/Jobs,He can defeat George W. Bush,Not so good,Strongly disapprove,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,No,Repealed for all Americans,Very satisfied,Creates more jobs in your state,18-29,18-29,18-24,No college degree,No,"Under $50,000",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Catholic,White Catholic,Very/Somewhat satisfied,White male,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,7.0,54494.0
825310.0,Wisconsin,31.0,Call 3,Backside complete,1.1311582326889,John Kerry,Male,White,No,45-49,Something Else,Moderate,Postgraduate study,"$75,000-$99,999",About the same,"Yes, someone else does","Yes, someone else has",Catholic,In the last month,Economy/Jobs,He can defeat George W. Bush,Not so good,Somewhat disapprove,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,No,Repealed for all Americans,Somewhat satisfied,Takes more jobs from your state,45-64,45-59,40-49,College degree,No,"$50,000 or more",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Independent,Moderate,Catholic,White Catholic,Very/Somewhat satisfied,White male,Last month/Before that,"Yes, I am or someone in household is",No,White,South,Suburbs,Suburbs,1.0,53143.0
825311.0,Wisconsin,63.0,Call 3,Backside complete,0.982696413993835,John Kerry,Male,White,No,60-64,Something Else,Somewhat liberal,Postgraduate study,"$75,000-$99,999",Better today,"Yes, I do",No one has,Protestant,In the last month,The war in Iraq,He stands up for what he believes,Not so good,Strongly disapprove,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Yes,Repealed only for the wealthy,Very satisfied,Takes more jobs from your state,45-64,60 or over,50-64,College degree,Yes,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,Last month/Before that,"Yes, I am or someone in household is",Yes I am,White,South,Suburbs,Suburbs,1.0,53406.0
825312.0,Wisconsin,75.0,Call 3,Backside complete,0.858160376548767,John Kerry,Female,White,No,45-49,Democrat,Moderate,Postgraduate study,"$75,000-$99,999",Better today,No one does,No one has,Protestant,Before that,Economy/Jobs,He has the right experience,Not so good,Strongly disapprove,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,No,Repealed only for the wealthy,Very satisfied,Takes more jobs from your state,45-64,45-59,40-49,College degree,No,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,Last month/Before that,No,No,White,Milwaukee vicinity,Suburbs,Suburbs,5.0,53045.0
825316.0,Wisconsin,89.0,Call 3,Backside complete,0.847052037715912,John Kerry,Female,White,No,65-74,Democrat,Moderate,High school graduate,"$15,000-$29,999",About the same,No one does,No one has,Catholic,In the last week,Health care/Medicare,He can defeat George W. Bush,Not so good,Somewhat approve,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,No,Repealed for all Americans,Very satisfied,Takes more jobs from your state,65 or over,60 or over,65 or over,No college degree,No,"Under $50,000",Strongly/Somewhat approve,No,No,Not so good/Poor,65 or over,Democrat,Moderate,Catholic,White Catholic,Very/Somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,7.0,54494.0
