ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,dpres,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,ATTEND,FTVOTEP,TIMEPRI,issue,qual,IRAQAPP,BUSHANGR,BEATBUSH,jobworry,novedwr,novkerry,TERRWORR,TRADE,AGE,AGE60,AGE65,ATTEND2,COLLEDUC,ftever,FTPRIM,INC50K,iraq2,jobworr2,MILHH,MILVOTE,novedw2,novker2,OVER65,PARTY,PHIL3,SEXRACE,TERWORR2,TIMEPRI2,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
800567.0,Virginia,96.0,Call 3,Backside complete,0.436418414115906,John Kerry,Female,White,No,50-59,Democrat,Very liberal,College graduate,"$30,000-$49,999",About the same,No one does,"Yes, someone else has",A few times a year,"I have voted before, but not in a presidential primary",In the last week,The war in Iraq,He can defeat George W. Bush,Strongly disapprove,Angry,He can defeat George W. Bush in November,Not too worried,Not too likely,Somewhat likely,Not too worried,Takes more jobs from your state,45-64,45-59,50-64,Occasionally,College degree,Have voted before,First time voted in a primary,"Under $50,000",Somewhat/Strongly disapprove,Not too/Not at all worried,"Yes, I have or someone in household has",No,Not too/Not at all likely,Very/Somewhat likely,18-64,Democrat,Liberal,White female,Not too/Not at all worried,Today/Last 3 days/Last week,No,No,White,Southeast,"City: 50,000 to 500,000","City over 50,000",3.0,23509.0
800568.0,Virginia,12.0,Call 3,Backside complete,1.03516256809235,Al Sharpton,Female,Black,No,25-29,Democrat,Moderate,Postgraduate study,"$50,000-$74,999",Better today,No one does,No one has,Once a week,This is the first time I have voted in any election,In the last three days,Education,He cares about people like me,Strongly disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Not too worried,Somewhat likely,Somewhat likely,Not too worried,Omit,17-29,17-29,25-29,Weekly,College degree,First time ever voted,First time voted in a primary,"$50,000 or more",Somewhat/Strongly disapprove,Not too/Not at all worried,No,No,Very/Somewhat likely,Very/Somewhat likely,18-64,Democrat,Moderate,Non-white female,Not too/Not at all worried,Today/Last 3 days/Last week,No,No,Black,East/Richmond,Rural,Small cities and Rural,1.0,22546.0
800569.0,Virginia,50.0,Call 3,Backside complete,0.570701718330383,John Kerry,Female,White,No,30-39,Democrat,Moderate,Postgraduate study,"$50,000-$74,999",About the same,No one does,No one has,Once a week,"I have voted before, but not in a presidential primary",Today,The war in Iraq,He can defeat George W. Bush,Strongly disapprove,Angry,He can defeat George W. Bush in November,Somewhat worried,Somewhat likely,Somewhat likely,Somewhat worried,Creates more jobs in your state,30-44,30-44,30-39,Weekly,College degree,Have voted before,First time voted in a primary,"$50,000 or more",Somewhat/Strongly disapprove,Very/somewhat worried,No,No,Very/Somewhat likely,Very/Somewhat likely,18-64,Democrat,Moderate,White female,Very/somewhat worried,Today/Last 3 days/Last week,No,No,White,East/Richmond,Suburbs,Suburbs,7.0,23229.0
800571.0,Virginia,96.0,Call 3,Backside complete,0.585907340049744,Al Sharpton,Female,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$50,000-$74,999",Better today,"Yes, I do","Yes, someone else has",More than once a week,I have voted in a presidential primary before,Today,Education,He stands up for what he believes,Strongly disapprove,Angry,He agrees with you on the major issues,Somewhat worried,Not too likely,Somewhat likely,Somewhat worried,Takes more jobs from your state,45-64,45-59,50-64,Weekly,College degree,Have voted before,Have voted in a primary before,"$50,000 or more",Somewhat/Strongly disapprove,Very/somewhat worried,"Yes, I have or someone in household has",No,Not too/Not at all likely,Very/Somewhat likely,18-64,Democrat,Liberal,White female,Very/somewhat worried,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,White,Southeast,"City: 50,000 to 500,000","City over 50,000",3.0,23509.0
800572.0,Virginia,12.0,Call 3,Backside complete,0.924282670021057,Al Sharpton,Male,Black,No,45-49,Democrat,,High school graduate,"$30,000-$49,999",About the same,No one does,No one has,A few times a year,I have voted in a presidential primary before,In the last week,National security/Terrorism,He stands up for what he believes,Strongly approve,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat worried,Very likely,Very likely,Somewhat worried,Takes more jobs from your state,45-64,45-59,40-49,Occasionally,No college degree,Have voted before,Have voted in a primary before,"Under $50,000",Strongly/Somewhat approve,Very/somewhat worried,No,No,Very/Somewhat likely,Very/Somewhat likely,18-64,Democrat,,Non-white male,Very/somewhat worried,Today/Last 3 days/Last week,No,No,Black,East/Richmond,Rural,Small cities and Rural,1.0,22546.0
800573.0,Virginia,12.0,Call 3,Backside complete,0.706412434577942,John Edwards,Male,White,No,17-24,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",Better today,No one does,No one has,A few times a year,I have voted in a presidential primary before,In the last week,Education,He stands up for what he believes,Strongly disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Not too worried,Somewhat likely,Somewhat likely,Not too worried,Takes more jobs from your state,17-29,17-29,17-24,Occasionally,College degree,Have voted before,Have voted in a primary before,"$50,000 or more",Somewhat/Strongly disapprove,Not too/Not at all worried,No,No,Very/Somewhat likely,Very/Somewhat likely,18-64,Democrat,Liberal,White male,Not too/Not at all worried,Today/Last 3 days/Last week,No,No,White,East/Richmond,Rural,Small cities and Rural,1.0,22546.0
800574.0,Virginia,50.0,Call 3,Backside complete,0.445083647966385,John Kerry,Male,White,No,17-24,Something Else,Somewhat liberal,Some college or associate degree,"$75,000-$99,999",Worse today,No one does,"Yes, I have",A few times a year,"I have voted before, but not in a presidential primary",In the last week,Economy/Jobs,He has a positive message,Somewhat disapprove,Angry,He agrees with you on the major issues,Not too worried,Somewhat likely,Very likely,Not too worried,Creates more jobs in your state,17-29,17-29,17-24,Occasionally,No college degree,Have voted before,First time voted in a primary,"$50,000 or more",Somewhat/Strongly disapprove,Not too/Not at all worried,"Yes, I have or someone in household has","Yes, I have",Very/Somewhat likely,Very/Somewhat likely,18-64,Independent,Liberal,White male,Not too/Not at all worried,Today/Last 3 days/Last week,No,No,White,East/Richmond,Suburbs,Suburbs,7.0,23229.0
800576.0,Virginia,96.0,Call 3,Backside complete,0.950144588947296,Al Sharpton,Male,Black,No,50-59,Democrat,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",About the same,"Yes, someone else does","Yes, I have",More than once a week,I have voted in a presidential primary before,Today,Education,He stands up for what he believes,Strongly disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat worried,Not too likely,Very likely,Somewhat worried,Creates more jobs in your state,45-64,45-59,50-64,Weekly,No college degree,Have voted before,Have voted in a primary before,"$50,000 or more",Somewhat/Strongly disapprove,Very/somewhat worried,"Yes, I have or someone in household has","Yes, I have",Not too/Not at all likely,Very/Somewhat likely,18-64,Democrat,Liberal,Non-white male,Very/somewhat worried,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Black,Southeast,"City: 50,000 to 500,000","City over 50,000",3.0,23509.0
800577.0,Virginia,12.0,Call 3,Backside complete,0.846533179283142,John Edwards,Female,White,No,17-24,Democrat,Very liberal,Postgraduate study,"$30,000-$49,999",Better today,No one does,No one has,Never,I have voted in a presidential primary before,In the last week,Education,He cares about people like me,Somewhat disapprove,Angry,He agrees with you on the major issues,Not at all worried,Very likely,Very likely,Somewhat worried,Creates more jobs in your state,17-29,17-29,17-24,Never,College degree,Have voted before,Have voted in a primary before,"Under $50,000",Somewhat/Strongly disapprove,Not too/Not at all worried,No,No,Very/Somewhat likely,Very/Somewhat likely,18-64,Democrat,Liberal,White female,Very/somewhat worried,Today/Last 3 days/Last week,No,No,White,East/Richmond,Rural,Small cities and Rural,1.0,22546.0
800578.0,Virginia,50.0,Call 3,Backside complete,0.633586883544922,John Edwards,Male,White,No,40-44,Independent,Moderate,Postgraduate study,"$50,000-$74,999",About the same,No one does,No one has,A few times a month,I have voted in a presidential primary before,In the last week,Economy/Jobs,He stands up for what he believes,Somewhat disapprove,Angry,He agrees with you on the major issues,Not too worried,Somewhat likely,Somewhat likely,Somewhat worried,Has no effect on jobs in your state,30-44,30-44,40-49,Occasionally,College degree,Have voted before,Have voted in a primary before,"$50,000 or more",Somewhat/Strongly disapprove,Not too/Not at all worried,No,No,Very/Somewhat likely,Very/Somewhat likely,18-64,Independent,Moderate,White male,Very/somewhat worried,Today/Last 3 days/Last week,No,No,White,East/Richmond,Suburbs,Suburbs,7.0,23229.0
800580.0,Virginia,96.0,Call 3,Backside complete,1.13861083984375,Al Sharpton,Female,Black,,40-44,Democrat,Somewhat liberal,High school graduate,"$30,000-$49,999",Better today,No one does,"Yes, someone else has",More than once a week,I have voted in a presidential primary before,Today,Economy/Jobs,He cares about people like me,Strongly disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Not at all worried,Somewhat likely,Not at all likely,Not at all worried,Has no effect on jobs in your state,30-44,30-44,40-49,Weekly,No college degree,Have voted before,Have voted in a primary before,"Under $50,000",Somewhat/Strongly disapprove,Not too/Not at all worried,"Yes, I have or someone in household has",No,Very/Somewhat likely,Not too/Not at all likely,18-64,Democrat,Liberal,Non-white female,Not too/Not at all worried,Today/Last 3 days/Last week,No,No,Black,Southeast,"City: 50,000 to 500,000","City over 50,000",3.0,23509.0
800581.0,Virginia,12.0,Call 3,Backside not complete,1.48469054698944,Dennis Kucinich,Female,Black,No,65-74,,,,,,,,,,In the last three days,Taxes,He cares about people like me,,"Dissatisfied, but not angry",,,Somewhat likely,Very likely,,,65 or over,60 or over,65 or over,,,,,,,,,,Very/Somewhat likely,Very/Somewhat likely,65 or over,,,Non-white female,,Today/Last 3 days/Last week,,,Black,East/Richmond,Rural,Small cities and Rural,1.0,22546.0
800582.0,Virginia,50.0,Call 3,Backside complete,0.652332305908203,John Edwards,Female,White,No,60-64,Independent,Moderate,Postgraduate study,"$30,000-$49,999",About the same,No one does,No one has,Once a week,I have voted in a presidential primary before,In the last week,Omit,He has a positive message,Somewhat approve,Omit,He agrees with you on the major issues,Not too worried,Somewhat likely,Very likely,Somewhat worried,Takes more jobs from your state,45-64,60 or over,50-64,Weekly,College degree,Have voted before,Have voted in a primary before,"Under $50,000",Strongly/Somewhat approve,Not too/Not at all worried,No,No,Very/Somewhat likely,Very/Somewhat likely,18-64,Independent,Moderate,White female,Very/somewhat worried,Today/Last 3 days/Last week,No,No,White,East/Richmond,Suburbs,Suburbs,7.0,23229.0
800585.0,Virginia,96.0,Call 3,Backside complete,0.436418414115906,John Kerry,Male,White,No,40-44,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,"Yes, I have",A few times a month,I have voted in a presidential primary before,In the last month,Taxes,He cares about people like me,Somewhat disapprove,Angry,He agrees with you on the major issues,Very worried,Not too likely,Very likely,Very worried,Takes more jobs from your state,30-44,30-44,40-49,Occasionally,No college degree,Have voted before,Have voted in a primary before,"Under $50,000",Somewhat/Strongly disapprove,Very/somewhat worried,"Yes, I have or someone in household has","Yes, I have",Not too/Not at all likely,Very/Somewhat likely,18-64,Democrat,Moderate,White male,Very/somewhat worried,Last month/Before that,No,No,White,Southeast,"City: 50,000 to 500,000","City over 50,000",3.0,23509.0
800586.0,Virginia,12.0,Call 3,Backside complete,0.629619240760803,Wesley Clark,Female,White,,65-74,Democrat,Somewhat conservative,Some college or associate degree,"$30,000-$49,999",About the same,No one does,"Yes, someone else has",More than once a week,I have voted in a presidential primary before,In the last month,Economy/Jobs,He stands up for what he believes,Somewhat disapprove,Angry,He agrees with you on the major issues,Somewhat worried,Somewhat likely,Very likely,Somewhat worried,Takes more jobs from your state,65 or over,60 or over,65 or over,Weekly,No college degree,Have voted before,Have voted in a primary before,"Under $50,000",Somewhat/Strongly disapprove,Very/somewhat worried,"Yes, I have or someone in household has",No,Very/Somewhat likely,Very/Somewhat likely,65 or over,Democrat,Conservative,White female,Very/somewhat worried,Last month/Before that,No,No,White,East/Richmond,Rural,Small cities and Rural,1.0,22546.0
800587.0,Virginia,48.0,Call 3,Backside complete,0.611526489257813,Wesley Clark,Male,White,No,30-39,Independent,Moderate,College graduate,"$75,000-$99,999",Better today,No one does,No one has,A few times a year,"I have voted before, but not in a presidential primary",In the last month,Economy/Jobs,He has a positive message,Somewhat approve,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat worried,Not too likely,Somewhat likely,Very worried,Creates more jobs in your state,30-44,30-44,30-39,Occasionally,College degree,Have voted before,First time voted in a primary,"$50,000 or more",Strongly/Somewhat approve,Very/somewhat worried,No,No,Not too/Not at all likely,Very/Somewhat likely,18-64,Independent,Moderate,White male,Very/somewhat worried,Last month/Before that,No,No,White,East/Richmond,Suburbs,Suburbs,7.0,23226.0
800588.0,Virginia,48.0,Call 3,Backside complete,0.568142890930176,John Kerry,Male,White,No,30-39,Independent,Somewhat liberal,College graduate,"$75,000-$99,999",Better today,No one does,No one has,A few times a year,This is the first time I have voted in any election,In the last week,Education,He can defeat George W. Bush,Somewhat disapprove,Angry,He can defeat George W. Bush in November,Somewhat worried,Somewhat likely,Somewhat likely,Somewhat worried,Takes more jobs from your state,30-44,30-44,30-39,Occasionally,College degree,First time ever voted,First time voted in a primary,"$50,000 or more",Somewhat/Strongly disapprove,Very/somewhat worried,No,No,Very/Somewhat likely,Very/Somewhat likely,18-64,Independent,Liberal,White male,Very/somewhat worried,Today/Last 3 days/Last week,No,No,White,East/Richmond,Suburbs,Suburbs,7.0,23226.0
