ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,CUBAN3,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,ATTEND,nascar,ISSUE,NEC,iraqtrps,gwbangr,gaymrrge,jebangr,kerryfl,kerryvp,keryvals,nafta,voteconf,AGE,AGE60,AGE65,ATTEND2,ATTREL,COLLEDUC,INC50K,IRAQTRP2,kerrywin,KERYVAL2,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SEXRACE,UNIONHH,UNIONVOT,votecnf2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1068823.0,Florida,126.0,Call 3,Backside complete,0.506569862365723,John Kerry,Female,White,No,65-74,Democrat,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",Worse today,"Yes, I do",Protestant,A few times a year,Yes,Economy/Jobs,Poor,Keep the same number of troops,Angry,No legal recognition of gay couples' relationships,Angry,Very likely,Wesley Clark,Somewhat,Taken more jobs from your state,Not too confident,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,No college degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,"Yes, I am or someone in household is",Yes I am,Not too/not at all confident,White,Central,"City: 50,000 to 500,000","City over 50,000",24.0,32118.0
1068824.0,Florida,126.0,Call 3,Backside complete,0.588555812835693,John Kerry,Male,White,No,65-74,Democrat,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",Worse today,"Yes, I do",Catholic,A few times a year,Yes,Omit,Not so good,Withdraw all troops,Angry,No legal recognition of gay couples' relationships,Angry,Somewhat likely,Bob Graham,Somewhat,Taken more jobs from your state,Not too confident,65 or over,60 or over,65 or over,Occasionally,Catholic/Do not attend weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Liberal,Catholic,White Catholic,White male,"Yes, I am or someone in household is",Yes I am,Not too/not at all confident,White,Central,"City: 50,000 to 500,000","City over 50,000",24.0,32118.0
1068825.0,Florida,18.0,Call 3,Backside complete,1.7364661693573,Other,Female,White,No,30-39,Democrat,Somewhat liberal,Postgraduate study,"$30,000-$49,999",Better today,"Yes, I do",None,Never,No,Health care/Medicare,Not so good,Withdraw some troops,Angry,Gay couples allowed to legally marry,Angry,Somewhat likely,Bob Graham,Somewhat,Omit,Very confident,30-44,30-44,30-39,Never,All others/Omits,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,None,White None,White female,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,23.0,33312.0
1068826.0,Florida,83.0,Call 3,Backside complete,1.7364661693573,John Edwards,Female,White,No,25-29,Democrat,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,Other Christian,More than once a week,No,National security/Terrorism,Good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Not too likely,John Edwards,Not much,Taken more jobs from your state,Very confident,18-29,18-29,25-29,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Not too/Not at all likely,Not much/Not at all,Excellent/Good,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,North,"City: 10,000 to 49,999",Small cities and Rural,8.0,34488.0
1068827.0,Florida,38.0,Call 3,Backside complete,0.922167837619781,John Kerry,Female,Black,No,30-39,Democrat,Moderate,High school graduate,"Under $15,000",About the same,No one does,Other Christian,A few times a year,No,Education,Not so good,Keep the same number of troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,Omit,A lot,Created more jobs in your state,Not too confident,30-44,30-44,30-39,Occasionally,Protestant/Do not attend weekly,No college degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Not too/not at all confident,Black,Miami/Gold coast,"City: 50,000 to 500,000","City over 50,000",17.0,33127.0
1068828.0,Florida,81.0,Call 3,Backside complete,0.766609609127045,John Kerry,Female,White,No,50-59,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Protestant,Never,No,Health care/Medicare,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Satisfied, but not enthusiastic",Very likely,John Edwards,A lot,Had no effect on jobs in your state,Very confident,45-64,45-59,50-64,Never,Protestant/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,South,"City: 10,000 to 49,999",Small cities and Rural,13.0,34207.0
1068830.0,Florida,26.0,Call 3,Backside complete,1.39284133911133,John Kerry,Male,Black,No,30-39,Democrat,Moderate,High school graduate,"Under $15,000",Worse today,No one does,Protestant,More than once a week,No,Economy/Jobs,Poor,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,Angry,Very likely,Hillary Clinton,A lot,Created more jobs in your state,Very confident,30-44,30-44,30-39,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,Miami/Gold coast,"City: 50,000 to 500,000","City over 50,000",17.0,33168.0
1068831.0,Florida,107.0,Call 3,Backside complete,0.445752561092377,John Kerry,Female,White,No,65-74,Democrat,Somewhat liberal,,,Worse today,No one does,Catholic,Once a week,No,Economy/Jobs,Poor,Withdraw all troops,Angry,Gay couples allowed to legally marry,Angry,Very likely,Dick Gephardt,Somewhat,Taken more jobs from your state,Not too confident,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,,,Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Liberal,Catholic,White Catholic,White female,No,No,Not too/not at all confident,White,Central,"City: 10,000 to 49,999",Small cities and Rural,12.0,33838.0
1068833.0,Florida,10.0,Call 3,Backside complete,0.4617660343647,John Kerry,Female,White,No,30-39,Democrat,Moderate,Postgraduate study,"$100,000 or more",Better today,No one does,Jewish,A few times a year,No,Education,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally marry,"Dissatisfied, but not angry",Very likely,Bob Graham,Somewhat,Created more jobs in your state,Somewhat confident,30-44,30-44,30-39,Occasionally,All others/Omits,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Jewish,White Jewish,White female,No,No,Very/somewhat confident,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,20.0,33021.0
1068834.0,Florida,10.0,Call 3,Backside not complete,0.4617660343647,John Kerry,Female,White,No,50-59,,,,,,,,,,Health care/Medicare,,Omit,"Dissatisfied, but not angry",,"Dissatisfied, but not angry",Somewhat likely,John Edwards,,Omit,,45-64,45-59,50-64,,,,,Omit,Very/somewhat likely,,,18-64,,,,,White female,,,,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,20.0,33021.0
1068836.0,Florida,49.0,Call 3,Backside complete,1.30993819236755,John Kerry,Female,White,No,65-74,Democrat,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",Worse today,No one does,Protestant,A few times a year,No,Economy/Jobs,Poor,Withdraw some troops,Angry,Gay couples allowed to legally marry,Angry,Very likely,John Edwards,A lot,Omit,Somewhat confident,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,North,"City: 10,000 to 49,999",Small cities and Rural,7.0,32164.0
1068837.0,Florida,90.0,Call 3,Backside complete,1.67877995967865,John Edwards,Male,Hispanic/Latino,"Yes, other Hispanic",40-44,Democrat,Very liberal,High school graduate,"$50,000-$74,999",Worse today,"Yes, I do",Catholic,A few times a year,No,Health care/Medicare,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Dissatisfied, but not angry",Very likely,John Edwards,Somewhat,Taken more jobs from your state,Somewhat confident,30-44,30-44,40-49,Occasionally,Catholic/Do not attend weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Catholic,All others/Omits,Non-white male,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,Hispanic/Latino,Central,"City: 50,000 to 500,000","City over 50,000",8.0,32825.0
1068838.0,Florida,42.0,Call 3,Backside complete,1.7364661693573,John Edwards,Female,White,No,50-59,Democrat,Moderate,College graduate,"$50,000-$74,999",Better today,No one does,Something else,More than once a week,No,Economy/Jobs,Not so good,Keep the same number of troops,Angry,Gay couples allowed to legally form civil unions,Angry,Somewhat likely,John Edwards,Somewhat,Had no effect on jobs in your state,Very confident,45-64,45-59,50-64,Weekly,All others/Omits,College degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Something else,White Something else,White female,No,No,Very/somewhat confident,White,North,"City over 500,000","City over 50,000",4.0,32217.0
1068842.0,Florida,108.0,Call 3,Backside complete,1.15465867519379,John Kerry,Male,White,No,40-44,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Protestant,More than once a week,Yes,Economy/Jobs,Not so good,Withdraw some troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,John Edwards,Somewhat,Taken more jobs from your state,Somewhat confident,30-44,30-44,40-49,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,Central,Suburbs,Suburbs,12.0,33830.0
1068843.0,Florida,126.0,Call 3,Backside complete,0.506569862365723,John Kerry,Female,White,No,65-74,Democrat,Very liberal,Postgraduate study,"$15,000-$29,999",About the same,No one does,Protestant,More than once a week,No,Education,Poor,Keep the same number of troops,Angry,Gay couples allowed to legally form civil unions,Angry,Somewhat likely,John Edwards,A lot,Taken more jobs from your state,Not too confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,College degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Not too/not at all confident,White,Central,"City: 50,000 to 500,000","City over 50,000",24.0,32118.0
1068844.0,Florida,126.0,Call 3,Backside complete,0.588555812835693,John Kerry,Male,Hispanic/Latino,"Yes, other Hispanic",60-64,Democrat,Moderate,High school graduate,"Under $15,000",About the same,No one does,Jewish,A few times a year,Yes,National security/Terrorism,Good,Withdraw some troops,"Satisfied, but not enthusiastic",No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Very likely,Bob Graham,A lot,Had no effect on jobs in your state,Very confident,45-64,60 or over,50-64,Occasionally,All others/Omits,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,18-64,Democrat,Moderate,Jewish,All others/Omits,Non-white male,No,No,Very/somewhat confident,Hispanic/Latino,Central,"City: 50,000 to 500,000","City over 50,000",24.0,32118.0
1068845.0,Florida,83.0,Call 3,Backside complete,1.7364661693573,John Edwards,Male,Black,No,50-59,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,Other Christian,A few times a year,Yes,Health care/Medicare,Not so good,Withdraw some troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,Angry,Not too likely,John Edwards,A lot,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Not too/Not at all likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,North,"City: 10,000 to 49,999",Small cities and Rural,8.0,34488.0
1068846.0,Florida,18.0,Call 3,Backside complete,1.01699733734131,John Edwards,Male,White,No,40-44,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Catholic,Never,No,Health care/Medicare,Poor,Withdraw all troops,Angry,Gay couples allowed to legally marry,Angry,Somewhat likely,John Edwards,Somewhat,Taken more jobs from your state,Somewhat confident,30-44,30-44,40-49,Never,Catholic/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Catholic,White Catholic,White male,No,No,Very/somewhat confident,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,23.0,33312.0
1068847.0,Florida,38.0,Call 3,Backside not complete,0.922167837619781,John Kerry,Female,Black,No,30-39,,,,,,,,,,Economy/Jobs,,Keep the same number of troops,"Dissatisfied, but not angry",,"Dissatisfied, but not angry",Very likely,Hillary Clinton,,Had no effect on jobs in your state,,30-44,30-44,30-39,,,,,Send more/Keep the same number of troops,Very/somewhat likely,,,18-64,,,,,Non-white female,,,,Black,Miami/Gold coast,"City: 50,000 to 500,000","City over 50,000",17.0,33127.0
1068850.0,Florida,26.0,Call 3,Backside complete,1.20604920387268,John Kerry,Female,Black,No,65-74,Democrat,Moderate,Postgraduate study,,About the same,No one does,Protestant,Once a week,No,Health care/Medicare,Not so good,Withdraw all troops,"Dissatisfied, but not angry",Omit,"Dissatisfied, but not angry",Somewhat likely,Hillary Clinton,Somewhat,Taken more jobs from your state,Not too confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,College degree,,Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Not too/not at all confident,Black,Miami/Gold coast,"City: 50,000 to 500,000","City over 50,000",17.0,33168.0
1068852.0,Florida,81.0,Call 3,Backside complete,0.766609609127045,John Kerry,Female,White,No,50-59,Democrat,Moderate,High school graduate,"$30,000-$49,999",Worse today,No one does,Catholic,Once a week,No,Health care/Medicare,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Omit,"Satisfied, but not enthusiastic",Very likely,John Edwards,Somewhat,Omit,Very confident,45-64,45-59,50-64,Weekly,Catholic/Attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Catholic,White Catholic,White female,No,No,Very/somewhat confident,White,South,"City: 10,000 to 49,999",Small cities and Rural,13.0,34207.0
