ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9P,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,RELIGION,ATTEND,EMPLOY,VISITWEB,TIMEPRI,ISSUE,QUAL,NEC,IRAQAPP,BREAKPRI,BUSHANGR,BEATBUSH,satkerry,AGE60P,AGE65P,AGEP,ATTEND2,ATTREL,BREAK2,COLLEDUC,EMPWMN,iraq2,MILHH,MILVOTE,NEC2,OVER65P,PARTY,PHIL3,REL5,RELWHITE,SATKERR2,SEXRACE,TIMEPRI2,UNIONHH,UNIONVOT,VISWEB2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
673343.0,Delaware,24.0,Call 3,Backside complete,0.545915246009827,John Kerry,Female,White,No,45-49,Democrat,Somewhat liberal,Postgraduate study,"$75,000-$99,999",About the same,"Yes, I do","Yes, someone else has",Jewish,A few times a year,Employed full-time,Rarely,In the last week,Economy/Jobs,He can defeat George W. Bush,Not so good,Strongly disapprove,Somewhat important,Angry,He can defeat George W. Bush in November,Very satisfied,45-59,40-49,45-64,Occasionally,All others/Omits,Very/somewhat important,College degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,17-64,Democrat,Liberal,Jewish,White Jewish,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,New Castle County,"City: 10,000 to 49,999",Small cities and Rural,1.0,19711.0
673353.0,Delaware,69.0,Call 3,Backside complete,0.848255097866058,Joe Lieberman,Female,Black,No,30-39,Democrat,Moderate,High school graduate,"$15,000-$29,999",Worse today,No one does,"Yes, someone else has",Something else,A few times a month,Not working and looking for work,Rarely,Today,Health care/Medicare,He has a positive message,Not so good,Somewhat disapprove,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,30-44,30-39,30-44,Occasionally,All others/Omits,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,17-64,Democrat,Moderate,Something else,All others/Omits,Very/somewhat satisfied,Non-white female,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19802.0
673358.0,Delaware,39.0,Call 3,Backside complete,0.871188461780548,John Kerry,Female,White,No,25-29,Independent,Somewhat liberal,College graduate,"$30,000-$49,999",About the same,No one does,No one has,Protestant,A few times a month,Employed full-time,Never,Today,Education,He can defeat George W. Bush,Not so good,Somewhat disapprove,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,17-29,25-29,17-29,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,17-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19807.0
673365.0,Delaware,4.0,Call 3,Backside complete,1.86223983764648,Joe Lieberman,Male,White,No,45-49,Democrat,Moderate,High school graduate,"$50,000-$74,999",Worse today,No one does,No one has,Other Christian,A few times a year,Not working and looking for work,Occasionally,In the last month,Economy/Jobs,He can defeat George W. Bush,Poor,Somewhat approve,Not at all important,Angry,He can defeat George W. Bush in November,Very satisfied,45-59,40-49,45-64,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,All others/Omits,Strongly/Somewhat approve,No,No,Not so good/Poor,17-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Last month/Before that,No,No,Frequently/Occasionally,White,Kent and Sussex Counties,Suburbs,Suburbs,1.0,19977.0
673366.0,Delaware,24.0,Call 3,Backside complete,0.516663789749146,John Edwards,Male,White,No,60-64,Democrat,Very liberal,Postgraduate study,,About the same,No one does,No one has,None,Never,Employed full-time,Rarely,Today,Omit,He stands up for what he believes,Poor,Somewhat disapprove,Not too important,Angry,He can defeat George W. Bush in November,Very satisfied,60 or over,50-64,45-64,Never,All others/Omits,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,17-64,Democrat,Liberal,None,White None,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,New Castle County,"City: 10,000 to 49,999",Small cities and Rural,1.0,19711.0
673375.0,Delaware,69.0,Call 3,Backside complete,0.840371310710907,John Kerry,Male,Black,No,45-49,Democrat,Moderate,Some college or associate degree,"$75,000-$99,999",About the same,"Yes, someone else does","Yes, someone else has",Other Christian,More than once a week,Employed full-time,Never,In the last three days,The war in Iraq,He has the right experience,Not so good,Strongly disapprove,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,45-59,40-49,45-64,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,17-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white male,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Rarely/Never,Black,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19802.0
673378.0,Delaware,32.0,Call 3,Backside complete,0.89827173948288,Howard Dean,Male,White,No,25-29,Democrat,Somewhat liberal,Some college or associate degree,"$75,000-$99,999",Worse today,No one does,"Yes, someone else has",Other Christian,A few times a year,Employed full-time,Occasionally,In the last three days,Economy/Jobs,He stands up for what he believes,Poor,Strongly disapprove,Very important,Angry,He agrees with you on the major issues,Somewhat satisfied,17-29,25-29,17-29,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,New Castle County,"City: 10,000 to 49,999",Small cities and Rural,1.0,19713.0
673380.0,Delaware,39.0,Call 3,Backside complete,1.01796865463257,Wesley Clark,Female,White,No,40-44,Democrat,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",Better today,No one does,"Yes, someone else has",Other Christian,More than once a week,Employed full-time,Occasionally,In the last month,Economy/Jobs,He has the right temperament,Good,Somewhat disapprove,Somewhat important,Angry,He agrees with you on the major issues,Somewhat satisfied,30-44,40-49,30-44,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Excellent/Good,17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Last month/Before that,No,No,Frequently/Occasionally,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19807.0
673385.0,Delaware,4.0,Call 3,Backside complete,1.93108236789703,John Edwards,Female,White,No,45-49,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,No one has,Protestant,A few times a year,Employed full-time,Rarely,In the last week,Health care/Medicare,He has a positive message,Good,Somewhat approve,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat dissatisfied,45-59,40-49,45-64,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,Employed women,Strongly/Somewhat approve,No,No,Excellent/Good,17-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Kent and Sussex Counties,Suburbs,Suburbs,1.0,19977.0
673386.0,Delaware,24.0,Call 3,Backside complete,0.516663789749146,John Edwards,Male,Black,,30-39,Democrat,Moderate,Postgraduate study,"$100,000 or more",Omit,No one does,No one has,Protestant,A few times a month,Employed full-time,Rarely,In the last month,Education,He cares about people like me,Not so good,Somewhat disapprove,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Somewhat satisfied,30-44,30-39,30-44,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,17-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white male,Last month/Before that,No,No,Rarely/Never,Black,New Castle County,"City: 10,000 to 49,999",Small cities and Rural,1.0,19711.0
673398.0,Delaware,69.0,Call 3,Backside complete,0.7513787150383,John Kerry,Female,Black,No,65-74,Democrat,Somewhat liberal,High school graduate,"Under $15,000",About the same,"Yes, I do",No one has,Protestant,More than once a week,Employed part-time,Frequently,Today,Economy/Jobs,He has the right experience,Not so good,Strongly disapprove,Very important,Angry,He can defeat George W. Bush in November,Very satisfied,60 or over,65 or over,65 or over,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Frequently/Occasionally,Black,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19802.0
673403.0,Delaware,39.0,Call 3,Backside complete,0.93897420167923,John Kerry,Female,White,,45-49,Democrat,Moderate,Postgraduate study,"$100,000 or more",Worse today,No one does,"Yes, someone else has",Protestant,Once a week,Not working and not looking for work,Never,In the last month,Economy/Jobs,He can defeat George W. Bush,Not so good,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues,Very satisfied,45-59,40-49,45-64,Weekly,Protestant/Attend Weekly,Very/somewhat important,College degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,17-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Last month/Before that,No,No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19807.0
673407.0,Delaware,4.0,Call 3,Backside complete,1.27621567249298,Dennis Kucinich,Male,White,,50-59,Democrat,Somewhat liberal,High school graduate,"$50,000-$74,999",About the same,No one does,"Yes, I have",Other Christian,A few times a year,Employed full-time,Never,In the last week,The war in Iraq,He stands up for what he believes,Poor,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues,Somewhat satisfied,45-59,50-64,45-64,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Kent and Sussex Counties,Suburbs,Suburbs,1.0,19977.0
673408.0,Delaware,24.0,Call 3,Backside complete,0.533666133880615,Wesley Clark,Male,White,No,45-49,Democrat,Somewhat liberal,Postgraduate study,"$75,000-$99,999",About the same,No one does,No one has,Protestant,Once a week,Employed full-time,Never,Today,Economy/Jobs,He stands up for what he believes,Poor,Strongly disapprove,Not at all important,Angry,He agrees with you on the major issues,Somewhat satisfied,45-59,40-49,45-64,Weekly,Protestant/Attend Weekly,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,New Castle County,"City: 10,000 to 49,999",Small cities and Rural,1.0,19711.0
673422.0,Delaware,11.0,Call 3,Backside complete,0.798102796077728,Joe Lieberman,Male,White,No,30-39,Something Else,Very liberal,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,"Yes, someone else has",Something else,A few times a year,Employed full-time,Never,In the last week,The war in Iraq,He stands up for what he believes,Not so good,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues,Somewhat satisfied,30-44,30-39,30-44,Occasionally,All others/Omits,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,17-64,Independent,Liberal,Something else,White Something else,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Kent and Sussex Counties,"City: 10,000 to 49,999",Small cities and Rural,1.0,19901.0
673424.0,Delaware,32.0,Call 3,Backside complete,1.39338338375092,John Edwards,Female,White,No,45-49,Democrat,Moderate,High school graduate,"$30,000-$49,999",Worse today,No one does,"Yes, someone else has",Protestant,A few times a month,Not working and looking for work,Never,In the last week,Omit,He stands up for what he believes,Poor,Strongly disapprove,Omit,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,45-59,40-49,45-64,Occasionally,Protestant/Do not attend weekly,Omit,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,17-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,New Castle County,"City: 10,000 to 49,999",Small cities and Rural,1.0,19713.0
673426.0,Delaware,39.0,Call 3,Backside complete,0.93897420167923,John Kerry,Female,White,,50-59,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",About the same,No one does,No one has,Protestant,Never,Employed full-time,Never,In the last month,The war in Iraq,He stands up for what he believes,Not so good,Strongly disapprove,Not at all important,Angry,He agrees with you on the major issues,Very satisfied,45-59,50-64,45-64,Never,Protestant/Do not attend weekly,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Last month/Before that,No,No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19807.0
673430.0,Delaware,4.0,Call 3,Backside complete,1.89667320251465,John Kerry,Female,White,No,60-64,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",About the same,No one does,"Yes, someone else has",Catholic,Once a week,Employed full-time,Never,In the last week,Omit,He can defeat George W. Bush,Not so good,Strongly disapprove,Not at all important,Angry,He can defeat George W. Bush in November,Somewhat satisfied,60 or over,50-64,45-64,Weekly,Catholic/Attend weekly,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,17-64,Democrat,Liberal,Catholic,White Catholic,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Kent and Sussex Counties,Suburbs,Suburbs,1.0,19977.0
