ID,STANUM,PRECINCT,CALL,WGT,DPRES,SEX,AGE9,DPARTYID,PHIL4,COLLDEG,INCSHORT,UNION2,FTCAUCUS,NETPOLI2,TIMEDC,ISSUE,QUAL,IRAQAPPR,DEM2ND,AGE60,AGE65,AGE,COLLEDUC,DPARTY,IRAQ2PT,NETUSAGE,OVER65,PHIL3,TIMEDC2,qdem2nd,GEOCODE
559224.0,Iowa,20.0,Call 3,1.38428640365601,Dick Gephardt,Female,75 or over,Strong Democrat,Moderate,Postgraduate study,"Under $50,000",No,Yes,Not at all,In the last 3 days,Education,Has the right experience,Strongly disapprove,Edwards,60 or over,65 or over,65 or over,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Moderate,In the last 3 days/week,Edwards,West
559225.0,Iowa,49.0,Call 3,0.52985942363739,John Kerry,Female,50-59,Strong Democrat,Somewhat liberal,No college degree,"Under $50,000",No,Yes,Not much,In the last week,Health care/Medicare,Cares about people like me,Somewhat disapprove,Edwards,45-59,50-64,45-59,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last 3 days/week,Edwards,East
559226.0,Iowa,49.0,Call 3,0.505092144012451,Dennis Kucinich,Female,17-24,Not strong Democrat,Somewhat liberal,No college degree,"$50,000 or more",No,No,A great deal,In the last 3 days,Health care/Medicare,Takes strong stands on the issues,Strongly disapprove,Kerry,17-29,17-24,17-29,No college degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last 3 days/week,Kerry,East
559227.0,Iowa,118.0,Call 3,1.51073837280273,John Kerry,Female,30-39,Not strong Democrat,Somewhat liberal,Postgraduate study,"$50,000 or more",Yes,No,A great deal,In the last 3 days,Education,Has the right experience,Somewhat approve,Uncommitted,30-44,30-39,30-44,College degree,Democrat,Strongly/Somewhat approve,A great deal/Somewhat,17-64,Liberal,In the last 3 days/week,Uncommitted,Central
559228.0,Iowa,116.0,Call 3,0.500708997249603,Uncommitted,Male,50-59,Strong Democrat,Somewhat liberal,Postgraduate study,"$50,000 or more",No,No,Somewhat,Omit,Omit,Omit,Somewhat disapprove,Omit,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,Omit,Omit,Central
559229.0,Iowa,116.0,Call 3,0.695797622203827,John Edwards,Female,45-49,Strong Democrat,Somewhat liberal,Postgraduate study,"Under $50,000",No,No,Somewhat,In the last month,Economy/Jobs,Cares about people like me,Strongly disapprove,Dean,45-59,40-49,45-59,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Dean,Central
559230.0,Iowa,97.0,Call 3,0.582759320735931,John Kerry,Male,40-44,Strong Democrat,Somewhat liberal,College degree,"$50,000 or more",No,Yes,Not much,In the last 3 days,National security,Has the right experience,Somewhat approve,Edwards,30-44,40-49,30-44,College degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,17-64,Liberal,In the last 3 days/week,Edwards,Central
559231.0,Iowa,124.0,Call 1,1.0086282491684,Howard Dean,Female,30-39,Independent,Moderate,Postgraduate study,"Under $50,000",No,No,Somewhat,In the last week,Education,Takes strong stands on the issues,Strongly disapprove,Edwards,30-44,30-39,30-44,College degree,Republican,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Moderate,In the last 3 days/week,Edwards,Central
559232.0,Iowa,124.0,Call 1,0.498990476131439,Al Sharpton,Female,17-24,Independent,,College degree,"$50,000 or more",No,No,Not at all,In the last 3 days,Economy/Jobs,Cares about people like me,Somewhat disapprove,Kerry,17-29,17-24,17-29,College degree,Republican,Strongly/Somewhat disapprove,Not much/Not at all,17-64,,In the last 3 days/week,Kerry,Central
559233.0,Iowa,121.0,Call 3,1.99466574192047,Joe Lieberman,,50-59,Independent,Moderate,College degree,"Under $50,000",No,Yes,Not at all,Before that,Economy/Jobs,Endorsements,Strongly disapprove,Uncommitted,45-59,50-64,45-59,College degree,Republican,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Moderate,In the last month/Before that,Uncommitted,Central
559234.0,Iowa,117.0,Call 2,1.11373996734619,John Kerry,Male,17-24,Strong Democrat,Somewhat liberal,College degree,"Under $50,000",No,Yes,A great deal,Before that,Economy/Jobs,Can beat George W. Bush,Strongly disapprove,Edwards,17-29,17-24,17-29,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Edwards,Central
559235.0,Iowa,45.0,Call 3,0.664518713951111,Howard Dean,Female,75 or over,Strong Democrat,Very liberal,College degree,"Under $50,000",No,Yes,Not at all,In the last week,The war in Iraq,Can beat George W. Bush,Strongly disapprove,No second choice,60 or over,65 or over,65 or over,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Liberal,In the last 3 days/week,No second choice,East
559236.0,Iowa,45.0,Call 3,0.664518713951111,Howard Dean,Female,45-49,Republican,Conservative,Postgraduate study,"Under $50,000",No,No,Not much,Before that,Health care/Medicare,Has the right experience,Strongly disapprove,Kerry,45-59,40-49,45-59,College degree,Independent,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Conservative,In the last month/Before that,Kerry,East
559237.0,Iowa,62.0,Call 3,0.862561821937561,John Kerry,Male,50-59,Independent,Somewhat liberal,College degree,"$50,000 or more",No,Yes,Not at all,In the last month,Economy/Jobs,Can beat George W. Bush,Somewhat disapprove,Edwards,45-59,50-64,45-59,College degree,Republican,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last month/Before that,Edwards,East
559238.0,Iowa,62.0,Call 3,0.862561821937561,John Kerry,Female,45-49,Strong Democrat,Somewhat liberal,College degree,"$50,000 or more",No,Yes,Somewhat,In the last month,Health care/Medicare,Takes strong stands on the issues,Somewhat disapprove,Edwards,45-59,40-49,45-59,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Edwards,East
559239.0,Iowa,58.0,Call 3,0.836472749710083,John Edwards,Female,65-74,Independent,Somewhat liberal,Postgraduate study,"Under $50,000",No,No,Not at all,In the last month,Omit,Takes strong stands on the issues,Strongly disapprove,Kerry,60 or over,65 or over,65 or over,College degree,Republican,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Liberal,In the last month/Before that,Kerry,East
559240.0,Iowa,74.0,Call 3,0.710134446620941,John Kerry,Female,50-59,Not strong Democrat,Moderate,No college degree,"$50,000 or more",No,Yes,Somewhat,In the last week,National security,Can beat George W. Bush,Somewhat disapprove,Uncommitted,45-59,50-64,45-59,No college degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Moderate,In the last 3 days/week,Uncommitted,West
559241.0,Iowa,74.0,Call 3,0.710134446620941,John Kerry,Female,30-39,Strong Democrat,Somewhat liberal,No college degree,"$50,000 or more",Yes,No,Not at all,In the last week,Health care/Medicare,Takes strong stands on the issues,Somewhat approve,Edwards,30-44,30-39,30-44,No college degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,17-64,Liberal,In the last 3 days/week,Edwards,West
559242.0,Iowa,117.0,Call 3,1.11373996734619,John Kerry,Male,25-29,Independent,Moderate,Postgraduate study,"Under $50,000",No,No,Not at all,In the last week,U.S. trade policy,Has the right experience,Somewhat approve,Edwards,17-29,25-29,17-29,College degree,Republican,Strongly/Somewhat approve,Not much/Not at all,17-64,Moderate,In the last 3 days/week,Edwards,Central
559243.0,Iowa,117.0,Call 3,1.11373996734619,John Kerry,Male,17-24,Not strong Democrat,Moderate,College degree,"Under $50,000",No,No,A great deal,In the last 3 days,Economy/Jobs,Can beat George W. Bush,Strongly disapprove,Dean,17-29,17-24,17-29,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Moderate,In the last 3 days/week,Dean,Central
559244.0,Iowa,82.0,Call 3,0.585034489631653,John Edwards,Male,65-74,Strong Democrat,Somewhat liberal,No college degree,"Under $50,000",No,No,Somewhat,In the last 3 days,Economy/Jobs,Can beat George W. Bush,Strongly disapprove,Dean,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,65 or over,Liberal,In the last 3 days/week,Dean,Central
559245.0,Iowa,82.0,Call 3,0.605176985263824,Howard Dean,Male,17-24,Strong Democrat,Very liberal,No college degree,"Under $50,000",Yes,No,Somewhat,Before that,Economy/Jobs,Can beat George W. Bush,Strongly disapprove,Edwards,17-29,17-24,17-29,No college degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Edwards,Central
559246.0,Iowa,36.0,Call 3,1.72871029376984,John Edwards,Male,45-49,Strong Democrat,Moderate,College degree,"Under $50,000",No,Yes,A great deal,In the last week,Farm policy/subsidies,Can beat George W. Bush,Strongly disapprove,Uncommitted,45-59,40-49,45-59,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Moderate,In the last 3 days/week,Uncommitted,East
559247.0,Iowa,36.0,Call 3,1.72871029376984,John Edwards,Male,50-59,Independent,Moderate,No college degree,"Under $50,000",No,No,Not much,In the last month,Health care/Medicare,Takes strong stands on the issues,Somewhat approve,Dean,45-59,50-64,45-59,No college degree,Republican,Strongly/Somewhat approve,Not much/Not at all,17-64,Moderate,In the last month/Before that,Dean,East
559248.0,Iowa,20.0,Call 3,1.29134654998779,,Male,45-49,Independent,Conservative,Postgraduate study,,No,No,Not much,In the last 3 days,Omit,Takes strong stands on the issues,Omit,Omit,45-59,40-49,45-59,College degree,Republican,Omit,Not much/Not at all,17-64,Conservative,In the last 3 days/week,Omit,West
559249.0,Iowa,20.0,Call 3,1.42026889324188,John Kerry,Male,50-59,Independent,Moderate,Postgraduate study,"Under $50,000",No,No,Not at all,In the last month,Economy/Jobs,Has the right experience,Somewhat disapprove,Dean,45-59,50-64,45-59,College degree,Republican,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Moderate,In the last month/Before that,Dean,West
559250.0,Iowa,20.0,Call 3,1.38428640365601,Dick Gephardt,Male,75 or over,Strong Democrat,Moderate,,"$50,000 or more",No,Yes,Not at all,In the last month,Omit,Has the right experience,Strongly disapprove,Edwards,60 or over,65 or over,65 or over,,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Moderate,In the last month/Before that,Edwards,West
559251.0,Iowa,22.0,Call 3,1.29898703098297,Howard Dean,Female,60-64,Strong Democrat,Somewhat liberal,,"Under $50,000",No,No,Not at all,In the last week,Health care/Medicare,Cares about people like me,Somewhat disapprove,No second choice,60 or over,50-64,45-59,,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last 3 days/week,No second choice,West
559252.0,Iowa,10.0,Call 3,0.629811882972717,Howard Dean,Female,65-74,Strong Democrat,,,"Under $50,000",No,No,,Before that,Omit,Omit,Strongly disapprove,Omit,60 or over,65 or over,65 or over,,Democrat,Strongly/Somewhat disapprove,,65 or over,,In the last month/Before that,Omit,West
559253.0,Iowa,19.0,Call 3,0.795801758766174,Dick Gephardt,Male,30-39,Strong Democrat,Moderate,No college degree,"Under $50,000",Yes,No,Not at all,In the last week,Economy/Jobs,Endorsements,Somewhat approve,Kerry,30-44,30-39,30-44,No college degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,17-64,Moderate,In the last 3 days/week,Kerry,Central
559254.0,Iowa,49.0,Call 3,0.52985942363739,John Kerry,Female,50-59,Strong Democrat,Somewhat liberal,No college degree,"Under $50,000",Yes,No,A great deal,In the last month,U.S. trade policy,Can beat George W. Bush,Strongly disapprove,Edwards,45-59,50-64,45-59,No college degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Edwards,East
559255.0,Iowa,49.0,Call 3,0.503135621547699,Howard Dean,Female,50-59,Strong Democrat,Somewhat liberal,Postgraduate study,"$50,000 or more",No,Yes,Somewhat,Before that,The war in Iraq,Can beat George W. Bush,Strongly disapprove,Omit,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Omit,East
559256.0,Iowa,116.0,Call 3,0.695797622203827,John Edwards,Male,45-49,Strong Democrat,Moderate,Postgraduate study,"$50,000 or more",No,No,Somewhat,In the last month,Economy/Jobs,Can beat George W. Bush,Strongly disapprove,Dean,45-59,40-49,45-59,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Moderate,In the last month/Before that,Dean,Central
559257.0,Iowa,97.0,Call 3,0.574587464332581,John Edwards,Male,40-44,Strong Democrat,Moderate,College degree,"$50,000 or more",No,No,Somewhat,In the last 3 days,Omit,Cares about people like me,Somewhat disapprove,Kerry,30-44,40-49,30-44,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Moderate,In the last 3 days/week,Kerry,Central
559258.0,Iowa,97.0,Call 3,0.500708997249603,Uncommitted,Male,30-39,Republican,Moderate,Postgraduate study,"$50,000 or more",No,No,Somewhat,Omit,National security,Takes strong stands on the issues,Strongly approve,No second choice,30-44,30-39,30-44,College degree,Independent,Strongly/Somewhat approve,A great deal/Somewhat,17-64,Moderate,Omit,No second choice,Central
559259.0,Iowa,91.0,Call 3,0.967867016792297,Dick Gephardt,Male,60-64,Strong Democrat,Somewhat liberal,No college degree,"$50,000 or more",,No,Somewhat,Before that,Health care/Medicare,Cares about people like me,Somewhat disapprove,Edwards,60 or over,50-64,45-59,No college degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Edwards,Central
559260.0,Iowa,124.0,Call 1,0.975057482719421,John Edwards,Female,75 or over,Strong Democrat,Moderate,College degree,"Under $50,000",No,Yes,Not at all,In the last week,Health care/Medicare,Takes strong stands on the issues,Somewhat disapprove,Kerry,60 or over,65 or over,65 or over,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Moderate,In the last 3 days/week,Kerry,Central
559262.0,Iowa,117.0,Call 2,1.11373996734619,John Kerry,Female,17-24,Strong Democrat,Very liberal,College degree,"$50,000 or more",No,No,Not much,Before that,Health care/Medicare,Has the right experience,Somewhat disapprove,Edwards,17-29,17-24,17-29,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last month/Before that,Edwards,Central
559263.0,Iowa,45.0,Call 3,0.664518713951111,Howard Dean,Male,45-49,Strong Democrat,Somewhat liberal,College degree,"$50,000 or more",No,No,A great deal,Before that,National security,Takes strong stands on the issues,Strongly disapprove,Kerry,45-59,40-49,45-59,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Kerry,East
559264.0,Iowa,58.0,Call 3,0.568056344985962,Howard Dean,Male,17-24,Independent,Somewhat liberal,No college degree,"Under $50,000",No,No,Not much,In the last month,The war in Iraq,Cares about people like me,Strongly disapprove,No second choice,17-29,17-24,17-29,No college degree,Republican,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last month/Before that,No second choice,East
559265.0,Iowa,58.0,Call 3,0.836472749710083,John Edwards,Female,40-44,Independent,Moderate,College degree,"Under $50,000",No,No,A great deal,In the last 3 days,Economy/Jobs,Takes strong stands on the issues,Strongly approve,Dean,30-44,40-49,30-44,College degree,Republican,Strongly/Somewhat approve,A great deal/Somewhat,17-64,Moderate,In the last 3 days/week,Dean,East
559266.0,Iowa,74.0,Call 3,0.831351697444916,Howard Dean,Male,40-44,Strong Democrat,Very liberal,Postgraduate study,"$50,000 or more",No,Yes,Somewhat,Before that,The war in Iraq,Takes strong stands on the issues,Strongly disapprove,Kerry,30-44,40-49,30-44,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Kerry,West
559267.0,Iowa,117.0,Call 3,1.09812223911285,John Edwards,Female,50-59,Strong Democrat,Very liberal,Postgraduate study,"Under $50,000",,Yes,Not much,In the last month,Economy/Jobs,Cares about people like me,Strongly disapprove,Kerry,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last month/Before that,Kerry,Central
559268.0,Iowa,82.0,Call 3,0.593354940414429,John Kerry,Female,65-74,Strong Democrat,Somewhat liberal,No college degree,"Under $50,000",No,Yes,Not at all,In the last 3 days,Health care/Medicare,Can beat George W. Bush,Strongly disapprove,Edwards,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Liberal,In the last 3 days/week,Edwards,Central
559269.0,Iowa,82.0,Call 3,0.605176985263824,Howard Dean,Female,45-49,Strong Democrat,Somewhat liberal,No college degree,"Under $50,000",No,Yes,Somewhat,In the last 3 days,Economy/Jobs,Can beat George W. Bush,Strongly disapprove,Edwards,45-59,40-49,45-59,No college degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last 3 days/week,Edwards,Central
