ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WGT,DPRES,SEX,RACE,MEXICAN,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,RELIGION,ATTEND,EMPLOY,VISITWEB,TIMEPRI,ISSUE,QUAL,NEC,IRAQAPP,BREAKPRI,BUSHANGR,BEATBUSH,SATKRYAZ,AGE,AGE60,AGE65,ATTEND2,ATTREL,BREAK2,COLLEDUC,EMPWMN,iraq2,MILHH,MILVOTE,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SEXRACE,TIMEPRI2,UNIONHH,UNIONVOT,VISWEB2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
674464.0,Arizona,72.0,Call 3,Backside complete,Election day exit poll,0.808278441429138,Wesley Clark,Male,White,No,30-39,Democrat,Somewhat liberal,High school graduate,"$15,000-$29,999",Better today,No one does,"Yes, someone else has",Other Christian,A few times a year,Employed full-time,Never,In the last week,Taxes,He has a positive message,Not so good,Strongly approve,Very important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Satisfied,30-44,30-44,30-39,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Pima/Pinal/Santa Cruz,"City over 500,000","City over 50,000",8.0,85741.0
674465.0,Arizona,59.0,Call 3,Backside complete,Election day exit poll,0.665175676345825,John Edwards,Female,White,No,60-64,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Worse today,"Yes, I do","Yes, someone else has",Catholic,A few times a year,Employed full-time,Frequently,Before that,Economy/Jobs,He cares about people like me,Poor,Strongly disapprove,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Satisfied,45-64,60 or over,50-64,Occasionally,Catholic/Do not attend weekly,Not too/Not at all important,No college degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,Catholic,White Catholic,White female,Last month/Before that,"Yes, I am or someone in household is",Yes I am,Frequently/Occasionally,White,Maricopa County,"City over 500,000","City over 50,000",3.0,85032.0
674466.0,Arizona,44.0,Call 3,Backside complete,Election day exit poll,0.914937913417816,John Edwards,Female,Black,No,25-29,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",About the same,No one does,"Yes, someone else has",Other Christian,Once a week,Employed full-time,Rarely,In the last week,Economy/Jobs,He stands up for what he believes,Not so good,Strongly disapprove,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Satisfied,18-29,18-29,25-29,Weekly,Protestant/Attend Weekly,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white female,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Maricopa County,"City over 500,000","City over 50,000",4.0,85013.0
674467.0,Arizona,94.0,Call 3,Backside complete,Election day exit poll,0.775245130062103,Howard Dean,,Hispanic/Latino,,75 or over,Democrat,Moderate,Did not complete high school,"Under $15,000",About the same,No one does,No one has,Catholic,Once a week,Not working and not looking for work,Occasionally,Today,Economy/Jobs,Omit,Not so good,Somewhat disapprove,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Satisfied,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,65 or over,Democrat,Moderate,Catholic,All others/Omits,,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,Hispanic/Latino,Rest of state,Suburbs,Suburbs,7.0,85349.0
674468.0,Arizona,80.0,Call 3,Backside complete,Election day exit poll,1.18682467937469,Wesley Clark,Female,White,No,30-39,Democrat,Very liberal,High school graduate,"Under $15,000",Worse today,No one does,"Yes, someone else has",Other Christian,Never,Employed part-time,Rarely,In the last three days,The war in Iraq,He cares about people like me,Not so good,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues,Satisfied,30-44,30-44,30-39,Never,Protestant/Do not attend weekly,Very/somewhat important,No college degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Pima/Pinal/Santa Cruz,"City over 500,000","City over 50,000",8.0,85711.0
674469.0,Arizona,9.0,Call 3,Backside complete,Election day exit poll,1.02033412456512,Wesley Clark,Male,White,No,45-49,Independent,Somewhat liberal,College graduate,"$30,000-$49,999",Worse today,No one does,"Yes, someone else has",Jewish,A few times a year,Employed full-time,Occasionally,Omit,Economy/Jobs,He can defeat George W. Bush,Not so good,Somewhat disapprove,Not at all important,Angry,He agrees with you on the major issues,Dissatisfied,45-64,45-59,40-49,Occasionally,All others/Omits,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Independent,Liberal,Jewish,White Jewish,White male,Omit,No,No,Frequently/Occasionally,White,Maricopa County,"City: 10,000 to 49,999",Small cities and Rural,0.0,85283.0
674470.0,Arizona,11.0,Call 3,Backside complete,Election day exit poll,0.496721148490906,Wesley Clark,Male,White,No,60-64,Independent,Moderate,College graduate,"$75,000-$99,999",Better today,No one does,"Yes, I have",Catholic,A few times a year,Employed full-time,Never,In the last month,Economy/Jobs,He cares about people like me,Good,Somewhat approve,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Dissatisfied,45-64,60 or over,50-64,Occasionally,Catholic/Do not attend weekly,Not too/Not at all important,College degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Excellent/Good,18-64,Independent,Moderate,Catholic,White Catholic,White male,Last month/Before that,No,No,Rarely/Never,White,Maricopa County,"City over 500,000","City over 50,000",3.0,85032.0
674471.0,Arizona,59.0,Call 3,Backside complete,Election day exit poll,0.771678805351257,Wesley Clark,Male,White,No,18-24,Democrat,Somewhat liberal,College graduate,"$100,000 or more",About the same,No one does,"Yes, someone else has",None,Never,Employed full-time,Never,Before that,The war in Iraq,He stands up for what he believes,Good,Somewhat approve,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Dissatisfied,18-29,18-29,18-24,Never,All others/Omits,Very/somewhat important,College degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Excellent/Good,18-64,Democrat,Liberal,None,White None,White male,Last month/Before that,No,No,Rarely/Never,White,Maricopa County,"City over 500,000","City over 50,000",3.0,85032.0
674472.0,Arizona,93.0,Call 3,Backside complete,Election day exit poll,0.758847832679749,Wesley Clark,Female,White,No,40-44,Democrat,Somewhat liberal,Postgraduate study,"$30,000-$49,999",Worse today,No one does,No one has,Protestant,A few times a month,Employed part-time,Occasionally,In the last month,Economy/Jobs,He cares about people like me,Poor,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues,Satisfied,30-44,30-44,40-49,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,Last month/Before that,No,No,Frequently/Occasionally,White,Rest of state,Rural,Small cities and Rural,1.0,86301.0
674473.0,Arizona,44.0,Call 3,Backside complete,Election day exit poll,0.743420958518982,John Kerry,Male,White,No,50-59,Independent,Moderate,Some college or associate degree,"Under $15,000",Worse today,No one does,"Yes, I have",Other Christian,A few times a year,Not working and not looking for work,Occasionally,Today,Omit,Omit,Not so good,Somewhat approve,Not too important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Satisfied,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White male,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,Maricopa County,"City over 500,000","City over 50,000",4.0,85013.0
674474.0,Arizona,80.0,Call 3,Backside complete,Election day exit poll,1.18682467937469,Wesley Clark,Female,Other,No,40-44,Independent,Somewhat liberal,College graduate,"$100,000 or more",Worse today,"Yes, someone else does",No one has,Something else,A few times a year,Employed full-time,Never,Today,The war in Iraq,He has the right experience,Not so good,Somewhat approve,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,,30-44,30-44,40-49,Occasionally,All others/Omits,Very/somewhat important,College degree,Employed women,Strongly/Somewhat approve,No,No,Not so good/Poor,18-64,Independent,Liberal,Something else,All others/Omits,Non-white female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Rarely/Never,American Indian,Pima/Pinal/Santa Cruz,"City over 500,000","City over 50,000",8.0,85711.0
674475.0,Arizona,50.0,Call 3,Backside complete,Election day exit poll,0.816077351570129,John Kerry,Female,White,No,75 or over,Democrat,Somewhat liberal,Some college or associate degree,"$100,000 or more",Worse today,"Yes, someone else does","Yes, someone else has",Catholic,Once a week,Not working and not looking for work,Never,Today,Economy/Jobs,He can defeat George W. Bush,Poor,Strongly disapprove,Not at all important,Angry,He can defeat George W. Bush in November,Satisfied,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,Not too/Not at all important,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Liberal,Catholic,White Catholic,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Rarely/Never,White,Maricopa County,"City over 500,000","City over 50,000",4.0,85008.0
674476.0,Arizona,93.0,Call 3,Backside complete,Election day exit poll,0.463791996240616,Howard Dean,Male,White,No,30-39,Democrat,Somewhat liberal,Postgraduate study,"$30,000-$49,999",Better today,No one does,No one has,Catholic,Never,Employed full-time,Never,Today,Economy/Jobs,He stands up for what he believes,Not so good,Somewhat disapprove,Not at all important,Angry,He agrees with you on the major issues,Satisfied,30-44,30-44,30-39,Never,Catholic/Do not attend weekly,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Catholic,White Catholic,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Rest of state,Rural,Small cities and Rural,1.0,86301.0
674477.0,Arizona,94.0,Call 3,Backside complete,Election day exit poll,0.886440098285675,Howard Dean,Female,Hispanic/Latino,Yes,40-44,Democrat,Somewhat liberal,College graduate,"$30,000-$49,999",About the same,No one does,No one has,Catholic,A few times a year,Employed full-time,Rarely,In the last three days,Education,He stands up for what he believes,Not so good,Strongly disapprove,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,,30-44,30-44,40-49,Occasionally,Catholic/Do not attend weekly,Very/somewhat important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Catholic,All others/Omits,Non-white female,Today/Last 3 days/Last week,No,No,Rarely/Never,Hispanic/Latino,Rest of state,Suburbs,Suburbs,7.0,85349.0
674478.0,Arizona,80.0,Call 3,Backside complete,Election day exit poll,0.485421150922775,Al Sharpton,Male,Black,No,65-74,Democrat,Moderate,High school graduate,"$15,000-$29,999",Worse today,No one does,"Yes, I have and someone else has",Other Christian,A few times a month,Not working and not looking for work,Never,Before that,Economy/Jobs,He stands up for what he believes,Poor,Strongly approve,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Dissatisfied,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,Last month/Before that,No,No,Rarely/Never,Black,Pima/Pinal/Santa Cruz,"City over 500,000","City over 50,000",8.0,85711.0
674479.0,Arizona,9.0,Call 3,Backside complete,Election day exit poll,0.453434199094772,Al Sharpton,Male,Black,No,18-24,Democrat,Very liberal,College graduate,"$100,000 or more",Better today,No one does,"Yes, someone else has",Protestant,A few times a year,Employed full-time,Rarely,In the last week,Education,He cares about people like me,Not so good,Strongly disapprove,Not too important,Angry,He agrees with you on the major issues,Satisfied,18-29,18-29,18-24,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white male,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Maricopa County,"City: 10,000 to 49,999",Small cities and Rural,0.0,85283.0
674480.0,Arizona,50.0,Call 3,Backside complete,Election day exit poll,0.453434199094772,Al Sharpton,Male,Black,No,50-59,Democrat,Moderate,Postgraduate study,"Under $15,000",About the same,No one does,No one has,Catholic,A few times a year,Not working and looking for work,Occasionally,Before that,Economy/Jobs,He cares about people like me,Not so good,Somewhat approve,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Dissatisfied,45-64,45-59,50-64,Occasionally,Catholic/Do not attend weekly,Not too/Not at all important,College degree,All others/Omits,Strongly/Somewhat approve,No,No,Not so good/Poor,18-64,Democrat,Moderate,Catholic,All others/Omits,Non-white male,Last month/Before that,No,No,Frequently/Occasionally,Black,Maricopa County,"City over 500,000","City over 50,000",4.0,85008.0
674481.0,Arizona,59.0,Call 3,Backside complete,Election day exit poll,0.798731446266174,Wesley Clark,Female,White,No,25-29,Democrat,Moderate,Postgraduate study,"$50,000-$74,999",Worse today,No one does,No one has,Jewish,Never,Employed full-time,Rarely,Before that,Economy/Jobs,He has the right experience,Poor,Somewhat disapprove,Not at all important,"Dissatisfied, but not angry",He agrees with you on the major issues,Satisfied,18-29,18-29,25-29,Never,All others/Omits,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,Jewish,White Jewish,White female,Last month/Before that,No,No,Rarely/Never,White,Maricopa County,"City over 500,000","City over 50,000",3.0,85032.0
