ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WGT,dpres,SEX,RACE,MEXICAN,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,GAY,TIMEPRI,issue,qual,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1006778.0,California,119.0,Call 3,Backside complete,Election day exit poll,0.698768079280853,John Kerry,Female,,No,50-59,Democrat,Somewhat liberal,College graduate,"$75,000-$99,999",Worse today,No one does,Something else,No,Before that,The war in Iraq,He has a positive message,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Edwards is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Something else,,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,,Southern California,Suburbs,Suburbs,24.0,93023.0
1006779.0,California,114.0,Call 3,Backside complete,Election day exit poll,1.01006996631622,John Kerry,Female,White,No,40-44,Democrat,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",Worse today,No one does,None,Yes,In the last month,Omit,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Neither candidate,Yes,Creates more jobs in your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,No college degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Coastal,"City: 50,000 to 500,000","City over 50,000",6.0,95405.0
1006782.0,California,13.0,Call 3,Backside complete,Election day exit poll,0.657157182693481,John Kerry,Male,Hispanic/Latino,Yes,50-59,Democrat,Moderate,High school graduate,"$30,000-$49,999",About the same,No one does,Catholic,No,Today,Health care/Medicare,He cares about people like me,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Neither candidate,No,Takes more jobs from your state,Neither candidate,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Moderate,Catholic,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,Hispanic/Latino,Inland/Valley,"City: 50,000 to 500,000","City over 50,000",20.0,93706.0
1006785.0,California,60.0,Call 3,Backside complete,Election day exit poll,1.39899969100952,John Kerry,Male,White,Yes,50-59,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,"Yes, I do",Catholic,No,In the last week,Education,He is honest and trustworthy,Somewhat important,Enthusaistic,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Neither candidate,No,Creates more jobs in your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Southern California,Suburbs,Suburbs,49.0,92592.0
1006788.0,California,46.0,Call 3,Backside complete,Election day exit poll,0.975284576416016,John Kerry,Male,White,No,45-49,Democrat,Somewhat liberal,College graduate,"$100,000 or more",About the same,No one does,Something else,No,In the last month,The war in Iraq,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Edwards,45-64,45-59,40-49,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,No,No,White,Bay Area,"City: 50,000 to 500,000","City over 50,000",6.0,94901.0
1006789.0,California,119.0,Call 3,Backside complete,Election day exit poll,0.838384389877319,John Kerry,Female,Hispanic/Latino,Yes,50-59,Democrat,Somewhat liberal,Postgraduate study,"$75,000-$99,999",Better today,"Yes, I do",Catholic,No,In the last month,Education,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Catholic,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Hispanic/Latino,Southern California,Suburbs,Suburbs,24.0,93023.0
1006790.0,California,119.0,Call 3,Backside complete,Election day exit poll,0.838384389877319,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",Omit,No one does,Protestant,No,Today,Economy/Jobs,He stands up for what he believes,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Southern California,Suburbs,Suburbs,24.0,93023.0
1006792.0,California,114.0,Call 3,Backside complete,Election day exit poll,1.01006996631622,John Kerry,Female,White,No,40-44,Democrat,Moderate,High school graduate,"$50,000-$74,999",Worse today,No one does,Other Christian,No,In the last month,Economy/Jobs,He stands up for what he believes,Somewhat important,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,30-44,30-44,40-49,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Coastal,"City: 50,000 to 500,000","City over 50,000",6.0,95405.0
1006793.0,California,114.0,Call 3,Backside complete,Election day exit poll,0.841862857341766,John Kerry,Female,,No,30-39,Democrat,Moderate,College graduate,"$75,000-$99,999",Worse today,No one does,Catholic,No,In the last week,Economy/Jobs,He can defeat George W. Bush,Not too important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Both candidates,30-44,30-44,30-39,Not too/not at all important,College degree,Yes,"$50,000 or more",18-64,Democrat,Moderate,Catholic,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,,Coastal,"City: 50,000 to 500,000","City over 50,000",6.0,95405.0
1006796.0,California,13.0,Call 3,Backside complete,Election day exit poll,0.981235682964325,John Kerry,Female,Hispanic/Latino,Yes,60-64,Democrat,Somewhat conservative,Did not complete high school,"$50,000-$74,999",About the same,"Yes, someone else does",Catholic,No,In the last month,Taxes,He has the right experience,Very important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,60 or over,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Conservative,Catholic,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,Hispanic/Latino,Inland/Valley,"City: 50,000 to 500,000","City over 50,000",20.0,93706.0
1006798.0,California,94.0,Call 3,Backside complete,Election day exit poll,1.21913886070251,John Kerry,Female,White,No,30-39,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,No one does,None,No,In the last month,Health care/Medicare,He can defeat George W. Bush,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Neither candidate,Omit,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Not too/not at all important,College degree,Omit,"$50,000 or more",18-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Bay Area,"City over 500,000","City over 50,000",8.0,94133.0
1006799.0,California,95.0,Call 3,Backside complete,Election day exit poll,0.972715377807617,John Kerry,,Hispanic/Latino,Yes,45-49,Democrat,Somewhat conservative,,"$30,000-$49,999",Worse today,"Yes, I do",Catholic,No,Today,Economy/Jobs,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Omit,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Creates more jobs in your state,Only John Kerry,45-64,45-59,40-49,Very/somewhat important,,Yes,"Under $50,000",18-64,Democrat,Conservative,Catholic,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Hispanic/Latino,Bay Area,"City over 500,000","City over 50,000",8.0,94110.0
1006800.0,California,60.0,Call 3,Backside complete,Election day exit poll,1.51816308498383,John Kerry,Male,Asian,No,18-24,Democrat,Somewhat liberal,College graduate,"$75,000-$99,999",Worse today,"Yes, someone else does",Catholic,No,In the last week,National security/Terrorism,He can defeat George W. Bush,Somewhat important,Angry,Omit,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Both candidates,18-29,18-29,18-24,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Catholic,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,Asian,Southern California,Suburbs,Suburbs,49.0,92592.0
1006802.0,California,76.0,Call 3,Backside complete,Election day exit poll,1.04445970058441,John Kerry,Female,White,No,65-74,Democrat,Moderate,High school graduate,"$15,000-$29,999",Worse today,No one does,Catholic,No,Before that,The war in Iraq,He can defeat George W. Bush,Omit,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,Yes,Omit,Both candidates,65 or over,60 or over,65 or over,Omit,No college degree,Yes,"Under $50,000",65 or over,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Southern California,"City: 10,000 to 49,999",Small cities and Rural,26.0,91786.0
1006805.0,California,119.0,Call 3,Backside complete,Election day exit poll,1.29133200645447,John Kerry,Female,White,No,65-74,,Somewhat liberal,Postgraduate study,"$75,000-$99,999",About the same,No one does,Protestant,No,In the last month,The war in Iraq,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Neither candidate,Yes,Omit,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,College degree,Yes,"$50,000 or more",65 or over,,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Southern California,Suburbs,Suburbs,24.0,93023.0
1006806.0,California,114.0,Call 3,Backside complete,Election day exit poll,1.01006996631622,John Kerry,Female,White,No,40-44,Democrat,Somewhat liberal,Some college or associate degree,"$100,000 or more",About the same,No one does,None,No,In the last month,Economy/Jobs,He can defeat George W. Bush,Omit,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Omit,Only John Kerry,30-44,30-44,40-49,Omit,No college degree,No,"$50,000 or more",18-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Coastal,"City: 50,000 to 500,000","City over 50,000",6.0,95405.0
1006812.0,California,13.0,Call 3,Backside complete,Election day exit poll,0.657157182693481,John Kerry,Male,Hispanic/Latino,Yes,45-49,Democrat,Somewhat conservative,High school graduate,"$30,000-$49,999",Better today,No one does,Protestant,No,In the last week,Economy/Jobs,He has the right experience,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Conservative,Protestant/Other Christian,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Hispanic/Latino,Inland/Valley,"City: 50,000 to 500,000","City over 50,000",20.0,93706.0
1006813.0,California,95.0,Call 3,Backside complete,Election day exit poll,1.06197655200958,John Kerry,Male,White,No,30-39,Democrat,Somewhat liberal,College graduate,"$100,000 or more",Better today,No one does,None,No,Today,Health care/Medicare,He can defeat George W. Bush,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Creates more jobs in your state,Only John Kerry,30-44,30-44,30-39,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,None,White None,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,Bay Area,"City over 500,000","City over 50,000",8.0,94110.0
