ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,MARRIED,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1004059.0,Ohio,82.0,Call 3,Backside complete,1.4904807806015,John Edwards,Female,White,No,50-59,Democrat,Somewhat liberal,High school graduate,"$30,000-$49,999",Better today,No one does,Catholic,Yes,In the last week,Health care/Medicare,He has a positive message,Not too important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,No,Omit,Both candidates,45-64,45-59,50-64,Not too/not at all important,No college degree,No,"Under $50,000",17-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Northeast,Rural,Small cities and Rural,5.0,44253.0
1004071.0,Ohio,106.0,Call 3,Backside complete,1.04735660552979,John Kerry,Male,White,No,30-39,Democrat,Somewhat liberal,College graduate,"$30,000-$49,999",About the same,"Yes, I do",None,Yes,Today,Taxes,He is honest and trustworthy,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Has no effect on jobs in your state,Both candidates,30-44,30-44,30-39,Not too/not at all important,College degree,No,"Under $50,000",17-64,Democrat,Liberal,None,White None,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Northeast,"City: 10,000 to 49,999",Small cities and Rural,13.0,44223.0
1004072.0,Ohio,106.0,Call 3,Backside complete,0.911137819290161,John Kerry,Female,White,No,45-49,Democrat,Somewhat conservative,College graduate,"$50,000-$74,999",About the same,No one does,Catholic,No,In the last three days,National security/Terrorism,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Only John Kerry,Yes,Has no effect on jobs in your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,College degree,Yes,"$50,000 or more",17-64,Democrat,Conservative,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Northeast,"City: 10,000 to 49,999",Small cities and Rural,13.0,44223.0
1004073.0,Ohio,94.0,Call 3,Backside complete,0.546467065811157,John Kerry,Male,Hispanic/Latino,Yes,17-24,Democrat,Moderate,Did not complete high school,"$15,000-$29,999",About the same,No one does,Something else,No,In the last week,Education,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Only John Kerry,17-29,17-29,17-24,Very/somewhat important,No college degree,Yes,"Under $50,000",17-64,Democrat,Moderate,Something else,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,Hispanic/Latino,Northwest,Suburbs,Suburbs,5.0,45856.0
1004074.0,Ohio,94.0,Call 3,Backside complete,0.505442082881927,John Kerry,Female,White,No,40-44,Independent,Moderate,Some college or associate degree,"$50,000-$74,999",Better today,No one does,Catholic,Yes,Today,Economy/Jobs,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Only John Kerry,No,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,No college degree,No,"$50,000 or more",17-64,Independent,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Northwest,Suburbs,Suburbs,5.0,45856.0
1004076.0,Ohio,16.0,Call 3,Backside complete,0.831329941749573,Dennis Kucinich,Male,White,No,25-29,Independent,Somewhat liberal,College graduate,"$30,000-$49,999",Better today,No one does,Something else,Yes,Before that,Education,He stands up for what he believes,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Dissatisfied if either one is the nominee,Only John Edwards,No,Takes more jobs from your state,Both candidates,17-29,17-29,25-29,Not too/not at all important,College degree,No,"Under $50,000",17-64,Independent,Liberal,Something else,White Something else,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Cuyahoga County,"City: 50,000 to 500,000","City over 50,000",11.0,44113.0
1004093.0,Ohio,77.0,Call 3,Backside complete,1.06749796867371,John Kerry,Male,White,No,30-39,Democrat,Somewhat liberal,Some college or associate degree,"$75,000-$99,999",About the same,"Yes, someone else does",None,Yes,In the last month,Health care/Medicare,He stands up for what he believes,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,No college degree,Yes,"$50,000 or more",17-64,Democrat,Liberal,None,White None,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Northeast,"City: 10,000 to 49,999",Small cities and Rural,17.0,44471.0
1004094.0,Ohio,91.0,Call 3,Backside complete,0.997301995754242,John Edwards,Male,White,No,50-59,Democrat,Very conservative,High school graduate,"$30,000-$49,999",Worse today,"Yes, I do",Protestant,Yes,Today,Economy/Jobs,He has a positive message,Omit,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Omit,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Omit,No college degree,Yes,"Under $50,000",17-64,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Omit,Omit,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Northeast,Suburbs,Suburbs,17.0,44288.0
1004100.0,Ohio,100.0,Call 3,Backside complete,0.936980903148651,John Edwards,Male,White,,65-74,Democrat,Moderate,High school graduate,"$30,000-$49,999",Worse today,"Yes, I do",Catholic,Yes,Before that,Omit,He can defeat George W. Bush,Not too important,Angry,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Not too/not at all important,No college degree,Yes,"Under $50,000",65 or over,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Northwest,Suburbs,Suburbs,5.0,44830.0
1004101.0,Ohio,100.0,Call 3,Backside complete,0.815117537975311,John Edwards,Female,White,No,65-74,Democrat,Somewhat conservative,High school graduate,"$30,000-$49,999",About the same,"Yes, someone else does",Catholic,Yes,In the last month,Economy/Jobs,He cares about people like me,Very important,Angry,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Only John Edwards,No,Takes more jobs from your state,Only John Edwards,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Democrat,Conservative,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",No,White,Northwest,Suburbs,Suburbs,5.0,44830.0
1004102.0,Ohio,32.0,Call 3,Backside complete,0.787082016468048,Howard Dean,Male,Other,No,25-29,Independent,Moderate,Some college or associate degree,,Worse today,No one does,Protestant,No,Before that,National security/Terrorism,He has a positive message,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,17-29,17-29,25-29,Not too/not at all important,No college degree,Omit,,17-64,Independent,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,Other,Central,"City over 500,000","City over 50,000",15.0,43221.0
1004108.0,Ohio,82.0,Call 3,Backside complete,1.4904807806015,John Edwards,Female,White,No,40-44,Democrat,Moderate,High school graduate,"$15,000-$29,999",Worse today,No one does,Something else,No,In the last three days,Health care/Medicare,He cares about people like me,Not too important,Enthusaistic,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Both candidates,Yes,Takes more jobs from your state,Neither candidate,30-44,30-44,40-49,Not too/not at all important,No college degree,Yes,"Under $50,000",17-64,Democrat,Moderate,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Northeast,Rural,Small cities and Rural,5.0,44253.0
1004109.0,Ohio,82.0,Call 3,Backside complete,1.52100229263306,John Kerry,Female,Black,No,65-74,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",About the same,No one does,Protestant,Yes,In the last month,Economy/Jobs,He is honest and trustworthy,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,Yes,"Under $50,000",65 or over,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,Black,Northeast,Rural,Small cities and Rural,5.0,44253.0
1004113.0,Ohio,51.0,Call 3,Backside complete,0.556289255619049,John Edwards,Female,White,No,40-44,Democrat,Very liberal,Postgraduate study,"$75,000-$99,999",Better today,No one does,Catholic,Yes,In the last three days,Economy/Jobs,He stands up for what he believes,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Not too/not at all important,College degree,Yes,"$50,000 or more",17-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Southwest,"City: 50,000 to 500,000","City over 50,000",1.0,45223.0
1004121.0,Ohio,106.0,Call 3,Backside complete,0.911137819290161,John Kerry,Female,Asian,No,45-49,Democrat,Moderate,High school graduate,"$30,000-$49,999",Worse today,"Yes, I do",Something else,,In the last month,Economy/Jobs,He is honest and trustworthy,Somewhat important,Omit,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,40-49,Very/somewhat important,No college degree,No,"Under $50,000",17-64,Democrat,Moderate,Something else,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Asian,Northeast,"City: 10,000 to 49,999",Small cities and Rural,13.0,44223.0
1004122.0,Ohio,94.0,Call 3,Backside complete,0.505442082881927,John Kerry,Female,White,No,45-49,Democrat,Very conservative,High school graduate,"Under $15,000",Worse today,"Yes, I do",Protestant,Yes,Before that,Health care/Medicare,He is honest and trustworthy,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,40-49,Very/somewhat important,No college degree,No,"Under $50,000",17-64,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Northwest,Suburbs,Suburbs,5.0,45856.0
1004123.0,Ohio,16.0,Call 3,Backside not complete,0.768919408321381,Dennis Kucinich,Female,White,No,40-44,,,,,,,,,In the last week,Taxes,He stands up for what he believes,,Angry,,,Satisfied if either one is the nominee,Neither candidate,,,Both candidates,30-44,30-44,40-49,,,,,17-64,,,,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,,,White,Cuyahoga County,"City: 50,000 to 500,000","City over 50,000",11.0,44113.0
1004128.0,Ohio,88.0,Call 3,Backside complete,0.843538641929626,John Edwards,Male,White,No,30-39,Democrat,Somewhat liberal,Did not complete high school,"$15,000-$29,999",Worse today,"Yes, I do",Other Christian,Yes,Today,Health care/Medicare,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,No college degree,Yes,"Under $50,000",17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Southwest,Suburbs,Suburbs,3.0,45431.0
