ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,GAY,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1005957.0,New York,102.0,Call 3,Backside complete,2.00313782691956,John Kerry,Male,White,No,65-74,Independent,Moderate,Postgraduate study,"$50,000-$74,999",About the same,No one does,Jewish,No,Today,Omit,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Omit,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,College degree,No,"$50,000 or more",65 or over,Independent,Moderate,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Rural upstate,Rural,Small cities and Rural,22.0,13760.0
1005958.0,New York,10.0,Call 3,Backside complete,1.23590910434723,John Kerry,Female,Hispanic/Latino,Yes,50-59,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Other Christian,No,Before that,Economy/Jobs,He can defeat George W. Bush,Very important,Angry,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Neither candidate,Yes,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,No college degree,Yes,"Under $50,000",18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Black,New York City,"City over 500,000","City over 50,000",7.0,10473.0
1005959.0,New York,35.0,Call 3,Backside complete,0.706212282180786,John Kerry,Female,White,No,45-49,Democrat,Moderate,Postgraduate study,"$100,000 or more",Better today,No one does,Jewish,No,In the last three days,Economy/Jobs,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Moderate,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,New York City,"City over 500,000","City over 50,000",10.0,11201.0
1005960.0,New York,35.0,Call 3,Backside complete,0.898552656173706,John Kerry,Male,Black,No,40-44,Democrat,Moderate,High school graduate,"$30,000-$49,999",Better today,"Yes, someone else does",Other Christian,No,Today,Economy/Jobs,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,No college degree,Yes,"Under $50,000",18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,Black,New York City,"City over 500,000","City over 50,000",10.0,11201.0
1005961.0,New York,27.0,Call 3,Backside not complete,0.65142697095871,Dennis Kucinich,Male,White,No,50-59,,,,,,,,,In the last month,Economy/Jobs,He stands up for what he believes,,"Satisfied, but not enthusiastic",,,Dissatisfied if either one is the nominee,Neither candidate,,,Neither candidate,45-64,45-59,50-64,,,,,18-64,,,,,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,,,White,Upstate urban,Suburbs,Suburbs,26.0,14085.0
1005962.0,New York,27.0,Call 3,Backside complete,0.509882152080536,John Edwards,Male,White,No,50-59,Independent,Moderate,College graduate,"$50,000-$74,999",Worse today,"Yes, I do and someone else does",Protestant,No,In the last week,Economy/Jobs,He cares about people like me,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Upstate urban,Suburbs,Suburbs,26.0,14085.0
1005966.0,New York,65.0,Call 3,Backside complete,0.982095658779144,Dennis Kucinich,Female,White,No,75 or over,Independent,,Postgraduate study,"$50,000-$74,999",Worse today,No one does,None,No,Today,Omit,He stands up for what he believes,Not at all important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Omit,Yes,Omit,Both candidates,65 or over,60 or over,65 or over,Not too/not at all important,College degree,Yes,"$50,000 or more",65 or over,Independent,,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Omit,Omit,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,New York City,"City over 500,000","City over 50,000",8.0,10024.0
1005967.0,New York,102.0,Call 3,Backside complete,2.00290703773499,John Kerry,Female,White,No,45-49,Democrat,Somewhat conservative,Postgraduate study,"$100,000 or more",Better today,No one does,Other Christian,No,Omit,Economy/Jobs,He stands up for what he believes,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Neither candidate,45-64,45-59,40-49,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Omit,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Rural upstate,Rural,Small cities and Rural,22.0,13760.0
1005968.0,New York,102.0,Call 3,Backside complete,2.00313782691956,Dennis Kucinich,Female,White,No,50-59,Independent,Somewhat liberal,High school graduate,,About the same,"Yes, I do",Catholic,No,Before that,The war in Iraq,He stands up for what he believes,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Omit,Both candidates,45-64,45-59,50-64,Very/somewhat important,No college degree,No,,18-64,Independent,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Rural upstate,Rural,Small cities and Rural,22.0,13760.0
1005969.0,New York,112.0,Call 3,Backside complete,0.537392556667328,Howard Dean,Female,White,No,65-74,Democrat,,Some college or associate degree,"$75,000-$99,999",About the same,No one does,Catholic,No,Today,Taxes,He cares about people like me,Somewhat important,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Neither candidate,No,Creates more jobs in your state,Neither candidate,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,Omit,"$50,000 or more",65 or over,Democrat,,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Lower Hudson Valley,"City: 50,000 to 500,000","City over 50,000",19.0,10560.0
1005970.0,New York,35.0,Call 3,Backside complete,0.766677558422089,John Kerry,Female,White,No,65-74,Democrat,Very liberal,Postgraduate study,,About the same,No one does,Jewish,No,In the last three days,Omit,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Omit,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,College degree,Yes,,65 or over,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,New York City,"City over 500,000","City over 50,000",10.0,11201.0
1005972.0,New York,27.0,Call 3,Backside complete,0.509882152080536,John Edwards,Male,White,No,45-49,Democrat,Moderate,High school graduate,"$75,000-$99,999",Better today,No one does,Catholic,No,In the last month,Economy/Jobs,He is honest and trustworthy,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Only John Edwards,No,Takes more jobs from your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Upstate urban,Suburbs,Suburbs,26.0,14085.0
1005975.0,New York,52.0,Call 3,Backside complete,0.501538217067719,John Kerry,Female,White,No,,Democrat,Somewhat liberal,College graduate,"$75,000-$99,999",About the same,No one does,Jewish,No,Before that,Taxes,He stands up for what he believes,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,,,,Very/somewhat important,College degree,No,"$50,000 or more",,Democrat,Liberal,Jewish,White Jewish,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Long Island,Suburbs,Suburbs,4.0,11510.0
1005979.0,New York,65.0,Call 3,Backside complete,0.779455542564392,John Kerry,Female,White,No,60-64,Democrat,Somewhat liberal,Postgraduate study,"$75,000-$99,999",About the same,"Yes, I do",None,No,Before that,National security/Terrorism,He has the right experience,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Has no effect on jobs in your state,Both candidates,45-64,60 or over,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,New York City,"City over 500,000","City over 50,000",8.0,10024.0
1005980.0,New York,112.0,Call 3,Backside complete,0.537392556667328,Howard Dean,Female,White,No,65-74,Democrat,Somewhat conservative,Some college or associate degree,"$50,000-$74,999",About the same,No one does,Catholic,No,Today,Taxes,He cares about people like me,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Neither candidate,No,Has no effect on jobs in your state,Neither candidate,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,Omit,"$50,000 or more",65 or over,Democrat,Conservative,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Lower Hudson Valley,"City: 50,000 to 500,000","City over 50,000",19.0,10560.0
1005981.0,New York,112.0,Call 3,Backside complete,0.679918587207794,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,No one does,Jewish,No,In the last month,Taxes,He has the right experience,Not at all important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Neither candidate,No,Creates more jobs in your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Lower Hudson Valley,"City: 50,000 to 500,000","City over 50,000",19.0,10560.0
1005982.0,New York,102.0,Call 3,Backside complete,1.73125946521759,John Edwards,Male,White,No,75 or over,Democrat,Moderate,High school graduate,"$30,000-$49,999",Worse today,No one does,Protestant,No,In the last month,Economy/Jobs,He can defeat George W. Bush,Not too important,Angry,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Only John Kerry,No,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Not too/not at all important,No college degree,No,"Under $50,000",65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Rural upstate,Rural,Small cities and Rural,22.0,13760.0
1005983.0,New York,102.0,Call 3,Backside complete,1.73125946521759,John Edwards,Male,White,No,60-64,Independent,Somewhat liberal,Some college or associate degree,,Worse today,No one does,Catholic,No,In the last month,The war in Iraq,He cares about people like me,Very important,Angry,He can defeat George W. Bush in November,Omit,Satisfied if either one is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Both candidates,45-64,60 or over,50-64,Very/somewhat important,No college degree,Yes,,18-64,Independent,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Rural upstate,Rural,Small cities and Rural,22.0,13760.0
