ID,GENDER,AGE10,QRACEAI,GOV,VOTE2024,LTGOV,ATGEN,CALL,TELEPOLL,EDUC25,PARTYID,PARTYIDLEAN,PHIL5,INCOME25,GOVTHH,BRNAGAIN,STECVA,GETAHEAD25,TRACKANGR,FORTRUMPG25,TRUMP4,FAVDEM4,FAVREP4,ISSUE25VA,QLT25VA,FORCANDVA25,TIME25G,SIZEPLAC,VOTEMETHOD,GEOCODE,EARLYVELECTION,WEIGHT,ZIPCODE,PRECINCT,VERSION,RACE,AGE,AGE45,AGE65,RACE2B,EDUCCOLL,GENDERBYRACE,EDUCWHITE,EDUCWHITEBYSEX25,PARTY,PARTYLEAN,PHIL3,INC50K,INC100K,INCOME3,WHTEVANG,STECVA2,TRACKANGR2,TRUMP2,FAVDEM2,FAVREP2,TIME25GWEEK,TIME25GMONTH,SIZEPLC3
2886.0,Female,75 or over,Hispanic/Latino,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,,Non Exit Poll,"An advaned degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Democrat,,Very liberal,,,No,,,,,,,,,,For your candidate,,"50,000-500,000",Early in-person,1.0,Absentee or early in-person,1.0,10000.0,,3.0,Hispanic/Latino,65 or over,45 or over,65 or over,Non-white,College graduate,Latino women,Non-white college graduates,Non-whites,Democrat,Democrat/Lean Democrat,Liberal,,,,No,,,,,,,,"City over 50,000"
2892.0,Male,30-34,Asian,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,,Non Exit Poll,Attended college but received no degree,Democrat,,Moderate,"$200,000-$299,999",No,No,,Falling behind,,Donald Trump was not a facctor,Strongly disapprove,,,4.0,,,,Suburbs,Early in-person,5.0,Absentee or early in-person,1.0,10000.0,,1.0,Asian,30-44,18-44,30-39,Non-white,No college degree,All other,Non-white non-college graduates,Non-whites,Democrat,Democrat/Lean Democrat,Moderate,"$50,000 or more","$100,000 or more","$100,000 or more",No,,,Disapprove,,,,,Suburbs
2897.0,Male,40-44,Black,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,,Non Exit Poll,"An advaned degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Republican,,Moderate,,,No,,,Angry,,,,,,,For your candidate,,Suburbs,Early in-person,2.0,Absentee or early in-person,1.0,10000.0,,3.0,Black,30-44,18-44,40-49,Non-white,College graduate,Black men,Non-white college graduates,Non-whites,Republican,Republican/Lean Republican,Moderate,,,,No,,,,,,,,Suburbs
2901.0,Male, 65-74,Asian,Winsome Earle-Sears,Donald Trump,John Reid,Jay Jones,,Non Exit Poll,High school graduate,Something else,Lean Democrat,Somewhat conservative,,,No,Not so good,,,,,Strongly unfavorable,Somewhat favorable,,1.0,,In the last week,"50,000-500,000",Early in-person,5.0,Absentee or early in-person,1.0,10000.0,,2.0,Asian,65 or over,45 or over,65 or over,Non-white,No college degree,All other,Non-white non-college graduates,Non-whites,Independent/Something else,Democrat/Lean Democrat,Conservative,,,,No,Not so good or poor,,,Unfavorable,Favorable,In the last week,In the last month,"City over 50,000"
2903.0,Male, 65-74,Black,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,,Non Exit Poll,Attended college but received no degree,Democrat,,Very liberal,,,No,,,Angry,,,,,,,For your candidate,,"50,000-500,000",Early in-person,1.0,Absentee or early in-person,1.0,10000.0,,3.0,Black,65 or over,45 or over,65 or over,Non-white,No college degree,Black men,Non-white non-college graduates,Non-whites,Democrat,Democrat/Lean Democrat,Liberal,,,,No,,,,,,,,"City over 50,000"
2904.0,Female,60-64,White,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,,Non Exit Poll,Not a high school graduate,Democrat,,Somewhat liberal,"$100,000-$199,999",No,No,,Falling behind,,Donald Trump was not a facctor,Somewhat disapprove,,,3.0,,,,"50,000-500,000",Early in-person,1.0,Absentee or early in-person,1.0,10000.0,,1.0,White,45-64,45 or over,50-64,White,No college degree,White women,White non-college graduates,White women non-college graduates,Democrat,Democrat/Lean Democrat,Liberal,"$50,000 or more","$100,000 or more","$100,000 or more",No,,,Disapprove,,,,,"City over 50,000"
2905.0,Female,40-44,Black,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,,Non Exit Poll,"An advaned degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Democrat,,Moderate,,,No,,,,,,,,,,For your candidate,,Suburbs,Early in-person,1.0,Absentee or early in-person,1.0,10000.0,,3.0,Black,30-44,18-44,40-49,Non-white,College graduate,Black women,Non-white college graduates,Non-whites,Democrat,Democrat/Lean Democrat,Moderate,,,,No,,,,,,,,Suburbs
2906.0,Female,75 or over,White,Winsome Earle-Sears,Donald Trump,John Reid,Jason Miyares,,Non Exit Poll,Associate's degree (AA or AS),Republican,,Very liberal,"$50,000-$99,999",No,No,,Holding steady,,To support Donald Trump,Strongly approve,,,1.0,,,,Rural,Early in-person,2.0,Absentee or early in-person,1.0,10000.0,,1.0,White,65 or over,45 or over,65 or over,White,No college degree,White women,White non-college graduates,White women non-college graduates,Republican,Republican/Lean Republican,Liberal,"$50,000 or more","Less tjhan $100,000","$50,000-$99,999",No,,,Approve,,,,,Small city and Rural
2913.0,Male, 65-74,Black,Abigail Spanberger,Kamala Harris,John Reid,Jay Jones,,Non Exit Poll,Not a high school graduate,Independent,Lean Democrat,Very conservative,"$100,000-$199,999",Yes,Yes,,Holding steady,,Donald Trump was not a facctor,Strongly disapprove,,,1.0,,,,Suburbs,Early in-person,2.0,Absentee or early in-person,1.0,10000.0,,1.0,Black,65 or over,45 or over,65 or over,Non-white,No college degree,Black men,Non-white non-college graduates,Non-whites,Independent/Something else,Democrat/Lean Democrat,Conservative,"$50,000 or more","$100,000 or more","$100,000 or more",No,,,Disapprove,,,,,Suburbs
2917.0,Female,60-64,Black,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,,Non Exit Poll,"An advaned degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Democrat,,Moderate,,,No,,,,,,,,,,For your candidate,,"50,000-500,000",Early in-person,1.0,Absentee or early in-person,1.0,10000.0,,3.0,Black,45-64,45 or over,50-64,Non-white,College graduate,Black women,Non-white college graduates,Non-whites,Democrat,Democrat/Lean Democrat,Moderate,,,,No,,,,,,,,"City over 50,000"
2918.0,Female, 65-74,Black,Abigail Spanberger,Kamala Harris,Did not vote,Jay Jones,,Non Exit Poll,Not a high school graduate,Independent,Lean Democrat,Moderate,"$200,000-$299,999",No,No,,Getting ahead,,Donald Trump was not a facctor,Strongly disapprove,,,1.0,,,,Suburbs,Early in-person,4.0,Absentee or early in-person,1.0,10000.0,,1.0,Black,65 or over,45 or over,65 or over,Non-white,No college degree,Black women,Non-white non-college graduates,Non-whites,Independent/Something else,Democrat/Lean Democrat,Moderate,"$50,000 or more","$100,000 or more","$100,000 or more",No,,,Disapprove,,,,,Suburbs
2923.0,Female,30-34,Black,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,,Non Exit Poll,"An advaned degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Democrat,,Somewhat liberal,"$100,000-$199,999",No,No,,Holding steady,,Donald Trump was not a facctor,Strongly disapprove,,,3.0,,,,Suburbs,Early in-person,1.0,Absentee or early in-person,1.0,10000.0,,1.0,Black,30-44,18-44,30-39,Non-white,College graduate,Black women,Non-white college graduates,Non-whites,Democrat,Democrat/Lean Democrat,Liberal,"$50,000 or more","$100,000 or more","$100,000 or more",No,,,Disapprove,,,,,Suburbs
2928.0,Male, 65-74,Hispanic/Latino,Winsome Earle-Sears,Donald Trump,John Reid,Jason Miyares,,Non Exit Poll,Attended college but received no degree,Something else,Not lean either way,Moderate,,,Yes,Poor,,,,,Strongly unfavorable,Somewhat favorable,,5.0,,In the last week,Rural,Early in-person,2.0,Absentee or early in-person,1.0,10000.0,,2.0,Hispanic/Latino,65 or over,45 or over,65 or over,Non-white,No college degree,Latino men,Non-white non-college graduates,Non-whites,Independent/Something else,Independent,Moderate,,,,No,Not so good or poor,,,Unfavorable,Favorable,In the last week,In the last month,Small city and Rural
2932.0,Female, 65-74,White,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,,Non Exit Poll,Bachelor's degree (BA or BS),Something else,Lean Democrat,Very liberal,,,No,,,,,,,,,,Against her opponents,,"50,000-500,000",Early in-person,3.0,Absentee or early in-person,1.0,10000.0,,3.0,White,65 or over,45 or over,65 or over,White,College graduate,White women,White college graduates,White women college graduates,Independent/Something else,Democrat/Lean Democrat,Liberal,,,,No,,,,,,,,"City over 50,000"
2933.0,Male,60-64,White,Winsome Earle-Sears,Donald Trump,John Reid,Jason Miyares,,Non Exit Poll,Bachelor's degree (BA or BS),Republican,,Moderate,,,No,,,,,,,,,,Against her opponents,,Suburbs,Early in-person,1.0,Absentee or early in-person,1.0,10000.0,,3.0,White,45-64,45 or over,50-64,White,College graduate,White men,White college graduates,White men college graduates,Republican,Republican/Lean Republican,Moderate,,,,No,,,,,,,,Suburbs
2935.0,Female,60-64,Black,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jason Miyares,,Non Exit Poll,Associate's degree (AA or AS),Something else,Not lean either way,Very liberal,,,No,,,Angry,,,,,,,For your candidate,,"50,000-500,000",Early in-person,1.0,Absentee or early in-person,1.0,10000.0,,3.0,Black,45-64,45 or over,50-64,Non-white,No college degree,Black women,Non-white non-college graduates,Non-whites,Independent/Something else,Independent,Liberal,,,,No,,,,,,,,"City over 50,000"
2937.0,Female,50-59,White,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,,Non Exit Poll,Attended college but received no degree,Democrat,,Very liberal,"$50,000-$99,999",No,No,,Holding steady,,To oppose Donald Trump,Strongly disapprove,,,2.0,,,,Suburbs,Early in-person,4.0,Absentee or early in-person,1.0,10000.0,,1.0,White,45-64,45 or over,50-64,White,No college degree,White women,White non-college graduates,White women non-college graduates,Democrat,Democrat/Lean Democrat,Liberal,"$50,000 or more","Less tjhan $100,000","$50,000-$99,999",No,,,Disapprove,,,,,Suburbs
2958.0,Female, 65-74,Black,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,,Non Exit Poll,"An advaned degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Democrat,,Moderate,,,No,,,Angry,,,,,,,For your candidate,,Suburbs,Early in-person,2.0,Absentee or early in-person,1.0,10000.0,,3.0,Black,65 or over,45 or over,65 or over,Non-white,College graduate,Black women,Non-white college graduates,Non-whites,Democrat,Democrat/Lean Democrat,Moderate,,,,No,,,,,,,,Suburbs
2960.0,Female, 65-74,White,Winsome Earle-Sears,Donald Trump,John Reid,Jason Miyares,,Non Exit Poll,Attended college but received no degree,Republican,,Somewhat conservative,"$50,000-$99,999",No,No,,Holding steady,,To oppose Donald Trump,Somewhat approve,,,2.0,,,,"50,000-500,000",Early in-person,4.0,Absentee or early in-person,1.0,10000.0,,1.0,White,65 or over,45 or over,65 or over,White,No college degree,White women,White non-college graduates,White women non-college graduates,Republican,Republican/Lean Republican,Conservative,"$50,000 or more","Less tjhan $100,000","$50,000-$99,999",No,,,Approve,,,,,"City over 50,000"
2962.0,Female,35-39,White,Winsome Earle-Sears,Donald Trump,John Reid,Jason Miyares,,Non Exit Poll,Bachelor's degree (BA or BS),Independent,Lean Republican,Somewhat conservative,,,No,Good,,,,,Strongly unfavorable,Somewhat favorable,,5.0,,Before October,Suburbs,Early in-person,5.0,Absentee or early in-person,1.0,10000.0,,2.0,White,30-44,18-44,30-39,White,College graduate,White women,White college graduates,White women college graduates,Independent/Something else,Republican/Lean Republican,Conservative,,,,No,Excellent or good,,,Unfavorable,Favorable,Before that,Before that,Suburbs
2966.0,Female,60-64,White,Winsome Earle-Sears,Donald Trump,John Reid,Jason Miyares,,Non Exit Poll,High school graduate,Republican,,Moderate,"$30,000-$49,999",No,No,,Getting ahead,,To support Donald Trump,Somewhat approve,,,5.0,,,,"50,000-500,000",Early in-person,5.0,Absentee or early in-person,1.0,10000.0,,1.0,White,45-64,45 or over,50-64,White,No college degree,White women,White non-college graduates,White women non-college graduates,Republican,Republican/Lean Republican,Moderate,"Less tjhan $50,000","Less tjhan $100,000","Less tjhan $50,000",No,,,Approve,,,,,"City over 50,000"
2967.0,Female,50-59,Hispanic/Latino,Winsome Earle-Sears,Donald Trump,John Reid,Jason Miyares,,Non Exit Poll,Attended college but received no degree,Independent,Lean Republican,Somewhat conservative,"$50,000-$99,999",No,No,,Falling behind,,To support Donald Trump,Somewhat approve,,,5.0,,,,Suburbs,Early in-person,3.0,Absentee or early in-person,1.0,10000.0,,1.0,Hispanic/Latino,45-64,45 or over,50-64,Non-white,No college degree,Latino women,Non-white non-college graduates,Non-whites,Independent/Something else,Republican/Lean Republican,Conservative,"$50,000 or more","Less tjhan $100,000","$50,000-$99,999",No,,,Approve,,,,,Suburbs
2970.0,Female,50-59,White,Winsome Earle-Sears,Donald Trump,John Reid,Jason Miyares,,Non Exit Poll,High school graduate,Something else,Lean Republican,Moderate,,,No,,,Enthusiastic,,,,,,,For your candidate,,Suburbs,Early in-person,3.0,Absentee or early in-person,1.0,10000.0,,3.0,White,45-64,45 or over,50-64,White,No college degree,White women,White non-college graduates,White women non-college graduates,Independent/Something else,Republican/Lean Republican,Moderate,,,,No,,"Enthusiastic or satisfied, but not enthusiastic, 2 Dissatisfied, but not angry or angry",,,,,,Suburbs
2974.0,Male,50-59,White,Winsome Earle-Sears,Donald Trump,Ghazala Hashmi,Jason Miyares,,Non Exit Poll,"An advaned degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Republican,,Somewhat conservative,,,No,,,"Satisfied, but not enthusiastic, 3 Dissatisfied, but not angry",,,,,,,For your candidate,,Suburbs,Early in-person,1.0,Absentee or early in-person,1.0,10000.0,,3.0,White,45-64,45 or over,50-64,White,College graduate,White men,White college graduates,White men college graduates,Republican,Republican/Lean Republican,Conservative,,,,No,,"Enthusiastic or satisfied, but not enthusiastic, 2 Dissatisfied, but not angry or angry",,,,,,Suburbs
2975.0,Female,50-59,White,Winsome Earle-Sears,Donald Trump,John Reid,Jason Miyares,,Non Exit Poll,Attended college but received no degree,Republican,,Somewhat liberal,,,No,,,"Satisfied, but not enthusiastic, 3 Dissatisfied, but not angry",,,,,,,Against her opponents,,"50,000-500,000",Early in-person,2.0,Absentee or early in-person,1.0,10000.0,,3.0,White,45-64,45 or over,50-64,White,No college degree,White women,White non-college graduates,White women non-college graduates,Republican,Republican/Lean Republican,Liberal,,,,No,,"Enthusiastic or satisfied, but not enthusiastic, 2 Dissatisfied, but not angry or angry",,,,,,"City over 50,000"
2979.0,Female,18-24,Black,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,,Non Exit Poll,High school graduate,Independent,Lean Republican,Moderate,"$50,000-$99,999",No,No,,Getting ahead,,To oppose Donald Trump,Somewhat disapprove,,,4.0,,,,Suburbs,Early in-person,1.0,Absentee or early in-person,1.0,10000.0,,1.0,Black,18-29,18-44,18-24,Non-white,No college degree,Black women,Non-white non-college graduates,Non-whites,Independent/Something else,Republican/Lean Republican,Moderate,"$50,000 or more","Less tjhan $100,000","$50,000-$99,999",No,,,Disapprove,,,,,Suburbs
2981.0,Female,75 or over,Black,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jason Miyares,,Non Exit Poll,Associate's degree (AA or AS),Independent,Lean Democrat,Somewhat liberal,,,No,,,,,,,,,,For your candidate,,Suburbs,Early in-person,2.0,Absentee or early in-person,1.0,10000.0,,3.0,Black,65 or over,45 or over,65 or over,Non-white,No college degree,Black women,Non-white non-college graduates,Non-whites,Independent/Something else,Democrat/Lean Democrat,Liberal,,,,No,,,,,,,,Suburbs
2982.0,Female,35-39,White,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,,Non Exit Poll,"An advaned degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Independent,Lean Republican,Somewhat liberal,,,No,Not so good,,,,,Strongly favorable,Strongly unfavorable,,1.0,,You have known all along,Suburbs,Early in-person,1.0,Absentee or early in-person,1.0,10000.0,,2.0,White,30-44,18-44,30-39,White,College graduate,White women,White college graduates,White women college graduates,Independent/Something else,Republican/Lean Republican,Liberal,,,,No,Not so good or poor,,,Favorable,Unfavorable,Before that,Before that,Suburbs
2987.0,Female,45-49,Other,Winsome Earle-Sears,Donald Trump,Ghazala Hashmi,Jason Miyares,,Non Exit Poll,"An advaned degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Republican,,Very conservative,,,No,Not so good,,,,,Strongly unfavorable,Somewhat favorable,,4.0,,You have known all along,"50,000-500,000",Early in-person,4.0,Absentee or early in-person,1.0,10000.0,,2.0,Other,45-64,45 or over,40-49,Non-white,College graduate,All other,Non-white college graduates,Non-whites,Republican,Republican/Lean Republican,Conservative,,,,No,Not so good or poor,,,Unfavorable,Favorable,Before that,Before that,"City over 50,000"
2994.0,Female, 65-74,White,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,,Non Exit Poll,"An advaned degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Independent,Lean Republican,Moderate,,,No,,,Angry,,,,,,,For your candidate,,Suburbs,Early in-person,3.0,Absentee or early in-person,1.0,10000.0,,3.0,White,65 or over,45 or over,65 or over,White,College graduate,White women,White college graduates,White women college graduates,Independent/Something else,Republican/Lean Republican,Moderate,,,,No,,,,,,,,Suburbs
3001.0,Female,18-24,White,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,,Non Exit Poll,"An advaned degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Democrat,,Moderate,,,No,,,Angry,,,,,,,Against her opponents,,Suburbs,Early in-person,2.0,Absentee or early in-person,1.0,10000.0,,3.0,White,18-29,18-44,18-24,White,College graduate,White women,White college graduates,White women college graduates,Democrat,Democrat/Lean Democrat,Moderate,,,,No,,,,,,,,Suburbs
3003.0,Male,30-34,White,Winsome Earle-Sears,Donald Trump,John Reid,Jason Miyares,,Non Exit Poll,"An advaned degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Republican,,Very conservative,,,No,Excellent,,,,,Strongly unfavorable,Strongly favorable,,3.0,,Before October,Suburbs,Early in-person,3.0,Absentee or early in-person,1.0,10000.0,,2.0,White,30-44,18-44,30-39,White,College graduate,White men,White college graduates,White men college graduates,Republican,Republican/Lean Republican,Conservative,,,,No,Excellent or good,,,Unfavorable,Favorable,Before that,Before that,Suburbs
