ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,NHRPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,BEATOBAMA,BREAK12PRI,BRNAGAIN,ISSREP12,MARRIED,QLTREP12,RELIGN10,SATGING,SATPAUL,SATROMN,SATSANT,TEAPARTY,TIMENH12,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BREAKFACT,BREAKIMP,REL5,TEAPARTY3,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,XQLTREP12,CANDSOK,CONTACT12R,DEBATE12R,DEFICIT12R,ECONWORR,FAVMCCA,GETAHEAD,ISSVQUAL,OBAMANG,PHILFIS5,PHILSOC5,PREVPRI,PRINCIPLES,REGNHREP,UNFAIRREP12,CONTACT12R2,DEBATE12R2,ECOWORR2,PHILFIS2,PHILFIS3,PHILSOC2,PHILSOC3,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
53469.0,New Hampshire,14.0,Call 1,Complete,Election day exit poll,1.24879562854767,Mitt Romney,Male,White,65 or over,65 or over,Moderate,Republican,"Under $30,000",Some college/assoc. degree,,The most important factor,Yes,Omit,,Can defeat Barack Obama,,,,,,Strongly support,In the last few days,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Important,,Support,Last few days,Since December 1st,This month,Yes,White Born-again/Evangelical Christians,,,Can defeat Barack Obama,,,,,,,,My candidate's leadership/personal qualities,Angry,,,Yes,,Registered as Republican,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale
53450.0,New Hampshire,101.0,Call 1,Not complete,Election day exit poll,1.53427982330322,Mitt Romney,Female,White,65 or over,65 or over,,,,College graduate,,Not a factor at all,,,,,,,,,,,Before that,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,College graduate,More than High school graduate,Not a factor,Not important,,,Earlier than that,Earlier than that,Earlier than that,,,,,,,,,,,,,,,,,,,Registered as Republican,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,5.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
53445.0,New Hampshire,101.0,Call 1,Complete,Election day exit poll,1.55372858047485,Mitt Romney,Female,White,45-49,45-49,,Republican,"$50,000-$99,999",College graduate,,,No,,,Has the right experience,Protestant,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Strongly oppose,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,,,,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,Protestant/Other Non-Catholic Christian,Oppose,,,,No,All others,No,White Protestant non-evangelical,Has the right experience,,,Somewhat important,,,,Holding steady financially,,,Very conservative,,,Stick to their principles no matter what,,,,Important,,Conservative,Very conservative,,,State questionnaire,Rural,Small Cities/Rural,5.0,East,Version 3,Extremely Low Density Rural,Rural,Rural,Upscale
53433.0,New Hampshire,46.0,Call 1,Complete,Election day exit poll,1.27230477333069,Mitt Romney,Male,White,60-64,60-64,,Republican,,High school or less,,,,,,Can defeat Barack Obama,Other christian,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,,,,,,,No college degree,High school graduate or less,,,Protestant/Other Non-Catholic Christian,Neutral,,,,,,,,Can defeat Barack Obama,,,Very important,,,,Getting ahead financially,,,Somewhat liberal,Somewhat liberal,,Stick to their principles no matter what,,,,Important,,Moderate/Liberal,Moderate/Liberal,Moderate/Liberal,Moderate/Liberal,State questionnaire,Suburbs,Suburbs,4.0,East,Version 3,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
53428.0,New Hampshire,47.0,Call 1,Complete,Election day exit poll,1.48955965042114,Mitt Romney,Male,White,45-49,45-49,,Republican,"$100,000-$199,999",College graduate,,,Yes,,,Has the right experience,Protestant,Satisfied,Dissatisfied,Satisfied,Dissatisfied,Strongly support,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,,,,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,Protestant/Other Non-Catholic Christian,Support,,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Has the right experience,,,Very important,,,,Holding steady financially,,,Very conservative,Somewhat conservative,,Make compromises to get things done,,,,Important,,Conservative,Very conservative,Conservative,Somewhat conservative,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,East,Version 3,Suburb,Rural,Rural,Downscale
53426.0,New Hampshire,89.0,Call 1,Complete,Election day exit poll,1.4709141254425,Mitt Romney,Male,White,60-64,60-64,Very conservative,Independent,,College graduate,,Not a factor at all,No,The economy,,Has the right experience,,,,,,Omit,Before that,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Very conservative,Very conservative,,,,College graduate,More than High school graduate,Not a factor,Not important,,Omit,Earlier than that,Earlier than that,Earlier than that,No,All others,,,Has the right experience,,,,,,,,My candidate's positions on the issues,"Dissatisfied, but not angry",,,Yes,,Registered as Undeclared/Independent,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Very upscale
53421.0,New Hampshire,47.0,Call 1,Complete,Election day exit poll,1.48955965042114,Mitt Romney,Male,White,50-59,50-59,Moderate,Republican,"$100,000-$199,999",Postgraduate study,,One of several important factors,No,The economy,,Has strong moral character,,,,,,Neutral,Earlier this month,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Important,,Neutral,Earlier than that,Since December 1st,This month,No,All others,,,Has strong moral character,,,,,,,,My candidate's leadership/personal qualities,"Satisfied, but not enthusiastic",,,Yes,,Registered as Republican,,,,,,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,East,Version 1,Suburb,Rural,Rural,Downscale
53415.0,New Hampshire,106.0,Call 1,Not complete,Election day exit poll,1.33144497871399,Mitt Romney,Male,White,65 or over,65 or over,,,,College graduate,Romney,,,,Yes,,,,,,,,,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,College graduate,More than High school graduate,,,,,,,,,,,,,,Omit,,,,Favorable,,,,,,,,,,Omit,,,,,,,State questionnaire,Rural,Small Cities/Rural,5.0,East,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
53412.0,New Hampshire,22.0,Call 1,Not complete,Election day exit poll,1.51516425609589,Mitt Romney,Male,White,65 or over,65 or over,,,,College graduate,,,,,,,None,,,,,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,College graduate,More than High school graduate,,,None,,,,,,,,,,,,Not too important,,,,Holding steady financially,,,,,,Make compromises to get things done,,,,Not important,,,,,,State questionnaire,Suburbs,Suburbs,4.0,East,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
53411.0,New Hampshire,22.0,Call 1,Not complete,Election day exit poll,1.51516425609589,Mitt Romney,Male,White,65 or over,65 or over,,,,College graduate,,,,,,,None,,,,,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,College graduate,More than High school graduate,,,None,,,,,,,,,,,,Not too important,,,,Holding steady financially,,,,,,Make compromises to get things done,,,,Not important,,,,,,State questionnaire,Suburbs,Suburbs,4.0,East,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
53410.0,New Hampshire,47.0,Call 1,Complete,Election day exit poll,1.4709141254425,Mitt Romney,Male,White,65 or over,65 or over,,Republican,"$200,000 or more",College graduate,,,No,,,Can defeat Barack Obama,Protestant,Satisfied,Dissatisfied,Satisfied,Satisfied,Strongly oppose,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,,,,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,Protestant/Other Non-Catholic Christian,Oppose,,,,No,All others,No,White Protestant non-evangelical,Can defeat Barack Obama,,,Very important,,,,Holding steady financially,,,Very conservative,Moderate,,Make compromises to get things done,,,,Important,,Conservative,Very conservative,Moderate/Liberal,Moderate/Liberal,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,East,Version 3,Suburb,Rural,Rural,Downscale
53407.0,New Hampshire,106.0,Call 1,Complete,Election day exit poll,1.39545381069183,Mitt Romney,Female,White,65 or over,65 or over,,Republican,"Under $30,000",High school or less,,,Yes,,,Can defeat Barack Obama,Protestant,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Neutral,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,,,,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,Protestant/Other Non-Catholic Christian,Neutral,,,,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Can defeat Barack Obama,,,Very important,,,,Holding steady financially,,,Somewhat conservative,Very liberal,,Make compromises to get things done,,,,Important,,Conservative,Somewhat conservative,Moderate/Liberal,Moderate/Liberal,State questionnaire,Rural,Small Cities/Rural,5.0,East,Version 3,Extremely Low Density Rural,Rural,Rural,Very downscale
53404.0,New Hampshire,30.0,Call 1,Complete,Election day exit poll,1.15542697906494,Mitt Romney,Female,White,60-64,60-64,Moderate,Independent,"$30,000-$49,999",Some college/assoc. degree,,One of several important factors,No,The economy,,Has strong moral character,,,,,,Strongly support,Earlier this month,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Important,,Support,Earlier than that,Since December 1st,This month,Yes,All others,,,Has strong moral character,,,,,,,,My candidate's positions on the issues,"Dissatisfied, but not angry",,,Yes,,Registered as Undeclared/Independent,,,,,,,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
53401.0,New Hampshire,47.0,Call 1,Complete,Election day exit poll,1.4709141254425,Mitt Romney,Male,White,65 or over,65 or over,Moderate,Republican,"$50,000-$99,999",Postgraduate study,,The most important factor,No,Federal budget deficit,,Has strong moral character,,,,,,Strongly oppose,Before that,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,,Oppose,Earlier than that,Earlier than that,Earlier than that,No,All others,,,Has strong moral character,,,,,,,,My candidate's positions on the issues,"Dissatisfied, but not angry",,,Yes,,Registered as Republican,,,,,,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,East,Version 1,Suburb,Rural,Rural,Downscale
53396.0,New Hampshire,97.0,Call 1,Complete,Election day exit poll,1.35879492759705,Mitt Romney,Female,White,45-49,45-49,,Independent,"$50,000-$99,999",College graduate,,,Yes,,,Has the right experience,Protestant,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Neutral,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,,,,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,Protestant/Other Non-Catholic Christian,Neutral,,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Has the right experience,,,Very important,,,,Holding steady financially,,,Very conservative,Very liberal,,Stick to their principles no matter what,,,,Important,,Conservative,Very conservative,Moderate/Liberal,Moderate/Liberal,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
53393.0,New Hampshire,101.0,Call 1,Complete,Election day exit poll,1.53427982330322,Mitt Romney,Female,White,60-64,60-64,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,,A minor factor,No,The economy,,Can defeat Barack Obama,,,,,,Strongly support,In December,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,,Support,Earlier than that,Since December 1st,Earlier than that,No,All others,,,Can defeat Barack Obama,,,,,,,,My candidate's positions on the issues,Angry,,,Yes,,Registered as Republican,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,5.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
53381.0,New Hampshire,106.0,Call 1,Complete,Election day exit poll,1.39545381069183,Mitt Romney,Female,White,65 or over,65 or over,Moderate,Independent,"Under $30,000",Some college/assoc. degree,,One of several important factors,No,Federal budget deficit,,Can defeat Barack Obama,,,,,,Somewhat oppose,Just today,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Important,,Oppose,Last few days,Since December 1st,This month,Yes,All others,,,Can defeat Barack Obama,,,,,,,,My candidate's positions on the issues,"Dissatisfied, but not angry",,,Yes,,Registered as Undeclared/Independent,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,5.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
53379.0,New Hampshire,89.0,Call 1,Complete,Election day exit poll,0.75049901008606,Mitt Romney,Female,Other,18-24,17-24,Moderate,Republican,"Under $30,000",Some college/assoc. degree,,One of several important factors,No,The economy,,Has strong moral character,,,,,,Somewhat support,In the last few days,,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Important,,Support,Last few days,Since December 1st,This month,No,All others,,,Has strong moral character,,,,,,,,My candidate's positions on the issues,"Dissatisfied, but not angry",,,Yes,,Registered as Republican,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Very upscale
53375.0,New Hampshire,97.0,Call 1,Complete,Election day exit poll,1.27338302135468,Mitt Romney,Male,White,25-29,25-29,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,,Not a factor at all,No,The economy,,Can defeat Barack Obama,,,,,,Somewhat support,Before that,,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,,Support,Earlier than that,Earlier than that,Earlier than that,No,All others,,,Can defeat Barack Obama,,,,,,,,My candidate's positions on the issues,Angry,,,Yes,,Registered as Republican,,,,,,,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
53369.0,New Hampshire,30.0,Call 1,Complete,Election day exit poll,1.17007339000702,Mitt Romney,Female,White,50-59,50-59,Moderate,Independent,"Under $30,000",High school or less,,One of several important factors,No,The economy,,Can defeat Barack Obama,,,,,,Somewhat support,In the last few days,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,A factor,Important,,Support,Last few days,Since December 1st,This month,Yes,All others,,,Can defeat Barack Obama,,,,,,,,My candidate's positions on the issues,"Dissatisfied, but not angry",,,Yes,,Registered as Undeclared/Independent,,,,,,,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
53367.0,New Hampshire,101.0,Call 1,Complete,Election day exit poll,1.53427982330322,Mitt Romney,Female,White,65 or over,65 or over,Somewhat conservative,Republican,,Postgraduate study,,A minor factor,No,Federal budget deficit,,Has the right experience,,,,,,Neutral,Before that,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,,,,College graduate,More than High school graduate,A factor,Not important,,Neutral,Earlier than that,Earlier than that,Earlier than that,No,All others,,,Has the right experience,,,,,,,,My candidate's leadership/personal qualities,"Dissatisfied, but not angry",,,Yes,,Registered as Republican,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,5.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
53362.0,New Hampshire,46.0,Call 1,Complete,Election day exit poll,1.3503737449646,Mitt Romney,Female,White,50-59,50-59,,Independent,"Under $30,000",Some college/assoc. degree,,,,,,Can defeat Barack Obama,Catholic,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Strongly support,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,,,,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,Catholic,Support,,,,Yes,,No,,Can defeat Barack Obama,,,Very important,,,,Falling behind financially,,,Moderate,Moderate,,Stick to their principles no matter what,,,,Important,,Moderate/Liberal,Moderate/Liberal,Moderate/Liberal,Moderate/Liberal,State questionnaire,Suburbs,Suburbs,4.0,East,Version 3,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
