ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,ALRPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BEATOBAMAFL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,GINGCONSRV,PAULCONSRV,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,SHAREREL,TEAPARTY,TIMEST12,UNDERREP12,VOTENOV12,WORK,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WRKWOMEN,XQLTREP12,ECONWORR,INTERNATIONAL12R,ECOWORR2,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
268264.0,Alabama,46.0,Call 1,Complete,Election day exit poll,0.814104199409485,Rick Santorum,Female,White,25-29,25-29,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,,Romney,The most important factor,Yes,,,,,,The economy,Yes,Omit,,Somewhat support,Earlier this year,,,,Married women,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Omit,Very worried,Gingrich,Worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale
268257.0,Alabama,46.0,Call 1,Complete,Election day exit poll,0.614002466201782,Rick Santorum,Female,White,60-64,60-64,Moderate,Republican,"$50,000-$99,999",College graduate,,Santorum,One of several important factors,Yes,,,,,,Federal budget deficit,No,Can defeat Barack Obama,,Somewhat support,In the last few days,,,,Non married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Can defeat Barack Obama,Very worried,Santorum,Worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale
268254.0,Alabama,57.0,Call 1,Complete,Election day exit poll,0.703768610954285,Rick Santorum,Female,White,30-39,30-39,Moderate,Republican,"$50,000-$99,999",College graduate,Illegal in all cases,,,Yes,I like my candidate but with reservations,About right,Not conservative enough,Not conservative enough,About right,,,,A great deal,Neutral,,Santorum,Definitely vote for the Republican nominee,Yes,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,Working women,,,,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 2,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale
268250.0,Alabama,46.0,Call 1,Complete,Election day exit poll,0.624735891819,Rick Santorum,Male,White,45-49,45-49,Somewhat conservative,Republican,"$200,000 or more",Some college/assoc. degree,,Santorum,One of several important factors,No,,,,,,The economy,Yes,Is a true conservative,,Neutral,In the last few weeks,,,,Married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,,A factor,Important,,Neutral,Neither,Earlier than that,Since January 1st,No,All others,,Is a true conservative,Very worried,Santorum,Worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale
268248.0,Alabama,57.0,Call 1,Complete,Election day exit poll,0.703768610954285,Rick Santorum,Female,White,50-59,50-59,Somewhat conservative,Republican,"$30,000-$49,999",High school or less,,Santorum,One of several important factors,Yes,,,,,,The economy,Yes,Can defeat Barack Obama,,Strongly support,In the last few weeks,,,,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,,Can defeat Barack Obama,Very worried,Santorum,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale
268244.0,Alabama,57.0,Call 1,Complete,Election day exit poll,0.697734653949738,Rick Santorum,Male,White,50-59,50-59,Somewhat conservative,Independent,"$50,000-$99,999",College graduate,,Romney,The most important factor,Yes,,,,,,Federal budget deficit,Yes,Has strong moral character,,Neutral,Just today,,,,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,Very worried,Santorum,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale
268243.0,Alabama,11.0,Call 1,Complete,Election day exit poll,0.849111199378967,Rick Santorum,Male,White,65 or over,65 or over,Somewhat conservative,Democrat,"Under $30,000",High school or less,,Santorum,One of several important factors,Yes,,,,,,Abortion,No,Is a true conservative,,Somewhat support,In the last few weeks,,,,Non married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Democrat,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,,Is a true conservative,Somewhat worried,Santorum,Worried,State questionnaire,Rural,Small Cities/Rural,2.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale
268241.0,Alabama,46.0,Call 1,Not complete,Election day exit poll,0.807124197483063,Rick Santorum,Male,White,18-24,17-24,,,,High school or less,,Santorum,One of several important factors,,,,,,,,No,,,,In the last few weeks,,,,Non married men,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,,,,,,,,No college degree,High school graduate or less,,,A factor,Important,,,,Earlier than that,Since January 1st,,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale
268240.0,Alabama,5.0,Call 1,Complete,Election day exit poll,0.812087595462799,Rick Santorum,Male,,50-59,50-59,Very conservative,Republican,"Under $30,000",High school or less,,Santorum,Not a factor at all,Yes,,,,,,Federal budget deficit,No,Is a true conservative,,Strongly support,In the last few days,,,,Non married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,Not a factor,Not important,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,,,,Is a true conservative,Very worried,Santorum,Worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,South,Version 1,Suburb,Rural,Rural,Very upscale
268239.0,Alabama,84.0,Call 1,Complete,Election day exit poll,1.0616614818573,Rick Santorum,Male,White,18-24,17-24,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,,Santorum,One of several important factors,Yes,,,,,,Abortion,No,Is a true conservative,,Somewhat support,Before that,,,,Non married men,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,No,White Born-again/Evangelical Christians,,Is a true conservative,Very worried,Santorum,Worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 1,Suburb,Urban,Urban Core,Upscale
268237.0,Alabama,45.0,Call 1,Complete,Election day exit poll,0.738783180713654,Rick Santorum,Female,White,45-49,45-49,Very conservative,Republican,"$50,000-$99,999",College graduate,Illegal in all cases,,,Yes,I strongly favor my candidate,About right,Not conservative enough,Not conservative enough,About right,,,,A great deal,Somewhat support,,Santorum,Definitely vote for the Republican nominee,Yes,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Working women,,,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
268234.0,Alabama,37.0,Call 1,Complete,Election day exit poll,0.615770161151886,Rick Santorum,Female,,50-59,50-59,Very conservative,Republican,"Under $30,000",Some college/assoc. degree,,Omit,Not a factor at all,No,,,,,,Federal budget deficit,No,Is a true conservative,,Strongly support,In the last few weeks,,,,Non married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,Not a factor,Not important,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,,All others,,Is a true conservative,Very worried,Gingrich,Worried,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Suburb,60s Suburbs,Urban Perimeter,Upscale
268227.0,Alabama,45.0,Call 1,Complete,Election day exit poll,0.738783180713654,Rick Santorum,Female,White,40-44,40-44,Somewhat conservative,Democrat,"Under $30,000",Some college/assoc. degree,Legal in all cases,,,Yes,I strongly favor my candidate,Not conservative enough,Not conservative enough,Too conservative,About right,,,,A great deal,Strongly oppose,,Santorum,Only vote for the Republican nominee if your candidate wins,No,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Democrat,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Legal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Oppose,Born-again but not Tea Party supporter,,,Yes,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
268224.0,Alabama,11.0,Call 1,Complete,Election day exit poll,0.849111199378967,Rick Santorum,Male,White,65 or over,65 or over,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,Illegal in most cases,,,Yes,I strongly favor my candidate,About right,Not conservative enough,Not conservative enough,About right,,,,A great deal,Strongly support,,Santorum,Definitely vote for the Republican nominee,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,Rural,Small Cities/Rural,2.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale
268221.0,Alabama,57.0,Call 1,Complete,Election day exit poll,0.697734653949738,Rick Santorum,Male,White,30-39,30-39,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,Illegal in most cases,,,Yes,I strongly favor my candidate,Not conservative enough,About right,Not conservative enough,About right,,,,A great deal,Strongly support,,Santorum,Definitely vote for the Republican nominee,Yes,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 2,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale
268220.0,Alabama,77.0,Call 1,Complete,Election day exit poll,0.97444885969162,Rick Santorum,Female,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Legal in all cases,,,No,I like my candidate but with reservations,About right,About right,About right,About right,,,,Not much,Neutral,,Gingrich,Definitely vote for the Republican nominee,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Legal,Not born again,,,Not much or not at all,Neutral,Neither,,,No,All others,Working women,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Low Density Rural,Rural,Rural,Upscale
268219.0,Alabama,45.0,Call 1,Complete,Election day exit poll,0.719864964485168,Rick Santorum,Female,White,65 or over,65 or over,Moderate,Independent,"$30,000-$49,999",Some college/assoc. degree,,Omit,Not a factor at all,Yes,,,,,,The economy,No,Has strong moral character,,Neutral,In the last few days,,,,Non married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,Not a factor,Not important,,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,Yes,White Born-again/Evangelical Christians,,Has strong moral character,Very worried,Santorum,Worried,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
268217.0,Alabama,72.0,Call 1,Complete,Election day exit poll,0.689443171024323,Rick Santorum,Male,White,60-64,60-64,Moderate,Republican,"$100,000-$199,999",College graduate,Illegal in most cases,,,No,I strongly favor my candidate,About right,Too conservative,Not conservative enough,About right,,,,A great deal,Strongly support,,Gingrich,Definitely vote for the Republican nominee,Yes,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Not born again,,,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,All others,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale
268216.0,Alabama,37.0,Call 1,Complete,Election day exit poll,0.636833727359772,Rick Santorum,Male,White,60-64,60-64,Very liberal,Republican,"Under $30,000",High school or less,Legal in most cases,,,Yes,I strongly favor my candidate,Not conservative enough,Not conservative enough,Not conservative enough,About right,,,,A great deal,Somewhat support,,Santorum,Only vote for the Republican nominee if your candidate wins,No,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Legal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Suburb,60s Suburbs,Urban Perimeter,Upscale
