ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,LARPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,BEATOBAMAFL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SATGING,SATROMN,SATSANT,SHAREREL,TEAPARTY,TIMEIL12,UNDERREP12,WORK,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,XQLTREP12,ATTEND,ENDPRIM12R,GUNOWNER,RECOVER,TWOCANDS12R,ATTEND2,ATTREL,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
292033.0, Louisiana,102.0,Call 2,Complete,Election day exit poll,0.741664946079254,Mitt Romney,Male,White,60-64,60-64,Somewhat conservative,Republican,"$100,000-$199,999",Postgraduate study,Romney,Not a factor at all,Yes,,The economy,Yes,Can defeat Barack Obama,,,,,,Neutral,Before that,,,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not a factor,Not important,,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Before January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Rick Santorum,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,70461.0
292032.0, Louisiana,102.0,Call 2,Complete,Election day exit poll,0.609053671360016,Mitt Romney,Female,White,50-59,50-59,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,Romney,Not a factor at all,Yes,,Omit,Yes,Omit,,,,,,Somewhat support,Just today,,,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Not a factor,Not important,,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,,,Omit,,Omit,,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,70461.0
292031.0, Louisiana,34.0,Call 2,Complete,Election day exit poll,0.456231892108917,Mitt Romney,Male,White,60-64,60-64,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,Romney,Not a factor at all,Yes,,The economy,Yes,Has the right experience,,,,,,Strongly support,Earlier this year,,,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Not a factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,,Has the right experience,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,70817.0
292026.0, Louisiana,102.0,Call 2,Complete,Election day exit poll,0.597741365432739,Mitt Romney,Male,White,50-59,50-59,Very conservative,Something else,"$100,000-$199,999",Postgraduate study,Romney,A minor factor,No,,The economy,Yes,Can defeat Barack Obama,,,,,,Strongly support,Earlier this month,,,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,A factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,70461.0
292024.0, Louisiana,34.0,Call 2,Complete,Election day exit poll,0.456231892108917,Mitt Romney,Female,White,65 or over,65 or over,Very conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,Romney,Not a factor at all,Yes,,The economy,Yes,Has the right experience,,,,,,Somewhat support,Earlier this year,,,Married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,Not a factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,,Has the right experience,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,70817.0
292022.0, Louisiana,102.0,Call 2,Complete,Election day exit poll,0.609053671360016,Mitt Romney,Female,White,45-49,45-49,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,Romney,A minor factor,No,,The economy,Yes,Can defeat Barack Obama,,,,,,Somewhat support,Before that,,,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,A factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,70461.0
292017.0, Louisiana,102.0,Call 2,Complete,Election day exit poll,0.609053671360016,Mitt Romney,Female,White,45-49,45-49,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,Romney,Omit,Yes,,The economy,Yes,Has strong moral character,,,,,,Neutral,Earlier this month,,,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,Omit,Omit,,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,,Has strong moral character,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,70461.0
292013.0, Louisiana,111.0,Call 2,Complete,Election day exit poll,1.17409110069275,Mitt Romney,Male,White,65 or over,65 or over,Very conservative,Republican,"$200,000 or more",Some college/assoc. degree,Romney,The most important factor,No,,The economy,Yes,Can defeat Barack Obama,,,,,,Strongly support,Earlier this year,,,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,A factor,Important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,71439.0
292012.0, Louisiana,102.0,Call 2,Complete,Election day exit poll,0.741664946079254,Mitt Romney,Male,White,60-64,60-64,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,Romney,Not a factor at all,No,,Federal budget deficit,Yes,Can defeat Barack Obama,,,,,,Somewhat support,Earlier this year,,,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not a factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,70461.0
292010.0, Louisiana,102.0,Call 2,Complete,Election day exit poll,0.741664946079254,Mitt Romney,Male,White,65 or over,65 or over,Somewhat conservative,Republican,"$50,000-$99,999",High school or less,Romney,Not a factor at all,Yes,,Federal budget deficit,Yes,Can defeat Barack Obama,,,,,,Neutral,Earlier this year,,,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,,Not a factor,Not important,,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,70461.0
291975.0, Louisiana,81.0,Call 2,Complete,Election day exit poll,1.59196400642395,Mitt Romney,Female,White,50-59,50-59,Somewhat conservative,Republican,"$30,000-$49,999",College graduate,Romney,Not a factor at all,Yes,,The economy,No,Has the right experience,,,,,,Neutral,Earlier this year,,,Non married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,Not a factor,Not important,,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,,Has the right experience,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale,71291.0
291962.0, Louisiana,81.0,Call 2,Complete,Election day exit poll,1.59196400642395,Mitt Romney,Male,White,60-64,60-64,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,Romney,Not a factor at all,Yes,,The economy,Yes,Has the right experience,,,,,,Strongly support,Earlier this month,,,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Not a factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,,Has the right experience,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale,71291.0
291959.0, Louisiana,21.0,Call 2,Complete,Election day exit poll,1.16335833072662,Mitt Romney,Male,White,65 or over,65 or over,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,Romney,Not a factor at all,Yes,,Federal budget deficit,,Can defeat Barack Obama,,,,,,Strongly support,Earlier this year,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,Not a factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,71334.0
291956.0, Louisiana,10.0,Call 2,Complete,Election day exit poll,1.74503755569458,Mitt Romney,Male,White,50-59,50-59,Very conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,Romney,Not a factor at all,No,,The economy,Yes,Can defeat Barack Obama,,,,,,Somewhat support,Earlier this year,,,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,Not a factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 1,Suburb,Urban,Urban Core,Upscale,71112.0
291955.0, Louisiana,10.0,Call 2,Complete,Election day exit poll,1.74503755569458,Mitt Romney,Male,White,50-59,50-59,Very conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,Romney,Not a factor at all,No,,The economy,Yes,Can defeat Barack Obama,,,,,,Somewhat support,Earlier this year,,,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,Not a factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 1,Suburb,Urban,Urban Core,Upscale,71112.0
291950.0, Louisiana,10.0,Call 2,Complete,Election day exit poll,1.74503755569458,Mitt Romney,Male,White,65 or over,65 or over,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Romney,Not a factor at all,Yes,,Federal budget deficit,Yes,Can defeat Barack Obama,,,,,,Strongly support,Just today,,,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,Not a factor,Not important,,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Mitt Romney,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 1,Suburb,Urban,Urban Core,Upscale,71112.0
291946.0, Louisiana,10.0,Call 2,Complete,Election day exit poll,1.74503755569458,Mitt Romney,Female,White,65 or over,65 or over,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,Romney,Not a factor at all,No,,The economy,No,Can defeat Barack Obama,,,,,,Strongly support,Earlier this month,,,Non married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not a factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Mitt Romney,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 1,Suburb,Urban,Urban Core,Upscale,71112.0
291943.0, Louisiana,21.0,Call 2,Complete,Election day exit poll,1.16335833072662,Mitt Romney,Female,White,65 or over,65 or over,Moderate,Republican,,High school or less,Romney,Not a factor at all,,,The economy,No,Omit,,,,,,Strongly oppose,Omit,,,Non married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,,,,No college degree,High school graduate or less,,Not a factor,Not important,,,Oppose,,Omit,Omit,,,,,,Omit,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,71334.0
291922.0, Louisiana,21.0,Call 2,Complete,Election day exit poll,1.16335833072662,Mitt Romney,Female,White,50-59,50-59,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,Romney,Omit,Yes,,Federal budget deficit,Yes,Can defeat Barack Obama,,,,,,Somewhat support,Earlier this year,,,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,Omit,Omit,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,71334.0
