ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,VARPRS12,SEX,QRACE3,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,MARRIED,QLTREP12,SHAREREL,TEAPARTY,TIMEST12,SEXWED,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,XQLTREP12,VAALLCAND,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
235046.0, Virginia,36.0,Call 2,Complete,Election day exit poll,1.0504367351532,Mitt Romney,Male,White,65 or over,Somewhat conservative,Republican,,Postgraduate study,Legal in all cases,One of several important factors,No,I strongly favor my candidate,Illegal immigration,No,Has strong moral character,Not at all,Neutral,Earlier this year,Non married men,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,,,,College graduate,More than High school graduate,Legal,Not born again,A factor,Important,Not much or not at all,Neutral,Neither,Earlier than that,Since January 1st,No,All others,Has strong moral character,Mitt Romney,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,22963.0
230805.0, Virginia,104.0,Call 1,Complete,Election day exit poll,0.823768556118011,Mitt Romney,Male,White,65 or over,Somewhat conservative,Independent,"Under $30,000",Some college/assoc. degree,Legal in most cases,One of several important factors,No,I like my candidate but with reservations,Federal budget deficit,No,Can defeat Barack Obama,Not at all,Somewhat support,In the last few days,Non married men,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Legal,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,Yes,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,South,Version 1,Suburb,Urban,Urban Core,Downscale,23601.0
234658.0, Virginia,48.0,Call 2,Complete,Election day exit poll,0.956166803836823,Mitt Romney,Male,White,65 or over,Moderate,Independent,"$50,000-$99,999",Postgraduate study,Legal in all cases,Not a factor at all,No,I like my candidate but with reservations,The economy,Yes,Has the right experience,Not at all,Strongly oppose,Earlier this year,Married men,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,Not born again,Not a factor,Not important,Not much or not at all,Oppose,Neither,Earlier than that,Since January 1st,No,All others,Has the right experience,Mitt Romney,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,22485.0
234656.0, Virginia,59.0,Call 2,Complete,Election day exit poll,0.749458253383636,Mitt Romney,Male,White,65 or over,Somewhat conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,Legal in most cases,One of several important factors,No,I like my candidate but with reservations,The economy,No,Can defeat Barack Obama,Somewhat,Somewhat support,Just today,Non married men,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Legal,Not born again,A factor,Important,A great deal or somewhat,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,Yes,All others,Can defeat Barack Obama,Rick Santorum,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,22967.0
234638.0, Virginia,7.0,Call 2,Complete,Election day exit poll,1.77376925945282,Mitt Romney,Male,White,65 or over,Moderate,Republican,"$200,000 or more",College graduate,Legal in all cases,Not a factor at all,No,I like my candidate but with reservations,The economy,Yes,Can defeat Barack Obama,Not at all,Strongly oppose,Before that,Married men,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Not born again,Not a factor,Not important,Not much or not at all,Oppose,Neither,Earlier than that,Before January 1st,No,All others,Can defeat Barack Obama,Newt Gingrich,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 1,Extremely High Density Urban,Urban,Urban Core,Very upscale,22203.0
234618.0, Virginia,18.0,Call 2,Complete,Election day exit poll,1.62132632732391,Mitt Romney,Male,White,65 or over,Moderate,Republican,"$50,000-$99,999",College graduate,Illegal in most cases,One of several important factors,No,I strongly favor my candidate,Federal budget deficit,Yes,Can defeat Barack Obama,Not much,Strongly support,In the last few weeks,Married men,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,23040.0
234988.0, Virginia,36.0,Call 2,Complete,Election day exit poll,1.0504367351532,Mitt Romney,Male,White,65 or over,Very conservative,Republican,"$50,000-$99,999",College graduate,Illegal in most cases,One of several important factors,No,I strongly favor my candidate,Federal budget deficit,Yes,Has strong moral character,Not at all,Neutral,Before that,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Not born again,A factor,Important,Not much or not at all,Neutral,Neither,Earlier than that,Before January 1st,No,All others,Has strong moral character,Mitt Romney,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,22963.0
238442.0, Virginia,115.0,Call 3,Complete,Election day exit poll,0.878686428070068,Mitt Romney,Male,White,65 or over,Very conservative,Something else,"$50,000-$99,999",Postgraduate study,Illegal in most cases,One of several important factors,No,I strongly favor my candidate,Federal budget deficit,,Has the right experience,Not at all,Strongly support,Before that,,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,Has the right experience,Mitt Romney,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,South,Version 1,High Density Urban,Urban,Urban Core,Upscale,23452.0
234577.0, Virginia,76.0,Call 2,Complete,Election day exit poll,0.794871270656586,Mitt Romney,Male,White,65 or over,Somewhat conservative,Independent,"$50,000-$99,999",High school or less,Illegal in all cases,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Has the right experience,A great deal,Strongly support,In the last few weeks,Married men,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Illegal,Not born again,A factor,Important,A great deal or somewhat,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Has the right experience,Mitt Romney,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,22554.0
234943.0, Virginia,36.0,Call 2,Complete,Election day exit poll,0.958022236824036,Mitt Romney,Male,,65 or over,Somewhat liberal,Republican,"$30,000-$49,999",High school or less,Legal in most cases,One of several important factors,No,I strongly favor my candidate,Federal budget deficit,Yes,Can defeat Barack Obama,Not at all,Somewhat oppose,Earlier this year,Married men,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Legal,Not born again,A factor,Important,Not much or not at all,Oppose,Neither,Earlier than that,Since January 1st,,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,22963.0
234931.0, Virginia,59.0,Call 2,Complete,Election day exit poll,0.810961127281189,Mitt Romney,Female,White,65 or over,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Legal in most cases,One of several important factors,No,I strongly favor my candidate,Federal budget deficit,No,Can defeat Barack Obama,A great deal,Neutral,Before that,Non married women,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Legal,Not born again,A factor,Important,A great deal or somewhat,Neutral,Neither,Earlier than that,Before January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,22967.0
234917.0, Virginia,36.0,Call 2,Complete,Election day exit poll,1.136638879776,Mitt Romney,Female,White,65 or over,Moderate,Republican,"Under $30,000",College graduate,Illegal in all cases,One of several important factors,No,I like my candidate but with reservations,The economy,No,Can defeat Barack Obama,Not much,Strongly support,Earlier this year,Non married women,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Illegal,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,Rick Santorum,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,22963.0
234513.0, Virginia,76.0,Call 2,Complete,Election day exit poll,0.794871270656586,Mitt Romney,Male,White,65 or over,Somewhat conservative,Republican,"$100,000-$199,999",Postgraduate study,Legal in all cases,One of several important factors,No,I like my candidate but with reservations,The economy,Yes,Can defeat Barack Obama,Not at all,Strongly support,In the last few weeks,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,22554.0
234490.0, Virginia,48.0,Call 2,Complete,Election day exit poll,0.956166803836823,Mitt Romney,Male,White,65 or over,Somewhat conservative,Republican,"$100,000-$199,999",Postgraduate study,Legal in most cases,A minor factor,No,I like my candidate but with reservations,Illegal immigration,Yes,Has strong moral character,Not much,Neutral,In the last few weeks,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Not born again,A factor,Not important,Not much or not at all,Neutral,Neither,Earlier than that,Since January 1st,No,All others,Has strong moral character,Newt Gingrich,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,22485.0
230623.0, Virginia,48.0,Call 1,Complete,Election day exit poll,0.956166803836823,Mitt Romney,Male,White,65 or over,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,Legal in most cases,A minor factor,No,I like my candidate but with reservations,The economy,No,Can defeat Barack Obama,Not at all,Neutral,In the last few days,Non married men,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,Not born again,A factor,Not important,Not much or not at all,Neutral,Neither,Last few days,Since January 1st,No,All others,Can defeat Barack Obama,Rick Santorum,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,22485.0
238328.0, Virginia,36.0,Call 3,Complete,Election day exit poll,1.0504367351532,Mitt Romney,Male,White,65 or over,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Illegal in most cases,A minor factor,No,I strongly favor my candidate,Federal budget deficit,Yes,Can defeat Barack Obama,Not at all,Somewhat support,Before that,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,Not born again,A factor,Not important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,22963.0
234444.0, Virginia,48.0,Call 2,Complete,Election day exit poll,0.956166803836823,Mitt Romney,Male,White,65 or over,Moderate,Republican,"Under $30,000",High school or less,Legal in most cases,One of several important factors,No,I like my candidate but with reservations,Federal budget deficit,No,Can defeat Barack Obama,Somewhat,Somewhat support,Just today,Non married men,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Legal,Not born again,A factor,Important,A great deal or somewhat,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,Yes,All others,Can defeat Barack Obama,Newt Gingrich,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,22485.0
