ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,ILRPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,BEATOBAMAFL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,GINGCONSRV,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SHAREREL,TEAPARTY,TIMEIL12,UNDERREP12,WORK,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,XQLTREP12,ATTEND,ENDPRIM12R,RECOVER,TWOCANDS12R,ATTEND2,ATTREL,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
289638.0, Illinois,61.0,Call 1,Complete,Election day exit poll,0.801815688610077,Rick Santorum,Male,White,65 or over,65 or over,Somewhat conservative,Independent,,High school or less,,,,I dislike the other candidates,Too conservative,About right,About right,,,,Catholic,Not at all,Strongly oppose,,Omit,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,,,,No college degree,High school graduate or less,,,,Catholic,Not much or not at all,Oppose,,,,,,No,,All others,,Once a week,,Starting to recover,,Weekly,Catholic/Attend weekly,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,60441.0
289632.0, Illinois,102.0,Call 1,Complete,Election day exit poll,1.17400848865509,Rick Santorum,Female,White,45-49,45-49,Very conservative,Republican,"$200,000 or more",Postgraduate study,Santorum,A minor factor,No,,,,,Federal budget deficit,Yes,Is a true conservative,,,Neutral,Earlier this year,,,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,A factor,Not important,,,Neutral,Neither,Earlier than that,Since January 1st,No,All others,,,,Is a true conservative,,"Your candidate wins the nomination, even if the race continues for month",,Rick Santorum,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very upscale,60525.0
289631.0, Illinois,102.0,Call 1,Complete,Election day exit poll,1.17400848865509,Rick Santorum,Female,White,45-49,45-49,Very conservative,Republican,"$200,000 or more",Postgraduate study,Santorum,A minor factor,No,,,,,Federal budget deficit,Yes,Is a true conservative,,,Neutral,Earlier this year,,,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,A factor,Not important,,,Neutral,Neither,Earlier than that,Since January 1st,No,All others,,,,Is a true conservative,,"Your candidate wins the nomination, even if the race continues for month",,Rick Santorum,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very upscale,60525.0
289628.0, Illinois,102.0,Call 1,Complete,Election day exit poll,1.04219877719879,Rick Santorum,Male,White,50-59,50-59,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,Santorum,One of several important factors,No,,,,,Abortion,Yes,Is a true conservative,,,Somewhat support,Earlier this month,,,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,A factor,Important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,,,Is a true conservative,,"The race ends as soon as possible, even if your candidate loses the nomination",,Rick Santorum,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very upscale,60525.0
289623.0, Illinois,102.0,Call 1,Complete,Election day exit poll,1.17400848865509,Rick Santorum,Female,White,45-49,45-49,Moderate,Republican,"$100,000-$199,999",Some college/assoc. degree,,,No,I strongly favor my candidate,About right,About right,About right,,,,Catholic,A great deal,Neutral,,Santorum,Yes,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Not born again,,,Catholic,A great deal or somewhat,Neutral,Neither,,,No,All others,No,All others,Working women,,Once a week,,Starting to recover,,Weekly,Catholic/Attend weekly,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 2,Suburb,60s Suburbs,Urban Perimeter,Very upscale,60525.0
289619.0, Illinois,102.0,Call 1,Complete,Election day exit poll,1.04219877719879,Rick Santorum,Male,White,50-59,50-59,Very conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,Santorum,A minor factor,No,,,,,The economy,Yes,Can defeat Barack Obama,,,Somewhat support,Before that,,,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,A factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,Rick Santorum,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very upscale,60525.0
289594.0, Illinois,47.0,Call 1,Complete,Election day exit poll,1.36879622936249,Rick Santorum,Male,Black,30-39,30-39,Moderate,Republican,"$200,000 or more",College graduate,Santorum,Omit,No,,,,,Abortion,No,Has strong moral character,,,Neutral,Just today,,,Non married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Omit,Omit,,,Neutral,Neither,Last few days,Since January 1st,No,All others,,,,Has strong moral character,,"The race ends as soon as possible, even if your candidate loses the nomination",,Rick Santorum,,,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,62208.0
289585.0, Illinois,107.0,Call 1,Complete,Election day exit poll,0.882594525814056,Rick Santorum,Male,White,45-49,45-49,Somewhat conservative,Republican,,Postgraduate study,Santorum,Not a factor at all,No,,,,,Federal budget deficit,Yes,Has strong moral character,,,Somewhat oppose,Earlier this month,,,Married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,,,,College graduate,More than High school graduate,,Not a factor,Not important,,,Oppose,Neither,Earlier than that,Since January 1st,No,All others,,,,Has strong moral character,,"The race ends as soon as possible, even if your candidate loses the nomination",,Rick Santorum,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60067.0
289574.0, Illinois,61.0,Call 1,Complete,Election day exit poll,0.90322345495224,Rick Santorum,Female,White,60-64,60-64,Very conservative,Republican,"$50,000-$99,999",High school or less,Gingrich,A minor factor,Yes,,,,,Abortion,Yes,Has strong moral character,,,Strongly support,Before that,,,Married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,,A factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,No,White Born-again/Evangelical Christians,,,,Has strong moral character,,"The race ends as soon as possible, even if your candidate loses the nomination",,Rick Santorum,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,60441.0
289572.0, Illinois,47.0,Call 1,Complete,Election day exit poll,1.54191136360168,Rick Santorum,Female,Other,40-44,40-44,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Romney,The most important factor,Yes,,,,,Federal budget deficit,Yes,Is a true conservative,,,Neutral,Earlier this year,,,Married women,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,A factor,Important,,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,All others,,,,Is a true conservative,,"Your candidate wins the nomination, even if the race continues for month",,Rick Santorum,,,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,62208.0
289570.0, Illinois,61.0,Call 1,Complete,Election day exit poll,0.801815688610077,Rick Santorum,Male,White,60-64,60-64,Moderate,Independent,"$200,000 or more",College graduate,Santorum,Not a factor at all,No,,,,,Abortion,No,Has the right experience,,,Strongly oppose,In the last few days,,,Non married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not a factor,Not important,,,Oppose,Neither,Last few days,Since January 1st,No,All others,,,,Has the right experience,,"Your candidate wins the nomination, even if the race continues for month",,Rick Santorum,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,60441.0
289569.0, Illinois,47.0,Call 1,Complete,Election day exit poll,2.06512498855591,Rick Santorum,Male,White,60-64,60-64,Moderate,Republican,"Under $30,000",High school or less,,,,I like my candidate but with reservations,Not conservative enough,Too conservative,About right,,,,Other christian,Somewhat,Neutral,,Gingrich,No,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Neutral,,,,Yes,,,,All others,,Never,,Getting worse,,Never,All others,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,62208.0
289564.0, Illinois,106.0,Call 1,Complete,Election day exit poll,1.99071002006531,Rick Santorum,Female,White,45-49,45-49,Somewhat conservative,Republican,"$200,000 or more",College graduate,Gingrich,Not a factor at all,No,,,,,The economy,Yes,Has strong moral character,,,Neutral,Earlier this month,,,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not a factor,Not important,,,Neutral,Neither,Earlier than that,Since January 1st,No,All others,,,,Has strong moral character,,"Your candidate wins the nomination, even if the race continues for month",,Rick Santorum,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60462.0
289563.0, Illinois,106.0,Call 1,Complete,Election day exit poll,1.99071002006531,Rick Santorum,Female,White,45-49,45-49,Somewhat conservative,Republican,"$200,000 or more",College graduate,Gingrich,Not a factor at all,No,,,,,The economy,Yes,Has strong moral character,,,Neutral,Earlier this month,,,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not a factor,Not important,,,Neutral,Neither,Earlier than that,Since January 1st,No,All others,,,,Has strong moral character,,"Your candidate wins the nomination, even if the race continues for month",,Rick Santorum,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60462.0
289562.0, Illinois,107.0,Call 1,Complete,Election day exit poll,0.64252907037735,Rick Santorum,Female,Other,45-49,45-49,Somewhat conservative,Independent,"$50,000-$99,999",College graduate,Santorum,One of several important factors,No,,,,,Abortion,No,Has strong moral character,,,Neutral,Earlier this month,,,Non married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,A factor,Important,,,Neutral,Neither,Earlier than that,Since January 1st,No,All others,,,,Has strong moral character,,"Your candidate wins the nomination, even if the race continues for month",,Rick Santorum,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60067.0
289558.0, Illinois,107.0,Call 1,Complete,Election day exit poll,0.994218528270721,Rick Santorum,Female,White,30-39,30-39,Very conservative,Republican,"$100,000-$199,999",College graduate,Santorum,A minor factor,Yes,,,,,Federal budget deficit,Yes,Is a true conservative,,,Strongly support,Earlier this year,,,Married women,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,A factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,,Is a true conservative,,"Your candidate wins the nomination, even if the race continues for month",,Rick Santorum,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60067.0
289547.0, Illinois,106.0,Call 1,Complete,Election day exit poll,1.99071002006531,Rick Santorum,Female,White,45-49,45-49,Somewhat conservative,Independent,"$100,000-$199,999",College graduate,,,No,I strongly favor my candidate,Not conservative enough,Not conservative enough,About right,,,,Catholic,Somewhat,Neutral,,Santorum,No,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not born again,,,Catholic,A great deal or somewhat,Neutral,Neither,,,No,All others,No,All others,All others,,More than once a week,,Getting worse,,Weekly,Catholic/Attend weekly,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60462.0
289541.0, Illinois,61.0,Call 1,Complete,Election day exit poll,0.90322345495224,Rick Santorum,Female,White,60-64,60-64,Somewhat conservative,Democrat,"$50,000-$99,999",High school or less,Romney,The most important factor,No,,,,,The economy,Yes,Can defeat Barack Obama,,,Neutral,In the last few days,,,Married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Democrat,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,,A factor,Important,,,Neutral,Neither,Last few days,Since January 1st,No,All others,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,Rick Santorum,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,60441.0
289539.0, Illinois,107.0,Call 1,Complete,Election day exit poll,0.86055713891983,Rick Santorum,Male,White,65 or over,65 or over,Very conservative,Republican,"$30,000-$49,999",,Santorum,One of several important factors,Yes,,,,,The economy,Yes,Is a true conservative,,,Strongly support,Earlier this month,,,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,,,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,,White Born-again/Evangelical Christians,,,,Is a true conservative,,"Your candidate wins the nomination, even if the race continues for month",,Rick Santorum,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60067.0
