ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,OHRPRS12,SEX,QRACE3,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BEATOBAMAFL,BIZVPOL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,GINGCONSRV,PAULCONSRV,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SATGING,SATPAUL,SATROMN,SATSANT,SHAREREL,TEAPARTY,TIMEST12,UNDERREP12,VOTENOV12,WORK,SEXWED,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,XQLTREP12,CAMPREP12,ECONWORR,GOVTANGR,PHILFIS5,PHILSOC5,ECOWORR2,GOVTANG2,PHILFIS2,PHILFIS3,PHILSOC2,PHILSOC3,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
239548.0,Ohio,27.0,Call 3,Complete,Election day exit poll,0.554063022136688,Ron Paul,Male,White,50-59,,Independent,"$100,000-$199,999",Postgraduate study,,,,,No,,,,,,Federal budget deficit,,Is a true conservative,,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,,Somewhat support,,,,Yes,,45-65,30-59,45+,45-59,50-64,Independent/Something else,,,,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,,,,,Support,Tea Party supporter and not born-again,,,No,All others,,,All others,Is a true conservative,About the same,Very worried,,Very conservative,Somewhat liberal,Worried,,Conservative,Very conservative,Moderate/Liberal,Moderate/Liberal,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 3,Suburb,80s Suburbs,Urban Perimeter,Very upscale,43035.0
240126.0,Ohio,37.0,Call 3,Complete,Election day exit poll,0.634891450405121,Ron Paul,Male,White,50-59,Somewhat conservative,Independent,"$30,000-$49,999",College graduate,Illegal in most cases,,,One of several important factors,No,,,,,,Illegal immigration,No,Can defeat Barack Obama,,,,,,,Somewhat support,Just today,,Definitely vote for the Republican nominee,,Non married men,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Illegal,,A factor,Important,,,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,,,,Can defeat Barack Obama,,,"Dissatisifed, but not angry",,,,"Dissatisifed, but not angry or angry",,,,,State questionnaire,"Cities over 500,000","Cities over 50,000",4.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale,43004.0
239499.0,Ohio,44.0,Call 3,Complete,Election day exit poll,0.824700653553009,Ron Paul,Male,White,40-44,Somewhat conservative,Something else,"$50,000-$99,999",Some college/assoc. degree,Illegal in most cases,,,One of several important factors,No,,,,,,The economy,No,Can defeat Barack Obama,,,,,,,Somewhat support,In the last few weeks,,Definitely vote for the Republican nominee,,Non married men,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,,A factor,Important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,,,Can defeat Barack Obama,,,"Dissatisifed, but not angry",,,,"Dissatisifed, but not angry or angry",,,,,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very upscale,45432.0
239409.0,Ohio,110.0,Call 3,Complete,Election day exit poll,0.859747409820557,Ron Paul,Male,White,60-64,,Republican,"$30,000-$49,999",High school or less,,,,,Yes,,,,,,The economy,,Is a true conservative,,Dissatisfied,Satisfied,Satisfied,Dissatisfied,,Somewhat support,,,,Yes,,45-65,60+,45+,60+,50-64,Republican,,,,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,,,,,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,,,All others,Is a true conservative,More positive this year,Very worried,,Very conservative,Very conservative,Worried,,Conservative,Very conservative,Conservative,Very conservative,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 3,Suburb,Rural,Rural,Downscale,44270.0
239375.0,Ohio,113.0,Call 3,Complete,Election day exit poll,0.767952561378479,Ron Paul,Male,White,45-49,,Independent,"$100,000-$199,999",College graduate,,,,,No,,,,,,Federal budget deficit,,Is a true conservative,,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,,Somewhat support,,,,Yes,,45-65,30-59,45+,45-59,40-49,Independent/Something else,,,,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,,,,,Support,Tea Party supporter and not born-again,,,No,All others,,,All others,Is a true conservative,About the same,Not too worried,,Very conservative,Very liberal,Not worried,,Conservative,Very conservative,Moderate/Liberal,Moderate/Liberal,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,43402.0
239354.0,Ohio,110.0,Call 3,Complete,Election day exit poll,0.763862550258636,Ron Paul,Male,White,30-39,Somewhat conservative,Republican,"$30,000-$49,999",College graduate,,Paul,Working in business,,Yes,I strongly favor my candidate,Too conservative,About right,Too conservative,Too conservative,,,,Catholic,,,,,A great deal,Somewhat support,,Paul,,,,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,Born again/Think religious values of candidate matter a great deal,,,Catholic,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,No,All others,,,,,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 2,Suburb,Rural,Rural,Downscale,44270.0
239342.0,Ohio,113.0,Call 3,Complete,Election day exit poll,0.767952561378479,Ron Paul,Male,White,50-59,Moderate,Independent,"$100,000-$199,999",Some college/assoc. degree,,Paul,Omit,,No,I strongly favor my candidate,Not conservative enough,About right,Too conservative,Not conservative enough,,,,Catholic,,,,,Not at all,Somewhat support,,Paul,,,,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,Not born again,,,Catholic,Not much or not at all,Support,Tea Party supporter and not born-again,,,No,All others,No,All others,,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,43402.0
239321.0,Ohio,110.0,Call 3,Complete,Election day exit poll,0.767909407615662,Ron Paul,Female,White,40-44,,Republican,"$30,000-$49,999",Some college/assoc. degree,,,,,Yes,,,,,,Federal budget deficit,,Has the right experience,,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,,Somewhat support,,,,Yes,,30-44,30-59,17-44,30-44,40-49,Republican,,,,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,,,,,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,,,Working women,Has the right experience,More positive this year,Very worried,,Somewhat conservative,Somewhat conservative,Worried,,Conservative,Somewhat conservative,Conservative,Somewhat conservative,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 3,Suburb,Rural,Rural,Downscale,44270.0
240337.0,Ohio,52.0,Call 3,Complete,Election day exit poll,1.04280185699463,Ron Paul,Male,White,17-24,,Independent,"Under $30,000",College graduate,,Paul,Working in business,,Yes,I strongly favor my candidate,Too conservative,About right,Too conservative,Too conservative,,,,Other christian,,,,,Somewhat,Somewhat support,,Paul,,,,17-29,17-29,17-44,17-29,17-24,Independent/Something else,,,,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 2,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,45239.0
239149.0,Ohio,93.0,Call 3,Complete,Election day exit poll,0.927607417106628,Ron Paul,Male,White,50-59,,Independent,"$100,000-$199,999",High school or less,,,,,Yes,,,,,,Federal budget deficit,,Has strong moral character,,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,,Somewhat support,,,,Yes,,45-65,30-59,45+,45-59,50-64,Independent/Something else,,,,100 thousand or more,50k or more,100k or more,No college degree,High school graduate or less,,,,,,,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,,,All others,Has strong moral character,About the same,Very worried,,Somewhat conservative,Moderate,Worried,,Conservative,Somewhat conservative,Moderate/Liberal,Moderate/Liberal,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 3,Suburb,70s Suburbs,Urban Perimeter,Very upscale,44721.0
239631.0,Ohio,44.0,Call 3,Complete,Election day exit poll,0.829069852828979,Ron Paul,Female,White,40-44,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,Legal in all cases,,,One of several important factors,No,,,,,,The economy,No,Has strong moral character,,,,,,,Somewhat support,Just today,,Probably vote for the Republican nominee,,Non married women,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,,A factor,Important,,,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,,,,Has strong moral character,,,"Dissatisifed, but not angry",,,,"Dissatisifed, but not angry or angry",,,,,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very upscale,45432.0
239618.0,Ohio,68.0,Call 3,Complete,Election day exit poll,2.13952040672302,Ron Paul,Male,White,30-39,Somewhat conservative,Republican,"Under $30,000",Some college/assoc. degree,Illegal in most cases,,,A minor factor,No,,,,,,The economy,No,Is a true conservative,,,,,,,Somewhat support,Earlier this year,,Probably vote for the Republican nominee,,Non married men,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,,A factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,Yes,All others,,,,Is a true conservative,,,Angry,,,,"Dissatisifed, but not angry or angry",,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 1,Suburb,Urban,Urban Core,Downscale,44035.0
238177.0,Ohio,71.0,Call 3,Complete,Election day exit poll,0.66417521238327,Ron Paul,Male,White,45-49,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,Illegal in most cases,,,One of several important factors,No,,,,,,The economy,Yes,Is a true conservative,,,,,,,Strongly support,Earlier this year,,Definitely vote for the Republican nominee,,Married men,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,,A factor,Important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,,,Is a true conservative,,,Angry,,,,"Dissatisifed, but not angry or angry",,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale,43560.0
238115.0,Ohio,71.0,Call 3,Complete,Election day exit poll,0.66417521238327,Ron Paul,Male,White,40-44,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,,Paul,Working in government,,Yes,I strongly favor my candidate,Not conservative enough,About right,Not conservative enough,Not conservative enough,,,,Protestant,,,,,Not at all,Strongly support,,Paul,,,,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,Suburb,70s Suburbs,Urban Perimeter,Very upscale,43560.0
238090.0,Ohio,35.0,Call 3,Complete,Election day exit poll,0.957017958164215,Ron Paul,Male,White,50-59,Very conservative,Republican,"$50,000-$99,999",High school or less,,Paul,Working in business,,No,I strongly favor my candidate,About right,About right,Not conservative enough,About right,,,,Catholic,,,,,Not at all,Strongly support,,Santorum,,,,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,,Not born again,,,Catholic,Not much or not at all,Support,Tea Party supporter and not born-again,,,No,All others,No,All others,,,,,,,,,,,,,,State questionnaire,"Cities over 500,000","Cities over 50,000",4.0,Midwest,Version 2,Suburb,Urban,Urban Core,Very upscale,43119.0
238083.0,Ohio,71.0,Call 3,Complete,Election day exit poll,0.667693972587585,Ron Paul,Female,White,40-44,Somewhat conservative,Independent,"$50,000-$99,999",Some college/assoc. degree,Legal in most cases,,,One of several important factors,Yes,,,,,,The economy,Yes,Is a true conservative,,,,,,,Strongly support,Earlier this year,,Definitely vote for the Republican nominee,,Married women,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Legal,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,,Is a true conservative,,,"Dissatisifed, but not angry",,,,"Dissatisifed, but not angry or angry",,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale,43560.0
238036.0,Ohio,35.0,Call 3,Complete,Election day exit poll,1.11817228794098,Ron Paul,Male,White,25-29,Somewhat conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,,Paul,Working in government,,Yes,I strongly favor my candidate,Not conservative enough,About right,Not conservative enough,Not conservative enough,,,,Protestant,,,,,Not at all,Strongly support,,Paul,,,,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,,,,,,,,,,,,,State questionnaire,"Cities over 500,000","Cities over 50,000",4.0,Midwest,Version 2,Suburb,Urban,Urban Core,Very upscale,43119.0
238594.0,Ohio,54.0,Call 3,Complete,Election day exit poll,1.07419347763062,Ron Paul,Male,White,60-64,,Republican,"$100,000-$199,999",College graduate,,,,,Yes,,,,,,Federal budget deficit,,Is a true conservative,,Satisfied,Satisfied,Dissatisfied,Dissatisfied,,Strongly support,,,,Yes,,45-65,60+,45+,60+,50-64,Republican,,,,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,,,,,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,,,All others,Is a true conservative,More negative this year,Somewhat worried,,Very conservative,Somewhat conservative,Worried,,Conservative,Very conservative,Conservative,Somewhat conservative,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 3,Suburb,80s Suburbs,Urban Perimeter,Very upscale,45051.0
240716.0,Ohio,26.0,Call 3,Complete,Election day exit poll,0.629339933395386,Ron Paul,Male,,50-59,Moderate,Democrat,"$50,000-$99,999",Some college/assoc. degree,Illegal in most cases,,,One of several important factors,Yes,,,,,,The economy,Yes,Has strong moral character,,,,,,,Strongly support,Before that,,Definitely vote for the Republican nominee,,Married men,45-65,30-59,45+,45-59,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,No,,,,,Has strong moral character,,,Enthusiastic,,,,"Enthusiastic or satisfied, but not enthusiastic",,,,,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,44145.0
240261.0,Ohio,66.0,Call 3,Complete,Election day exit poll,0.687702715396881,Ron Paul,Male,White,50-59,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Legal in all cases,,,One of several important factors,,,,,,,The economy,No,Is a true conservative,,,,,,,Strongly support,Just today,,Definitely vote for the Republican nominee,,Non married men,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Legal,,A factor,Important,,,Support,,Last few days,Since January 1st,No,,,,,Is a true conservative,,,Omit,,,,Omit,,,,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,43031.0
