ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,GARPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BEATOBAMAFL,BIZVPOL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,GINGCONSRV,PAULCONSRV,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SHAREREL,TEAPARTY,TIMEST12,VOTENOV12,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,XQLTREP12,GINGTIESGA,GOVTANGR,GINGTIESGA2,GOVTANG2,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
237840.0, Georgia,83.0,Call 3,Complete,Election day exit poll,0.945732355117798,Rick Santorum,Female,White,40-44,40-44,,Republican,"Under $30,000",Some college/assoc. degree,Illegal in all cases,,,One of several important factors,Yes,,,,,,The economy,No,Has strong moral character,,,Omit,Earlier this year,Definitely vote for the Republican nominee,Non married women,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,,,,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,,A factor,Important,,,Omit,,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,,,Has strong moral character,,"Dissatisifed, but not angry",,"Dissatisifed, but not angry or angry",State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30019.0
237794.0, Georgia,117.0,Call 3,Complete,Election day exit poll,0.914986371994019,Rick Santorum,Male,White,50-59,50-59,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,Illegal in all cases,,,One of several important factors,Yes,,,,,,Federal budget deficit,Yes,Has strong moral character,,,Somewhat support,In the last few days,Definitely vote for the Republican nominee,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,,Has strong moral character,,Angry,,"Dissatisifed, but not angry or angry",State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,30907.0
237740.0, Georgia,95.0,Call 3,Complete,Election day exit poll,1.44449043273926,Rick Santorum,Female,White,50-59,50-59,Moderate,Republican,"$50,000-$99,999",Postgraduate study,Illegal in all cases,,,One of several important factors,Yes,,,,,,Federal budget deficit,Yes,Has strong moral character,,,Somewhat support,In the last few weeks,Definitely vote for the Republican nominee,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,Has strong moral character,,"Dissatisifed, but not angry",,"Dissatisifed, but not angry or angry",State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Suburb,Rural,Rural,Downscale,30535.0
237733.0, Georgia,121.0,Call 3,Complete,Election day exit poll,0.741860270500183,Rick Santorum,Female,White,40-44,40-44,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Illegal in all cases,,,One of several important factors,Yes,,,,,,Abortion,Yes,Has strong moral character,,,Somewhat oppose,In the last few weeks,Definitely vote for the Republican nominee,Married women,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,,A factor,Important,,,Oppose,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,Has strong moral character,,"Dissatisifed, but not angry",,"Dissatisifed, but not angry or angry",State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,5.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,31792.0
237709.0, Georgia,52.0,Call 3,Complete,Election day exit poll,1.06726896762848,Rick Santorum,Female,White,45-49,45-49,Somewhat conservative,Independent,"Under $30,000",College graduate,Illegal in most cases,,,One of several important factors,Yes,,,,,,Abortion,Yes,Has strong moral character,,,Somewhat support,In the last few days,Probably vote for the Republican nominee,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Illegal,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,,Has strong moral character,,"Dissatisifed, but not angry",,"Dissatisifed, but not angry or angry",State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,30635.0
237708.0, Georgia,95.0,Call 3,Complete,Election day exit poll,1.35823500156403,Rick Santorum,Female,White,60-64,60-64,Somewhat conservative,Democrat,"$30,000-$49,999",High school or less,Illegal in most cases,,,One of several important factors,Yes,,,,,,The economy,No,Has strong moral character,,,Somewhat oppose,In the last few weeks,Only vote for the Republican nominee if your candidate wins,Non married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Democrat,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Illegal,,A factor,Important,,,Oppose,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,,,Has strong moral character,,"Dissatisifed, but not angry",,"Dissatisifed, but not angry or angry",State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Suburb,Rural,Rural,Downscale,30535.0
237706.0, Georgia,39.0,Call 3,Complete,Election day exit poll,0.672208428382874,Rick Santorum,Male,White,45-49,45-49,Very conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,Illegal in most cases,,,One of several important factors,Yes,,,,,,The economy,Yes,Has the right experience,,,Somewhat support,In the last few days,Definitely vote for the Republican nominee,Married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Illegal,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,,Has the right experience,,"Dissatisifed, but not angry",,"Dissatisifed, but not angry or angry",State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very downscale,30738.0
237684.0, Georgia,121.0,Call 3,Complete,Election day exit poll,0.741860270500183,Rick Santorum,Female,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,Illegal in most cases,,,One of several important factors,Yes,,,,,,Federal budget deficit,Yes,Has strong moral character,,,Somewhat support,In the last few weeks,Definitely vote for the Republican nominee,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,Has strong moral character,,"Dissatisifed, but not angry",,"Dissatisifed, but not angry or angry",State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,5.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,31792.0
237677.0, Georgia,39.0,Call 3,Complete,Election day exit poll,0.672208428382874,Rick Santorum,Male,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Illegal in all cases,,,One of several important factors,Yes,,,,,,Federal budget deficit,Yes,Can defeat Barack Obama,,,Strongly support,Just today,Probably vote for the Republican nominee,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,,Can defeat Barack Obama,,Angry,,"Dissatisifed, but not angry or angry",State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very downscale,30738.0
237672.0, Georgia,10.0,Call 3,Complete,Election day exit poll,0.699316143989563,Rick Santorum,Male,White,65 or over,65 or over,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Illegal in most cases,,,One of several important factors,Yes,,,,,,The economy,Yes,Omit,,,Somewhat support,In the last few weeks,Definitely vote for the Republican nominee,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,Omit,,"Dissatisifed, but not angry",,"Dissatisifed, but not angry or angry",State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,30180.0
237670.0, Georgia,85.0,Call 3,Complete,Election day exit poll,0.930228590965271,Rick Santorum,Female,White,50-59,50-59,Moderate,Independent,"$50,000-$99,999",College graduate,Illegal in most cases,,,One of several important factors,Yes,,,,,,Federal budget deficit,Yes,Has strong moral character,,,Somewhat support,In the last few days,Definitely vote for the Republican nominee,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,,Has strong moral character,,"Satisfied, but not enthusiastic",,"Enthusiastic or satisfied, but not enthusiastic",State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30092.0
237662.0, Georgia,10.0,Call 3,Complete,Election day exit poll,0.74372661113739,Rick Santorum,Male,White,40-44,40-44,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,Illegal in all cases,,,One of several important factors,Yes,,,,,,Abortion,Yes,Is a true conservative,,,Strongly support,Just today,Definitely vote for the Republican nominee,Married men,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,,Is a true conservative,,Angry,,"Dissatisifed, but not angry or angry",State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,30180.0
237657.0, Georgia,95.0,Call 3,Complete,Election day exit poll,1.44449043273926,Rick Santorum,Female,White,45-49,45-49,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,Illegal in most cases,,,One of several important factors,Yes,,,,,,Abortion,Yes,Can defeat Barack Obama,,,Strongly support,In the last few weeks,Definitely vote for the Republican nominee,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,Can defeat Barack Obama,,Angry,,"Dissatisifed, but not angry or angry",State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Suburb,Rural,Rural,Downscale,30535.0
237643.0, Georgia,53.0,Call 3,Complete,Election day exit poll,1.11298954486847,Rick Santorum,Male,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",High school or less,Illegal in all cases,,,One of several important factors,Yes,,,,,,Abortion,Yes,Has strong moral character,,,Strongly support,Just today,Definitely vote for the Republican nominee,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Illegal,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,,Has strong moral character,,Angry,,"Dissatisifed, but not angry or angry",State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,30635.0
237639.0, Georgia,53.0,Call 3,Complete,Election day exit poll,1.11298954486847,Rick Santorum,Male,White,40-44,40-44,Very conservative,Independent,"Under $30,000",High school or less,Illegal in all cases,,,One of several important factors,Yes,,,,,,Federal budget deficit,Yes,Has strong moral character,,,Somewhat support,In the last few weeks,Definitely vote for the Republican nominee,Married men,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Illegal,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,,,Has strong moral character,,Angry,,"Dissatisifed, but not angry or angry",State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,30635.0
237632.0, Georgia,39.0,Call 3,Complete,Election day exit poll,0.666069269180298,Rick Santorum,Female,White,50-59,50-59,Somewhat conservative,Something else,"$50,000-$99,999",High school or less,Illegal in most cases,,,One of several important factors,Yes,,,,,,The economy,No,Has strong moral character,,,Somewhat support,In the last few weeks,Definitely vote for the Republican nominee,Non married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Illegal,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,Has strong moral character,,Angry,,"Dissatisifed, but not angry or angry",State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very downscale,30738.0
237622.0, Georgia,52.0,Call 3,Complete,Election day exit poll,1.11043298244476,Rick Santorum,Female,White,18-24,17-24,Moderate,Republican,"$30,000-$49,999",High school or less,Illegal in all cases,,,One of several important factors,Yes,,,,,,The economy,No,Has strong moral character,,,Neutral,Just today,Probably vote for the Republican nominee,Non married women,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Illegal,,A factor,Important,,,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,Yes,White Born-again/Evangelical Christians,,,Has strong moral character,,"Satisfied, but not enthusiastic",,"Enthusiastic or satisfied, but not enthusiastic",State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,30635.0
