ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,FLRPRS12,SEX,QRACEAI,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,CUBAN3,ABORTION,BEATOBAMAFL,BREAK12PRI,BRNAGAIN,GINGCONSRV,ROMNCONSRV,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SATGING,SATROMN,SATSANT,TEAPARTY,TIMESC12,UNDERREP12,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BREAKFACT,BREAKIMP,REL5,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIMTH,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,XQLTREP12,CANDSOK,FORECLOSE12,GINGPERSON,GETAHEAD,IMMPRIME,RECDEBATES12R,ROMNPERSON,UNFAIRREP12FL,QRACE3,RACE,RECDEBFACT,RECDEBIMP,SPANISHQ,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
108310.0,Florida,87.0,Call 3,Complete,Election day exit poll,0.976819753646851,Mitt Romney,Male,White,60-64,60-64,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,Illegal in most cases,,,Yes,Not conservative enough,About right,The economy,,Can defeat Barack Obama,Protestant,,,,Strongly support,,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,,,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Can defeat Barack Obama,I'm satisfied with the Republican candidates,,,Falling behind financially,,,,,White,White,,,English,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Downscale
108311.0,Florida,60.0,Call 3,Complete,Election day exit poll,0.327551364898682,Ron Paul,Female,White,50-59,50-59,Moderate,Republican,"$30,000-$49,999",Some college/assoc. degree,No,,,A minor factor,Yes,,,Abortion,,,,,,,Somewhat support,In the last few days,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,A factor,Not important,,Support,Both Tea Party supporter and born-again,Last few days,In the last month,Yes,White Born-again/Evangelical Christians,,,,,,Generally unfavorable,,Offered a chance to apply for citizenship,,Generally favorable,Gingrich,White,White,,,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale
108312.0,Florida,8.0,Call 3,Complete,Election day exit poll,0.523202180862427,Mitt Romney,Male,White,60-64,60-64,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,,,Not a factor at all,No,,,The economy,,,,,,,Somewhat support,Before that,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,Not a factor,Not important,,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,,,,,,Generally favorable,,Offered a chance to apply for citizenship,,Generally favorable,Gingrich,White,White,,,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,South,Version 1,Suburb,Urban,Urban Core,Upscale
108313.0,Florida,113.0,Call 3,Complete,Election day exit poll,0.541948139667511,Newt Gingrich,Female,White,50-59,50-59,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,No,,Gingrich,,Yes,,,,No,Is a true conservative,,Satisfied,Dissatisfied,Satisfied,Strongly support,,Gingrich,Non married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,,,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,,,Is a true conservative,,A major problem,,,,The most important factor,,,White,White,A factor,Important,English,State questionnaire,Suburbs,Suburbs,2.0,South,Version 3,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
108314.0,Florida,30.0,Call 3,Complete,Election day exit poll,0.777896881103516,Ron Paul,Male,White,60-64,60-64,Somewhat liberal,Independent,"$100,000-$199,999",Postgraduate study,No,,Romney,,No,,,,Yes,Has the right experience,,Dissatisfied,Dissatisfied,Dissatisfied,Somewhat support,,Paul,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,,,Support,Tea Party supporter and not born-again,,,No,All others,,,Has the right experience,,A major problem,,,,One of several important factors,,,White,White,A factor,Important,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,South,Version 3,Extremely High Density Urban,Urban,Urban Core,Very upscale
108315.0,Florida,114.0,Call 3,Complete,Election day exit poll,0.941037356853485,Mitt Romney,Female,White,65 or over,65 or over,Moderate,Independent,,Some college/assoc. degree,No,Legal in most cases,,,No,Too conservative,About right,The economy,,Has strong moral character,Catholic,,,,Somewhat oppose,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,,,,No college degree,More than High school graduate,Legal,,,Catholic,Oppose,Neither,,,,All others,No,All others,Has strong moral character,I'm satisfied with the Republican candidates,,,Holding steady financially,,,,,White,White,,,English,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
108316.0,Florida,7.0,Call 3,Complete,Election day exit poll,0.864852368831635,Rick Santorum,Female,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",College graduate,No,,Romney,,Yes,,,,Yes,Has strong moral character,,Dissatisfied,Dissatisfied,Satisfied,Neutral,,Santorum,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,,,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,,,Has strong moral character,,A major problem,,,,One of several important factors,,,White,White,A factor,Important,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Version 3,Town,Rural,Rural,Upscale
108317.0,Florida,85.0,Call 3,Complete,Election day exit poll,0.565961003303528,Newt Gingrich,Male,White,40-44,40-44,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,No,Illegal in most cases,,,No,About right,About right,The economy,,Has the right experience,Other,,,,Somewhat support,,,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Illegal,,,Something else,Support,Tea Party supporter and not born-again,,,No,All others,No,All others,Has the right experience,I'm satisfied with the Republican candidates,,,Getting ahead financially,,,,,White,White,,,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 2,High Density Urban,Urban,Urban Core,Downscale
108318.0,Florida,27.0,Call 3,Complete,Election day exit poll,0.546221494674683,Newt Gingrich,Female,Hispanic/Latino,30-39,30-39,Somewhat conservative,Republican,"$30,000-$49,999",High school or less,"Yes, Cuban",,Gingrich,,No,,,,Yes,Can defeat Barack Obama,,Satisfied,Dissatisfied,Dissatisfied,Strongly support,,Gingrich,Married women,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,,,Support,Tea Party supporter and not born-again,,,No,All others,,,Can defeat Barack Obama,,A major problem,,,,The most important factor,,,Other,Hispanic/Latino,A factor,Important,English,State questionnaire,Suburbs,Suburbs,5.0,South,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
108319.0,Florida,72.0,Call 3,Complete,Election day exit poll,0.916305124759674,Mitt Romney,Female,White,65 or over,65 or over,Somewhat conservative,Independent,"$50,000-$99,999",College graduate,No,Illegal in most cases,,,Yes,Omit,About right,The economy,,Has the right experience,Protestant,,,,Somewhat oppose,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,,,Protestant/Other Non-Catholic Christian,Oppose,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Has the right experience,I'm satisfied with the Republican candidates,,,Holding steady financially,,,,,White,White,,,English,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
108320.0,Florida,41.0,Call 3,Complete,Election day exit poll,0.417295604944229,Newt Gingrich,Male,White,45-49,45-49,Very conservative,Republican,"Under $30,000",Some college/assoc. degree,"Yes, other Hispanic",,Romney,,Yes,,,,No,Can defeat Barack Obama,,Satisfied,Satisfied,Satisfied,Strongly support,,Romney,Non married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,,,Support,Both Tea Party supporter and born-again,,,No,All others,,,Can defeat Barack Obama,,A major problem,,,,One of several important factors,,,Other,Hispanic/Latino,A factor,Important,English,State questionnaire,Suburbs,Suburbs,3.0,South,Version 3,Suburb,,High-Growth Suburban Perimeter,Upscale
108321.0,Florida,75.0,Call 3,Complete,Election day exit poll,0.496726036071777,Rick Santorum,Male,White,50-59,50-59,Moderate,Independent,"$100,000-$199,999",Postgraduate study,No,,,One of several important factors,No,,,The economy,,,,,,,Somewhat support,In the last few days,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,A factor,Important,,Support,Tea Party supporter and not born-again,Last few days,In the last month,No,All others,,,,,,Generally unfavorable,,Offered a chance to apply for citizenship,,Generally favorable,Gingrich,White,White,,,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,South,Version 1,High Density Urban,Urban,Urban Core,Upscale
108322.0,Florida,75.0,Call 3,Complete,Election day exit poll,0.496726036071777,Rick Santorum,Male,White,50-59,50-59,Moderate,Independent,"$100,000-$199,999",Postgraduate study,No,,,One of several important factors,No,,,The economy,,,,,,,Somewhat support,In the last few days,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,A factor,Important,,Support,Tea Party supporter and not born-again,Last few days,In the last month,No,All others,,,,,,Generally unfavorable,,Offered a chance to apply for citizenship,,Generally favorable,Gingrich,White,White,,,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,South,Version 1,High Density Urban,Urban,Urban Core,Upscale
108323.0,Florida,8.0,Call 3,Complete,Election day exit poll,0.545569181442261,Mitt Romney,Female,White,50-59,50-59,Moderate,Republican,"$30,000-$49,999",Some college/assoc. degree,No,,Romney,,No,,,,Yes,Can defeat Barack Obama,,Dissatisfied,Satisfied,Dissatisfied,Neutral,,Romney,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,,,Neutral,Neither,,,Yes,All others,,,Can defeat Barack Obama,,A major problem,,,,One of several important factors,,,White,White,A factor,Important,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,South,Version 3,Suburb,Urban,Urban Core,Upscale
108324.0,Florida,45.0,Call 3,Complete,Election day exit poll,0.560145974159241,Newt Gingrich,Female,Hispanic/Latino,45-49,45-49,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,"Yes, Cuban",Illegal in most cases,,,Yes,About right,About right,Illegal immigration,,Has strong moral character,Catholic,,,,Omit,,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,,,Catholic,Omit,,,,No,All others,No,All others,Has strong moral character,I'm satisfied with the Republican candidates,,,Holding steady financially,,,,,Other,Hispanic/Latino,,,English,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
108325.0,Florida,60.0,Call 3,Complete,Election day exit poll,0.310041487216949,Ron Paul,Male,White,18-24,17-24,Very conservative,Independent,"Under $30,000",College graduate,No,Legal in most cases,,,Yes,Not conservative enough,Not conservative enough,Federal budget deficit,,Has strong moral character,Other christian,,,,Somewhat support,,,,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Independent/Something else,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Legal,,,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Has strong moral character,I'm satisfied with the Republican candidates,,,Holding steady financially,,,,,White,White,,,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale
108326.0,Florida,30.0,Call 3,Complete,Election day exit poll,0.784042239189148,Ron Paul,Female,White,60-64,60-64,Moderate,Independent,"$50,000-$99,999",College graduate,No,,Paul,,No,,,,Yes,Has the right experience,,Dissatisfied,Dissatisfied,Dissatisfied,Somewhat support,,Paul,Married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,,,Support,Tea Party supporter and not born-again,,,No,All others,,,Has the right experience,,A major problem,,,,One of several important factors,,,White,White,A factor,Important,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,South,Version 3,Extremely High Density Urban,Urban,Urban Core,Very upscale
108327.0,Florida,7.0,Call 3,Complete,Election day exit poll,0.858073651790619,Rick Santorum,Male,White,45-49,45-49,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,No,,,Not a factor at all,Yes,,,Abortion,,,,,,,Somewhat support,Just today,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Not a factor,Not important,,Support,Both Tea Party supporter and born-again,Last few days,In the last month,No,White Born-again/Evangelical Christians,,,,,,Generally unfavorable,,Deported to the country they came from,,Generally unfavorable,Gingrich,White,White,,,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Version 1,Town,Rural,Rural,Upscale
108328.0,Florida,53.0,Call 3,Complete,Election day exit poll,0.641997814178467,Rick Santorum,Female,White,45-49,45-49,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,No,,Romney,,Yes,,,,Yes,Is a true conservative,,Dissatisfied,Dissatisfied,Satisfied,Strongly support,,Paul,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,,,,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,,,Is a true conservative,,A minor problem,,,,One of several important factors,,,White,White,A factor,Important,English,State questionnaire,Suburbs,Suburbs,2.0,South,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
