ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,MIRPRS12,SEX,QRACEAI,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,LATINO,ABORTION,BEATOBAMAFL,BIZVPOL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SHAREREL,TEAPARTY,TIMEAZ12,VOTENOV12,WORK,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIMTH,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,XQLTREP12,AUTOREP12,CAMPREP12,LAIDOFF3,UNION4,RACE,UNIONHH,UNIONMEM,UNIONVOT,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
151673.0, Michigan,51.0,Call 3,Complete,Election day exit poll,1.28424465656281,Mitt Romney,Male,Asian,45-49,45-49,Moderate,Republican,"$200,000 or more",Postgraduate study,No,Illegal in most cases,Romney,Working in business,,No,I strongly favor my candidate,,Yes,,Catholic,Not much,Neutral,,,Yes,Married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Not born again,,,Catholic,Not much or not at all,Neutral,Neither,,,No,All others,No,All others,All others,,Disapprove,,,No one does,Asian,No,No,No,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48116.0
151671.0, Michigan,26.0,Call 3,Complete,Election day exit poll,0.860705077648163,Mitt Romney,Female,White,45-49,45-49,Somewhat liberal,Republican,"$50,000-$99,999",Some college/assoc. degree,No,,,,One of several important factors,Yes,,Illegal immigration,,Has the right experience,,,Strongly oppose,In the last few days,Definitely vote for the Republican nominee,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,,Oppose,Born-again but not Tea Party supporter,Last few days,In the last month,No,White Born-again/Evangelical Christians,,,,Has the right experience,,More negative this year,Yes,,White,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 1,Suburb,Urban,Urban Core,Downscale,48910.0
151670.0, Michigan,109.0,Call 3,Complete,Election day exit poll,0.623269200325012,Mitt Romney,Female,White,45-49,45-49,Moderate,Republican,"$100,000-$199,999",Some college/assoc. degree,No,Legal in all cases,Romney,Working in business,,No,I dislike the other candidates,,Yes,,Protestant,Not much,Strongly oppose,,,Yes,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Legal,Not born again,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Oppose,Neither,,,No,All others,No,White Protestant non-evangelical,Working women,,Approve,,,No one does,White,No,No,No,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48176.0
151668.0, Michigan,54.0,Call 3,Not complete,Election day exit poll,1.01889801025391,Mitt Romney,Female,White,50-59,50-59,,,,High school or less,No,,,Working in business,,,I strongly favor my candidate,,,,,,,,,No,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,,,,,,,,No college degree,High school graduate or less,,,,,,,,,,,,,,,All others,,,,,No one does,White,No,No,No,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,48047.0
151666.0, Michigan,84.0,Call 3,Complete,Election day exit poll,1.17899894714355,Mitt Romney,Female,White,45-49,45-49,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,No,Illegal in most cases,Romney,Working in business,,No,I strongly favor my candidate,,Yes,,Catholic,Somewhat,Neutral,,,Yes,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Not born again,,,Catholic,A great deal or somewhat,Neutral,Neither,,,No,All others,No,All others,Working women,,Approve,,,No one does,White,No,No,No,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48323.0
151664.0, Michigan,109.0,Call 3,Complete,Election day exit poll,0.615761756896973,Mitt Romney,Male,White,50-59,50-59,Moderate,Republican,"$50,000-$99,999",Some college/assoc. degree,No,Omit,Omit,Working in business,,No,I like my candidate but with reservations,,Yes,,Other christian,Somewhat,Neutral,,,Yes,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Omit,Not born again,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Neutral,Neither,,,No,All others,No,White Protestant non-evangelical,All others,,Omit,,,No one does,White,No,No,No,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48176.0
151658.0, Michigan,106.0,Call 3,Complete,Election day exit poll,0.545317709445953,Mitt Romney,Male,White,40-44,40-44,Somewhat conservative,Republican,"$200,000 or more",Postgraduate study,No,Omit,Romney,Working in business,,No,Omit,,Yes,,Protestant,Not at all,Somewhat support,,,Yes,Married men,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Omit,Not born again,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Tea Party supporter and not born-again,,,No,All others,No,White Protestant non-evangelical,All others,,Approve,,,No one does,White,No,No,No,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,Suburb,70s Suburbs,Urban Perimeter,Very upscale,48108.0
151656.0, Michigan,84.0,Call 3,Complete,Election day exit poll,1.50281298160553,Mitt Romney,Female,White,18-24,17-24,Moderate,Republican,"$100,000-$199,999",Some college/assoc. degree,No,,,,Not a factor at all,No,,The economy,,Has the right experience,,,Neutral,Just today,Definitely vote for the Republican nominee,,,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,,Not a factor,Not important,,,Neutral,Neither,Last few days,In the last month,No,All others,,,,Has the right experience,,About the same,No,,White,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48323.0
151653.0, Michigan,51.0,Call 3,Complete,Election day exit poll,1.29990231990814,Mitt Romney,Female,White,50-59,50-59,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,No,,,,One of several important factors,Yes,,Federal budget deficit,,Has the right experience,,,Somewhat support,Before that,Probably vote for the Republican nominee,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,,,,Has the right experience,,More negative this year,No,,White,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48116.0
151652.0, Michigan,54.0,Call 3,Complete,Election day exit poll,1.00662517547607,Mitt Romney,Male,White,30-39,30-39,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,No,Illegal in all cases,Romney,Working in business,,Yes,I like my candidate but with reservations,,Yes,,Other christian,Somewhat,Somewhat support,,,Yes,Married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,Disapprove,,,No one does,White,No,No,No,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,48047.0
151649.0, Michigan,106.0,Call 3,Complete,Election day exit poll,0.589184701442719,Mitt Romney,Male,White,65 or over,65 or over,Moderate,Independent,"$100,000-$199,999",Postgraduate study,No,Legal in most cases,Romney,Working in government,,No,I dislike the other candidates,,Yes,,Protestant,Not much,Strongly oppose,,,Yes,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Not born again,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Oppose,Neither,,,No,All others,No,White Protestant non-evangelical,All others,,Approve,,,No one does,White,No,No,No,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,Suburb,70s Suburbs,Urban Perimeter,Very upscale,48108.0
151648.0, Michigan,84.0,Call 3,Complete,Election day exit poll,1.16479754447937,Mitt Romney,Male,White,50-59,50-59,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,No,Legal in most cases,Romney,Working in government,,Yes,I like my candidate but with reservations,,Yes,,Protestant,A great deal,Somewhat support,,,Yes,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,Disapprove,,,No one does,White,No,No,No,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48323.0
151642.0, Michigan,54.0,Call 3,Complete,Election day exit poll,1.00662517547607,Mitt Romney,Male,White,45-49,45-49,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,Yes,,,,One of several important factors,No,,Federal budget deficit,,Is a true conservative,,,Strongly support,Before that,Definitely vote for the Republican nominee,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,A factor,Important,,,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,,,,Is a true conservative,,More positive this year,No,,Hispanic/Latino,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,48047.0
151641.0, Michigan,106.0,Call 3,Complete,Election day exit poll,0.545317709445953,Mitt Romney,Male,White,50-59,50-59,Very conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,No,,,,Not a factor at all,No,,Federal budget deficit,,Can defeat Barack Obama,,,Somewhat support,Before that,Definitely vote for the Republican nominee,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,,Not a factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,,,,Can defeat Barack Obama,,About the same,No,,White,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale,48108.0
151639.0, Michigan,40.0,Call 3,Complete,Election day exit poll,1.2221223115921,Mitt Romney,Male,White,50-59,50-59,Moderate,Republican,"$50,000-$99,999",College graduate,No,,,,A minor factor,No,,The economy,,Can defeat Barack Obama,,,Neutral,In the last few days,Definitely vote for the Republican nominee,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Not important,,,Neutral,Neither,Last few days,In the last month,No,All others,,,,Can defeat Barack Obama,,About the same,No,,White,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 1,High Density Urban,Urban,Urban Core,Very upscale,49506.0
151637.0, Michigan,84.0,Call 3,Complete,Election day exit poll,1.25849735736847,Mitt Romney,Male,White,60-64,60-64,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,No,,,,Not a factor at all,No,,Federal budget deficit,,Can defeat Barack Obama,,,Strongly support,Earlier this month,Definitely vote for the Republican nominee,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,Not a factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,No,All others,,,,Can defeat Barack Obama,,More negative this year,No,,White,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48323.0
151636.0, Michigan,8.0,Call 3,Complete,Election day exit poll,0.734407126903534,Mitt Romney,Male,White,45-49,45-49,Somewhat conservative,Democrat,"Under $30,000",Some college/assoc. degree,No,,,,One of several important factors,Yes,,The economy,,Can defeat Barack Obama,,,Somewhat support,Before that,Definitely vote for the Republican nominee,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Democrat,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,Yes,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,About the same,Yes,,White,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale,49036.0
151635.0, Michigan,54.0,Call 3,Complete,Election day exit poll,1.00662517547607,Mitt Romney,Male,White,50-59,50-59,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,No,Illegal in all cases,Romney,Working in business,,Yes,I like my candidate but with reservations,,Yes,,Catholic,Somewhat,Strongly support,,,Yes,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,Catholic,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,No,All others,All others,,Approve,,,No one does,White,No,No,No,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,48047.0
151632.0, Michigan,106.0,Call 3,Complete,Election day exit poll,0.542872488498688,Mitt Romney,,White,40-44,40-44,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,No,,,,Omit,Yes,,The economy,,Can defeat Barack Obama,,,Neutral,Earlier this month,Definitely vote for the Republican nominee,,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,Omit,Omit,,,Neutral,Born-again but not Tea Party supporter,Earlier than that,In the last month,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,About the same,No,,White,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale,48108.0
151631.0, Michigan,51.0,Call 3,Complete,Election day exit poll,1.38755297660828,Mitt Romney,Male,White,65 or over,65 or over,Very conservative,Republican,"$50,000-$99,999",College graduate,No,Legal in most cases,Romney,Working in business,,No,I like my candidate but with reservations,,Yes,,Catholic,Somewhat,Somewhat support,,,No,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,Not born again,,,Catholic,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,No,All others,All others,,Approve,,,No one does,White,No,No,No,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48116.0
