ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,AZRPRS12,SEX,QRACEAI,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,LATINO,ABORTION,BEATOBAMAFL,BIZVPOL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,QLTREP12,RELIGN10,SHAREREL,TEAPARTY,TIMEAZ12,VOTENOV12,WORK,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIMTH,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,XQLTREP12,CAMPREP12,FAVMCCA,GETAHEAD,IMMPRIME,RACE,SPANISHQ,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
151126.0,Arizona,115.0,Call 2,Complete,Election day exit poll,0.319285988807678,Rick Santorum,Male,,65 or over,65 or over,Very conservative,Republican,"Under $30,000",Some college/assoc. degree,,Illegal in most cases,Santorum,Omit,,Yes,I strongly favor my candidate,,,Protestant,Somewhat,Strongly support,,,No,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,,,,,All others,,,,Omit,Deported to the country they came from,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,Version 2,Town,Rural,Rural,Upscale
150955.0,Arizona,114.0,Call 2,Complete,Election day exit poll,0.319285988807678,Rick Santorum,Male,,65 or over,65 or over,Very conservative,Republican,,College graduate,,Illegal in most cases,Santorum,Working in business,,Yes,I strongly favor my candidate,,,Protestant,A great deal,Strongly support,,,No,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,,,,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,,,,All others,,,,Holding steady financially,Deported to the country they came from,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,Version 2,Town,Rural,Rural,Upscale
149729.0,Arizona,97.0,Call 1,Complete,Election day exit poll,0.317135810852051,Rick Santorum,Female,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",College graduate,No,,,,A minor factor,Yes,,Abortion,Is a true conservative,,,Somewhat support,Before that,Definitely vote for the Republican nominee,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,,,,Is a true conservative,About the same,Favorable,,,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
149682.0,Arizona,97.0,Call 1,Complete,Election day exit poll,0.317135810852051,Rick Santorum,Female,Asian,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,,,,A minor factor,No,,The economy,Can defeat Barack Obama,,,Strongly support,Earlier this month,Definitely vote for the Republican nominee,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,No,All others,,,,Can defeat Barack Obama,About the same,Favorable,,,Asian,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
149668.0,Arizona,97.0,Call 1,Complete,Election day exit poll,0.317135810852051,Rick Santorum,Female,White,45-49,45-49,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,No,,,,One of several important factors,Yes,,Omit,Is a true conservative,,,Somewhat support,Earlier this month,Probably vote for the Republican nominee,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,No,White Born-again/Evangelical Christians,,,,Is a true conservative,More negative this year,Unfavorable,,,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
150823.0,Arizona,97.0,Call 2,Complete,Election day exit poll,0.317135810852051,Rick Santorum,Female,White,45-49,45-49,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,Yes,,,,One of several important factors,Yes,,The economy,Has strong moral character,,,Neutral,In the last few days,Probably vote for the Republican nominee,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,A factor,Important,,,Neutral,Born-again but not Tea Party supporter,Last few days,In the last month,No,All others,,,,Has strong moral character,About the same,Favorable,,,Hispanic/Latino,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
152335.0,Arizona,97.0,Call 3,Complete,Election day exit poll,0.317135810852051,Rick Santorum,Female,White,50-59,50-59,Very conservative,Something else,"$100,000-$199,999",Some college/assoc. degree,No,,,,One of several important factors,No,,Federal budget deficit,Is a true conservative,,,Strongly support,Earlier this month,Definitely vote for the Republican nominee,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,,A factor,Important,,,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,No,All others,,,,Is a true conservative,About the same,Unfavorable,,,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
152247.0,Arizona,97.0,Call 3,Complete,Election day exit poll,0.317135810852051,Rick Santorum,Female,White,45-49,45-49,Somewhat conservative,Republican,"$100,000-$199,999",High school or less,No,,,,Not a factor at all,No,,Illegal immigration,Can defeat Barack Obama,,,Somewhat support,Just today,Definitely vote for the Republican nominee,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,High school graduate or less,,,Not a factor,Not important,,,Support,Tea Party supporter and not born-again,Last few days,In the last month,No,All others,,,,Can defeat Barack Obama,About the same,Favorable,,,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
152258.0,Arizona,97.0,Call 3,Complete,Election day exit poll,0.317135810852051,Rick Santorum,Female,White,50-59,50-59,Moderate,Republican,"$100,000-$199,999",High school or less,No,Legal in all cases,Santorum,Working in government,,Yes,I like my candidate but with reservations,,,Other christian,Not at all,Neutral,,,Yes,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,No college degree,High school graduate or less,Legal,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Working women,,,,Holding steady financially,Offered a chance to apply for citizenship,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 2,Suburb,Urban,Urban Core,Upscale
149632.0,Arizona,97.0,Call 1,Complete,Election day exit poll,0.317047953605652,Rick Santorum,Male,White,45-49,45-49,Moderate,Republican,"$50,000-$99,999",Some college/assoc. degree,No,,,,One of several important factors,No,,The economy,Is a true conservative,,,Neutral,In January,Probably vote for the Republican nominee,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,,Neutral,Neither,Earlier than that,Earlier than that,No,All others,,,,Is a true conservative,More negative this year,Favorable,,,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
149720.0,Arizona,97.0,Call 1,Complete,Election day exit poll,0.317047953605652,Rick Santorum,Male,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",College graduate,No,Illegal in most cases,Santorum,Working in business,,Yes,I strongly favor my candidate,,,Protestant,A great deal,Strongly support,,,Yes,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,,,Falling behind financially,Deported to the country they came from,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 2,Suburb,Urban,Urban Core,Upscale
149710.0,Arizona,97.0,Call 1,Complete,Election day exit poll,0.317047953605652,Rick Santorum,Male,Hispanic/Latino,50-59,50-59,Somewhat conservative,Republican,"$100,000-$199,999",Postgraduate study,Yes,Illegal in most cases,Santorum,Working in government,,No,I like my candidate but with reservations,,,Other christian,Not much,Somewhat support,,,Yes,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Not born again,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Tea Party supporter and not born-again,,,No,All others,No,All others,All others,,,,Holding steady financially,Allowed to stay as temporary workers,Hispanic/Latino,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 2,Suburb,Urban,Urban Core,Upscale
149698.0,Arizona,97.0,Call 1,Complete,Election day exit poll,0.317047953605652,Rick Santorum,Male,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",College graduate,No,Legal in all cases,Romney,Working in business,,No,I like my candidate but with reservations,,,Catholic,Somewhat,Strongly support,,,Yes,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,Not born again,,,Catholic,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,No,All others,All others,,,,Holding steady financially,Deported to the country they came from,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 2,Suburb,Urban,Urban Core,Upscale
149660.0,Arizona,97.0,Call 1,Complete,Election day exit poll,0.317047953605652,Rick Santorum,Male,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",College graduate,No,Illegal in all cases,Santorum,Working in business,,Yes,I dislike the other candidates,,,Other christian,A great deal,Somewhat support,,,Yes,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,,,Falling behind financially,Deported to the country they came from,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 2,Suburb,Urban,Urban Core,Upscale
149651.0,Arizona,97.0,Call 1,Complete,Election day exit poll,0.317047953605652,Rick Santorum,Male,White,30-39,30-39,Very conservative,Republican,"$100,000-$199,999",College graduate,No,Illegal in most cases,Santorum,Working in business,,Yes,I like my candidate but with reservations,,,Protestant,Somewhat,Strongly support,,,No,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,,,Holding steady financially,Allowed to stay as temporary workers,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 2,Suburb,Urban,Urban Core,Upscale
150806.0,Arizona,97.0,Call 2,Complete,Election day exit poll,0.317047953605652,Rick Santorum,Male,White,50-59,50-59,Very conservative,Independent,"$100,000-$199,999",College graduate,No,,,,A minor factor,No,,Federal budget deficit,Is a true conservative,,,Strongly support,Earlier this month,Definitely vote for the Republican nominee,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,A factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,No,All others,,,,Is a true conservative,More negative this year,Favorable,,,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
152404.0,Arizona,97.0,Call 3,Complete,Election day exit poll,0.317047953605652,Rick Santorum,Male,White,30-39,30-39,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,,,,A minor factor,No,,Federal budget deficit,Is a true conservative,,,Strongly support,Before that,Definitely vote for the Republican nominee,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,,,,Is a true conservative,About the same,Unfavorable,,,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
