ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,IARPRS12,SEX,QRACE3,XAGE8,PARTYIA,INCOME12RIA,EDUC12R,BIZVPOL,BREAK12CAU,BRNAGAIN,DESCRIBS12RIA,ISSREP12CAU,QLTIA12R,TEAPARTY,TIMEIA12,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BREAKFACT,BREAKIMP,TEAPARTY3,TIMEPRIFEWDAYS,TIMEPRIMTH,WHTEVANG,XQLTREP12,PREVCAU12R,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
19430.0, Iowa,97.0,Call 1,Complete,Election day exit poll,1.58458530902863,Rick Santorum,Female,White,50-59,Republican,"$50,000-$99,999",College graduate,Working in business,A minor factor,No,I strongly favor my candidate,Abortion,Has strong moral character,Neutral,Before that,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Neutral,Earlier than that,Earlier than that,All others,Has strong moral character,Yes,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale
19425.0, Iowa,106.0,Call 2,Complete,Election day exit poll,1.23431611061096,Rick Santorum,Male,White,50-59,Republican,"$50,000-$99,999",Postgraduate study,Omit,A minor factor,Yes,I strongly favor my candidate,Abortion,Has strong moral character,Neutral,In December,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Neutral,Earlier than that,In the last month,White Born-again/Evangelical Christians,Has strong moral character,Yes,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
19424.0, Iowa,38.0,Call 1,Complete,Election day exit poll,0.975958287715912,Rick Santorum,Male,White,50-59,Republican,"$50,000-$99,999",Postgraduate study,Working in business,Not a factor at all,Yes,I like my candidate but with reservations,Federal budget deficit,Is a true conservative,Strongly support,In the last few days,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Is a true conservative,Yes,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
19415.0, Iowa,98.0,Call 1,Complete,Election day exit poll,0.807898461818695,Rick Santorum,Male,White,60-64,Republican,"$50,000-$99,999",College graduate,Working in government,One of several important factors,,I like my candidate but with reservations,The economy,Can defeat Barack Obama,Somewhat support,Just today,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Support,Last few days,In the last month,,Can defeat Barack Obama,Yes,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale
19407.0, Iowa,78.0,Call 1,Complete,Election day exit poll,0.313009679317474,Rick Santorum,Female,Other,40-44,Republican,"$100,000 or more",College graduate,Working in business,A minor factor,No,I like my candidate but with reservations,The economy,Has strong moral character,Somewhat oppose,Before that,30-44,30-59,17-44,30-44,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Oppose,Earlier than that,Earlier than that,All others,Has strong moral character,Yes,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale
19388.0, Iowa,72.0,Call 1,Complete,Election day exit poll,0.493832796812058,Rick Santorum,Male,White,65 or over,Republican,"$30,000-$49,999",College graduate,Working in business,A minor factor,No,I strongly favor my candidate,Health care,Is a true conservative,Strongly support,Before that,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Support,Earlier than that,Earlier than that,All others,Is a true conservative,Yes,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
19380.0, Iowa,83.0,Call 2,Complete,Election day exit poll,0.806089162826538,Rick Santorum,Male,White,50-59,Republican,"$100,000 or more",Postgraduate study,Working in government,Not a factor at all,No,I strongly favor my candidate,Federal budget deficit,Can defeat Barack Obama,Somewhat support,In December,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Support,Earlier than that,In the last month,All others,Can defeat Barack Obama,Yes,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale
19366.0, Iowa,78.0,Call 1,Complete,Election day exit poll,0.51190596818924,Rick Santorum,Male,,65 or over,,,High school or less,Omit,Omit,,I strongly favor my candidate,Omit,Can defeat Barack Obama,Neutral,Just today,65+,60+,45+,60+,65+,,Conservative,Somewhat conservative,Somewhat conservative,,,,No college degree,High school graduate or less,Omit,Omit,Neutral,Last few days,In the last month,,Can defeat Barack Obama,Omit,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale
19365.0, Iowa,20.0,Call 1,Complete,Election day exit poll,0.443448305130005,Rick Santorum,,White,60-64,Republican,"$50,000-$99,999",High school or less,Omit,Omit,Yes,I like my candidate but with reservations,The economy,Has strong moral character,Neutral,Just today,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Omit,Omit,Neutral,Last few days,In the last month,White Born-again/Evangelical Christians,Has strong moral character,No,State questionnaire,Rural,Small Cities/Rural,3.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
19361.0, Iowa,21.0,Call 1,Complete,Election day exit poll,1.84643602371216,Rick Santorum,Male,White,30-39,Independent,"$50,000-$99,999",Some college/assoc. degree,Working in business,Not a factor at all,No,I like my candidate but with reservations,Federal budget deficit,Can defeat Barack Obama,Somewhat support,In December,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,Support,Earlier than that,In the last month,All others,Can defeat Barack Obama,No,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
19358.0, Iowa,98.0,Call 1,Complete,Election day exit poll,0.726457476615906,Rick Santorum,Male,White,30-39,Republican,"$30,000-$49,999",Some college/assoc. degree,Working in government,A minor factor,Yes,I like my candidate but with reservations,Health care,Has strong moral character,Somewhat support,Just today,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Has strong moral character,Yes,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale
19349.0, Iowa,78.0,Call 1,Complete,Election day exit poll,0.650913894176483,Rick Santorum,Male,White,65 or over,Republican,"$50,000-$99,999",Some college/assoc. degree,Working in business,The most important factor,No,I like my candidate but with reservations,The economy,Can defeat Barack Obama,Neutral,Just today,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Neutral,Last few days,In the last month,All others,Can defeat Barack Obama,Yes,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale
19327.0, Iowa,23.0,Call 1,Complete,Election day exit poll,0.720320045948029,Rick Santorum,Female,White,45-49,Independent,"$50,000-$99,999",Postgraduate study,Working in business,A minor factor,No,I strongly favor my candidate,Federal budget deficit,Is a true conservative,Somewhat support,Before that,45-65,30-59,45+,45-59,40-49,Independent/Something else,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Support,Earlier than that,Earlier than that,All others,Is a true conservative,Yes,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
19323.0, Iowa,24.0,Call 1,Complete,Election day exit poll,1.78001534938812,Rick Santorum,Male,White,40-44,Republican,"$100,000 or more",Some college/assoc. degree,Omit,A minor factor,No,I like my candidate but with reservations,Federal budget deficit,Has strong moral character,Somewhat support,In December,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,A factor,Not important,Support,Earlier than that,In the last month,All others,Has strong moral character,Yes,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale
19319.0, Iowa,72.0,Call 1,Complete,Election day exit poll,0.481205940246582,Rick Santorum,Male,White,30-39,Republican,"$100,000 or more",College graduate,Working in business,A minor factor,Yes,I like my candidate but with reservations,Abortion,Can defeat Barack Obama,Strongly support,Just today,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Can defeat Barack Obama,No,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
19307.0, Iowa,112.0,Call 2,Complete,Election day exit poll,0.343181967735291,Rick Santorum,,White,50-59,Republican,"$50,000-$99,999",Some college/assoc. degree,Omit,One of several important factors,Yes,I strongly favor my candidate,Omit,Omit,Somewhat support,In the last few days,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Omit,Yes,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 1,Suburb,Urban,Urban Core,Upscale
19304.0, Iowa,21.0,Call 1,Complete,Election day exit poll,1.84643602371216,Rick Santorum,Male,White,50-59,Republican,"$30,000-$49,999",Some college/assoc. degree,Working in government,One of several important factors,Yes,I like my candidate but with reservations,The economy,Is a true conservative,Strongly support,Just today,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Is a true conservative,No,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
19288.0, Iowa,4.0,Call 2,Complete,Election day exit poll,1.35805177688599,Rick Santorum,Male,White,60-64,Republican,"$50,000-$99,999",Postgraduate study,Working in government,Not a factor at all,Yes,I like my candidate but with reservations,Abortion,Has strong moral character,Somewhat support,Before that,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Support,Earlier than that,Earlier than that,White Born-again/Evangelical Christians,Has strong moral character,Yes,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,Midwest,Version 1,Suburb,Rural,Rural,Very upscale
19286.0, Iowa,72.0,Call 1,Complete,Election day exit poll,0.176412150263786,Rick Santorum,,White,65 or over,Republican,,High school or less,Working in government,Not a factor at all,Yes,I strongly favor my candidate,The economy,Can defeat Barack Obama,Strongly support,Just today,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,,,,No college degree,High school graduate or less,Not a factor,Not important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Can defeat Barack Obama,No,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
19284.0, Iowa,112.0,Call 2,Complete,Election day exit poll,0.381655067205429,Rick Santorum,,White,65 or over,Republican,"$50,000-$99,999",Some college/assoc. degree,Working in government,A minor factor,No,I strongly favor my candidate,Abortion,Is a true conservative,Strongly support,In December,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Support,Earlier than that,In the last month,All others,Is a true conservative,No,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 1,Suburb,Urban,Urban Core,Upscale
