ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,MDRPRS12,SEX,QRACE3,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,BREAK12PRI,BRNAGAIN,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,TEAPARTY,TIMEMD12,VOTENOV12,WORK,SEXWED,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BREAKFACT,BREAKIMP,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WRKWOMEN,XQLTREP12,RECOVER,WORKSEX,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
307435.0, Maryland,23.0,Call 1,Complete,Election day exit poll,0.665475785732269,Newt Gingrich,Male,White,65 or over,Very conservative,Republican,"$100,000-$199,999",College graduate,A minor factor,Yes,Not conservative enough,About right,Federal budget deficit,Yes,Is a true conservative,Strongly support,Earlier this year,Definitely vote for the Republican nominee,No,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,All others,Is a true conservative,Getting worse,Non-working men,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,21136.0
307365.0, Maryland,112.0,Call 1,Complete,Election day exit poll,1.06258845329285,Newt Gingrich,Female,White,50-59,Very conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,One of several important factors,Yes,Not conservative enough,Not conservative enough,Federal budget deficit,Yes,Is a true conservative,Strongly support,Earlier this year,Definitely vote for the Republican nominee,No,Married women,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,A factor,Important,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,All others,Is a true conservative,Getting worse,Non-working women,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,Version 1,Suburb,Rural,Rural,Very downscale,21740.0
308925.0, Maryland,12.0,Call 2,Complete,Election day exit poll,0.868811547756195,Ron Paul,Male,White,65 or over,Somewhat conservative,Independent,"$50,000-$99,999",College graduate,Not a factor at all,No,Not conservative enough,Too conservative,Illegal immigration,No,Is a true conservative,Strongly support,In the last few days,Definitely vote for the Republican nominee,No,Non married men,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,All others,Is a true conservative,Staying the same,Non-working men,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,21057.0
308745.0, Maryland,89.0,Call 2,Complete,Election day exit poll,0.559982717037201,Ron Paul,Male,White,50-59,Somewhat conservative,Something else,"$50,000-$99,999",College graduate,Not a factor at all,Yes,Not conservative enough,Omit,The economy,Yes,Is a true conservative,Somewhat support,Before that,Probably vote for the Republican nominee,No,Married men,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,No,White Born-again/Evangelical Christians,All others,Is a true conservative,Getting worse,Non-working men,State questionnaire,Suburbs,Suburbs,3.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,20707.0
310044.0, Maryland,104.0,Call 3,Complete,Election day exit poll,0.52744734287262,Ron Paul,Male,White,17-24,Somewhat liberal,Republican,"Under $30,000",Some college/assoc. degree,Not a factor at all,No,Not conservative enough,Not conservative enough,The economy,No,Is a true conservative,Somewhat support,Earlier this year,Only vote for the Republican nominee if your candidate wins,No,Non married men,17-29,17-29,17-44,17-29,17-24,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,Yes,All others,All others,Is a true conservative,Starting to recover,Non-working men,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21617.0
309943.0, Maryland,89.0,Call 3,Complete,Election day exit poll,0.559982717037201,Ron Paul,Male,White,17-24,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,Not a factor at all,Yes,Not conservative enough,Not conservative enough,The economy,No,Is a true conservative,Neutral,Before that,Only vote for the Republican nominee if your candidate wins,No,Non married men,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Not a factor,Not important,Neutral,Born-again but not Tea Party supporter,Earlier than that,Before January 1st,No,White Born-again/Evangelical Christians,All others,Is a true conservative,Staying the same,Non-working men,State questionnaire,Suburbs,Suburbs,3.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,20707.0
309899.0, Maryland,109.0,Call 3,Complete,Election day exit poll,0.738042175769806,Ron Paul,Female,White,45-49,Very conservative,Republican,"Under $30,000",Postgraduate study,Not a factor at all,No,Not conservative enough,Not conservative enough,Abortion,Yes,Is a true conservative,Neutral,Earlier this year,Definitely vote for the Republican nominee,No,Married women,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Neutral,Neither,Earlier than that,Since January 1st,No,All others,All others,Is a true conservative,Getting worse,Non-working women,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale,21676.0
309775.0, Maryland,42.0,Call 3,Complete,Election day exit poll,0.7078577876091,Ron Paul,Female,White,,Somewhat conservative,Independent,"$50,000-$99,999",College graduate,Not a factor at all,No,Not conservative enough,Too conservative,The economy,Yes,Is a true conservative,Somewhat support,Earlier this year,Probably vote for the Republican nominee,No,Married women,,,,,,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,All others,Is a true conservative,Getting worse,Non-working women,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,21157.0
309684.0, Maryland,65.0,Call 3,Complete,Election day exit poll,0.744695603847504,Ron Paul,Male,White,65 or over,Somewhat conservative,Independent,"$100,000-$199,999",Postgraduate study,Not a factor at all,No,About right,Too conservative,Federal budget deficit,Yes,Is a true conservative,Strongly support,In March,Definitely vote for the Republican nominee,No,Married men,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,All others,Is a true conservative,Staying the same,Non-working men,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,21042.0
307700.0, Maryland,104.0,Call 1,Complete,Election day exit poll,0.600593268871307,Ron Paul,Male,White,65 or over,Very conservative,Something else,"$30,000-$49,999",Postgraduate study,Not a factor at all,No,Not conservative enough,Not conservative enough,Federal budget deficit,No,Is a true conservative,Strongly support,Earlier this year,Probably vote for the Republican nominee,No,Non married men,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,All others,Is a true conservative,Staying the same,Non-working men,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21617.0
307710.0, Maryland,104.0,Call 1,Complete,Election day exit poll,0.634355366230011,Ron Paul,Female,White,30-39,Somewhat liberal,Republican,"$30,000-$49,999",High school or less,One of several important factors,No,Too conservative,About right,Abortion,Yes,Is a true conservative,Neutral,Before that,Only vote for the Republican nominee if your candidate wins,No,Married women,30-44,30-59,17-44,30-44,30-39,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,A factor,Important,Neutral,Neither,Earlier than that,Before January 1st,Yes,All others,All others,Is a true conservative,Staying the same,Non-working women,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21617.0
310925.0, Maryland,28.0,Call 3,Complete,Election day exit poll,1.6681182384491,Ron Paul,Male,White,65 or over,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,Not a factor at all,Yes,Not conservative enough,Not conservative enough,Federal budget deficit,No,Is a true conservative,Strongly support,In the last few days,Definitely vote for the Republican nominee,No,Non married men,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,All others,Is a true conservative,Staying the same,Non-working men,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,East,Version 1,High Density Urban,Urban,Urban Core,Upscale,21212.0
308592.0, Maryland,55.0,Call 2,Complete,Election day exit poll,0.773630678653717,Mitt Romney,Female,White,65 or over,Somewhat conservative,Independent,"$50,000-$99,999",Some college/assoc. degree,A minor factor,Yes,About right,Not conservative enough,The economy,Yes,Is a true conservative,Strongly support,In the last few days,Definitely vote for the Republican nominee,No,Married women,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,All others,Is a true conservative,Getting worse,Non-working women,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,21770.0
309749.0, Maryland,88.0,Call 3,Complete,Election day exit poll,1.4468640089035,Mitt Romney,Male,White,60-64,Moderate,Republican,,College graduate,A minor factor,Yes,Too conservative,Too conservative,Federal budget deficit,Yes,Is a true conservative,Neutral,Earlier this year,Definitely vote for the Republican nominee,No,Married men,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,,,,College graduate,More than High school graduate,A factor,Not important,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,All others,Is a true conservative,Starting to recover,Non-working men,State questionnaire,Suburbs,Suburbs,3.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,20707.0
309725.0, Maryland,40.0,Call 3,Complete,Election day exit poll,2.65806460380554,Mitt Romney,Female,White,30-39,Moderate,Republican,"$50,000-$99,999",College graduate,One of several important factors,No,About right,Not conservative enough,The economy,Yes,Is a true conservative,Somewhat support,Earlier this year,Definitely vote for the Republican nominee,No,Married women,30-44,30-59,17-44,30-44,30-39,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,All others,Is a true conservative,Starting to recover,Non-working women,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,20736.0
307655.0, Maryland,89.0,Call 1,Complete,Election day exit poll,1.02078020572662,Mitt Romney,Female,White,65 or over,Moderate,Republican,,Postgraduate study,One of several important factors,No,Not conservative enough,About right,Illegal immigration,Yes,Is a true conservative,Neutral,Just today,Definitely vote for the Republican nominee,No,Married women,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,,,,College graduate,More than High school graduate,A factor,Important,Neutral,Neither,Last few days,Since January 1st,No,All others,All others,Is a true conservative,Starting to recover,Non-working women,State questionnaire,Suburbs,Suburbs,3.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,20707.0
307546.0, Maryland,12.0,Call 1,Complete,Election day exit poll,1.13980412483215,Mitt Romney,Female,White,45-49,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,A minor factor,No,About right,About right,The economy,Yes,Is a true conservative,Neutral,In March,Definitely vote for the Republican nominee,No,Married women,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,A factor,Not important,Neutral,Neither,Earlier than that,Since January 1st,No,All others,All others,Is a true conservative,Getting worse,Non-working women,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,21057.0
