ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SCRPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BREAK12PRI,BRNAGAIN,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SHAREREL,TEAPARTY,TIMESC12,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIMTH,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,XQLTREP12,DEFICIT12R,ECONWORR,GETAHEAD,HALEY2,LAIDOFF3,ROMNEYWORK,ROMNWIN,UNFAIRREP12SC,VETVOTER,ECOWORR2,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
74802.0,South Carolina,101.0,Call 3,Complete,Election day exit poll,0.770906686782837,Ron Paul,Female,White,65 or over,65 or over,Moderate,Republican,"$30,000-$49,999",High school or less,,The most important factor,Yes,The economy,Yes,,,,Neutral,Earlier this month,Married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,A factor,Important,,,Neutral,Born-again but not Tea Party supporter,Earlier than that,In the last month,Yes,White Born-again/Evangelical Christians,,,,Creating jobs even if that raises the budget deficit,Somewhat worried,,,,,Support him with reservations,Romney,No,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Low Density Rural,70s Suburbs,Urban Perimeter,Very downscale,29330.0
74653.0,South Carolina,65.0,Call 3,Complete,Election day exit poll,0.990006804466248,Ron Paul,Female,White,50-59,50-59,Somewhat conservative,Republican,"Under $30,000",High school or less,,Not a factor at all,Yes,The economy,Yes,,,,Neutral,Before that,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,Not a factor,Not important,,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Earlier than that,Yes,White Born-again/Evangelical Christians,,,,Creating jobs even if that raises the budget deficit,Very worried,,,,,Enthusiastically support him,Gingrich,No,Worried,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,29067.0
74486.0,South Carolina,70.0,Call 3,Complete,Election day exit poll,0.553939461708069,Ron Paul,Male,White,18-24,17-24,Moderate,Republican,"$30,000-$49,999",High school or less,,One of several important factors,Yes,The economy,No,,,,Neutral,Just today,Non married men,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,A factor,Important,,,Neutral,Born-again but not Tea Party supporter,Last few days,In the last month,Yes,White Born-again/Evangelical Christians,,,,Creating jobs even if that raises the budget deficit,Very worried,,,,,Not support him,Santorum,No,Worried,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,60s Suburbs,Urban Perimeter,Upscale,29033.0
74233.0,South Carolina,114.0,Call 3,Complete,Election day exit poll,0.656862258911133,Ron Paul,Female,,40-44,40-44,Somewhat conservative,Republican,"$200,000 or more",High school or less,,One of several important factors,Yes,The economy,Yes,,,,Neutral,Before that,Married women,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,High school graduate or less,,,A factor,Important,,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Earlier than that,No,,,,,Creating jobs even if that raises the budget deficit,Very worried,,,,,Support him with reservations,Romney,No,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29732.0
74029.0,South Carolina,100.0,Call 3,Complete,Election day exit poll,0.791742026805878,Ron Paul,Female,White,60-64,60-64,Somewhat liberal,Independent,"$50,000-$99,999",Some college/assoc. degree,,A minor factor,Yes,The economy,No,,,,Neutral,Just today,Non married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Not important,,,Neutral,Born-again but not Tea Party supporter,Last few days,In the last month,No,White Born-again/Evangelical Christians,,,,Creating jobs even if that raises the budget deficit,Somewhat worried,,,,,Enthusiastically support him,Santorum,No,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,29365.0
73952.0,South Carolina,22.0,Call 2,Complete,Election day exit poll,0.642560839653015,Ron Paul,Female,Black,40-44,40-44,Moderate,Independent,"$50,000-$99,999",Postgraduate study,,One of several important factors,Yes,Illegal immigration,No,,,,Strongly oppose,Just today,Non married women,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,,Oppose,Born-again but not Tea Party supporter,Last few days,In the last month,No,All others,,,,Creating jobs even if that raises the budget deficit,Very worried,,,,,Not support him,Romney,No,Worried,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Upscale,29456.0
73831.0,South Carolina,55.0,Call 2,Complete,Election day exit poll,0.689024925231934,Ron Paul,Female,White,25-29,25-29,Somewhat liberal,Republican,"$50,000-$99,999",College graduate,,One of several important factors,Yes,Abortion,Yes,,,,Neutral,Earlier this month,Married women,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,,Neutral,Born-again but not Tea Party supporter,Earlier than that,In the last month,No,White Born-again/Evangelical Christians,,,,Creating jobs even if that raises the budget deficit,Very worried,,,,,Support him with reservations,Santorum,No,Worried,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,29692.0
73752.0,South Carolina,55.0,Call 2,Complete,Election day exit poll,0.722745478153229,Ron Paul,Male,White,50-59,50-59,Somewhat conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,,One of several important factors,Yes,The economy,Yes,,,,Neutral,In the last few days,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,,Neutral,Born-again but not Tea Party supporter,Last few days,In the last month,Yes,White Born-again/Evangelical Christians,,,,Creating jobs even if that raises the budget deficit,Very worried,,,,,Support him with reservations,Romney,No,Worried,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,29692.0
73616.0,South Carolina,99.0,Call 2,Complete,Election day exit poll,0.711779773235321,Ron Paul,Male,White,18-24,17-24,Somewhat conservative,Independent,"$50,000-$99,999",High school or less,,A minor factor,Yes,Abortion,No,,,,Strongly oppose,Just today,Non married men,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,,,A factor,Not important,,,Oppose,Born-again but not Tea Party supporter,Last few days,In the last month,No,White Born-again/Evangelical Christians,,,,Creating jobs even if that raises the budget deficit,Very worried,,,,,Not support him,Romney,No,Worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Version 1,Town,Rural,Rural,Downscale,29303.0
73436.0,South Carolina,115.0,Call 2,Complete,Election day exit poll,1.9107118844986,Ron Paul,Female,White,30-39,30-39,Somewhat liberal,Independent,"$50,000-$99,999",College graduate,,One of several important factors,Yes,The economy,Yes,,,,Neutral,Earlier this month,Married women,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,,Neutral,Born-again but not Tea Party supporter,Earlier than that,In the last month,No,White Born-again/Evangelical Christians,,,,Creating jobs even if that raises the budget deficit,Very worried,,,,,Not support him,Romney,No,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29708.0
73337.0,South Carolina,111.0,Call 2,Complete,Election day exit poll,0.806983828544617,Ron Paul,Male,White,65 or over,65 or over,Somewhat conservative,Republican,"Under $30,000",High school or less,,The most important factor,Yes,The economy,Yes,,,,Neutral,In the last few days,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,A factor,Important,,,Neutral,Born-again but not Tea Party supporter,Last few days,In the last month,Yes,White Born-again/Evangelical Christians,,,,Creating jobs even if that raises the budget deficit,Very worried,,,,,Enthusiastically support him,Paul,No,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29745.0
73276.0,South Carolina,115.0,Call 2,Complete,Election day exit poll,1.8817218542099,Ron Paul,Female,White,18-24,17-24,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,,The most important factor,Yes,Abortion,No,,,,Neutral,Earlier this month,Non married women,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,,Neutral,Born-again but not Tea Party supporter,Earlier than that,In the last month,Yes,White Born-again/Evangelical Christians,,,,Creating jobs even if that raises the budget deficit,Somewhat worried,,,,,Not support him,Romney,No,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29708.0
73824.0,South Carolina,72.0,Call 2,Complete,Election day exit poll,0.995686054229736,Rick Perry,Male,White,18-24,17-24,Moderate,Republican,"$30,000-$49,999",Some college/assoc. degree,,One of several important factors,Yes,The economy,No,,,,Neutral,In the last few days,Non married men,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,,Neutral,Born-again but not Tea Party supporter,Last few days,In the last month,Yes,White Born-again/Evangelical Christians,,,,Creating jobs even if that raises the budget deficit,Somewhat worried,,,,,Enthusiastically support him,Gingrich,No,Worried,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29072.0
73823.0,South Carolina,72.0,Call 2,Complete,Election day exit poll,0.995686054229736,Rick Perry,Male,White,18-24,17-24,Moderate,Republican,"$30,000-$49,999",Some college/assoc. degree,,One of several important factors,Yes,The economy,No,,,,Neutral,In the last few days,Non married men,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,,Neutral,Born-again but not Tea Party supporter,Last few days,In the last month,Yes,White Born-again/Evangelical Christians,,,,Creating jobs even if that raises the budget deficit,Somewhat worried,,,,,Enthusiastically support him,Gingrich,No,Worried,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29072.0
72769.0,South Carolina,38.0,Call 1,Complete,Election day exit poll,1.74871277809143,Mitt Romney,Female,White,45-49,45-49,Moderate,Republican,"Under $30,000",College graduate,,Not a factor at all,Yes,The economy,No,,,,Neutral,Before that,Non married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,,Not a factor,Not important,,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,,,,Creating jobs even if that raises the budget deficit,Very worried,,,,,Enthusiastically support him,Gingrich,No,Worried,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,29448.0
72580.0,South Carolina,66.0,Call 1,Complete,Election day exit poll,1.12830364704132,Mitt Romney,Male,White,65 or over,65 or over,Somewhat conservative,Republican,"Under $30,000",High school or less,,A minor factor,Yes,The economy,Yes,,,,Neutral,Just today,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,A factor,Not important,,,Neutral,Born-again but not Tea Party supporter,Last few days,In the last month,Yes,White Born-again/Evangelical Christians,,,,Creating jobs even if that raises the budget deficit,Very worried,,,,,Support him with reservations,Paul,Yes,Worried,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,29645.0
72537.0,South Carolina,58.0,Call 1,Complete,Election day exit poll,2.10277318954468,Mitt Romney,Male,White,65 or over,65 or over,Moderate,Independent,"$30,000-$49,999",Postgraduate study,,One of several important factors,Yes,The economy,No,,,,Strongly oppose,Just today,Non married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,,Oppose,Born-again but not Tea Party supporter,Last few days,In the last month,No,White Born-again/Evangelical Christians,,,,Creating jobs even if that raises the budget deficit,Very worried,,,,,Support him with reservations,Perry,Yes,Worried,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Town,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29576.0
72504.0,South Carolina,66.0,Call 1,Complete,Election day exit poll,1.12830364704132,Mitt Romney,Male,White,60-64,60-64,Moderate,Republican,"$100,000-$199,999",Some college/assoc. degree,,A minor factor,Yes,The economy,Yes,,,,Neutral,In the last few days,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,,A factor,Not important,,,Neutral,Born-again but not Tea Party supporter,Last few days,In the last month,No,White Born-again/Evangelical Christians,,,,Creating jobs even if that raises the budget deficit,Very worried,,,,,Enthusiastically support him,Gingrich,No,Worried,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,29645.0
74771.0,South Carolina,101.0,Call 3,Complete,Election day exit poll,0.997050166130066,Mitt Romney,Male,White,50-59,50-59,Somewhat liberal,Something else,"Under $30,000",Some college/assoc. degree,,Not a factor at all,Yes,The economy,Yes,,,,Neutral,Earlier this month,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,Not a factor,Not important,,,Neutral,Born-again but not Tea Party supporter,Earlier than that,In the last month,Yes,White Born-again/Evangelical Christians,,,,Creating jobs even if that raises the budget deficit,Somewhat worried,,,,,Support him with reservations,Paul,No,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Low Density Rural,70s Suburbs,Urban Perimeter,Very downscale,29330.0
