ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,MSRPRS12,SEX,QRACE3,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BEATOBAMAFL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,GINGCONSRV,PAULCONSRV,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,SATGING,SATPAUL,SATROMN,SATSANT,SHAREREL,TEAPARTY,TIMEST12,UNDERREP12,WORK,SEXWED,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WRKWOMEN,XQLTREP12,GOVTANGR,GOVTANG2,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
270827.0, Mississippi,64.0,Call 3,Complete,Election day exit poll,1.22417414188385,Rick Santorum,Male,White,65 or over,,Republican,,High school or less,Legal in most cases,,,Yes,I strongly favor my candidate,Not conservative enough,Omit,Omit,About right,,,,,,,,Omit,Strongly support,,Santorum,No,,65+,60+,45+,60+,65+,Republican,,,,,,,No college degree,High school graduate or less,Legal,,,,Omit,Support,Both Tea Party supporter and born-again,,,,White Born-again/Evangelical Christians,All others,,"Dissatisifed, but not angry","Dissatisifed, but not angry or angry",State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
270828.0, Mississippi,16.0,Call 3,Complete,Election day exit poll,0.866081237792969,Newt Gingrich,Male,White,60-64,Very conservative,Republican,"$50,000-$99,999",College graduate,Illegal in most cases,,,Yes,I strongly favor my candidate,About right,Not conservative enough,Not conservative enough,Not conservative enough,,,,,,,,A great deal,Somewhat support,,Gingrich,Yes,,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,Angry,"Dissatisifed, but not angry or angry",State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Upscale
270829.0, Mississippi,114.0,Call 3,Complete,Election day exit poll,1.34125149250031,Newt Gingrich,Female,White,65 or over,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,Legal in most cases,,,No,I like my candidate but with reservations,About right,Too conservative,Not conservative enough,About right,,,,,,,,Somewhat,Somewhat support,,Gingrich,No,,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Not born again,,,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,All others,,"Dissatisifed, but not angry","Dissatisifed, but not angry or angry",State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
270831.0, Mississippi,17.0,Call 3,Complete,Election day exit poll,0.710244953632355,Did not vote,Female,Black,30-39,Moderate,Democrat,"$50,000-$99,999",College graduate,,Omit,Omit,Yes,,,,,,Omit,No,Omit,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,,Strongly oppose,Before that,,,Non married women,30-44,30-59,17-44,30-44,30-39,Democrat,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,Omit,Omit,,Oppose,Born-again but not Tea Party supporter,Earlier than that,Before January 1st,No,All others,,Omit,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
270832.0, Mississippi,52.0,Call 3,Complete,Election day exit poll,0.969011843204498,Mitt Romney,Male,White,65 or over,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,,Romney,One of several important factors,Yes,,,,,,The economy,Yes,Can defeat Barack Obama,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,,Strongly support,Earlier this year,,,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Can defeat Barack Obama,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,Version 1,Low Density Rural,Rural,Rural,Very upscale
270833.0, Mississippi,6.0,Call 3,Complete,Election day exit poll,1.28905117511749,Newt Gingrich,Male,White,65 or over,Very conservative,Republican,"$30,000-$49,999",High school or less,,Gingrich,One of several important factors,Yes,,,,,,The economy,Yes,Has the right experience,Satisfied,Dissatisfied,Dissatisfied,Satisfied,,Strongly support,In the last few days,,,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,Yes,White Born-again/Evangelical Christians,,Has the right experience,,,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
270836.0, Mississippi,61.0,Call 3,Complete,Election day exit poll,0.700559496879578,Mitt Romney,Male,White,65 or over,,Republican,,High school or less,,Gingrich,One of several important factors,,,,,,,The economy,,Can defeat Barack Obama,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,,Omit,Earlier this year,,,,65+,60+,45+,60+,65+,Republican,,,,,,,No college degree,High school graduate or less,,,A factor,Important,,Omit,,Earlier than that,Since January 1st,,,,Can defeat Barack Obama,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale
270839.0, Mississippi,43.0,Call 3,Complete,Election day exit poll,0.690880477428436,Mitt Romney,Male,Other,30-39,Somewhat conservative,Independent,"$30,000-$49,999",Some college/assoc. degree,,Romney,A minor factor,No,,,,,,Federal budget deficit,Yes,Has strong moral character,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,,Neutral,Earlier this year,,,Married men,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,A factor,Not important,,Neutral,Neither,Earlier than that,Since January 1st,No,All others,,Has strong moral character,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,60s Suburbs,Urban Perimeter,Upscale
270840.0, Mississippi,1.0,Call 3,Complete,Election day exit poll,0.982097983360291,Rick Santorum,Female,White,40-44,Somewhat conservative,Independent,"Under $30,000",College graduate,Illegal in most cases,,,Yes,I like my candidate but with reservations,Not conservative enough,Not conservative enough,Not conservative enough,About right,,,,,,,,Somewhat,Somewhat support,,Gingrich,No,,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,"Dissatisifed, but not angry","Dissatisifed, but not angry or angry",State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Version 2,Low Density Rural,Rural,Rural,Upscale
270842.0, Mississippi,16.0,Call 3,Complete,Election day exit poll,1.13418030738831,Rick Santorum,Male,White,50-59,Somewhat conservative,Independent,"$100,000-$199,999",Postgraduate study,,Santorum,A minor factor,Yes,,,,,,The economy,Yes,Has strong moral character,Satisfied,Dissatisfied,Satisfied,Satisfied,,Strongly support,In the last few days,,,Married men,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,A factor,Not important,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Upscale
270843.0, Mississippi,114.0,Call 3,Complete,Election day exit poll,1.30998432636261,Newt Gingrich,Female,White,50-59,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,Illegal in most cases,,,Yes,I strongly favor my candidate,About right,About right,Not conservative enough,About right,,,,,,,,A great deal,Somewhat support,,Gingrich,Yes,,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Working women,,"Dissatisifed, but not angry","Dissatisifed, but not angry or angry",State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
270845.0, Mississippi,77.0,Call 3,Complete,Election day exit poll,2.24113655090332,Newt Gingrich,Female,White,65 or over,Very conservative,Republican,"Under $30,000",High school or less,,Gingrich,One of several important factors,Yes,,,,,,Federal budget deficit,No,Can defeat Barack Obama,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,,Strongly support,Before that,,,Non married women,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,Yes,White Born-again/Evangelical Christians,,Can defeat Barack Obama,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,South,Version 1,Low Density Rural,Rural,Rural,Very upscale
270846.0, Mississippi,64.0,Call 3,Complete,Election day exit poll,1.33252811431885,Newt Gingrich,Female,White,50-59,Moderate,Republican,"$50,000-$99,999",Some college/assoc. degree,Legal in most cases,,,Yes,I strongly favor my candidate,About right,Too conservative,Not conservative enough,Not conservative enough,,,,,,,,A great deal,Neutral,,Gingrich,Yes,,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Legal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,Working women,,Angry,"Dissatisifed, but not angry or angry",State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
270849.0, Mississippi,61.0,Call 3,Complete,Election day exit poll,0.709233343601227,Mitt Romney,Female,White,65 or over,Moderate,Republican,"$50,000-$99,999",High school or less,Illegal in most cases,,,Yes,I like my candidate but with reservations,About right,Too conservative,About right,About right,,,,,,,,Not much,Neutral,,Romney,Yes,,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,Not much or not at all,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,Working women,,"Dissatisifed, but not angry","Dissatisifed, but not angry or angry",State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale
270850.0, Mississippi,1.0,Call 3,Complete,Election day exit poll,0.982097983360291,Rick Santorum,Female,White,50-59,Somewhat liberal,Republican,"$50,000-$99,999",Some college/assoc. degree,,Santorum,A minor factor,No,,,,,,The economy,Yes,Can defeat Barack Obama,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,,Somewhat support,In the last few days,,,Married women,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Not important,,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,,Can defeat Barack Obama,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Upscale
270851.0, Mississippi,6.0,Call 3,Complete,Election day exit poll,1.28905117511749,Newt Gingrich,Male,White,65 or over,Very conservative,Republican,,Some college/assoc. degree,,Romney,Not a factor at all,Yes,,,,,,The economy,,Is a true conservative,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,,Strongly support,In the last few days,,,,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,,,,No college degree,More than High school graduate,,,Not a factor,Not important,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,,White Born-again/Evangelical Christians,,Is a true conservative,,,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
270853.0, Mississippi,52.0,Call 3,Complete,Election day exit poll,0.969011843204498,Mitt Romney,Male,White,65 or over,Very conservative,Republican,"$50,000-$99,999",,,Romney,One of several important factors,Yes,,,,,,The economy,Yes,Has strong moral character,Dissatisfied,Dissatisfied,Satisfied,Satisfied,,Strongly support,Earlier this year,,,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,,,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,Version 1,Low Density Rural,Rural,Rural,Very upscale
270854.0, Mississippi,16.0,Call 3,Complete,Election day exit poll,1.13418030738831,Rick Santorum,Male,White,50-59,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,,Santorum,The most important factor,Yes,,,,,,The economy,Yes,Omit,Omit,Omit,Omit,Satisfied,,Somewhat support,In the last few weeks,,,Married men,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Omit,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Upscale
270855.0, Mississippi,114.0,Call 3,Complete,Election day exit poll,1.34125149250031,Newt Gingrich,Female,White,60-64,Moderate,Republican,"$30,000-$49,999",Postgraduate study,Legal in most cases,,,No,I dislike the other candidates,About right,About right,Not conservative enough,Too conservative,,,,,,,,Not much,Somewhat support,,Paul,Yes,,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Legal,Not born again,,,Not much or not at all,Support,Tea Party supporter and not born-again,,,No,All others,Working women,,"Dissatisifed, but not angry","Dissatisifed, but not angry or angry",State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
