ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,MARPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,TEAPARTY,TIMEST12,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BREAKFACT,BREAKIMP,REL5,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,XQLTREP12,HEALTHMASS,ROMNTIESMA,ROMNTIESMA2,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
241039.0,Massachusetts,90.0,Call 3,Complete,Election day exit poll,1.22501981258392,Mitt Romney,Female,White,30-39,30-39,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,Omit,No,I like my candidate but with reservations,Omit,Yes,Has the right experience,Catholic,Neutral,In the last few days,Married women,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Omit,Omit,Catholic,Neutral,Neither,Last few days,Since January 1st,No,All others,No,All others,Has the right experience,Went too far,Somewhat,A great deal or somewhat,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
233411.0,Massachusetts,102.0,Call 1,Complete,Election day exit poll,0.852401554584503,Mitt Romney,Female,White,40-44,40-44,Somewhat liberal,Independent,"$100,000-$199,999",Postgraduate study,One of several important factors,No,I like my candidate but with reservations,The economy,Yes,Has the right experience,Catholic,Neutral,Earlier this year,Married women,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Important,Catholic,Neutral,Neither,Earlier than that,Since January 1st,No,All others,No,All others,Has the right experience,Went too far,Somewhat,A great deal or somewhat,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
233407.0,Massachusetts,70.0,Call 1,Complete,Election day exit poll,1.49781930446625,Mitt Romney,Male,White,65 or over,65 or over,Very conservative,Independent,"$50,000-$99,999",Some college/assoc. degree,Not a factor at all,No,I like my candidate but with reservations,Federal budget deficit,Yes,Has strong moral character,Catholic,Strongly support,In the last few weeks,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,Catholic,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,No,All others,Has strong moral character,Was about right,Not much,Not much or not at all,State questionnaire,Suburbs,Suburbs,5.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
241022.0,Massachusetts,6.0,Call 3,Complete,Election day exit poll,0.915844082832336,Mitt Romney,Male,White,65 or over,65 or over,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,One of several important factors,No,I like my candidate but with reservations,The economy,Yes,Has strong moral character,Catholic,Somewhat support,In the last few weeks,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Catholic,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,No,All others,Has strong moral character,Was about right,Somewhat,A great deal or somewhat,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
232620.0,Massachusetts,48.0,Call 1,Complete,Election day exit poll,1.39368867874146,Mitt Romney,Male,White,50-59,50-59,Somewhat conservative,Republican,"$100,000-$199,999",Postgraduate study,A minor factor,No,I strongly favor my candidate,The economy,Yes,Has the right experience,Catholic,Neutral,Before that,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Catholic,Neutral,Neither,Earlier than that,Before January 1st,No,All others,No,All others,Has the right experience,Was about right,Somewhat,A great deal or somewhat,State questionnaire,Suburbs,Suburbs,3.0,East,Version 1,Town,70s Suburbs,High-Growth Suburban Perimeter,Downscale
233396.0,Massachusetts,73.0,Call 1,Complete,Election day exit poll,0.831458628177643,Mitt Romney,Male,White,50-59,50-59,Somewhat conservative,Independent,"$100,000-$199,999",Postgraduate study,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Has the right experience,Other christian,Strongly support,Just today,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,No,White Protestant non-evangelical,Has the right experience,Went too far,Somewhat,A great deal or somewhat,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,60s Suburbs,Urban Perimeter,Upscale
232616.0,Massachusetts,74.0,Call 1,Complete,Election day exit poll,1.453932762146,Mitt Romney,Female,White,50-59,50-59,Somewhat liberal,Independent,"$50,000-$99,999",College graduate,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Can defeat Barack Obama,Catholic,Neutral,Earlier this year,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Catholic,Neutral,Neither,Earlier than that,Since January 1st,No,All others,No,All others,Can defeat Barack Obama,Was about right,Somewhat,A great deal or somewhat,State questionnaire,Suburbs,Suburbs,5.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
233392.0,Massachusetts,51.0,Call 1,Complete,Election day exit poll,0.852327108383179,Mitt Romney,Male,White,50-59,50-59,Very conservative,Republican,"$200,000 or more",Postgraduate study,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Has the right experience,Protestant,Strongly support,Before that,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,No,White Protestant non-evangelical,Has the right experience,Went too far,Somewhat,A great deal or somewhat,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
232610.0,Massachusetts,45.0,Call 1,Complete,Election day exit poll,0.837086200714111,Mitt Romney,Male,White,60-64,60-64,Somewhat conservative,Republican,"Under $30,000",Postgraduate study,Not a factor at all,No,I strongly favor my candidate,The economy,No,Has the right experience,Jewish,Somewhat oppose,In the last few weeks,Non married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Jewish,Oppose,Neither,Earlier than that,Since January 1st,No,All others,No,All others,Has the right experience,Was about right,Not at all,Not much or not at all,State questionnaire,Rural,Small Cities/Rural,5.0,East,Version 1,Suburb,Rural,Rural,Downscale
232608.0,Massachusetts,34.0,Call 1,Complete,Election day exit poll,0.863920509815216,Mitt Romney,Female,White,40-44,40-44,Somewhat conservative,Independent,"$50,000-$99,999",Some college/assoc. degree,One of several important factors,No,I like my candidate but with reservations,The economy,Yes,Can defeat Barack Obama,Catholic,Neutral,In the last few weeks,Married women,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Catholic,Neutral,Neither,Earlier than that,Since January 1st,No,All others,No,All others,Can defeat Barack Obama,Went too far,Not much,Not much or not at all,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
237195.0,Massachusetts,43.0,Call 2,Complete,Election day exit poll,0.857283353805542,Mitt Romney,Male,White,65 or over,65 or over,Moderate,Independent,"$50,000-$99,999",Some college/assoc. degree,A minor factor,No,I strongly favor my candidate,The economy,Yes,Has the right experience,Catholic,Neutral,Earlier this year,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Catholic,Neutral,Neither,Earlier than that,Since January 1st,No,All others,No,All others,Has the right experience,Was about right,Not much,Not much or not at all,State questionnaire,Suburbs,Suburbs,3.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
241005.0,Massachusetts,26.0,Call 3,Complete,Election day exit poll,0.84321802854538,Mitt Romney,Female,White,50-59,50-59,Somewhat conservative,Independent,"$100,000-$199,999",Some college/assoc. degree,One of several important factors,No,I like my candidate but with reservations,The economy,Yes,Can defeat Barack Obama,Catholic,Somewhat oppose,Before that,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,A factor,Important,Catholic,Oppose,Neither,Earlier than that,Before January 1st,No,All others,No,All others,Can defeat Barack Obama,Went too far,Not much,Not much or not at all,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very upscale
237187.0,Massachusetts,6.0,Call 2,Complete,Election day exit poll,0.85431295633316,Mitt Romney,Female,White,40-44,40-44,Moderate,Independent,"$100,000-$199,999",Postgraduate study,One of several important factors,No,I like my candidate but with reservations,The economy,Yes,Has the right experience,Other christian,Neutral,Earlier this year,Married women,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Neutral,Neither,Earlier than that,Since January 1st,No,All others,No,White Protestant non-evangelical,Has the right experience,Was about right,Not at all,Not much or not at all,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
233365.0,Massachusetts,26.0,Call 1,Complete,Election day exit poll,0.903950035572052,Mitt Romney,Male,White,60-64,60-64,Somewhat conservative,Independent,"$100,000-$199,999",College graduate,Not a factor at all,No,I strongly favor my candidate,The economy,Yes,Has strong moral character,Other,Somewhat support,Earlier this year,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Something else,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,No,All others,Has strong moral character,Went too far,Not at all,Not much or not at all,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very upscale
240985.0,Massachusetts,21.0,Call 3,Complete,Election day exit poll,0.531064033508301,Mitt Romney,Female,Other,40-44,40-44,Somewhat conservative,Independent,"$200,000 or more",Postgraduate study,One of several important factors,No,I like my candidate but with reservations,The economy,Yes,Has the right experience,Catholic,Neutral,In the last few weeks,Married women,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Important,Catholic,Neutral,Neither,Earlier than that,Since January 1st,No,All others,No,,Has the right experience,Went too far,Somewhat,A great deal or somewhat,State questionnaire,Suburbs,Suburbs,3.0,East,Version 1,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
232575.0,Massachusetts,64.0,Call 1,Complete,Election day exit poll,0.820660471916199,Mitt Romney,Male,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,A minor factor,No,I strongly favor my candidate,The economy,No,Can defeat Barack Obama,Catholic,Omit,Before that,Non married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Catholic,Omit,,Earlier than that,Before January 1st,No,All others,No,All others,Can defeat Barack Obama,Went too far,Not at all,Not much or not at all,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
232572.0,Massachusetts,45.0,Call 1,Complete,Election day exit poll,0.837086200714111,Mitt Romney,Male,White,65 or over,65 or over,Somewhat conservative,Republican,,College graduate,One of several important factors,No,I like my candidate but with reservations,Federal budget deficit,Yes,Can defeat Barack Obama,Protestant,Somewhat support,Earlier this year,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,,,,College graduate,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,No,White Protestant non-evangelical,Can defeat Barack Obama,Omit,Not much,Not much or not at all,State questionnaire,Rural,Small Cities/Rural,5.0,East,Version 1,Suburb,Rural,Rural,Downscale
