ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,WIRPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SATROMN,SATSANT,SHAREREL,TEAPARTY,TIMEMD12,WORK,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,XQLTREP12,ATTEND,CHILD,GOVTPRO,HEALTHCARE12R,RECOVER,WALKERAPP,WINNOM12,ATTEND2,ATTREL,PARENTS,WALKERAPP2,WORKPARENT,WORKSEX,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
308352.0,Wisconsin,100.0,Call 1,Complete,Election day exit poll,0.741336584091187,Other,Female,White,18-24,17-24,Somewhat liberal,Democrat,"Under $30,000",Some college/assoc. degree,,Yes,I strongly favor my candidate,Too conservative,Too conservative,,,,Protestant,,,Somewhat,Strongly oppose,,No,,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Oppose,Born-again but not Tea Party supporter,,,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,More than once a week,No,Government should not favor one set of values over another,,Starting to recover,Strongly disapprove,,Weekly,Protestant/Attend weekly,Women without children,Disapprove,"Women, no kids",Non-working women,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
308306.0,Wisconsin,113.0,Call 1,Complete,Election day exit poll,0.288301020860672,Other,Male,White,65 or over,65 or over,Moderate,Independent,"$50,000-$99,999",Postgraduate study,,No,Omit,Too conservative,Too conservative,,,,Protestant,,,Somewhat,Strongly oppose,,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not born again,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Oppose,Neither,,,No,All others,No,White Protestant non-evangelical,All others,,Once a week,No,Government should not favor one set of values over another,,Starting to recover,Strongly disapprove,,Weekly,Protestant/Attend weekly,Men without children,Disapprove,All men,Non-working men,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 2,Suburb,Urban,Urban Core,Very upscale
308295.0,Wisconsin,43.0,Call 1,Complete,Election day exit poll,0.462837427854538,Other,Male,White,65 or over,65 or over,Moderate,Independent,"$100,000-$199,999",Postgraduate study,Not a factor at all,No,,,,Omit,Yes,Omit,,Dissatisfied,Dissatisfied,,Strongly oppose,Just today,,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not a factor,Not important,,,Oppose,Neither,Last few days,Since January 1st,No,All others,,,,Omit,,,,Paul,,,Romney,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,Midwest,Version 1,Suburb,Urban,Urban Core,Downscale
308283.0,Wisconsin,51.0,Call 1,Complete,Election day exit poll,0.273127287626266,Other,Male,White,65 or over,65 or over,Somewhat liberal,Democrat,"$50,000-$99,999",Some college/assoc. degree,Not a factor at all,No,,,,The economy,Yes,Has strong moral character,,Dissatisfied,Dissatisfied,,Strongly oppose,Before that,,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,Not a factor,Not important,,,Oppose,Neither,Earlier than that,Before January 1st,No,All others,,,,Has strong moral character,,,,Paul,,,Romney,,,,,,,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 1,High Density Urban,60s Suburbs,Urban Perimeter,Downscale
308270.0,Wisconsin,115.0,Call 1,Complete,Election day exit poll,0.461003839969635,Other,Female,White,30-39,30-39,Somewhat conservative,Something else,"$30,000-$49,999",College graduate,,Yes,I like my candidate but with reservations,Not conservative enough,Not conservative enough,,,,Other christian,,,Somewhat,Neutral,,Yes,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Working women,,A few times a year,No,Government should not favor one set of values over another,,Staying the same,Strongly approve,,Occasionally,All others,Women without children,Approve,"Women, no kids",Working women,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,5.0,Midwest,Version 2,Town,Rural,Rural,Upscale
308263.0,Wisconsin,43.0,Call 1,Complete,Election day exit poll,0.531156599521637,Other,Female,White,40-44,40-44,Somewhat liberal,Democrat,"$50,000-$99,999",College graduate,Not a factor at all,No,,,,The economy,Yes,Has the right experience,,Dissatisfied,Dissatisfied,,Somewhat oppose,Before that,,Married women,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Not a factor,Not important,,,Oppose,Neither,Earlier than that,Before January 1st,No,All others,,,,Has the right experience,,,,Paul,,,Romney,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,Midwest,Version 1,Suburb,Urban,Urban Core,Downscale
308234.0,Wisconsin,113.0,Call 1,Complete,Election day exit poll,0.288301020860672,Other,Female,White,65 or over,65 or over,Moderate,Democrat,"$50,000-$99,999",High school or less,,No,I dislike the other candidates,Too conservative,Too conservative,,,,Protestant,,,A great deal,Strongly oppose,,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Democrat,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Not born again,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Oppose,Neither,,,No,All others,No,White Protestant non-evangelical,All others,,A few times a year,No,Government should do more to promote traditional values,,Staying the same,Strongly disapprove,,Occasionally,Protestant/Do not attend weekly,Women without children,Disapprove,"Women, no kids",Non-working women,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 2,Suburb,Urban,Urban Core,Very upscale
308221.0,Wisconsin,51.0,Call 1,Complete,Election day exit poll,0.273127287626266,Other,Female,White,50-59,50-59,Moderate,Independent,"$50,000-$99,999",College graduate,Not a factor at all,No,,,,The economy,No,Omit,,Dissatisfied,Dissatisfied,,Strongly oppose,Earlier this year,,Non married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Not a factor,Not important,,,Oppose,Neither,Earlier than that,Since January 1st,No,All others,,,,Omit,,,,Omit,,,Romney,,,,,,,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 1,High Density Urban,60s Suburbs,Urban Perimeter,Downscale
308202.0,Wisconsin,21.0,Call 1,Complete,Election day exit poll,0.584236979484558,Other,Female,White,60-64,60-64,Somewhat liberal,Democrat,"$50,000-$99,999",High school or less,Not a factor at all,Yes,,,,The economy,,Omit,,Dissatisfied,Dissatisfied,,Strongly oppose,Before that,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,,Not a factor,Not important,,,Oppose,Born-again but not Tea Party supporter,Earlier than that,Before January 1st,No,White Born-again/Evangelical Christians,,,,Omit,,,,Omit,,,Romney,,,,,,,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale
308187.0,Wisconsin,113.0,Call 1,Complete,Election day exit poll,0.288301020860672,Other,Female,White,60-64,60-64,Somewhat liberal,Democrat,"$30,000-$49,999",High school or less,Omit,No,,,,The economy,Yes,Omit,,Dissatisfied,Dissatisfied,,Strongly oppose,Before that,,Married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,Omit,Omit,,,Oppose,Neither,Earlier than that,Before January 1st,Yes,All others,,,,Omit,,,,Omit,,,Omit,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale
308182.0,Wisconsin,21.0,Call 1,Complete,Election day exit poll,0.640173554420471,Other,Female,White,50-59,50-59,Moderate,Democrat,"$50,000-$99,999",High school or less,,Yes,I strongly favor my candidate,Too conservative,Too conservative,,,,Other,,,Somewhat,Strongly oppose,,No,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Born again/Think religious values of candidate did not matter a great deal,,,Something else,A great deal or somewhat,Oppose,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,No,All others,All others,,Once a week,,Government should do more to promote traditional values,,Starting to recover,Strongly disapprove,,Weekly,All others,,Disapprove,,Non-working women,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Upscale
308177.0,Wisconsin,113.0,Call 1,Complete,Election day exit poll,0.288301020860672,Other,Male,White,65 or over,65 or over,Moderate,Democrat,"Under $30,000",Some college/assoc. degree,A minor factor,Yes,,,,The economy,,Omit,,Dissatisfied,Dissatisfied,,Neutral,Earlier this year,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Democrat,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,A factor,Not important,,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,,,,Omit,,,,Santorum,,,Santorum,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale
308164.0,Wisconsin,50.0,Call 1,Complete,Election day exit poll,0.3052599132061,Other,Female,,65 or over,65 or over,Moderate,Independent,"$30,000-$49,999",Some college/assoc. degree,Not a factor at all,No,,,,The economy,No,Has the right experience,,Dissatisfied,Dissatisfied,,Neutral,Before that,,Non married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,Not a factor,Not important,,,Neutral,Neither,Earlier than that,Before January 1st,,All others,,,,Has the right experience,,,,Paul,,,Romney,,,,,,,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale
308163.0,Wisconsin,50.0,Call 1,Complete,Election day exit poll,0.3052599132061,Other,Female,,65 or over,65 or over,Moderate,Independent,"$30,000-$49,999",Some college/assoc. degree,Not a factor at all,No,,,,The economy,No,Has the right experience,,Dissatisfied,Dissatisfied,,Neutral,Before that,,Non married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,Not a factor,Not important,,,Neutral,Neither,Earlier than that,Before January 1st,,All others,,,,Has the right experience,,,,Paul,,,Romney,,,,,,,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale
308132.0,Wisconsin,50.0,Call 1,Complete,Election day exit poll,0.3052599132061,Other,Male,White,60-64,60-64,Moderate,Democrat,"Under $30,000",Some college/assoc. degree,One of several important factors,No,,,,The economy,No,Omit,,Omit,Omit,,Strongly oppose,In March,,Non married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,A factor,Important,,,Oppose,Neither,Earlier than that,Since January 1st,Yes,All others,,,,Omit,,,,Omit,,,Romney,,,,,,,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale
308122.0,Wisconsin,50.0,Call 1,Complete,Election day exit poll,0.3052599132061,Other,Female,Black,45-49,45-49,Moderate,Independent,"$100,000-$199,999",College graduate,Omit,No,,,,The economy,No,Omit,,Dissatisfied,Dissatisfied,,Strongly oppose,Omit,,Non married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Omit,Omit,,,Oppose,Neither,Omit,Omit,No,All others,,,,Omit,,,,Omit,,,Omit,,,,,,,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale
308072.0,Wisconsin,50.0,Call 1,Complete,Election day exit poll,0.3052599132061,Other,Female,Black,50-59,50-59,Moderate,Democrat,"$50,000-$99,999",Postgraduate study,,Yes,I strongly favor my candidate,Too conservative,Too conservative,,,,Other christian,,,Not at all,Strongly oppose,,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Oppose,Born-again but not Tea Party supporter,,,No,All others,No,,Working women,,Once a week,No,Government should not favor one set of values over another,,Starting to recover,Strongly disapprove,,Weekly,All others,Women without children,Disapprove,"Women, no kids",Working women,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,Midwest,Version 2,Suburb,Urban,Urban Core,Very upscale
308018.0,Wisconsin,50.0,Call 1,Complete,Election day exit poll,0.3052599132061,Other,Male,Black,50-59,50-59,Very liberal,Democrat,"$50,000-$99,999",High school or less,Not a factor at all,Yes,,,,The economy,No,Omit,,Dissatisfied,Dissatisfied,,Strongly oppose,Before that,,Non married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,,Not a factor,Not important,,,Oppose,Born-again but not Tea Party supporter,Earlier than that,Before January 1st,No,All others,,,,Omit,,,,Omit,,,Omit,,,,,,,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale
308002.0,Wisconsin,45.0,Call 1,Complete,Election day exit poll,0.304150313138962,Other,Male,White,60-64,60-64,Somewhat liberal,Independent,"$50,000-$99,999",College graduate,A minor factor,No,,,,The economy,Yes,Has the right experience,,Dissatisfied,Dissatisfied,,Strongly oppose,Before that,,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,A factor,Not important,,,Oppose,Neither,Earlier than that,Before January 1st,No,All others,,,,Has the right experience,,,,Omit,,,Romney,,,,,,,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
307994.0,Wisconsin,50.0,Call 1,Complete,Election day exit poll,0.3052599132061,Other,Female,White,40-44,40-44,Somewhat liberal,Democrat,"$50,000-$99,999",College graduate,Omit,No,,,,The economy,Yes,Omit,,Omit,Dissatisfied,,Strongly oppose,Before that,,Married women,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Omit,Omit,,,Oppose,Neither,Earlier than that,Before January 1st,No,All others,,,,Omit,,,,Paul,,,Romney,,,,,,,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale
307929.0,Wisconsin,45.0,Call 1,Complete,Election day exit poll,0.385935425758362,Other,Male,White,25-29,25-29,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,One of several important factors,Yes,,,,Federal budget deficit,No,Is a true conservative,,Satisfied,Satisfied,,Somewhat support,Earlier this year,,Non married men,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,,,,Is a true conservative,,,,Paul,,,Romney,,,,,,,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
