ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,NVRPRS12,SEX,QRACEAI,XAGE8,PHIL5,PARTYIA,INCOME12RNH,EDUC12R,LATINO,BREAK12CAUNV,BRNAGAIN,ISSREP12NV,QLTIA12R,RELIGN10,TEAPARTY,TIMENV12,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BREAKFACT,BREAKIMP,REL5,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIMTH,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,XQLTREP12,QRACE3,RACE,SPANISHQ,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
112167.0,Nevada,38.0,Call 1,Complete,Election day exit poll,0.862580299377441,Rick Santorum,Female,White,60-64,Very conservative,Republican,"$50,000-$99,999",High school or less,No,The most important factor,No,Federal budget deficit,Can defeat Barack Obama,Mormon,Strongly support,Before that,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,No,White Protestant non-evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
112053.0,Nevada,37.0,Call 1,Complete,Election day exit poll,0.864664494991302,Rick Santorum,Male,,50-59,,Independent,,College graduate,,Omit,,Omit,Has strong moral character,,Strongly support,Before that,45-65,30-59,45+,45-59,50-64,Independent/Something else,,,,,,,College graduate,More than High school graduate,Omit,Omit,,Support,,Earlier than that,Earlier than that,,,,,Has strong moral character,,,,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
113131.0,Nevada,25.0,Call 2,Complete,Election day exit poll,0.86972051858902,Rick Santorum,Female,White,45-49,Very conservative,Republican,"$50,000-$99,999",College graduate,,One of several important factors,Yes,The economy,Is a true conservative,Protestant,Somewhat support,In January,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,White,White,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
111957.0,Nevada,25.0,Call 1,Complete,Election day exit poll,0.86972051858902,Rick Santorum,Female,White,40-44,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Yes,Not a factor at all,Yes,The economy,Is a true conservative,Protestant,Strongly support,In the last few days,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Last few days,In the last month,No,All others,No,All others,Is a true conservative,Other,Hispanic/Latino,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
113030.0,Nevada,103.0,Call 2,Complete,Election day exit poll,0.890264451503754,Rick Santorum,Female,,30-39,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,No,One of several important factors,Yes,Abortion,Is a true conservative,Protestant,Strongly support,Just today,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Last few days,In the last month,,,,,Is a true conservative,,,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Version 1,Low Density Rural,Urban,Urban Core,Upscale
112123.0,Nevada,37.0,Call 1,Complete,Election day exit poll,0.891417026519775,Rick Santorum,Male,,65 or over,Very conservative,Independent,"$100,000-$199,999",Postgraduate study,No,A minor factor,No,Federal budget deficit,Is a true conservative,Other christian,Strongly support,In the last few days,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Last few days,In the last month,,All others,No,,Is a true conservative,,,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
113109.0,Nevada,25.0,Call 2,Complete,Election day exit poll,0.896629512310028,Rick Santorum,Female,White,65 or over,Very conservative,Independent,"Under $30,000",Some college/assoc. degree,No,A minor factor,No,The economy,Is a true conservative,,Strongly support,In January,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Not important,,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,Yes,All others,,,Is a true conservative,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
113076.0,Nevada,25.0,Call 2,Complete,Election day exit poll,0.896629512310028,Rick Santorum,Female,White,65 or over,Very conservative,Republican,"$100,000-$199,999",College graduate,Yes,A minor factor,No,Omit,Is a true conservative,Catholic,Strongly support,Before that,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Catholic,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,No,All others,Is a true conservative,Other,Hispanic/Latino,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
111938.0,Nevada,25.0,Call 1,Complete,Election day exit poll,0.896629512310028,Rick Santorum,Female,White,65 or over,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,A minor factor,Yes,Abortion,Has strong moral character,Other christian,Strongly support,In the last few days,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Last few days,In the last month,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Has strong moral character,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
112162.0,Nevada,38.0,Call 1,Complete,Election day exit poll,0.905298352241516,Rick Santorum,Male,American Indian,60-64,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,One of several important factors,Yes,The economy,Can defeat Barack Obama,Other christian,Strongly support,In the last few days,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Last few days,In the last month,No,All others,No,All others,Can defeat Barack Obama,Other,Other,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
112734.0,Nevada,113.0,Call 1,Complete,Election day exit poll,0.92853981256485,Rick Santorum,Female,White,25-29,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,No,One of several important factors,No,The economy,Has strong moral character,Other christian,Somewhat support,In the last few days,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Last few days,In the last month,No,All others,No,White Protestant non-evangelical,Has strong moral character,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
112129.0,Nevada,37.0,Call 1,Complete,Election day exit poll,0.946442306041718,Rick Santorum,Female,White,65 or over,Very conservative,Republican,"$30,000-$49,999",Postgraduate study,No,A minor factor,Yes,The economy,Is a true conservative,Protestant,Strongly support,In the last few days,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Last few days,In the last month,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,White,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
112060.0,Nevada,37.0,Call 1,Complete,Election day exit poll,0.946442306041718,Rick Santorum,Female,White,60-64,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,No,One of several important factors,Yes,Illegal immigration,Has strong moral character,Protestant,Strongly support,In the last few days,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Last few days,In the last month,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Has strong moral character,White,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
112950.0,Nevada,80.0,Call 1,Complete,Election day exit poll,0.951822757720947,Rick Santorum,Female,White,25-29,Somewhat conservative,Something else,"$30,000-$49,999",Postgraduate study,No,Not a factor at all,No,Federal budget deficit,Has strong moral character,Catholic,Somewhat support,In January,17-29,17-29,17-44,17-29,25-29,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Catholic,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,No,All others,No,All others,Has strong moral character,White,White,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
112106.0,Nevada,37.0,Call 1,Complete,Election day exit poll,0.963502883911133,Rick Santorum,Male,White,40-44,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,No,Not a factor at all,No,Federal budget deficit,Is a true conservative,Jewish,Strongly support,In the last few days,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Jewish,Support,Tea Party supporter and not born-again,Last few days,In the last month,No,All others,No,All others,Is a true conservative,White,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
112029.0,Nevada,37.0,Call 1,Complete,Election day exit poll,0.963502883911133,Rick Santorum,Male,White,50-59,Somewhat conservative,Independent,"$200,000 or more",Postgraduate study,No,One of several important factors,No,Federal budget deficit,Is a true conservative,Other christian,Strongly support,In the last few days,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Last few days,In the last month,No,All others,No,White Protestant non-evangelical,Is a true conservative,White,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
112043.0,Nevada,37.0,Call 1,Complete,Election day exit poll,0.963502883911133,Rick Santorum,Male,White,50-59,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,One of several important factors,Yes,Illegal immigration,Is a true conservative,Protestant,Strongly support,In January,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,White,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
112116.0,Nevada,37.0,Call 1,Complete,Election day exit poll,0.963502883911133,Rick Santorum,Male,Other,30-39,Very conservative,Republican,"$100,000-$199,999",College graduate,Yes,The most important factor,No,Federal budget deficit,Is a true conservative,None,Strongly support,In January,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Important,None,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,No,All others,No,All others,Is a true conservative,Other,Hispanic/Latino,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
