ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRNAGAIN,BROWNBACK2,CALL,CDNUM,DESCRIBP12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSKS12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
68673.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,No,Disapprove,Call 3,4.0,I dislike the other candidates,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,Worse today,3.0,Government should do more to solve problems,Omit,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Omit,The economy,No,No,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,58.0,Other,White,White,State questionnaire,White,Midwest,Male,White men,Non married men,Suburbs,Suburbs,Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,Urban Perimeter,Very upscale,67037.0,0.747179746627808
47905.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Never,Never,Complete,No,Disapprove,Call 2,3.0,I dislike the other candidates,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,About the same,1.0,Government should do more to solve problems,Omit,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Omit,The economy,No,No,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,36.0,Other,White,White,State questionnaire,White,Midwest,Male,White men,Non married men,Suburbs,Suburbs,Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,66216.0,1.48223066329956
48019.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 2,2.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Better today,1.0,Omit,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,Health care,No,No,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,76.0,Barack Obama,White,White,National questionnaire,White,Midwest,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,Urban,Urban Core,Upscale,66611.0,1.07303869724274
75377.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,4.0,,,,,,,,Worse today,3.0,Omit,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Health care,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,5.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Low Density Rural,Rural,Rural,Upscale,67156.0,0.45695036649704
69120.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,Latino 45-59,Latino 45-64,,,Complete,,,Call 3,2.0,,College graduate,College graduate,More than High school graduate,Non white college degree,,,Better today,1.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,Health care,Yes,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Liberal,76.0,Barack Obama,Other,,National questionnaire,Hispanic/Latino,Midwest,Female,Latino women,Married women,"Cities 50,000-500,000","Cities over 50,000",Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,Urban,Urban Core,Upscale,66611.0,0.935308277606964
68987.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,2.0,,High school graduate,No college degree,High school graduate or less,White no college degree,,,Better today,1.0,Government should do more to solve problems,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,Health care,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,76.0,Barack Obama,White,White,National questionnaire,White,Midwest,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,Urban,Urban Core,Upscale,66611.0,1.13397514820099
25335.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 1,4.0,,High school graduate,No college degree,High school graduate or less,White no college degree,,,Worse today,4.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,Health care,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,17.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Female,White women,Married women,Rural,Small Cities/Rural,Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,,Extremely Low Density Rural,Rural,Rural,Very downscale,67009.0,0.85355943441391
69181.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 3,2.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,About the same,1.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Health care,No,Yes,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,76.0,Barack Obama,White,White,National questionnaire,White,Midwest,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,Urban,Urban Core,Upscale,66611.0,1.13397514820099
76251.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,4.0,,College graduate,College graduate,More than High school graduate,White college degree,,,About the same,3.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Health care,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,5.0,Barack Obama,White,White,National questionnaire,White,Midwest,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Low Density Rural,Rural,Rural,Upscale,67156.0,0.372789233922958
50260.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 2,4.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Better today,3.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Health care,No,Yes,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,5.0,Barack Obama,White,White,National questionnaire,White,Midwest,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Low Density Rural,Rural,Rural,Upscale,67156.0,0.372789233922958
24986.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 1,4.0,,High school graduate,No college degree,High school graduate or less,White no college degree,,,Worse today,4.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,Health care,No,No,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,17.0,Barack Obama,White,White,National questionnaire,White,Midwest,Female,White women,Non married women,Rural,Small Cities/Rural,Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,,Extremely Low Density Rural,Rural,Rural,Very downscale,67009.0,1.36420667171478
48666.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 2,4.0,,High school graduate,No college degree,High school graduate or less,White no college degree,,,Worse today,4.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Health care,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,17.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Male,White men,Married men,Rural,Small Cities/Rural,Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Extremely Low Density Rural,Rural,Rural,Very downscale,67009.0,0.90203195810318
25128.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 1,4.0,,College graduate,College graduate,More than High school graduate,White college degree,,,Worse today,4.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,Health care,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,17.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Female,White women,Non married women,Rural,Small Cities/Rural,Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Extremely Low Density Rural,Rural,Rural,Very downscale,67009.0,0.85355943441391
69245.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 3,2.0,,College graduate,College graduate,More than High school graduate,White college degree,,,About the same,1.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,Health care,No,Yes,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,76.0,Barack Obama,White,White,National questionnaire,White,Midwest,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,Urban,Urban Core,Upscale,66611.0,1.13397514820099
27815.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,Complete,,,Call 1,4.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,About the same,3.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Health care,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,5.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Low Density Rural,Rural,Rural,Upscale,67156.0,0.544416844844818
48472.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,,,Call 2,4.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,About the same,4.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,Health care,No,Yes,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,17.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Female,White women,Married women,Rural,Small Cities/Rural,Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,,Extremely Low Density Rural,Rural,Rural,Very downscale,67009.0,0.921021461486816
25116.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Never,Never,Complete,No,Disapprove,Call 1,3.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Better today,1.0,Government should do more to solve problems,Barack Obama,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Barack Obama,Health care,No,Yes,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,36.0,Barack Obama,White,White,State questionnaire,White,Midwest,Male,White men,Married men,Suburbs,Suburbs,Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,66216.0,1.39423179626465
