ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOTV12,GOTVOBAMA,GOTVROMN,GOVTDO10,HANDLEECON12,HANDLEENERGY12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSIA12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNFR12,UNFROBAM,UNFRROMN,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
26128.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 1,4.0,,,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,3.0,,,,Government should do more to solve problems,,,,Leave it as is,Expand it or leave it as is,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Only Barack Obama,Yes,No,,The economy,,No,All others,No,,,,,,18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,98.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,No,,,,,,,Suburb,Urban,Urban Core,Very upscale,50014.0,0.655060827732086
75534.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 3,1.0,,,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,About the same,1.0,,,,Government is doing too many things better left to businesses and individuals,,,,Leave it as is,Expand it or leave it as is,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Only Barack Obama,Yes,No,,The economy,,No,Married with children,Yes,,,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,56.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,No,,,,,,,Suburb,Urban,Urban Core,Very upscale,52402.0,0.511078894138336
3247.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,3.0,,,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Better today,3.0,,,,Government should do more to solve problems,,,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Only Barack Obama,Yes,No,,The economy,,No,All others,No,,,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,50010.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,No,,,,,,,Suburb,Urban,Urban Core,Downscale,50315.0,2.74441313743591
29440.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 1,1.0,,,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,About the same,1.0,,,,Government should do more to solve problems,,,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Only Barack Obama,Yes,No,,The economy,,No,All others,No,,,,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,51.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,Yes,,,,,,,Suburb,Urban,Urban Core,Very upscale,52405.0,0.604002356529236
53862.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 2,1.0,,,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,About the same,1.0,,,,Government is doing too many things better left to businesses and individuals,,,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Omit,Omit,Omit,,The economy,,No,Married with children,Yes,,,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,34.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,No,,,,,,,Suburb,Urban,Urban Core,Downscale,52001.0,0.569487929344177
29176.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 1,1.0,,,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Better today,1.0,,,,Government is doing too many things better left to businesses and individuals,,,,Leave it as is,Expand it or leave it as is,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Both of them,Yes,Yes,,Health care,,No,All others,Yes,,,,,,45+,18-64,Women without children,,,,,,Moderate,34.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,No,,,,,,,Suburb,Urban,Urban Core,Downscale,52001.0,0.569487929344177
75795.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 3,1.0,,,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,Better today,1.0,,,,Government should do more to solve problems,,,,Expand it,Expand it or leave it as is,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Only Barack Obama,Yes,No,,Health care,,No,All others,Yes,,,,,,18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,56.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,No,,,,,,,Suburb,Urban,Urban Core,Very upscale,52402.0,0.60183310508728
3285.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,4.0,,,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,3.0,,,,Omit,,,,Leave it as is,Expand it or leave it as is,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Omit,Yes,Omit,,Health care,,No,Married with children,Yes,,,,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50014.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,No,,,,,,,Suburb,Urban,Urban Core,Very upscale,50010.0,2.74441313743591
74668.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 3,4.0,,,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Favorable,Better today,3.0,,,,Government should do more to solve problems,,,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Only Mitt Romney,No,Yes,,Federal budget deficit,,No,All others,No,,,,,,18-44,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,98.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,Yes,,,,,,,Suburb,Urban,Urban Core,Very upscale,50014.0,0.836590886116028
25625.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 1,1.0,,,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,About the same,1.0,,,,Government is doing too many things better left to businesses and individuals,,,,Repeal some of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,,Federal budget deficit,,No,Married with children,Yes,,,,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,54.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,No,,,,,,,Suburb,Urban,Urban Core,Very upscale,52402.0,0.86793452501297
75459.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 3,1.0,,,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,Better today,1.0,,,,Government should do more to solve problems,,,,Expand it,Expand it or leave it as is,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Only Barack Obama,Yes,No,,Federal budget deficit,,No,All others,No,,,,,,18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,51.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,No,,,,,,,Suburb,Urban,Urban Core,Very upscale,52405.0,0.604002356529236
74903.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 3,4.0,,,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Better today,3.0,,,,Government should do more to solve problems,,,,Leave it as is,Expand it or leave it as is,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Only Barack Obama,Yes,No,,Federal budget deficit,,No,All others,No,,,,,,18-44,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,98.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,No,,,,,,,Suburb,Urban,Urban Core,Very upscale,50014.0,0.86860990524292
56269.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 2,4.0,,,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Favorable,Worse today,4.0,,,,Government is doing too many things better left to businesses and individuals,,,,Repeal some of it,Repeal some of it or repeal all of it,,,,,,,Both of them,Yes,Yes,,The economy,,No,All others,Yes,,,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,114.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,,,,,,,,Suburb,Urban,Urban Core,Very upscale,51104.0,0.629569947719574
53038.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 2,1.0,,,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,1.0,,,,Government is doing too many things better left to businesses and individuals,,,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Only Mitt Romney,No,Yes,,The economy,,No,All others,Yes,,,,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,34.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,No,,,,,,,Suburb,Urban,Urban Core,Downscale,52001.0,0.712055921554565
3244.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,3.0,,,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,About the same,3.0,,,,Government is doing too many things better left to businesses and individuals,,,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Only Mitt Romney,No,Yes,,The economy,,No,All others,Yes,,,,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50010.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,No,,,,,,,Suburb,Urban,Urban Core,Downscale,50315.0,3.27847266197205
