ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONFAIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GAY,GEOCODE,GOVTDO10,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,HOUIL12,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMA2,OBAMA4,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSIL12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXDEF,TAXINC12,TEABRN,TEAPARTY12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,TRACK,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
22144.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 1,13.0,,,,,Getting worse,Barack Obama,Worse,,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,,,,,4.0,,,,,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,The economy,,No,,Yes,Not so good,Not so good or poor,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,35.0,Mitt Romney,Has a vision for the future,White,White,National questionnaire,White,Midwest,,,,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,No,,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Suburb,Urban,Urban Core,Upscale,61701.0,0.57403028011322
68088.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Not complete,,,,,Call 3,11.0,,,,,,,,,,,,,,,,,,3.0,,Mitt Romney,,,,,The Republican candidate,,,,,,,,,,,,,,No,,,,,,,,,,18-44,18-64,,,,,,,,64.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,,,,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,,"Increase only on income over $250,000",,,Election day exit poll,,,,,,Version 4,,,,,,,,,,High Density Urban,Urban,Urban Core,Very downscale,60432.0,2.03947782516479
68485.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,Latino 45-59,Latino 45-64,,,,Complete,,,,,Call 3,7.0,,,,,,,,Favors the wealthy,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,No,2.0,,Mitt Romney,Mitt Romney,Mitt Romney,Leave it as is,Expand it or leave it as is,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Only Mitt Romney,No,Yes,Barack Obama,,,Yes,,,,,Approve,Somewhat approve,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Liberal,111.0,Mitt Romney,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Midwest,,,,,Male,Latino men,,Suburbs,Suburbs,English, Illinois,,Not increase for anyone,,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,60305.0,1.93121325969696
22122.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 1,13.0,,,,,,,,Is fair to most Americans,,College graduate,College graduate,More than High school graduate,White college degree,,,,,5.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Conservative,37.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,,,,,Female,White women,,Rural,Small Cities/Rural,English, Illinois,,Not increase for anyone,,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Low Density Rural,Rural,Rural,Very downscale,62088.0,0.701592564582825
22115.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 1,2.0,Yes,Both regular land-line and cell phone service,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,No,4.0,,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,Yes,No,All others,Yes,,,,,,,The poor,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,25.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The middle class,,Male,White men,Married men,Suburbs,Suburbs,English, Illinois,,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,White Protestants,No,,Yes,All men,Working men,,,All others,Extremely Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Very downscale,60935.0,0.57403028011322
43351.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,Call 2,13.0,,,,,,,,Is fair to most Americans,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,No,5.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,37.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,,,,,Male,White men,,Rural,Small Cities/Rural,English, Illinois,,Not increase for anyone,,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Low Density Rural,Rural,Rural,Very downscale,62088.0,0.701592564582825
43342.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 2,18.0,,,,,Getting worse,Barack Obama,Worse,,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,4.0,,,,,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,The economy,,No,,Yes,Poor,Not so good or poor,,,Angry,"Dissatisfied, but not angry or angry",,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,54.0,Mitt Romney,Has a vision for the future,White,White,National questionnaire,White,Midwest,,,,,Female,White women,Married women,Suburbs,Suburbs,English, Illinois,No,,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,61550.0,0.388939827680588
24031.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,All others,All others,,,,Complete,,,,,Call 1,18.0,,,,,,,,Omit,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,No,4.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Conservative,54.0,Mitt Romney,,Other,Other,National questionnaire,Other,Midwest,,,,,Male,All other races,,Suburbs,Suburbs,English, Illinois,,Not increase for anyone,,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,61550.0,0.388939827680588
68230.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 3,11.0,Yes,Both regular land-line and cell phone service,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,No,3.0,,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,Yes,No,All others,Yes,,,,,,,The rich,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,64.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The middle class,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,,,,,Election day exit poll,,,,Seriously off on the wrong track,Yes,Version 5,White Protestants,No,,No,"Women, no kids",Non-working women,,,All others,High Density Urban,Urban,Urban Core,Very downscale,60432.0,2.06555104255676
22089.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,Call 1,13.0,,,,,Staying about the same,Barack Obama,Poor and staying the same,,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,4.0,,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,The economy,,No,,No,Not so good,Not so good or poor,,,Angry,"Dissatisfied, but not angry or angry",,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,35.0,Mitt Romney,Has a vision for the future,White,White,National questionnaire,White,Midwest,,,,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,No,,,,Election day exit poll,,,,,,Version 2,,Yes,,,,,,,,Suburb,Urban,Urban Core,Upscale,61701.0,0.57403028011322
45246.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 2,16.0,Yes,Both regular land-line and cell phone service,Yes,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,No,4.0,,,,,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,,Yes,No,Married with children,Yes,,,,,,,The poor,45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,18.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The middle class,,Female,White women,Married women,Rural,Small Cities/Rural,English, Illinois,,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,White Protestants,No,,No,Mothers with no full time job,Non-working women,,,All others,Extremely Low Density Rural,Rural,Rural,Downscale,60927.0,0.57403028011322
22067.0,Illegal,Illegal in all cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,More than once a week,Weekly,Protestant/Attend weekly,Complete,,,,Yes,Call 1,16.0,,,No,I like my candidate but with reservations,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,4.0,,,,,,,The Republican candidate,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,,No,All others,No,,,,,,,,18-44,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,18.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,,No,Female,White women,Non married women,Rural,Small Cities/Rural,English, Illinois,,,,Neutral,Election day exit poll,,,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,,,,Yes,White Protestant evangelical,,Extremely Low Density Rural,Rural,Rural,Downscale,60927.0,0.57403028011322
21393.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,A minor factor,Not important,Factor,,Call 1,12.0,,,Yes,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Worse today,,5.0,Government is doing too many things better left to businesses and individuals,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,The economy,,No,Married with children,Yes,,,,,,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,51.0,Mitt Romney,Shares my values,White,White,National questionnaire,White,Midwest,,,,,Female,White women,Married women,Suburbs,Suburbs,English, Illinois,,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,62223.0,0.357867270708084
43861.0,Illegal,Illegal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,Once a week,Weekly,Catholic/Attend weekly,Complete,,,,No,Call 2,18.0,,,Yes,I strongly favor my candidate,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,4.0,,,,,,,The Republican candidate,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,,,,,Yes,Married with children,Yes,,,,,,,,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,54.0,Mitt Romney,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Midwest,Catholic,Catholic,,No,Male,Latino men,Married men,Suburbs,Suburbs,English, Illinois,,,,Neutral,Election day exit poll,,,,,,Version 3,Non-white,No,All others,,,,No,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,61550.0,0.388939827680588
43300.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 2,8.0,,,,,Getting worse,Barack Obama,Worse,,Taxes,College graduate,College graduate,More than High school graduate,White college degree,,,,,3.0,,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,The economy,,No,,Yes,Poor,Not so good or poor,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,21.0,Mitt Romney,Is a strong leader,White,White,National questionnaire,White,Midwest,,,,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,No,,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Suburb,Urban,Urban Core,Upscale,60123.0,1.63394331932068
22058.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Not a factor at all,Not important,Not a factor,,Call 1,18.0,,,No,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,Worse today,,4.0,Government should do more to solve problems,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,Health care,,No,All others,Yes,,,,,,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,54.0,Mitt Romney,Shares my values,White,White,National questionnaire,White,Midwest,,,,,Female,White women,Married women,Suburbs,Suburbs,English, Illinois,,,,,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,,,Version 1,,No,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,61550.0,0.388939827680588
41366.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,All others,Complete,,,,No,Call 2,11.0,,,No,I dislike the other candidates,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,3.0,,,,,,,The Republican candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,,No,All others,No,,,,,,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,64.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,None,None,,Yes,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,,,,Support,Election day exit poll,,,,,,Version 3,White none,No,All others,,,,No,All others,,High Density Urban,Urban,Urban Core,Very downscale,60432.0,2.03947782516479
68397.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 3,13.0,,,,,,,,Is fair to most Americans,,No high school diploma,No college degree,High school graduate or less,White no college degree,,,,Yes,4.0,,Mitt Romney,Mitt Romney,Mitt Romney,Leave it as is,Expand it or leave it as is,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Both of them,Yes,Yes,Mitt Romney,,,No,,,,,Approve,Strongly approve,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Conservative,35.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,,,,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,,"Increase only on income over $250,000",,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Suburb,Urban,Urban Core,Upscale,61701.0,0.57403028011322
