ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,DESCRIBP12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,GEOCODE,GOVTDO10,GOVVT12,HOUVT12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,ISSUE12,LATINO,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSVT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SENVT12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,VTHEALTH,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
24501.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 1,1.0,Omit,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,3.0,Government should do more to solve problems,Randy Brock,Peter Welch,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,Yes,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,52.0,Barack Obama,White,White,State questionnaire,White,East,Bernie Sanders,Male,White men,Married men,Rural,Small Cities/Rural, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Oppose,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.656193792819977
24808.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,1.0,I dislike the other candidates,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,2.0,Government should do more to solve problems,Cris Ericson,Mark Donka,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,60.0,Other,White,White,State questionnaire,White,East,John MacGovern,Female,White women,Married women,Suburbs,Suburbs, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Oppose,No,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5477.0,0.975890696048737
40735.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 2,1.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Omit,3.0,Government should do more to solve problems,Peter Shumlin,Peter Welch,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",The economy,No,No,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,85.0,Barack Obama,White,White,State questionnaire,White,East,Bernie Sanders,Female,White women,Non married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Oppose,No,Low Density Rural,Rural,Rural,Very upscale,5091.0,0.709512889385223
24167.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 1,1.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,3.0,Government is doing too many things better left to businesses and individuals,Peter Shumlin,Peter Welch,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",The economy,No,Yes,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,52.0,Mitt Romney,White,White,State questionnaire,White,East,Bernie Sanders,Female,White women,Married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Oppose,Yes,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.498081415891647
24877.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 1,1.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,3.0,Government is doing too many things better left to businesses and individuals,Randy Brock,Peter Welch,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",The economy,No,No,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,52.0,Mitt Romney,White,White,State questionnaire,White,East,Bernie Sanders,Male,White men,Non married men,Rural,Small Cities/Rural, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Oppose,Yes,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.669686675071716
23594.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 1,1.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,3.0,Government is doing too many things better left to businesses and individuals,Randy Brock,Mark Donka,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,52.0,Mitt Romney,White,White,State questionnaire,White,East,John MacGovern,Female,White women,Married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Oppose,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.736978590488434
40940.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 2,1.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,3.0,Government is doing too many things better left to businesses and individuals,Randy Brock,Mark Donka,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,52.0,Mitt Romney,White,White,State questionnaire,White,East,John MacGovern,Female,White women,Married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Oppose,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.736978590488434
42148.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 2,1.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,1.0,Government is doing too many things better left to businesses and individuals,Randy Brock,Mark Donka,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",The economy,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,67.0,Other,White,White,State questionnaire,White,East,John MacGovern,Male,White men,Non married men,Rural,Small Cities/Rural, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Oppose,No,Low Density Rural,Rural,Rural,Very downscale,5819.0,0.774657130241394
57129.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 3,1.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,1.0,Government is doing too many things better left to businesses and individuals,Randy Brock,Peter Welch,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,67.0,Mitt Romney,White,White,State questionnaire,White,East,Bernie Sanders,Female,White women,Married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Oppose,No,Low Density Rural,Rural,Rural,Very downscale,5819.0,0.887724578380585
41021.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 2,1.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,3.0,Government is doing too many things better left to businesses and individuals,Randy Brock,Mark Donka,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,52.0,Mitt Romney,White,White,State questionnaire,White,East,John MacGovern,Male,White men,Married men,Rural,Small Cities/Rural, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Oppose,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.907195210456848
24354.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,1.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,1.0,Government is doing too many things better left to businesses and individuals,Randy Brock,Peter Welch,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",The economy,No,No,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Liberal,67.0,Mitt Romney,White,White,State questionnaire,White,East,John MacGovern,Female,White women,Non married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Oppose,No,Low Density Rural,Rural,Rural,Very downscale,5819.0,0.912563264369965
41016.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 2,1.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,2.0,Government is doing too many things better left to businesses and individuals,Peter Shumlin,Peter Welch,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,60.0,Mitt Romney,White,White,State questionnaire,White,East,John MacGovern,Male,White men,Married men,Suburbs,Suburbs, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Oppose,No,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5477.0,0.931164681911469
25075.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 1,1.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,4.0,Government is doing too many things better left to businesses and individuals,Peter Shumlin,Peter Welch,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,63.0,Mitt Romney,White,White,State questionnaire,White,East,,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Oppose,No,Town,Rural,Rural,Downscale,5701.0,0.957939863204956
58413.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,Call 3,1.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,4.0,Government is doing too many things better left to businesses and individuals,Peter Shumlin,Peter Welch,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Liberal,23.0,Mitt Romney,White,White,State questionnaire,White,East,Bernie Sanders,Male,White men,Non married men,Suburbs,Suburbs, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Oppose,No,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5445.0,1.02248728275299
58414.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,Call 3,1.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,4.0,Government is doing too many things better left to businesses and individuals,Peter Shumlin,Peter Welch,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Liberal,23.0,Mitt Romney,White,White,State questionnaire,White,East,Bernie Sanders,Male,White men,Non married men,Suburbs,Suburbs, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Oppose,No,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5445.0,1.02248728275299
41685.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 2,1.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,4.0,Government is doing too many things better left to businesses and individuals,Randy Brock,Mark Donka,,,,,,,The economy,No,No,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,23.0,Mitt Romney,White,White,State questionnaire,White,East,John MacGovern,Female,White women,Non married women,Suburbs,Suburbs, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Oppose,No,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5445.0,1.03296959400177
58213.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 3,1.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,4.0,Government is doing too many things better left to businesses and individuals,Randy Brock,Mark Donka,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,23.0,Mitt Romney,White,White,State questionnaire,White,East,John MacGovern,Female,White women,Married women,Suburbs,Suburbs, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Oppose,No,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5445.0,1.03296959400177
