ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,CALL,CDNUM,CHILD12,DESCRIBP12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,GEOCODE,GOVTDO10,HANDLEECON12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARCHILD,MARRIED,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMD12,QRACE3,QRACEAI,QTYPE,QUES6MD,RACE,REGION,SENMD12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
68674.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Never,Never,Complete,Call 3,8.0,No,I like my candidate but with reservations,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,3.0,Government should do more to solve problems,Barack Obama,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,No,All others,No,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,75.0,Barack Obama,White,White,State questionnaire,For,White,East,Ben Cardin,Male,White men,Non married men,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,20895.0,0.712724208831787
15932.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Never,Never,Complete,Call 1,1.0,No,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,4.0,Government should do more to solve problems,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,No,All others,No,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,58.0,Barack Obama,White,White,State questionnaire,For,White,East,Ben Cardin,Male,White men,Non married men,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21014.0,1.76018047332764
42761.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Never,Never,Complete,Call 2,1.0,Yes,I like my candidate but with reservations,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,2.0,Government should do more to solve problems,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,No,Married with children,Yes,45+,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,13.0,Barack Obama,White,White,State questionnaire,For,White,East,Ben Cardin,Male,White men,Married men,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,High Density Urban,80s Suburbs,Urban Perimeter,Upscale,21236.0,0.957478702068329
42865.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Never,Never,Complete,Call 2,3.0,No,I like my candidate but with reservations,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,1.0,Government should do more to solve problems,Barack Obama,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,No,All others,Yes,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,37.0,Barack Obama,White,White,State questionnaire,For,White,East,Ben Cardin,Female,White women,Married women,"Cities over 500,000","Cities over 50,000", Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Suburb,Urban,Urban Core,Very upscale,21210.0,0.342453211545944
43800.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Never,Never,Complete,Call 2,7.0,No,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,2.0,Government should do more to solve problems,Barack Obama,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,No,All others,No,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,65.0,Barack Obama,White,White,State questionnaire,For,White,East,Rob Sobhani,Female,White women,Non married women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,21042.0,1.0747184753418
69330.0,45-65,60+,45+,60+,50-64,60-64,Black 60+,Black 60+,Black 45-64,A few times a month,Occasionally,Complete,Call 3,5.0,No,I dislike the other candidates,,,,,Favorable,Unfavorable,4.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,No,All others,Yes,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,46.0,Barack Obama,Black,Black,State questionnaire,Against,Black,East,Did not vote,,,,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,20622.0,1.32838106155396
70288.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete,Call 3,1.0,Yes,I dislike the other candidates,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,2.0,Government should do more to solve problems,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,No,All others,No,18-44,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,13.0,Barack Obama,White,White,State questionnaire,For,White,East,Ben Cardin,Male,White men,Non married men,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,High Density Urban,80s Suburbs,Urban Perimeter,Upscale,21236.0,0.957478702068329
43142.0,45-65,60+,45+,60+,50-64,60-64,Black 60+,Black 60+,Black 45-64,A few times a year,Occasionally,Complete,Call 2,4.0,No,I dislike the other candidates,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,3.0,Government should do more to solve problems,Barack Obama,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,No,All others,No,45+,18-64,Men without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,103.0,Barack Obama,Black,Black,State questionnaire,Against,Black,East,Ben Cardin,Male,Black men,Non married men,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,20746.0,1.25307989120483
17330.0,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,Once a week,Weekly,Complete,Call 1,6.0,No,Omit,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,4.0,Government should do more to solve problems,Barack Obama,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,No,All others,Yes,45+,65+,Men without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,112.0,Barack Obama,Black,Black,State questionnaire,Against,Black,East,Ben Cardin,Male,Black men,Married men,"Cities 10,000-50,000",Small Cities/Rural, Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Suburb,Rural,Rural,Very downscale,21740.0,1.31091439723969
68349.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,A few times a year,Occasionally,Complete,Call 3,7.0,No,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Unfavorable,Unfavorable,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,The economy,No,All others,No,45+,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,30.0,Barack Obama,Black,Black,State questionnaire,For,Black,East,Ben Cardin,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000", Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,High Density Urban,Urban,Urban Core,Very downscale,21211.0,0.781000792980194
42247.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Never,Never,Complete,Call 2,3.0,No,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,1.0,Government should do more to solve problems,Barack Obama,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,No,All others,Yes,45+,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,37.0,Barack Obama,White,White,State questionnaire,For,White,East,Ben Cardin,Male,White men,Married men,"Cities over 500,000","Cities over 50,000", Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Suburb,Urban,Urban Core,Very upscale,21210.0,0.401051849126816
66871.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Never,Never,Complete,Call 3,1.0,Yes,I dislike the other candidates,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,4.0,Government should do more to solve problems,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,No,All others,No,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Liberal,58.0,Barack Obama,White,White,State questionnaire,For,White,East,Rob Sobhani,Female,White women,Non married women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21014.0,1.41280853748322
17745.0,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,More than once a week,Weekly,Complete,Call 1,7.0,No,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Omit,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,No,All others,No,45+,65+,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,30.0,Barack Obama,Black,Black,State questionnaire,Against,Black,East,Ben Cardin,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000", Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,High Density Urban,Urban,Urban Core,Very downscale,21211.0,1.02477860450745
71312.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,A few times a year,Occasionally,Complete,Call 3,5.0,No,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Omit,4.0,Government should do more to solve problems,Barack Obama,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and non white",Barack Obama,The economy,No,All others,Yes,45+,18-64,Men without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,,49.0,Barack Obama,Black,Black,State questionnaire,For,Black,East,Ben Cardin,Male,Black men,Married men,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,20602.0,0.90193784236908
46106.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,All others,All others,Never,Never,Complete,Call 2,3.0,Yes,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Omit,2.0,Government should do more to solve problems,Barack Obama,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",Barack Obama,The economy,No,Married with children,Yes,45+,18-64,Women with children,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Liberal,6.0,Barack Obama,Other,Asian,State questionnaire,For,Asian,East,Ben Cardin,Female,All other races,Married women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,21401.0,1.25246179103851
43327.0,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,Omit,Omit,Complete,Call 2,7.0,Yes,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Omit,1.0,Government should do more to solve problems,Barack Obama,,,,,,,Barack Obama,The economy,No,All others,No,18-44,18-64,Men with children,,,,,,,30.0,Barack Obama,Black,Black,State questionnaire,For,Black,East,Ben Cardin,Male,Black men,Non married men,"Cities over 500,000","Cities over 50,000", Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,High Density Urban,Urban,Urban Core,Very downscale,21211.0,0.914641201496124
