ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,DESCRIBP12,DESCRIBS10,ECONBETT,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ETHCT12,ETHMCMA,ETHMURPHY,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARCHILD,MARRIED,MCMAWREST,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSCT12,PTYIMPT,PTYIMPT2,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,SENCT12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHITEREL,WHNCLINC,WORK,WORKPARENT,WORKSEX,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
63513.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 3,1.0,,,I strongly favor my candidate,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Favorable,Unfavorable,About the same,2.0,Government should do more to solve problems,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,Health care,No,,Yes,Less likely to vote for her,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,104.0,Barack Obama,,,Has a vision for the future,White,White,State questionnaire,White,East,Jewish,Jewish,Chris Murphy,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Jewish,No,,,,,Suburb,Urban,Urban Core,Very upscale,6117.0,0.97912734746933
38524.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 2,5.0,,,I strongly favor my candidate,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Favorable,Unfavorable,Better today,2.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Health care,No,,No,Did not affect your vote,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,74.0,Mitt Romney,,,Has a vision for the future,White,White,State questionnaire,White,East,Catholic,Catholic,Chris Murphy,Female,White women,Non married women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Catholics,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,6062.0,0.831472218036652
38404.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,All others,All others,Complete,Call 2,3.0,,,I strongly favor my candidate,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,Favorable,Unfavorable,Worse today,1.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,Health care,No,,No,Did not affect your vote,,,18-44,18-64,,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Liberal,65.0,Barack Obama,,,Has a vision for the future,Other,Other,State questionnaire,Other,East,Protestant/Other Non-Catholic Christian,Other christian,Chris Murphy,Male,All other races,Non married men,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Non-white,No,,,,,High Density Urban,Urban,Urban Core,Very downscale,6519.0,1.0406768321991
37802.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,All others,All others,Complete,Call 2,4.0,,,I like my candidate but with reservations,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,Omit,Omit,Worse today,1.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and non white",,Health care,No,,Yes,Did not affect your vote,,,45+,65+,,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Moderate,111.0,Mitt Romney,,,Has a vision for the future,Other,Asian,State questionnaire,Asian,East,Catholic,Catholic,Linda McMahon,Female,All other races,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Non-white,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6897.0,1.1217759847641
37683.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 2,5.0,,,I strongly favor my candidate,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Unfavorable,Favorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,Health care,No,,Yes,Did not affect your vote,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,10.0,Mitt Romney,,,Has a vision for the future,White,White,State questionnaire,White,East,Catholic,Catholic,Linda McMahon,Female,White women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Catholics,No,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6019.0,0.895769953727722
64193.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 3,4.0,,,I like my candidate but with reservations,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Favorable,Unfavorable,About the same,1.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,Health care,No,,Yes,Did not affect your vote,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,111.0,Barack Obama,,,Has a vision for the future,White,White,State questionnaire,White,East,Catholic,Catholic,Linda McMahon,Female,White women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Catholics,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6897.0,0.929945707321167
36552.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 2,3.0,,,I strongly favor my candidate,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Favorable,Unfavorable,About the same,1.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Health care,No,,Yes,Did not affect your vote,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,54.0,Barack Obama,,,Has a vision for the future,White,White,State questionnaire,White,East,Catholic,Catholic,Chris Murphy,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Catholics,No,,,,,Suburb,Urban,Urban Core,Upscale,6460.0,0.859590709209442
16217.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,4.0,,,I like my candidate but with reservations,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Unfavorable,Unfavorable,About the same,1.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Health care,No,,No,Did not affect your vote,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,109.0,Mitt Romney,,,Has a vision for the future,White,White,State questionnaire,White,East,Jewish,Jewish,Linda McMahon,Female,White women,Non married women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Jewish,No,,,,,Suburb,60s Suburbs,Urban Perimeter,Very upscale,6880.0,0.850393056869507
67923.0,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,Call 3,3.0,,,I strongly favor my candidate,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,Favorable,Unfavorable,Better today,1.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,Omit,No,,Yes,Less likely to vote for her,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,65.0,Barack Obama,,,Has a vision for the future,Black,Black,State questionnaire,Black,East,Something else,Muslim,Chris Murphy,Female,Black women,Married women,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Non-white,No,,,,,High Density Urban,Urban,Urban Core,Very downscale,6519.0,1.15488600730896
35363.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 2,5.0,,,I strongly favor my candidate,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Unfavorable,Favorable,Worse today,4.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,Omit,No,,Yes,Did not affect your vote,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,96.0,Mitt Romney,,,Has a vision for the future,White,White,State questionnaire,White,East,Catholic,Catholic,Linda McMahon,Male,White men,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Catholics,Yes,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,6708.0,1.14275014400482
37965.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,All others,All others,Complete,Call 2,1.0,,,I strongly favor my candidate,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,Favorable,Unfavorable,About the same,2.0,Government should do more to solve problems,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,Foreign policy,No,,Yes,Did not affect your vote,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Liberal,112.0,Barack Obama,,,Omit,Other,Asian,State questionnaire,Asian,East,Something else,Other,Chris Murphy,Female,All other races,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Non-white,No,,,,,Suburb,60s Suburbs,Urban Perimeter,Upscale,6095.0,0.859070539474487
63737.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,Call 3,3.0,,,I strongly favor my candidate,,,,,,,,,,,Unfavorable,Favorable,Omit,2.0,Omit,,,,,,,,,Foreign policy,No,,No,Omit,,,18-44,18-64,,,,,,,,95.0,Mitt Romney,,,Omit,White,White,State questionnaire,White,East,,,Chris Murphy,Male,White men,Non married men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,6492.0,1.22643876075745
40069.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,Call 2,3.0,,,I strongly favor my candidate,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Unfavorable,Unfavorable,About the same,4.0,Government should do more to solve problems,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,Federal budget deficit,No,,No,Did not affect your vote,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,78.0,Barack Obama,,,Omit,White,White,State questionnaire,White,East,None,None,Chris Murphy,Male,White men,Non married men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White none,No,,,,,Suburb,60s Suburbs,Urban Perimeter,Downscale,6483.0,1.81965446472168
38249.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,Latino 60+,Latino 45-64,Complete,Call 2,3.0,,,I strongly favor my candidate,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,Favorable,Unfavorable,Better today,1.0,Omit,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,Federal budget deficit,Yes,,No,Did not affect your vote,,,45+,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,,65.0,Barack Obama,,,Omit,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,East,Protestant/Other Non-Catholic Christian,Protestant,Chris Murphy,Female,Latino women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Non-white,No,,,,,High Density Urban,Urban,Urban Core,Very downscale,6519.0,0.96634566783905
66887.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,Complete,Call 3,1.0,,,I strongly favor my candidate,,,,,,,,,,,Favorable,Omit,Omit,2.0,Omit,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,Federal budget deficit,No,,No,Less likely to vote for her,,,45+,18-64,,,,,,,,112.0,Barack Obama,,,Omit,Black,Black,State questionnaire,Black,East,,,Chris Murphy,Female,Black women,Non married women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Non-white,No,,,,,Suburb,60s Suburbs,Urban Perimeter,Upscale,6095.0,0.840360105037689
36892.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,Latino 60+,Latino 65+,Complete,Call 2,4.0,,,I strongly favor my candidate,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,Unfavorable,Favorable,Worse today,1.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,The economy,,,Yes,More likely to vote for her,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,111.0,Mitt Romney,,,Omit,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,East,Catholic,Catholic,Linda McMahon,Female,Latino women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Non-white,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6897.0,1.1217759847641
