ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONFAIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GAY,GEOCODE,GOVTDO10,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,HOUNJ12,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMA2,OBAMA4,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSNJ12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SENNJ12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TAXDEF,TAXINC12,TEAPARTY12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,TRACK,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
14600.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,Call 1,3.0,,,,,Getting worse,Barack Obama,Worse,,Taxes,College graduate,College graduate,More than High school graduate,White college degree,,,,,5.0,,,,,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,The economy,,No,,No,Poor,Not so good or poor,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,17.0,Mitt Romney,Is a strong leader,White,White,National questionnaire,White,East,,,,,Joe Kyrillos,Male,White men,Non married men,Suburbs,Suburbs,New Jersey,Yes,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Suburb,60s Suburbs,Urban Perimeter,Downscale,8518.0,1.19068598747253
66701.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,Call 3,5.0,,,,,Getting worse,Barack Obama,Worse,,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,3.0,,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,The economy,,No,,Yes,Poor,Not so good or poor,,,Angry,"Dissatisfied, but not angry or angry",,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,115.0,Mitt Romney,Shares my values,White,White,National questionnaire,White,East,,,,,Joe Kyrillos,Female,White women,Married women,Suburbs,Suburbs,New Jersey,No,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7422.0,0.969376564025879
64765.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 3,5.0,Yes,Both regular land-line and cell phone service,Yes,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,No,3.0,,,,,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,,Yes,No,Married with children,Yes,,,,,,,Omit,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,129.0,Mitt Romney,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Omit,,Joe Kyrillos,Female,White women,Married women,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,White Protestants,No,,No,Mothers with no full time job,Non-working women,,,All others,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,7840.0,0.742006540298462
37712.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,Call 2,4.0,,,,,Getting worse,Barack Obama,Worse,,Unemployment,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,4.0,,,,,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,,,,The economy,,No,,Yes,Poor,Not so good or poor,,,Angry,"Dissatisfied, but not angry or angry",,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,82.0,Mitt Romney,Is a strong leader,White,White,National questionnaire,White,East,,,,,Joe Kyrillos,Female,White women,Married women,Suburbs,Suburbs,New Jersey,Yes,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,7702.0,1.04615366458893
37711.0,Illegal,Illegal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,All others,Complete,,,,Yes,Call 2,5.0,,,No,I strongly favor my candidate,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,3.0,,,,,,,The Republican candidate,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,,No,All others,Yes,,,,,,,,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,115.0,Mitt Romney,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other christian,,No,Joe Kyrillos,Male,White men,Married men,Suburbs,Suburbs,New Jersey,,,Support,Election day exit poll,,,,,,Version 3,White Protestants,Yes,White Born-again/Evangelical Christians,,,,Yes,White Protestant evangelical,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7422.0,0.887940406799316
39641.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,Not a factor at all,Not important,Not a factor,,Call 2,12.0,,,No,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,Worse today,,1.0,Government is doing too many things better left to businesses and individuals,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,The economy,,No,All others,No,,,,,,,,18-44,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,119.0,Mitt Romney,Has a vision for the future,White,White,National questionnaire,White,East,,,,,Joe Kyrillos,Female,White women,Non married women,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,7023.0,1.98211264610291
14536.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 1,3.0,,,,,Staying about the same,Barack Obama,Poor and staying the same,,Unemployment,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,5.0,,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,The economy,,No,,Yes,Not so good,Not so good or poor,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,17.0,Mitt Romney,Shares my values,White,White,National questionnaire,White,East,,,,,Joe Kyrillos,Female,White women,Married women,Suburbs,Suburbs,New Jersey,No,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Suburb,60s Suburbs,Urban Perimeter,Downscale,8518.0,0.971949517726898
14498.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,Call 1,3.0,,,,,Getting worse,Barack Obama,Worse,,Taxes,College graduate,College graduate,More than High school graduate,White college degree,,,,,5.0,,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,Federal budget deficit,,No,,No,Not so good,Not so good or poor,,,Angry,"Dissatisfied, but not angry or angry",,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,92.0,Mitt Romney,Shares my values,White,White,National questionnaire,White,East,,,,,Joe Kyrillos,Male,White men,Non married men,Suburbs,Suburbs,New Jersey,No,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,8721.0,1.2587251663208
37651.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,Call 2,4.0,Yes,Both regular land-line and cell phone service,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,No,4.0,,,,,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,,Yes,No,All others,No,,,,,,,The middle class,18-44,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,82.0,Mitt Romney,,White,White,National questionnaire,White,East,Catholic,Catholic,The middle class,,Joe Kyrillos,Male,White men,Non married men,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,White Catholics,No,,No,All men,Non-working men,,,All others,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,7702.0,1.05233407020569
14473.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,All others,All others,,,,Complete,An important factor,Important,Factor,,Call 1,6.0,,,No,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,About the same,,4.0,Government should do more to solve problems,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,,The economy,,No,All others,Yes,,,,,,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Liberal,71.0,Mitt Romney,Has a vision for the future,Other,Asian,National questionnaire,Asian,East,,,,,Joe Kyrillos,Female,All other races,Married women,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,7001.0,1.13028049468994
35710.0,Legal,Legal in all cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Once a week,Weekly,Catholic/Attend weekly,Complete,,,,,Call 2,3.0,,,No,I strongly favor my candidate,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,5.0,,,,,,,The Republican candidate,Offered a chance to apply for legal status,,,,,,,,,,,,,No,All others,,,,,,,,,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,17.0,Mitt Romney,,White,White,National questionnaire,White,East,Catholic,Catholic,,No,Joe Kyrillos,Female,White women,,Suburbs,Suburbs,New Jersey,,,Neutral,Election day exit poll,,,,,,Version 3,White Catholics,,All others,,,,No,,,Suburb,60s Suburbs,Urban Perimeter,Downscale,8518.0,1.12402200698853
35699.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,Latino 30-44,Latino 30-44,Once a week,Weekly,All others,Complete,,,,Yes,Call 2,5.0,,,No,I strongly favor my candidate,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,3.0,,,,,,,The Republican candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,,,,Yes,All others,No,,,,,,,,18-44,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,129.0,Mitt Romney,,Other,,National questionnaire,Hispanic/Latino,East,Protestant/Other Non-Catholic Christian,Other christian,,No,Joe Kyrillos,Female,Latino women,Non married women,Suburbs,Suburbs,New Jersey,,,Oppose,Election day exit poll,,,,,,Version 3,Non-white,No,All others,,,,No,,,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,7840.0,0.5358527302742
64663.0,Illegal,Illegal in all cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Catholic/Attend weekly,Complete,,,,No,Call 3,3.0,,,Yes,I strongly favor my candidate,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,5.0,,,,,,,The Republican candidate,Omit,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,,,No,Married with children,Yes,,,,,,,,45+,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,92.0,Mitt Romney,,White,White,National questionnaire,White,East,Catholic,Catholic,,No,Joe Kyrillos,Male,White men,Married men,Suburbs,Suburbs,New Jersey,,,Neutral,Election day exit poll,,,,,,Version 3,White Catholics,No,All others,,,,No,All others,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,8721.0,1.08842825889587
14452.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,All others,All others,,,,Complete,Not a factor at all,Not important,Not a factor,,Call 1,6.0,,,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,Better today,,4.0,Government should do more to solve problems,,,,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,,,The economy,,No,All others,No,,,,,,,,18-44,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Moderate,71.0,Mitt Romney,Shares my values,Other,Other,National questionnaire,Other,East,,,,,Joe Kyrillos,Male,All other races,Non married men,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,,,Version 1,,No,,,,,,,,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,7001.0,1.31484794616699
14449.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,Call 1,3.0,,,,,Getting worse,Barack Obama,Worse,,Unemployment,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,5.0,,,,,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,,,,The economy,,No,,Yes,Poor,Not so good or poor,,,Angry,"Dissatisfied, but not angry or angry",,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,92.0,Mitt Romney,Has a vision for the future,White,White,National questionnaire,White,East,,,,,Joe Kyrillos,Female,White women,Married women,Suburbs,Suburbs,New Jersey,No,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,8721.0,1.1882518529892
39549.0,Illegal,Illegal in all cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,A few times a year,Occasionally,Catholic/Do not attend weekly,Complete,,,,No,Call 2,12.0,,,No,I like my candidate but with reservations,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,1.0,,,,,,,The Republican candidate,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,,,No,All others,Yes,,,,,,,,45+,65+,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,119.0,Mitt Romney,,White,White,National questionnaire,White,East,Catholic,Catholic,,No,Joe Kyrillos,Male,White men,Married men,Suburbs,Suburbs,New Jersey,,,Oppose,Election day exit poll,,,,,,Version 3,White Catholics,No,All others,,,,No,All others,,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,7023.0,2.42818570137024
20238.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,Call 1,12.0,Yes,Both regular land-line and cell phone service,Yes,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,No,1.0,,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,,Yes,No,All others,No,,,,,,,The poor,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,119.0,Mitt Romney,,White,White,National questionnaire,White,East,Catholic,Catholic,The middle class,,Joe Kyrillos,Male,White men,Non married men,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,White Catholics,Yes,,No,All men,Non-working men,,,All others,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,7023.0,2.30577874183655
37604.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 2,3.0,,,,,,,,Favors the wealthy,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,No,5.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Somewhat disapprove,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,17.0,Mitt Romney,,White,White,National questionnaire,White,East,,,,,Joe Kyrillos,Female,White women,,Suburbs,Suburbs,New Jersey,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Suburb,60s Suburbs,Urban Perimeter,Downscale,8518.0,0.971949517726898
64630.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,Call 3,5.0,,,,,,,,Is fair to most Americans,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,No,3.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Conservative,129.0,Mitt Romney,,White,White,National questionnaire,White,East,,,,,Joe Kyrillos,Male,White men,,Suburbs,Suburbs,New Jersey,,Increase for all,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,7840.0,0.908994555473328
