ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,DESCRIBP12,ECONBETT,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,GUNOWNER12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSPA12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,SENPA12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNIONHH12,VERSION,WHITEREL,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
63437.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 3,3.0,No,I like my candidate but with reservations,Getting worse,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,,,Mitt Romney,,Expand it,Expand it or leave it as is,,,,,,,Mitt Romney,The economy,No,All others,Yes,Not so good,Not so good or poor,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,29.0,Mitt Romney,,White,White,State questionnaire,White,East,Catholic,Catholic,Bob Casey,Female,White women,Married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,Yes,Version 2,White Catholics,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,16002.0,1.28574287891388
25542.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,Call 1,13.0,No,I like my candidate but with reservations,Getting worse,Worse,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,,Mitt Romney,,Leave it as is,Expand it or leave it as is,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,All others,No,Not so good,Not so good or poor,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,96.0,Mitt Romney,,White,White,State questionnaire,White,East,Catholic,Catholic,Tom Smith,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,Yes,Version 2,White Catholics,Yes,Extremely High Density Urban,Urban,Urban Core,Downscale,19149.0,1.31647765636444
64042.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,12.0,No,I strongly favor my candidate,Getting worse,Worse,,College graduate,College graduate,More than High school graduate,White college degree,,,,5.0,,,Mitt Romney,,Repeal some of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,All others,Yes,Not so good,Not so good or poor,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,13.0,Mitt Romney,,White,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Bob Casey,Female,White women,Married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,Yes,Version 2,White Protestants,No,Suburb,60s Suburbs,Urban Perimeter,Very upscale,15237.0,1.59661364555359
41083.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 2,6.0,No,I strongly favor my candidate,Getting worse,Worse,,,,,,,,,2.0,,,Mitt Romney,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,All others,Yes,Not so good,Not so good or poor,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,76.0,Mitt Romney,,White,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Tom Smith,Male,White men,Married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,Yes,Version 2,White Protestants,No,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,19426.0,1.65128707885742
62950.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,6.0,Yes,I like my candidate but with reservations,Getting worse,Worse,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,,Mitt Romney,,Repeal some of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,Married with children,Yes,Not so good,Not so good or poor,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,76.0,Mitt Romney,,White,White,State questionnaire,White,East,Catholic,Catholic,Bob Casey,Female,White women,Married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,Yes,Version 2,White Catholics,No,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,19426.0,1.20699644088745
66262.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,12.0,Yes,I dislike the other candidates,Getting worse,Worse,,College graduate,College graduate,More than High school graduate,White college degree,,,,5.0,,,Mitt Romney,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Married with children,Yes,Not so good,Not so good or poor,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,15.0,Mitt Romney,,White,White,State questionnaire,White,East,Catholic,Catholic,Tom Smith,Male,White men,Married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,Yes,Version 2,White Catholics,No,Suburb,60s Suburbs,Urban Perimeter,Upscale,15229.0,1.50286102294922
66260.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,12.0,Yes,I dislike the other candidates,Getting worse,Worse,,College graduate,College graduate,More than High school graduate,White college degree,,,,5.0,,,Mitt Romney,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Married with children,Yes,Not so good,Not so good or poor,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,15.0,Mitt Romney,,White,White,State questionnaire,White,East,Catholic,Catholic,Tom Smith,Male,White men,Married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,Yes,Version 2,White Catholics,No,Suburb,60s Suburbs,Urban Perimeter,Upscale,15229.0,1.50286102294922
43517.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 2,13.0,No,I like my candidate but with reservations,Staying about the same,Poor and staying the same,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,,Mitt Romney,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,All others,Yes,Not so good,Not so good or poor,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,96.0,Mitt Romney,,White,White,State questionnaire,White,East,Catholic,Catholic,Tom Smith,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,Yes,Version 2,White Catholics,No,Extremely High Density Urban,Urban,Urban Core,Downscale,19149.0,1.11689519882202
43516.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 2,13.0,No,I like my candidate but with reservations,Staying about the same,Poor and staying the same,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,,Mitt Romney,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,All others,Yes,Not so good,Not so good or poor,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,96.0,Mitt Romney,,White,White,State questionnaire,White,East,Catholic,Catholic,Tom Smith,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,Yes,Version 2,White Catholics,No,Extremely High Density Urban,Urban,Urban Core,Downscale,19149.0,1.11689519882202
25430.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,10.0,No,I strongly favor my candidate,Getting worse,Worse,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,3.0,,,Mitt Romney,,Repeal all of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,All others,Yes,Not so good,Not so good or poor,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,24.0,Mitt Romney,,White,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Tom Smith,Male,White men,Married men,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,,,,Yes,Version 2,White Protestants,No,Extremely Low Density Rural,Rural,Rural,Very downscale,18829.0,1.59295165538788
25806.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 1,10.0,Yes,I dislike the other candidates,Getting worse,Worse,,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,,Mitt Romney,,Repeal all of it,Repeal some of it or repeal all of it,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,All others,No,Not so good,Not so good or poor,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,24.0,Mitt Romney,,White,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Tom Smith,Female,White women,Non married women,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,,,,Yes,Version 2,White Protestants,No,Extremely Low Density Rural,Rural,Rural,Very downscale,18829.0,1.62311017513275
43760.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 2,12.0,No,I strongly favor my candidate,Staying about the same,Poor and staying the same,,College graduate,College graduate,More than High school graduate,White college degree,,,,5.0,,,Mitt Romney,,Repeal all of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,All others,Yes,Not so good,Not so good or poor,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,102.0,Mitt Romney,,White,White,State questionnaire,White,East,Catholic,Catholic,Tom Smith,Female,White women,Married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,Yes,Version 2,White Catholics,No,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,15626.0,1.15942335128784
63773.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,Call 3,4.0,Yes,I like my candidate but with reservations,Staying about the same,Poor and staying the same,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,4.0,,,Mitt Romney,,Repeal all of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Married with children,Yes,Not so good,Not so good or poor,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,115.0,Mitt Romney,,White,White,State questionnaire,White,East,Catholic,Catholic,Tom Smith,Male,White men,Married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,Yes,Version 2,White Catholics,No,Suburb,70s Suburbs,Urban Perimeter,Very upscale,17402.0,1.38326907157898
24655.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,13.0,Yes,I strongly favor my candidate,Getting worse,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,,,Mitt Romney,,Repeal some of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",Omit,The economy,No,Married with children,Yes,Not so good,Not so good or poor,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,96.0,Mitt Romney,,White,White,State questionnaire,White,East,Catholic,Catholic,Tom Smith,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,Yes,Version 2,White Catholics,No,Extremely High Density Urban,Urban,Urban Core,Downscale,19149.0,1.11689519882202
62225.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,7.0,Yes,I like my candidate but with reservations,Getting worse,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,Barack Obama,,Repeal some of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Health care,No,Married with children,Yes,Not so good,Not so good or poor,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,54.0,Barack Obama,,White,White,State questionnaire,White,East,Catholic,Catholic,Tom Smith,Female,White women,Married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,Yes,Version 2,White Catholics,No,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,19342.0,0.698391199111938
42184.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 2,9.0,Yes,I like my candidate but with reservations,Staying about the same,Poor and staying the same,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,4.0,,,Mitt Romney,,Expand it,Expand it or leave it as is,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,Health care,No,Married with children,Yes,Not so good,Not so good or poor,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Liberal,23.0,Mitt Romney,,White,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other christian,Tom Smith,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Election day exit poll,,,,Yes,Version 2,White Protestants,No,Town,Rural,Rural,Very downscale,16602.0,1.17844915390015
63560.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,15.0,Yes,I strongly favor my candidate,Getting worse,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,,,Mitt Romney,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,Health care,No,Married with children,Yes,Not so good,Not so good or poor,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,69.0,Mitt Romney,,White,White,State questionnaire,White,East,Catholic,Catholic,Tom Smith,Male,White men,Married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,Yes,Version 2,White Catholics,No,Suburb,80s Suburbs,Urban Perimeter,Very upscale,18051.0,1.71332609653473
