ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONFAIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GAY,GEOCODE,GOVTDO10,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,HOUNY12,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMA2,OBAMA4,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSNY12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SENNY12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXDEF,TAXINC12,TEAPARTY12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,TRACK,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
70449.0,,,,,,,,,,,,,,,Complete,The most important factor,Important,Factor,,Call 3,4.0,,,No,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,Worse today,,2.0,Government is doing too many things better left to businesses and individuals,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,Federal budget deficit,,No,All others,No,,,,,,,,,,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,56.0,Mitt Romney,Cares about people like me,White,White,National questionnaire,White,East,,,,,Wendy Long,Male,White men,Non married men,Suburbs,Suburbs,English, New York,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,11581.0,1.13225281238556
15945.0,Illegal,Illegal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Catholic/Attend weekly,Complete,,,,No,Call 1,11.0,,,No,I strongly favor my candidate,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,1.0,,,,,,,The Republican candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,,No,All others,Yes,,,,,,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,87.0,Mitt Romney,,White,White,National questionnaire,White,East,Catholic,Catholic,,No,Wendy Long,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",English, New York,,,Support,Election day exit poll,,,,,,Version 3,White Catholics,No,All others,,,,No,All others,,Extremely High Density Urban,Urban,Urban Core,Upscale,10312.0,1.33118844032288
44259.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 2,27.0,,,,,,,,Is fair to most Americans,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,No,4.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,21.0,Mitt Romney,,White,White,National questionnaire,White,East,,,,,Wendy Long,Male,White men,,Suburbs,Suburbs,English, New York,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,14031.0,0.952257692813873
15420.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 1,27.0,Yes,Both regular land-line and cell phone service,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,No,5.0,,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,Yes,No,All others,Yes,,,,,,,The poor,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,114.0,Mitt Romney,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,The middle class,,Wendy Long,Male,White men,Married men,Rural,Small Cities/Rural,English, New York,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,White Protestants,No,,Yes,All men,Working men,,,All others,Low Density Rural,Rural,Rural,Downscale,14009.0,1.06833279132843
44245.0,Legal,Legal in most cases,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,A few times a month,Occasionally,Catholic/Do not attend weekly,Complete,,,,No,Call 2,27.0,,,No,I like my candidate but with reservations,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,5.0,,,,,,,The Republican candidate,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,,,No,All others,Yes,,,,,,,,18-44,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,114.0,Mitt Romney,,White,White,National questionnaire,White,East,Catholic,Catholic,,No,Wendy Long,Female,White women,Married women,Rural,Small Cities/Rural,English, New York,,,Neutral,Election day exit poll,,,,,,Version 3,White Catholics,No,All others,,,,No,All others,,Low Density Rural,Rural,Rural,Downscale,14009.0,1.02779245376587
48284.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,Latino 45-59,Latino 45-64,,,,Complete,,,,,Call 2,4.0,,,,,,,,Is fair to most Americans,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,No,2.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Only Mitt Romney,No,Yes,Mitt Romney,,,Yes,,,,,Disapprove,Strongly disapprove,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,56.0,Mitt Romney,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,East,,,,,Wendy Long,Female,Latino women,,Suburbs,Suburbs,English, New York,,Increase for all,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,11581.0,0.993410289287567
15878.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 1,11.0,,,,,,,,Is fair to most Americans,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,No,1.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,The Republican candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,87.0,Mitt Romney,,White,White,National questionnaire,White,East,,,,,Wendy Long,Male,White men,,"Cities over 500,000","Cities over 50,000",English, New York,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,Yes,,,,,,,,Extremely High Density Urban,Urban,Urban Core,Upscale,10312.0,1.5103679895401
48266.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,Call 2,25.0,Yes,Only cell phone service,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,No,4.0,,,,,,,The Republican candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,No,No,All others,No,,,,,,,The rich,18-44,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,46.0,Mitt Romney,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other christian,The middle class,,Wendy Long,Male,White men,Non married men,Suburbs,Suburbs,English, New York,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,White Protestants,Yes,,Yes,All men,Working men,,,All others,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,14616.0,1.06913137435913
70352.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,A minor factor,Not important,Factor,,Call 3,14.0,,,No,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,Worse today,,1.0,Government is doing too many things better left to businesses and individuals,,,,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,,,,Federal budget deficit,,No,All others,Yes,,,,,,,,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,79.0,Mitt Romney,Is a strong leader,White,White,National questionnaire,White,East,,,,,Wendy Long,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",English, New York,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Extremely High Density Urban,Urban,Urban Core,Downscale,11104.0,2.38833928108215
15854.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 1,16.0,Yes,Both regular land-line and cell phone service,Yes,,,,,,,,,,,Unfavorable,Unfavorable,,,3.0,,,,,,,The Republican candidate,,,,,,,,,,,,,Yes,No,Married with children,Yes,,,,,,,Omit,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,105.0,Mitt Romney,,White,White,National questionnaire,White,East,,,Omit,,Wendy Long,Male,White men,Married men,Suburbs,Suburbs,English, New York,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,,,,Yes,All men,Working men,,,All others,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale,10550.0,3.09592247009277
44189.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,A minor factor,Not important,Factor,,Call 2,16.0,,,Yes,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Worse today,,3.0,Government is doing too many things better left to businesses and individuals,,,,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,The economy,,No,Married with children,Yes,,,,,,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,105.0,Mitt Romney,Shares my values,White,White,National questionnaire,White,East,,,,,Wendy Long,Female,White women,Married women,Suburbs,Suburbs,English, New York,,,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale,10550.0,2.72864365577698
15358.0,Omit,Omit,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,A few times a year,Occasionally,Catholic/Do not attend weekly,Complete,,,,No,Call 1,4.0,,,No,I strongly favor my candidate,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,2.0,,,,,,,The Republican candidate,Omit,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,,No,All others,No,,,,,,,,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,56.0,Mitt Romney,,White,White,National questionnaire,White,East,Catholic,Catholic,,No,Wendy Long,Female,White women,Non married women,Suburbs,Suburbs,English, New York,,,Support,Election day exit poll,,,,,,Version 3,White Catholics,No,All others,,,,No,All others,,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,11581.0,1.16152572631836
44179.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,Call 2,9.0,,,,,,,,Favors the wealthy,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,No,1.0,,Mitt Romney,Mitt Romney,Omit,Omit,Omit,The Republican candidate,,,,,,,,Omit,No,Omit,Omit,,,No,,,,,Disapprove,Somewhat disapprove,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,33.0,Mitt Romney,,White,White,National questionnaire,White,East,,,,,Wendy Long,Male,White men,,"Cities over 500,000","Cities over 50,000",English, New York,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,,,,,,,,,Extremely High Density Urban,Urban,Urban Core,Very downscale,11225.0,2.32748651504517
44173.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 2,17.0,,,,,,,,Is fair to most Americans,,College graduate,College graduate,More than High school graduate,White college degree,,,,No,3.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,The Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,107.0,Mitt Romney,,White,White,National questionnaire,White,East,,,,,Wendy Long,Female,White women,,Suburbs,Suburbs,English, New York,,Increase for all,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,10547.0,1.22178077697754
44152.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 2,27.0,,,,,,,,Is fair to most Americans,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,No,5.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,114.0,Mitt Romney,,White,White,National questionnaire,White,East,,,,,Wendy Long,Female,White women,,Rural,Small Cities/Rural,English, New York,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Low Density Rural,Rural,Rural,Downscale,14009.0,0.94159322977066
48196.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,Call 2,4.0,Yes,Both regular land-line and cell phone service,No,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,No,2.0,,,,,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,,Yes,No,All others,Yes,,,,,,,The rich,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,58.0,Mitt Romney,,White,White,National questionnaire,White,East,Catholic,Catholic,The middle class,,Wendy Long,Female,White women,Married women,Suburbs,Suburbs,English, New York,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,White Catholics,No,,No,"Women, no kids",Non-working women,,,All others,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,11793.0,1.05772411823273
74196.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,An important factor,Important,Factor,,Call 3,25.0,,,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Worse today,,4.0,Government is doing too many things better left to businesses and individuals,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,Omit,,No,All others,Yes,,,,,,,,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,46.0,Mitt Romney,Shares my values,White,White,National questionnaire,White,East,,,,,Wendy Long,Female,White women,Married women,Suburbs,Suburbs,English, New York,,,,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,,,Version 1,,Yes,,,,,,,,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,14616.0,1.0093594789505
44109.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Not complete,A minor factor,Not important,Factor,,Call 2,9.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,The Republican candidate,,,,,,,,,,,,,,No,,Yes,,,,,,,,18-44,18-64,,,,,,,,33.0,Mitt Romney,,White,White,National questionnaire,White,East,,,,,Wendy Long,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",English, New York,,,,Election day exit poll,,,,,,Version 1,,,,,,,,,,Extremely High Density Urban,Urban,Urban Core,Very downscale,11225.0,2.32748651504517
