ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BROWNLIB,CALL,CDNUM,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVBROWN2,FAVOBAMA2,FAVROMN2,FAVWARREN2,GEOCODE,GOVTDO10,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,ISSUE12,LATINO,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMA12,QRACE3,QRACEAI,QTYPE,QUALSEN12MA,RACE,REGION,SENMA12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNFAIRMA12,UNFRBROWN,UNFRWARREN,VERSION,WARRENLIB,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
19084.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,Omit,Call 1,4.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Favorable,Favorable,4.0,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",The economy,No,No,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,81.0,Barack Obama,White,White,State questionnaire,Omit,White,East,Elizabeth Warren,Male,White men,Non married men,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Only Scott Brown,Only Scott Brown or both of them,Only Scott Brown or neither of them,Version 1,Omit,Yes,Suburb,60s Suburbs,Urban Perimeter,Upscale,2769.0,1.00437641143799
37312.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Too conservative,Call 2,6.0,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Favorable,Favorable,2.0,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,79.0,Barack Obama,White,White,State questionnaire,Cares about people like me,White,East,Elizabeth Warren,Male,White men,Married men,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Scott Brown or both of them,Only Elizabeth Warren or both of them,Version 1,About right,No,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,1867.0,1.46677827835083
37247.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,About right,Call 2,1.0,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Favorable,Favorable,5.0,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,No,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,63.0,Barack Obama,White,White,State questionnaire,Is my party's candidate,White,East,Elizabeth Warren,Male,White men,Non married men,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Scott Brown or both of them,Only Elizabeth Warren or both of them,Version 1,About right,No,Extremely Low Density Rural,60s Suburbs,Urban Perimeter,Downscale,1245.0,0.700017750263214
19756.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,About right,Call 1,6.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Favorable,Favorable,Unfavorable,1.0,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,87.0,Barack Obama,White,White,State questionnaire,Is willing to compromise,White,East,Scott Brown,Female,White women,Married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Only Elizabeth Warren,Only Elizabeth Warren or neither of them,Only Elizabeth Warren or both of them,Version 1,Too liberal,No,Suburb,60s Suburbs,Urban Perimeter,Downscale,1906.0,1.17249000072479
35041.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,About right,Call 2,8.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Favorable,Favorable,Favorable,3.0,Government is doing too many things better left to businesses and individuals,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,114.0,Barack Obama,White,White,State questionnaire,Is honest and trustworthy,White,East,Scott Brown,Female,White women,Married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Scott Brown or both of them,Only Elizabeth Warren or both of them,Version 1,About right,No,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2382.0,0.711669385433197
61972.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,About right,Call 3,6.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Favorable,Favorable,2.0,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,No,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,98.0,Barack Obama,White,White,State questionnaire,Is willing to compromise,White,East,Scott Brown,Male,White men,Non married men,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Scott Brown or both of them,Only Elizabeth Warren or both of them,Version 1,Too liberal,No,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,1876.0,1.44454646110535
37287.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Omit,Call 2,4.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Favorable,Favorable,4.0,Government is doing too many things better left to businesses and individuals,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,Yes,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,90.0,Barack Obama,White,White,State questionnaire,Omit,White,East,Scott Brown,Female,White women,Married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Omit,Omit,Omit,Version 1,Omit,No,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2725.0,1.24014890193939
18774.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Too liberal,Call 1,6.0,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Favorable,Favorable,1.0,Government is doing too many things better left to businesses and individuals,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,87.0,Mitt Romney,White,White,State questionnaire,Cares about people like me,White,East,Elizabeth Warren,Male,White men,Married men,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Scott Brown or both of them,Only Elizabeth Warren or both of them,Version 1,About right,No,Suburb,60s Suburbs,Urban Perimeter,Downscale,1906.0,0.716502487659454
20060.0,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,Complete,About right,Call 1,6.0,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Favorable,Favorable,Unfavorable,1.0,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",The economy,,Yes,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Moderate,87.0,Mitt Romney,Black,Black,State questionnaire,Cares about people like me,Black,East,Scott Brown,Male,Black men,Married men,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Scott Brown or both of them,Only Elizabeth Warren or both of them,Version 1,Too conservative,No,Suburb,60s Suburbs,Urban Perimeter,Downscale,1906.0,1.19917190074921
19670.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,About right,Call 1,8.0,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Favorable,Unfavorable,1.0,Government is doing too many things better left to businesses and individuals,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",The economy,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,13.0,Mitt Romney,White,White,State questionnaire,Is my party's candidate,White,East,Scott Brown,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Scott Brown or both of them,Only Elizabeth Warren or both of them,Version 1,About right,No,High Density Urban,Urban,Urban Core,Upscale,2130.0,1.14260399341583
63565.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,About right,Call 3,8.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Favorable,Favorable,3.0,Government is doing too many things better left to businesses and individuals,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,No,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,114.0,Mitt Romney,White,White,State questionnaire,Is my party's candidate,White,East,Scott Brown,Male,White men,Non married men,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Neither of them,Only Elizabeth Warren or neither of them,Only Scott Brown or neither of them,Version 1,Too liberal,No,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2382.0,0.753168165683746
18982.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,About right,Call 1,9.0,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Favorable,Unfavorable,3.0,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,No,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,38.0,Mitt Romney,White,White,State questionnaire,Is honest and trustworthy,White,East,Scott Brown,Male,White men,Non married men,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Scott Brown or both of them,Only Elizabeth Warren or both of them,Version 1,Too liberal,No,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2540.0,0.969731390476227
23013.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,About right,Call 1,4.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Favorable,Unfavorable,4.0,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",The economy,No,No,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,42.0,Mitt Romney,White,White,State questionnaire,Is my party's candidate,White,East,Scott Brown,Male,White men,Non married men,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Scott Brown or both of them,Only Elizabeth Warren or both of them,Version 1,Too liberal,No,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,2038.0,1.32175981998444
63462.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,Latino 18-29,Latino 18-29,Complete,About right,Call 3,8.0,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Favorable,Favorable,Unfavorable,3.0,Government is doing too many things better left to businesses and individuals,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",The economy,Yes,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,114.0,Mitt Romney,Other,Hispanic/Latino,State questionnaire,Is honest and trustworthy,Hispanic/Latino,East,Scott Brown,Female,Latino women,Married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Only Elizabeth Warren,Only Elizabeth Warren or neither of them,Only Elizabeth Warren or both of them,Version 1,Too liberal,No,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2382.0,0.780144572257996
