ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRNAGAIN,CALL,CDNUM,DESCRIBP12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSAL12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
44919.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,Yes,Call 2,5.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,1.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,96.0,Mitt Romney,White,White,State questionnaire,White,South,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,Urban,Urban Core,Very upscale,35603.0,1.61829912662506
31396.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,No,Call 1,6.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,101.0,Mitt Romney,White,White,State questionnaire,White,South,Male,White men,Married men,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35080.0,1.1218888759613
46688.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,No,Call 2,4.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,1.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,28.0,Mitt Romney,White,White,State questionnaire,White,South,Female,White women,Married women,Rural,Small Cities/Rural,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,Low Density Rural,Rural,Rural,Very downscale,35963.0,1.69824349880219
44756.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,Yes,Call 2,7.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,3.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,75.0,Mitt Romney,White,White,State questionnaire,White,South,Female,White women,Married women,Rural,Small Cities/Rural,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,White Born-again/Evangelical Christians,Low Density Rural,Rural,Rural,Downscale,36732.0,0.879618763923645
29286.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,Yes,Call 1,6.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,101.0,Mitt Romney,White,White,State questionnaire,White,South,Male,White men,Married men,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35080.0,1.1218888759613
45904.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,A few times a month,Occasionally,Complete,Yes,Call 2,6.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,13.0,Mitt Romney,White,White,State questionnaire,White,South,Female,White women,Married women,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,White Born-again/Evangelical Christians,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,35115.0,1.82029020786285
26330.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a month,Occasionally,Complete,Yes,Call 1,6.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,101.0,Mitt Romney,White,White,State questionnaire,White,South,Female,White women,Married women,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35080.0,1.11045289039612
27928.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,A few times a month,Occasionally,Complete,No,Call 1,2.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,4.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,24.0,Mitt Romney,White,White,State questionnaire,White,South,Male,White men,Married men,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,36362.0,1.36426508426666
65730.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,A few times a month,Occasionally,Complete,No,Call 3,5.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,1.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,Yes,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,96.0,Mitt Romney,White,White,State questionnaire,White,South,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,Suburb,Urban,Urban Core,Very upscale,35603.0,1.30063617229462
45560.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,A few times a year,Occasionally,Complete,Yes,Call 2,5.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,1.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Offered a chance to apply for legal status,,,,,,,Mitt Romney,The economy,No,Yes,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,96.0,Mitt Romney,White,White,State questionnaire,White,South,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,Urban,Urban Core,Very upscale,35603.0,1.61829912662506
46888.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete,No,Call 2,6.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,3.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,45.0,Mitt Romney,White,White,State questionnaire,White,South,Male,White men,Married men,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,Urban Perimeter,Very upscale,35243.0,1.1031858921051
69946.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,Yes,Call 3,2.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,4.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,24.0,Mitt Romney,White,White,State questionnaire,White,South,Male,White men,Married men,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,36362.0,1.0964674949646
26547.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete,No,Call 1,6.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,101.0,Mitt Romney,White,White,State questionnaire,White,South,Female,White women,Married women,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35080.0,1.11045289039612
69101.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Never,Never,Complete,No,Call 3,6.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,13.0,Mitt Romney,White,White,State questionnaire,White,South,Male,White men,Married men,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,35115.0,1.47804415225983
24784.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Never,Never,Complete,No,Call 1,5.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,1.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,96.0,Mitt Romney,White,White,State questionnaire,White,South,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,Suburb,Urban,Urban Core,Very upscale,35603.0,1.61829912662506
