ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,CALL,CDNUM,DESCRIBP12,ECONBETT,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,GOVWA12,HANDLEECON12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INIT502WA,INTOUCH12,ISSUE12,LATINO,MARRIED,MEAS74WA,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSWA12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SENWA12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNIONHH12,VERSION,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
8399.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Never,Never,Complete,,3.0,I strongly favor my candidate,Getting better,Getting better,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,3.0,Government should do more to solve problems,Jay Inslee,Barack Obama,Leave it as is,Expand it or leave it as is,,,,,,,Yes,Barack Obama,Health care,No,Yes,Approve,Not so good,Not so good or poor,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50010.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,West,Maria Cantwell,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Washington,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Yes,Version 1,No,Suburb,Urban,Urban Core,Downscale,98682.0,0.929996430873871
8398.0,45-65,30-59,45+,45-59,50-64,50-59,,,,More than once a week,Weekly,Complete,,3.0,I strongly favor my candidate,Getting worse,Worse,The housing market,Postgraduate study,College graduate,More than High school graduate,,Unfavorable,Favorable,Worse today,3.0,Government is doing too many things better left to businesses and individuals,Rob McKenna,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,,,,,,,No,Mitt Romney,The economy,No,Yes,Reject,Poor,Not so good or poor,45+,18-64,Independent/Something else,,,Independent,,Moderate,50010.0,Mitt Romney,Is a strong leader,,,State questionnaire,,West,,Male,,Married men,"Cities 50,000-500,000","Cities over 50,000",Washington,Telephone survey,In September,"In October, in September, or before that",In September or before that,Yes,Version 1,,Suburb,Urban,Urban Core,Downscale,98682.0,0.273529559373856
8397.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a month,Occasionally,Complete,,3.0,I dislike the other candidates,Getting worse,Worse,Taxes,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Better today,3.0,Government is doing too many things better left to businesses and individuals,Rob McKenna,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,,,,,,,No,Mitt Romney,The economy,No,No,Reject,Poor,Not so good or poor,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50010.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,West,Michael Baumgartner,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Washington,Telephone survey,Before that,"In October, in September, or before that",In September or before that,No,Version 1,No,Suburb,Urban,Urban Core,Downscale,98682.0,0.744107842445374
8396.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Never,Never,Complete,,3.0,I strongly favor my candidate,Getting better,Getting better,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Better today,3.0,Government should do more to solve problems,Jay Inslee,Barack Obama,Expand it,Expand it or leave it as is,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Yes,Barack Obama,Foreign policy,No,Yes,Approve,Not so good,Not so good or poor,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50010.0,Barack Obama,Shares my values,White,White,State questionnaire,White,West,Maria Cantwell,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Washington,Telephone survey,Before that,"In October, in September, or before that",In September or before that,No,Version 1,No,Suburb,Urban,Urban Core,Downscale,98682.0,1.85999286174774
8394.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a month,Occasionally,Complete,,3.0,I strongly favor my candidate,Staying about the same,Poor and staying the same,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,3.0,Government is doing too many things better left to businesses and individuals,Rob McKenna,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",No,Mitt Romney,The economy,No,Yes,Reject,Poor,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50010.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,West,Michael Baumgartner,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Washington,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Yes,Version 1,No,Suburb,Urban,Urban Core,Downscale,98682.0,0.675182163715363
8386.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,More than once a week,Weekly,Complete,,3.0,I strongly favor my candidate,Getting worse,Worse,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,3.0,Government is doing too many things better left to businesses and individuals,Rob McKenna,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",No,Mitt Romney,The economy,No,Yes,Approve,Poor,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50010.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,West,Michael Baumgartner,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Washington,Telephone survey,Before that,"In October, in September, or before that",In September or before that,No,Version 1,No,Suburb,Urban,Urban Core,Downscale,98682.0,0.242717057466507
8385.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete,,3.0,I dislike the other candidates,Getting better,Getting better,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Better today,3.0,Government should do more to solve problems,Jay Inslee,Barack Obama,Leave it as is,Expand it or leave it as is,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Yes,Barack Obama,The economy,No,Yes,Approve,Poor,Not so good or poor,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,50010.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,West,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Washington,Telephone survey,In October,"In October, in September, or before that",Just today or in the last few days or in October,No,Version 1,No,Suburb,Urban,Urban Core,Downscale,98682.0,0.769215047359467
8361.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,Latino 45-59,Latino 45-64,A few times a year,Occasionally,Complete,,3.0,I strongly favor my candidate,Staying about the same,Poor and staying the same,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Favorable,Worse today,3.0,Government is doing too many things better left to businesses and individuals,Jay Inslee,Barack Obama,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Yes,Barack Obama,The economy,Yes,No,Approve,Not so good,Not so good or poor,45+,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Moderate,50010.0,Barack Obama,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Maria Cantwell,Male,Latino men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Washington,Telephone survey,In September,"In October, in September, or before that",In September or before that,No,Version 1,No,Suburb,Urban,Urban Core,Very downscale,98660.0,3.92121458053589
8360.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Never,Never,Complete,,3.0,I strongly favor my candidate,Getting better,Getting better,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,3.0,Government should do more to solve problems,Jay Inslee,Barack Obama,Expand it,Expand it or leave it as is,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Yes,Barack Obama,Foreign policy,No,Yes,Approve,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50010.0,Barack Obama,Shares my values,White,White,State questionnaire,White,West,Maria Cantwell,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Washington,Telephone survey,Before that,"In October, in September, or before that",In September or before that,No,Version 1,No,High Density Urban,Urban,Urban Core,Very downscale,98661.0,0.562580347061157
8359.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a month,Occasionally,Complete,,3.0,I strongly favor my candidate,Staying about the same,Poor and staying the same,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,3.0,Government is doing too many things better left to businesses and individuals,Rob McKenna,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",No,Mitt Romney,Federal budget deficit,No,No,Reject,Poor,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50010.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,West,Michael Baumgartner,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Washington,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Yes,Version 1,No,High Density Urban,Urban,Urban Core,Very downscale,98661.0,0.706509411334991
8354.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,,3.0,I strongly favor my candidate,Staying about the same,Poor and staying the same,Taxes,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,3.0,Government is doing too many things better left to businesses and individuals,Rob McKenna,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Yes,Mitt Romney,The economy,No,Yes,Reject,Not so good,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50010.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,West,Michael Baumgartner,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Washington,Telephone survey,Before that,"In October, in September, or before that",In September or before that,No,Version 1,No,Suburb,Urban,Urban Core,Downscale,98682.0,0.565292477607727
8353.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete,,3.0,I strongly favor my candidate,Staying about the same,Poor and staying the same,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,3.0,Government is doing too many things better left to businesses and individuals,Rob McKenna,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Yes,Mitt Romney,The economy,No,Yes,Did not vote,Poor,Not so good or poor,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50010.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,West,Maria Cantwell,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Washington,Telephone survey,Before that,"In October, in September, or before that",In September or before that,No,Version 1,No,Suburb,Urban,Urban Core,Downscale,98682.0,1.38074624538422
8352.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,,3.0,I strongly favor my candidate,Getting worse,Worse,Taxes,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,3.0,Government is doing too many things better left to businesses and individuals,Rob McKenna,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",No,Mitt Romney,The economy,No,Yes,Approve,Not so good,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,50010.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,West,Michael Baumgartner,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Washington,Telephone survey,In October,"In October, in September, or before that",Just today or in the last few days or in October,No,Version 1,No,High Density Urban,Urban,Urban Core,Very upscale,98683.0,0.547084033489227
