ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVALLEN,FAVKAINE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,GOVTHH,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSVA12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SENVA12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,VETVOTER,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
38809.0,Legal,Legal in all cases,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Never,Never,All others,Complete,No,Call 2,10.0,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,,,2.0,,,,Barack Obama,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,No,,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,51.0,Barack Obama,,White,White,State questionnaire,White,South,Something else,Other,The rich,Timothy Kaine,Male,White men,Non married men,Suburbs,Suburbs, Virginia,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,,White something else,No,All others,No,All others,Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,20105.0,0.952697038650513
25803.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Never,Never,All others,Complete,No,Call 1,10.0,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,,,2.0,,,,Barack Obama,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,No,,Yes,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,51.0,Barack Obama,,White,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other christian,The rich,Timothy Kaine,Male,White men,Married men,Suburbs,Suburbs, Virginia,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,,White Protestants,No,All others,No,White Protestant non-evangelical,Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,20105.0,0.901699781417847
25298.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,A few times a year,Occasionally,Catholic/Do not attend weekly,Complete,Yes,Call 1,10.0,,,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Favorable,,,,2.0,,,,Barack Obama,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,,Yes,,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The middle class,18-44,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Liberal,51.0,Virgil Goode,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Catholic,Catholic,The rich,Timothy Kaine,Female,Latino women,Married women,Suburbs,Suburbs, Virginia,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,,Non-white,No,All others,No,,Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,20105.0,0.42654550075531
39279.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,Never,Never,All others,Complete,No,Call 2,10.0,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Unfavorable,Favorable,,,,2.0,,,,Barack Obama,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,,No,,No,,,Omit,Omit,The middle class,18-44,18-64,,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Moderate,51.0,Barack Obama,,Black,Black,State questionnaire,Black,South,None,None,The rich,Timothy Kaine,Male,Black men,Non married men,Suburbs,Suburbs, Virginia,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,,Non-white,No,All others,No,,Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,20105.0,1.03300094604492
14389.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,A few times a year,Occasionally,All others,Complete,Yes,Call 1,9.0,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Favorable,,,,3.0,,,,Barack Obama,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,No,,Yes,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The poor,45+,18-64,,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Moderate,109.0,Barack Obama,,Black,Black,State questionnaire,Black,South,Protestant/Other Non-Catholic Christian,Other christian,The rich,Timothy Kaine,Male,Black men,Married men,Suburbs,Suburbs, Virginia,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,,Non-white,No,All others,No,,Suburb,60s Suburbs,Urban Perimeter,Downscale,24153.0,1.00160765647888
38820.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,All others,Complete,,Call 2,9.0,,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,,,3.0,,,,Barack Obama,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,No,,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The poor,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,109.0,Barack Obama,,White,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other christian,The rich,Timothy Kaine,Female,White women,Non married women,Suburbs,Suburbs, Virginia,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,,White Protestants,Yes,All others,,,Suburb,60s Suburbs,Urban Perimeter,Downscale,24153.0,0.826003611087799
39703.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Protestant/Do not attend weekly,Complete,No,Call 2,10.0,,,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Favorable,,,,2.0,,,,Barack Obama,,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,,,No,,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,51.0,Barack Obama,,White,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,The rich,George Allen,Female,White women,Married women,Suburbs,Suburbs, Virginia,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,,White Protestants,No,All others,No,White Protestant non-evangelical,Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,20105.0,0.711681723594666
39845.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,All others,Complete,Yes,Call 2,10.0,,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Favorable,,,,2.0,,,,Barack Obama,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,No,,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,51.0,Mitt Romney,,White,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other christian,The rich,George Allen,Female,White women,Married women,Suburbs,Suburbs, Virginia,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,,White Protestants,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,20105.0,0.767989814281464
58080.0,Omit,Omit,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,All others,All others,Once a week,Weekly,All others,Complete,No,Call 3,9.0,,,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Unfavorable,Favorable,,,,3.0,,,,Barack Obama,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,No,,Yes,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Omit,18-44,18-64,,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,109.0,Barack Obama,,Other,Asian,State questionnaire,Asian,South,Something else,Muslim,The rich,Timothy Kaine,Male,All other races,Married men,Suburbs,Suburbs, Virginia,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,,Non-white,No,All others,No,,Suburb,60s Suburbs,Urban Perimeter,Downscale,24153.0,0.87429678440094
14459.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,More than once a week,Weekly,All others,Complete,Yes,Call 1,9.0,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Omit,Omit,,,,3.0,,,,Barack Obama,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,,No,,No,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Omit,45+,18-64,,Independent/Something else,Black non-Democrat,Black Independent,Something else,All others,Moderate,109.0,Barack Obama,,Black,Black,State questionnaire,Black,South,Protestant/Other Non-Catholic Christian,Other christian,The rich,Timothy Kaine,Female,Black women,Non married women,Suburbs,Suburbs, Virginia,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,,Non-white,No,All others,No,,Suburb,60s Suburbs,Urban Perimeter,Downscale,24153.0,0.946282207965851
24839.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Catholic/Do not attend weekly,Complete,No,Call 1,10.0,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,,,2.0,,,,Mitt Romney,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,No,,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The rich,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,51.0,Mitt Romney,,White,White,State questionnaire,White,South,Catholic,Catholic,The middle class,George Allen,Female,White women,Married women,Suburbs,Suburbs, Virginia,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,,White Catholics,No,All others,No,All others,Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,20105.0,0.767989814281464
57848.0,Omit,Omit,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,More than once a week,Weekly,All others,Complete,Yes,Call 3,9.0,,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,,,,3.0,,,,Mitt Romney,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,No,,Yes,,,Omit,Omit,The rich,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,109.0,Mitt Romney,,White,White,State questionnaire,White,South,,,The middle class,George Allen,Male,White men,Married men,Suburbs,Suburbs, Virginia,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,,,No,White Born-again/Evangelical Christians,,,Suburb,60s Suburbs,Urban Perimeter,Downscale,24153.0,1.18626761436462
63077.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,Once a week,Weekly,Protestant/Attend weekly,Complete,,Call 3,10.0,,,,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Unfavorable,Favorable,,,,2.0,,,,Barack Obama,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,,,,No,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,45+,18-64,,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Moderate,51.0,Barack Obama,,Black,Black,State questionnaire,Black,South,Protestant/Other Non-Catholic Christian,Protestant,The middle class,Timothy Kaine,Female,Black women,Non married women,Suburbs,Suburbs, Virginia,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,,Non-white,No,All others,No,,Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,20105.0,0.975941479206085
16348.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Never,Never,Protestant/Do not attend weekly,Complete,No,Call 1,9.0,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Favorable,,,,3.0,,,,Mitt Romney,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,No,,No,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,109.0,Mitt Romney,,White,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,The middle class,George Allen,Female,White women,Non married women,Suburbs,Suburbs, Virginia,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,,White Protestants,No,All others,No,White Protestant non-evangelical,Suburb,60s Suburbs,Urban Perimeter,Downscale,24153.0,1.01591432094574
26215.0,Illegal,Illegal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Catholic/Do not attend weekly,Complete,No,Call 1,10.0,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,,,2.0,,,,Mitt Romney,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,No,,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,51.0,Mitt Romney,,White,White,State questionnaire,White,South,Catholic,Catholic,The middle class,George Allen,Female,White women,Married women,Suburbs,Suburbs, Virginia,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,,White Catholics,No,All others,No,All others,Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,20105.0,0.767989814281464
38731.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,All others,All others,Never,Never,All others,Complete,No,Call 2,10.0,,,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,,,2.0,,,,Mitt Romney,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,,,,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,45+,18-64,,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Moderate,51.0,Mitt Romney,,Other,Asian,State questionnaire,Asian,South,Something else,Other,The middle class,George Allen,Female,All other races,Married women,Suburbs,Suburbs, Virginia,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,,Non-white,No,All others,No,,Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,20105.0,0.767989814281464
58401.0,Illegal,Illegal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Once a week,Weekly,All others,Complete,Yes,Call 3,9.0,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,,,3.0,,,,Mitt Romney,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,No,,Yes,,,Angry,"Dissatisfied, but not angry or angry",The poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,109.0,Mitt Romney,,White,White,State questionnaire,White,South,,,The middle class,George Allen,Male,White men,Married men,Suburbs,Suburbs, Virginia,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,,,No,White Born-again/Evangelical Christians,,,Suburb,60s Suburbs,Urban Perimeter,Downscale,24153.0,1.07531082630157
37515.0,Illegal,Illegal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,More than once a week,Weekly,All others,Complete,Yes,Call 2,9.0,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Omit,Omit,,,,3.0,,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,,Yes,,Yes,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Omit,18-44,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Moderate,109.0,Mitt Romney,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Protestant/Other Non-Catholic Christian,Other christian,Omit,Timothy Kaine,Female,Latino women,Married women,Suburbs,Suburbs, Virginia,"Increase only on income over $250,000",Election day exit poll,,,,Version 3,,Non-white,No,All others,No,,Suburb,60s Suburbs,Urban Perimeter,Downscale,24153.0,1.23803663253784
58361.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,,Call 3,3.0,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,4.0,,,Barack Obama,Barack Obama,Expand it,Expand it or leave it as is,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,,,Yes,,,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Something else,All others,Conservative,107.0,Barack Obama,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,South,,,,Did not vote,Female,Latino women,,Suburbs,Suburbs, Virginia,Not increase for anyone,Election day exit poll,,,,Version 4,,,No,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,23803.0,1.62253129482269
