ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONFAIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GAY,GEOCODE,GOVTDO10,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,HOUCA12,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMA2,OBAMA4,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PROP30CA,PRSCA12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SENCA12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXDEF,TAXINC12,TEAPARTY12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,TRACK,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
78447.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,,,,,Call 3,51.0,,,,,,,,Is fair to most Americans,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,No,5.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,A Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Only Mitt Romney,No,Yes,Mitt Romney,,,Yes,,,,,Disapprove,Strongly disapprove,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,89.0,No,Mitt Romney,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,,,,,Elizabeth Emken,Male,Latino men,,Suburbs,Suburbs,English,California,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,91910.0,0.740971565246582
35436.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,Call 1,25.0,,,,,Getting worse,Barack Obama,Worse,,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,,,1.0,,,,,,,A Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,The economy,,No,,Yes,Poor,Not so good or poor,,,Omit,Omit,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,114.0,No,Mitt Romney,Shares my values,White,White,National questionnaire,White,West,,,,,Elizabeth Emken,Male,White men,Married men,Suburbs,Suburbs,English,California,No,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Suburb,70s Suburbs,Urban Perimeter,Upscale,93063.0,1.52716588973999
55594.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,Call 2,2.0,,,,,,,,Is fair to most Americans,,College graduate,College graduate,More than High school graduate,White college degree,,,,No,3.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,A Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,47.0,No,Mitt Romney,,White,White,National questionnaire,White,West,,,,,Elizabeth Emken,Female,White women,,Suburbs,Suburbs,English,California,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,94945.0,1.45728707313538
78375.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Not a factor at all,Not important,Not a factor,,Call 3,2.0,,,Yes,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,About the same,,3.0,Government is doing too many things better left to businesses and individuals,,,,,,A Republican candidate,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,,,,Federal budget deficit,,No,Married with children,Yes,,,,,,,,45+,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,47.0,No,Mitt Romney,Is a strong leader,White,White,National questionnaire,White,West,,,,,Elizabeth Emken,Male,White men,Married men,Suburbs,Suburbs,English,California,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,94945.0,1.51616454124451
55551.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,An important factor,Important,Factor,,Call 2,50.0,,,Yes,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,About the same,,5.0,Government is doing too many things better left to businesses and individuals,,,,,,A Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,The economy,,No,Married with children,Yes,,,,,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,85.0,No,Mitt Romney,Has a vision for the future,White,White,National questionnaire,White,West,,,,,Elizabeth Emken,Female,White women,Married women,Suburbs,Suburbs,English,California,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Suburb,70s Suburbs,Urban Perimeter,Downscale,92021.0,0.607746601104736
78340.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,All others,All others,,,,Complete,,,,,Call 3,45.0,Yes,Both regular land-line and cell phone service,No,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Unfavorable,Favorable,,No,5.0,,,,,,,A Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,,,Yes,No,All others,No,,,,,,,The poor,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Moderate,61.0,No,Mitt Romney,,Other,Asian,National questionnaire,Asian,West,Protestant/Other Non-Catholic Christian,Other christian,The middle class,,Elizabeth Emken,Male,All other races,Non married men,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,Non-white,No,,Yes,All men,Working men,,,All others,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,92691.0,0.933075308799744
78329.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,Call 3,50.0,,,,,,,,Is fair to most Americans,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,5.0,,Mitt Romney,Mitt Romney,Mitt Romney,Omit,Omit,A Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,85.0,No,Mitt Romney,,White,White,National questionnaire,White,West,,,,,Elizabeth Emken,Female,White women,,Suburbs,Suburbs,English,California,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Suburb,70s Suburbs,Urban Perimeter,Downscale,92021.0,0.637229204177856
78301.0,Illegal,Illegal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,More than once a week,Weekly,All others,Complete,,,,Yes,Call 3,50.0,,,No,I strongly favor my candidate,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,5.0,,,,,,,A Republican candidate,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,,,No,All others,Yes,,,,,,,,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,85.0,No,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other christian,,No,Elizabeth Emken,Female,White women,Married women,Suburbs,Suburbs,English,California,,,Support,Election day exit poll,,,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,,,,Yes,White Protestant evangelical,,Suburb,70s Suburbs,Urban Perimeter,Downscale,92021.0,0.637229204177856
78299.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,,,,,Call 3,51.0,,,,,Getting worse,Barack Obama,Worse,,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,5.0,,,,,,,A Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,,Federal budget deficit,,Yes,,Yes,Poor,Not so good or poor,,,Angry,"Dissatisfied, but not angry or angry",,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,89.0,No,Mitt Romney,Has a vision for the future,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,,,,,Elizabeth Emken,Female,Latino women,Married women,Suburbs,Suburbs,English,California,No,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,91910.0,0.679246246814728
55456.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,Call 2,25.0,,,,,,,,Is fair to most Americans,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,No,4.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,A Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,15.0,No,Mitt Romney,,White,White,National questionnaire,White,West,,,,,Elizabeth Emken,Male,White men,,Suburbs,Suburbs,English,California,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,Yes,,,,,,,,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,93553.0,0.696498930454254
78212.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,,,,,Call 3,50.0,,,,,,,,Is fair to most Americans,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,No,5.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,A Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Only Mitt Romney,No,Yes,Mitt Romney,,,Yes,,,,,Disapprove,Strongly disapprove,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,85.0,No,Mitt Romney,,Other,White,National questionnaire,Hispanic/Latino,West,,,,,Elizabeth Emken,Male,Latino men,,Suburbs,Suburbs,English,California,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Suburb,70s Suburbs,Urban Perimeter,Downscale,92021.0,0.66297459602356
55373.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,Call 2,25.0,,,,,,,,Is fair to most Americans,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,No,1.0,,Mitt Romney,Mitt Romney,Omit,Repeal all of it,Repeal some of it or repeal all of it,A Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Omit,No,Omit,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,114.0,No,Mitt Romney,,White,White,National questionnaire,White,West,,,,,Elizabeth Emken,Male,White men,,Suburbs,Suburbs,English,California,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Suburb,70s Suburbs,Urban Perimeter,Upscale,93063.0,1.42804026603699
13226.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,24.0,No,Only regular land-line phone service,No,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,No,1.0,,,,,,,A Republican candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,Yes,No,All others,No,,,,,,,Omit,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50115.0,No,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,The middle class,,Elizabeth Emken,Female,White women,Non married women,Suburbs,Suburbs,English,California,,,,Telephone survey,,,,Seriously off on the wrong track,No,Version 5,White Protestants,Yes,,No,"Women, no kids",Non-working women,,,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,93455.0,0.149037003517151
13194.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,10.0,Yes,Both regular land-line and cell phone service,No,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,No,2.0,,,,,,,A Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,,Yes,No,All others,Yes,,,,,,,The poor,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50046.0,No,Mitt Romney,,White,White,National questionnaire,White,West,Catholic,Catholic,The middle class,,Elizabeth Emken,Female,White women,Married women,Suburbs,Suburbs,English,California,,,,Telephone survey,,,,Seriously off on the wrong track,No,Version 5,White Catholics,No,,No,"Women, no kids",Non-working women,,,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,95336.0,0.3523830473423
13174.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,3.0,Yes,Both regular land-line and cell phone service,No,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,No,1.0,,,,,,,A Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,,Yes,No,All others,Yes,,,,,,,Omit,45+,65+,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Liberal,50010.0,No,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,The middle class,,Elizabeth Emken,Male,White men,Married men,Suburbs,Suburbs,English,California,,,,Telephone survey,,,,Seriously off on the wrong track,No,Version 5,White Protestants,No,,No,All men,Non-working men,,,All others,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,95620.0,0.402355492115021
13161.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,Latino 60+,Latino 45-64,,,,Complete,,,,,,42.0,Yes,Both regular land-line and cell phone service,No,,,,,,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Unfavorable,Favorable,,No,5.0,,,,,,,A Republican candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,,,,Yes,Yes,All others,No,,,,,,,The rich,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,All others,,50209.0,No,Mitt Romney,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,Catholic,Catholic,Omit,,Elizabeth Emken,Female,Latino women,Non married women,Suburbs,Suburbs,English,California,,,,Telephone survey,,,,Seriously off on the wrong track,No,Version 5,Non-white,No,,No,"Women, no kids",Non-working women,,,All others,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,92586.0,0.179732248187065
13157.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,39.0,Yes,Both regular land-line and cell phone service,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,No,5.0,,,,,,,A Republican candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,Yes,No,All others,No,,,,,,,The poor,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,50194.0,No,Mitt Romney,,White,White,National questionnaire,White,West,Catholic,Catholic,The middle class,,Elizabeth Emken,Male,White men,Non married men,Suburbs,Suburbs,English,California,,,,Telephone survey,,,,Seriously off on the wrong track,No,Version 5,White Catholics,Yes,,No,All men,Non-working men,,,All others,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,92870.0,0.479353070259094
13151.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,36.0,Yes,Both regular land-line and cell phone service,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,No,5.0,,,,,,,A Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,,Yes,No,All others,Yes,,,,,,,The middle class,45+,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,50179.0,No,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,The middle class,,Elizabeth Emken,Male,White men,Married men,Suburbs,Suburbs,English,California,,,,Telephone survey,,,,Seriously off on the wrong track,No,Version 5,White Protestants,Yes,,No,All men,Non-working men,,,All others,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,92544.0,0.638877391815186
13138.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,25.0,Yes,Both regular land-line and cell phone service,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,No,1.0,,,,,,,A Republican candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,Yes,No,All others,No,,,,,,,The middle class,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,50120.0,No,Mitt Romney,,White,White,National questionnaire,White,West,Jewish,Jewish,The middle class,,Elizabeth Emken,Female,White women,Non married women,Suburbs,Suburbs,English,California,,,,Telephone survey,,,,Seriously off on the wrong track,No,Version 5,White Jewish,Yes,,No,"Women, no kids",Non-working women,,,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,93065.0,0.411683052778244
