ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AKINCOMMENT,AKINCOMMENTIMP,AKINLIB,BACKSIDE,BRNAGAIN,CALL,CDNUM,CHILD12,DESCRIBP12,DESCRIBS10B,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ETHAKIN,ETHMCCAS,ETHMO12,FAVOBAMA2,FAVROMN2,GEOCODE,GOVMO12,GOVTDO10,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,ISSUE12,LATINO,MARCHILD,MARRIED,MCCASLIB,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMO12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SENMO12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
48893.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 2,2.0,No,,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,,,,Favorable,Unfavorable,2.0,Jay Nixon,Government is doing too many things better left to businesses and individuals,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Federal budget deficit,No,All others,No,,Good,Excellent or good,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,79.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Non married women,Suburbs,Suburbs,Missouri,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,63304.0,0.674455404281616
24222.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 1,5.0,Yes,,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Favorable,Unfavorable,3.0,Jay Nixon,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,Married with children,Yes,,Good,Excellent or good,18-44,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,42.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,Claire McCaskill,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,Urban,Urban Core,Very upscale,64114.0,1.19389939308167
24109.0,,,45-65,60+,45+,60+,50-64,60-64,Black 60+,Black 60+,Black 45-64,,,,Complete,,Call 1,1.0,Yes,,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,Favorable,Unfavorable,1.0,Jay Nixon,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",The economy,No,Married with children,Yes,,Good,Excellent or good,45+,18-64,Men with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,80.0,Barack Obama,Shares my values,Black,Black,State questionnaire,Black,Midwest,Claire McCaskill,Male,Black men,Married men,Suburbs,Suburbs,Missouri,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,63074.0,0.682698130607605
68004.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,Call 3,1.0,Yes,,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,Favorable,Unfavorable,1.0,Jay Nixon,Government should do more to solve problems,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",The economy,No,All others,No,,Good,Excellent or good,18-44,18-64,Men with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,101.0,Barack Obama,Shares my values,Black,Black,State questionnaire,Black,Midwest,Claire McCaskill,Male,Black men,Non married men,Suburbs,Suburbs,Missouri,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,60s Suburbs,Urban Perimeter,Very downscale,63133.0,0.867260754108429
26397.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 1,7.0,No,,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,,,,Favorable,Unfavorable,5.0,Jay Nixon,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",The economy,No,All others,Yes,,Good,Excellent or good,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,33.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,Urban,Urban Core,Upscale,65807.0,0.700811386108398
26274.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,Call 1,7.0,Yes,,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,Non white college degree,,,,Favorable,Unfavorable,5.0,Jay Nixon,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",The economy,No,Married with children,Yes,,Good,Excellent or good,18-44,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,33.0,Barack Obama,Shares my values,Black,Black,State questionnaire,Black,Midwest,Claire McCaskill,Female,Black women,Married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,Urban,Urban Core,Upscale,65807.0,0.779343903064728
24344.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 1,3.0,Yes,,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,,,,Favorable,Unfavorable,2.0,Jay Nixon,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,Married with children,Yes,,Good,Excellent or good,18-44,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,51.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,Claire McCaskill,Male,White men,Married men,Suburbs,Suburbs,Missouri,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,63070.0,0.744649648666382
53860.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 2,6.0,No,,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,,,,Favorable,Unfavorable,3.0,Jay Nixon,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,All others,No,,Good,Excellent or good,18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,38.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Non married women,Suburbs,Suburbs,Missouri,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,70s Suburbs,Urban Perimeter,Very upscale,64063.0,0.638865530490875
48764.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,Call 2,1.0,No,,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Favorable,Unfavorable,1.0,Jay Nixon,Government should do more to solve problems,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",The economy,No,All others,Yes,,Good,Excellent or good,45+,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,80.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,Claire McCaskill,Male,White men,Married men,Suburbs,Suburbs,Missouri,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,63074.0,0.613904297351837
49239.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,Call 2,1.0,Yes,,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,Favorable,Unfavorable,1.0,Jay Nixon,Government should do more to solve problems,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",The economy,No,,,,Good,Excellent or good,18-44,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,101.0,Mitt Romney,Shares my values,Black,Black,State questionnaire,Black,Midwest,Claire McCaskill,Female,Black women,,Suburbs,Suburbs,Missouri,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,60s Suburbs,Urban Perimeter,Very downscale,63133.0,1.26383197307587
47202.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,Call 2,4.0,Yes,,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,Favorable,Unfavorable,4.0,Jay Nixon,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",The economy,No,Married with children,Yes,,Good,Excellent or good,18-44,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,4.0,Barack Obama,Shares my values,Black,Black,State questionnaire,Black,Midwest,Claire McCaskill,Female,Black women,Married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Low Density Rural,Urban,Urban Core,Upscale,65202.0,1.61775398254395
26520.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,Call 1,7.0,No,,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Favorable,Unfavorable,5.0,Jay Nixon,Government is doing too many things better left to businesses and individuals,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,All others,Yes,,Good,Excellent or good,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,33.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,Urban,Urban Core,Upscale,65807.0,0.871039927005768
65973.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 3,2.0,Yes,,I like my candidate but with reservations,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Favorable,Unfavorable,1.0,Jay Nixon,Omit,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,All others,No,,Good,Excellent or good,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,94.0,Other,Shares my values,White,White,State questionnaire,White,Midwest,Claire McCaskill,Male,White men,Non married men,Suburbs,Suburbs,Missouri,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,63043.0,0.186691388487816
47427.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,Call 2,7.0,No,,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Favorable,Unfavorable,5.0,Jay Nixon,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",Health care,No,All others,Yes,,Good,Excellent or good,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,33.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,Urban,Urban Core,Upscale,65807.0,0.871039927005768
26811.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 1,7.0,Yes,,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Favorable,Unfavorable,5.0,Jay Nixon,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Health care,No,All others,No,,Good,Excellent or good,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,33.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,Urban,Urban Core,Upscale,65807.0,0.795573830604553
