ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AUTOBAIL12,AUTOHH,BACKSIDE,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LAIDOFF4,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSOH12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SENOH12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNFR12,UNFROBAM,UNFRROMN,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
46672.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,,,Complete,,Call 2,13.0,,,,I strongly favor my candidate,Getting worse,Omit,Worse,Unemployment,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,2.0,,Mitt Romney,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Mitt Romney,The economy,Omit,,Yes,,No,Poor,Not so good or poor,,,,18-44,18-64,,,,,,,,107.0,Mitt Romney,Cares about people like me,Other,White,State questionnaire,Hispanic/Latino,Midwest,,,,Josh Mandel,Male,Latino men,Non married men,Suburbs,Suburbs,Ohio,,Election day exit poll,,,,,,,No,Version 2,,No,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,44481.0,1.5384259223938
19403.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,Complete,,Call 1,1.0,,,,I strongly favor my candidate,Staying about the same,Barack Obama,Good and staying the same,Unemployment,High school graduate,No college degree,High school graduate or less,White no college degree,,,,5.0,,Mitt Romney,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,Health care,Yes,,No,,No,Excellent,Excellent or good,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,52.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Josh Mandel,Female,White women,Non married women,Suburbs,Suburbs,Ohio,,Election day exit poll,,,,,,,No,Version 2,,Yes,,,,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,45239.0,0.968737006187439
42906.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 2,11.0,,,,I strongly favor my candidate,Getting worse,Barack Obama,Worse,Taxes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,Mitt Romney,,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,,No,,Yes,Excellent,Excellent or good,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,104.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Josh Mandel,Male,White men,Married men,Suburbs,Suburbs,Ohio,,Election day exit poll,,,,,,,No,Version 2,,No,,,,Suburb,70s Suburbs,Urban Perimeter,Very upscale,44333.0,0.904956877231598
20465.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 1,8.0,,,,I like my candidate but with reservations,Getting better,Omit,Getting better,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,5.0,,Mitt Romney,,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,Yes,,No,,Yes,Good,Excellent or good,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,7.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Josh Mandel,Female,White women,Married women,Suburbs,Suburbs,Ohio,,Election day exit poll,,,,,,,No,Version 2,,No,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,45013.0,0.738512277603149
23402.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,Complete,,Call 1,15.0,,,,I like my candidate but with reservations,Staying about the same,George W. Bush,Good and staying the same,Taxes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,5.0,,Mitt Romney,,,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,Federal budget deficit,No,,No,,Yes,Good,Excellent or good,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,2.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Josh Mandel,Female,White women,Married women,Rural,Small Cities/Rural,Ohio,,Election day exit poll,,,,,,,Yes,Version 2,,No,,,,Extremely Low Density Rural,Rural,Rural,Downscale,45710.0,0.789095282554626
45893.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,Complete,,Call 2,13.0,,,,I like my candidate but with reservations,Staying about the same,Barack Obama,Good and staying the same,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,Mitt Romney,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,Health care,No,,No,,No,Good,Excellent or good,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,107.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Josh Mandel,Female,White women,Non married women,Suburbs,Suburbs,Ohio,,Election day exit poll,,,,,,,No,Version 2,,Yes,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,44481.0,1.30593144893646
22211.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,Complete,,Call 1,16.0,,,,I strongly favor my candidate,Staying about the same,Barack Obama,Good and staying the same,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,Mitt Romney,,,,,,,,,,Mitt Romney,Health care,No,,No,,No,Good,Excellent or good,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,26.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Josh Mandel,Female,White women,Non married women,Suburbs,Suburbs,Ohio,,Election day exit poll,,,,,,,No,Version 2,,,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,44145.0,0.886569678783417
59973.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,Complete,,Call 3,7.0,,,,I strongly favor my candidate,Staying about the same,Barack Obama,Poor and staying the same,The housing market,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,Federal budget deficit,Yes,,No,,Yes,Not so good,Not so good or poor,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,88.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Josh Mandel,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,Ohio,,Election day exit poll,,,,,,,No,Version 2,,No,,,,Town,Rural,Rural,Downscale,44903.0,1.15866720676422
20041.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,Complete,,Call 1,7.0,,,,I strongly favor my candidate,Getting worse,Barack Obama,Worse,Taxes,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,Federal budget deficit,Yes,,No,,Yes,Not so good,Not so good or poor,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,93.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Josh Mandel,Male,White men,Married men,Suburbs,Suburbs,Ohio,,Election day exit poll,,,,,,,No,Version 2,,No,,,,Suburb,70s Suburbs,Urban Perimeter,Very upscale,44721.0,0.904956877231598
19635.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,Complete,,Call 1,2.0,,,,I like my candidate but with reservations,Getting worse,Barack Obama,Worse,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,,5.0,,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,Federal budget deficit,Yes,,No,,Yes,Not so good,Not so good or poor,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Josh Mandel,Female,White women,Married women,Suburbs,Suburbs,Ohio,,Election day exit poll,,,,,,,No,Version 2,,No,,,,Suburb,60s Suburbs,Urban Perimeter,Upscale,45215.0,0.859760522842407
19182.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,Complete,,Call 1,7.0,,,,I strongly favor my candidate,Getting worse,Barack Obama,Worse,The housing market,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,,Mitt Romney,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,Yes,,No,,Yes,Not so good,Not so good or poor,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,,88.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Josh Mandel,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Ohio,,Election day exit poll,,,,,,,Yes,Version 2,,Yes,,,,Town,Rural,Rural,Downscale,44903.0,1.20693683624268
41839.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,,Call 2,1.0,,,,I strongly favor my candidate,Staying about the same,Barack Obama,Poor and staying the same,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,,Mitt Romney,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,Yes,,No,,No,Not so good,Not so good or poor,,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,49.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Josh Mandel,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,,Election day exit poll,,,,,,,No,Version 2,,Yes,,,,High Density Urban,Urban,Urban Core,Upscale,45211.0,1.01184570789337
19829.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 1,12.0,,,,I like my candidate but with reservations,Staying about the same,George W. Bush,Poor and staying the same,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,Mitt Romney,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,Yes,,No,,Yes,Not so good,Not so good or poor,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,36.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Josh Mandel,Male,White men,Married men,Suburbs,Suburbs,Ohio,,Election day exit poll,,,,,,,No,Version 2,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,43230.0,0.822504162788391
42246.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 2,4.0,,,,I strongly favor my candidate,Getting worse,Barack Obama,Worse,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,Yes,,No,,Yes,Not so good,Not so good or poor,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,90.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Josh Mandel,Male,White men,Married men,Rural,Small Cities/Rural,Ohio,,Election day exit poll,,,,,,,No,Version 2,,No,,,,Low Density Rural,Rural,Rural,Very downscale,44841.0,0.772444784641266
42267.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,Complete,,Call 2,5.0,,,,I dislike the other candidates,Getting worse,Barack Obama,Worse,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,,Mitt Romney,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,Yes,,No,,Yes,Not so good,Not so good or poor,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,55.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Josh Mandel,Male,White men,Married men,Rural,Small Cities/Rural,Ohio,,Election day exit poll,,,,,,,Yes,Version 2,,Yes,,,,Low Density Rural,Rural,Rural,Downscale,43534.0,0.782476544380188
42555.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 2,12.0,,,,I strongly favor my candidate,Getting worse,Barack Obama,Worse,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,Yes,,No,,No,Not so good,Not so good or poor,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,36.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Josh Mandel,Female,White women,Non married women,Suburbs,Suburbs,Ohio,,Election day exit poll,,,,,,,Yes,Version 2,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,43230.0,0.72799289226532
42431.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 2,1.0,,,,I strongly favor my candidate,Getting worse,George W. Bush,Worse,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,Yes,,No,,No,Not so good,Not so good or poor,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,48.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Josh Mandel,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Ohio,,Election day exit poll,,,,,,,Yes,Version 2,,No,,,,Suburb,Urban,Urban Core,Very downscale,45223.0,0.845225393772125
18294.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 1,8.0,,,,I strongly favor my candidate,Staying about the same,Barack Obama,Poor and staying the same,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,,5.0,,Mitt Romney,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,Yes,,,,Yes,Not so good,Not so good or poor,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,12.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Josh Mandel,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Ohio,,Election day exit poll,,,,,,,No,Version 2,,Yes,,,,Suburb,Urban,Urban Core,Upscale,45504.0,0.903921604156494
61363.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,Complete,,Call 3,11.0,,,,I like my candidate but with reservations,Staying about the same,George W. Bush,Poor and staying the same,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,Yes,,No,,Yes,Not so good,Not so good or poor,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,104.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Josh Mandel,Male,White men,Married men,Suburbs,Suburbs,Ohio,,Election day exit poll,,,,,,,No,Version 2,,No,,,,Suburb,70s Suburbs,Urban Perimeter,Very upscale,44333.0,0.943567931652069
7823.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,Complete,,,9.0,,,,I strongly favor my candidate,Staying about the same,Omit,Poor and staying the same,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,Yes,,No,,No,Not so good,Not so good or poor,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50042.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Josh Mandel,Male,White men,Non married men,Suburbs,Suburbs,Ohio,,Telephone survey,,,,,,,No,Version 2,,No,,,,Suburb,60s Suburbs,Urban Perimeter,Upscale,43616.0,4.04754829406738
68142.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 3,16.0,,,,I strongly favor my candidate,Getting worse,Barack Obama,Worse,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,Yes,,No,,Yes,Not so good,Not so good or poor,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,26.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Josh Mandel,Male,White men,Married men,Suburbs,Suburbs,Ohio,,Election day exit poll,,,,,,,Yes,Version 2,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,44145.0,0.960679590702057
23011.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,Complete,,Call 1,1.0,,,,I dislike the other candidates,Getting worse,Barack Obama,Worse,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,,5.0,,Mitt Romney,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,Yes,,No,,No,Not so good,Not so good or poor,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,47.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Josh Mandel,Female,White women,Non married women,Suburbs,Suburbs,Ohio,,Election day exit poll,,,,,,,,Version 2,,Yes,,,,Suburb,70s Suburbs,Urban Perimeter,Very upscale,45233.0,0.738512277603149
