ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BORNUSA,CALL,CDNUM,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,HEALTHCARE12,HEALTHCARE12B,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARCHILD,MARRIED,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSNM12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,SENNM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHITEREL,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
72080.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Not complete,Yes,Call 3,2.0,No,,,,,,,,,,Favorable,Unfavorable,,4.0,,,,,,,,,,,,,,No,All others,No,,,18-44,18-64,Men without children,,,,,,,13.0,Barack Obama,,White,White,State questionnaire,White,West,,,Martin Heinrich,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,,,Low Density Rural,Urban,Urban Core,Upscale,88007.0,0.358447819948196
73362.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,Latino 60+,Latino 45-64,,,,Not complete,Yes,Call 3,1.0,No,,,,,,,,,,Favorable,Unfavorable,,3.0,,,,,,,,,,,,,,Yes,All others,No,,,45+,18-64,Men without children,,,,,,,1.0,Barack Obama,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,,,Heather Wilson,Male,Latino men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,,,Low Density Rural,Urban,Urban Core,Very downscale,87121.0,0.685945749282837
55509.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,Yes,Call 2,1.0,No,,,Omit,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,About the same,3.0,Government is doing too many things better left to businesses and individuals,,Leave it as is,Expand it or leave it as is,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,Foreign policy,Yes,All others,,,,18-44,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Moderate,7.0,Barack Obama,Shares my values,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,,,Heather Wilson,Male,Latino men,,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,,No,High Density Urban,Urban,Urban Core,Very upscale,87112.0,0.647835671901703
73717.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,Yes,Call 3,2.0,No,,,George W. Bush,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,Better today,4.0,Government is doing too many things better left to businesses and individuals,,Leave it as is,Expand it or leave it as is,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,Federal budget deficit,Yes,All others,Yes,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Conservative,13.0,Gary Johnson,Shares my values,Other,Black,State questionnaire,Hispanic/Latino,West,,,Martin Heinrich,Male,Latino men,Married men,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,,No,Low Density Rural,Urban,Urban Core,Upscale,88007.0,0.455356925725937
52593.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,Yes,Call 2,1.0,No,,,Barack Obama,,,College graduate,College graduate,More than High school graduate,Non white college degree,Unfavorable,Omit,Better today,3.0,Government is doing too many things better left to businesses and individuals,,Repeal some of it,Repeal some of it or repeal all of it,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,Federal budget deficit,Yes,All others,No,,,18-44,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,3.0,Gary Johnson,Shares my values,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,,,Heather Wilson,Male,Latino men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,,No,Suburb,Urban,Urban Core,Upscale,87106.0,0.349667549133301
73490.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Yes,Call 3,2.0,No,,,Omit,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,4.0,Government is doing too many things better left to businesses and individuals,,Repeal some of it,Repeal some of it or repeal all of it,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,Federal budget deficit,No,All others,Yes,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,12.0,Barack Obama,Shares my values,White,White,State questionnaire,White,West,,,Martin Heinrich,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,,No,Low Density Rural,Urban,Urban Core,Very upscale,88011.0,0.413168907165527
73788.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,Yes,Call 3,2.0,No,,,Barack Obama,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Favorable,About the same,4.0,Government is doing too many things better left to businesses and individuals,,Repeal all of it,Repeal some of it or repeal all of it,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,Federal budget deficit,Yes,All others,No,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Conservative,12.0,Mitt Romney,Shares my values,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,,,Heather Wilson,Male,Latino men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,,No,Low Density Rural,Urban,Urban Core,Very upscale,88011.0,0.507573902606964
53896.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,Yes,Call 2,1.0,No,,,George W. Bush,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,3.0,Government should do more to solve problems,,Expand it,Expand it or leave it as is,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,The economy,No,All others,Yes,,,18-44,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,2.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,West,,,Heather Wilson,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,,No,High Density Urban,Urban,Urban Core,Very upscale,87109.0,1.17970156669617
71128.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,Yes,Call 3,1.0,Yes,,,George W. Bush,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,Worse today,3.0,Government should do more to solve problems,,Expand it,Expand it or leave it as is,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,No,Married with children,Yes,,,18-44,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,2.0,Barack Obama,Shares my values,White,White,State questionnaire,White,West,,,Martin Heinrich,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,,No,High Density Urban,Urban,Urban Core,Very upscale,87109.0,0.812671005725861
52647.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,Yes,Call 2,1.0,No,,,Barack Obama,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Unfavorable,Favorable,Worse today,3.0,Government should do more to solve problems,,Repeal some of it,Repeal some of it or repeal all of it,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,The economy,Yes,All others,No,,,18-44,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,1.0,Mitt Romney,Shares my values,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,,,Heather Wilson,Female,Latino women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,,No,Low Density Rural,Urban,Urban Core,Very downscale,87121.0,0.943751871585846
32627.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,Yes,Call 1,1.0,No,,,George W. Bush,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Worse today,3.0,Government is doing too many things better left to businesses and individuals,,Repeal some of it,Repeal some of it or repeal all of it,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,The economy,No,All others,No,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,4.0,Gary Johnson,Shares my values,White,White,State questionnaire,White,West,,,Heather Wilson,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,,No,Suburb,Urban,Urban Core,Very upscale,87111.0,0.379216939210892
54878.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,Yes,Call 2,1.0,Yes,,,Barack Obama,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Worse today,3.0,Omit,,Omit,Omit,,,,,,,,,The economy,No,All others,No,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,7.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,West,,,Heather Wilson,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,,,High Density Urban,Urban,Urban Core,Very upscale,87112.0,1.03709483146667
29682.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,All others,All others,,,,Complete,Yes,Call 1,1.0,No,,,George W. Bush,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,Better today,3.0,Government should do more to solve problems,,Expand it,Expand it or leave it as is,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,Health care,No,All others,No,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Liberal,3.0,Other,Shares my values,Other,American Indian,State questionnaire,Other,West,,,Martin Heinrich,Female,All other races,Non married women,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,,No,Suburb,Urban,Urban Core,Upscale,87106.0,0.245933800935745
32095.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,Yes,Call 1,2.0,Yes,,,Barack Obama,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Favorable,Worse today,4.0,Government is doing too many things better left to businesses and individuals,,Repeal all of it,Repeal some of it or repeal all of it,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,Health care,No,All others,No,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,13.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,West,,,Heather Wilson,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,,Yes,Low Density Rural,Urban,Urban Core,Upscale,88007.0,0.364650070667267
5916.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,Yes,,1.0,No,,,Barack Obama,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Omit,Favorable,About the same,3.0,Government is doing too many things better left to businesses and individuals,,Repeal all of it,Repeal some of it or repeal all of it,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,Health care,No,All others,No,,,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50002.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,West,,,Heather Wilson,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Telephone survey,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,,Yes,Suburb,Urban,Urban Core,Very upscale,87111.0,1.45632660388947
53678.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,Yes,Call 2,1.0,No,,,George W. Bush,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,Worse today,3.0,Government should do more to solve problems,,Expand it,Expand it or leave it as is,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,Foreign policy,Yes,All others,No,,,18-44,18-64,Men without children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,2.0,Barack Obama,Is a strong leader,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,,,Heather Wilson,Male,Latino men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,,No,High Density Urban,Urban,Urban Core,Very upscale,87109.0,0.768618583679199
