ID,HOU,SEN,GOV,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND16,ATTEND16B,ATTREL,BACKSIDE,BOYSGIRLS,BREAK18,BREAK18A,BREAK18B,BRNAGAIN,CALL,CDNUM,CHILD18,CHILDBOY,CHILDGIRL,CONTROLHOUSE,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,ELECTSECFOREIGN18,FAVDEM2,FAVPARTY,FAVPELOSI,FAVREP2,FINSIT2,FORTRUMPH,FTVOTER18,GUN16,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVANAUGH18,LATINO,LGBT,MARRIED,MUELLERAPP,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QRACEAK,QRACEHI,QTYPE,RACE,RACE18,RACE18B,RACE2B,RACEAI,RACEFACTOR,REGION,REL5,RELIGN18,RELWHITE,RUSSIA18,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18HOU,TIME18HOUMONTH,TIME18HOUWEEK,TRACK,TRADE18,TRUMP2,TRUMP4,TRUMPFP18,TRUMPIMM,UNITED18,VERSION,VETVOTER,VOTE2016,VOTEISS18,WEIGHT,WHITEREL,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,WPROTBRN,WPROTBRN3
69083.0,The Democratic candidate,The Democratic candidate,,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,A few times a year,A few times a year or less,All others,Complete,"Yes, both boys and girls",,,,No,Call 3,3.0,Yes,Yes,Yes,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,Oppose,Yes,,The Democratic Party,,,,,,,,Health care,,No,,No,,,,45+,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,60.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,,,White,White,,West,Something else,Other,Something else,,Female,White women,Very serious,Serious,Non married women,"Cities 50,000-500,000","Cities over 50,000",, Utah,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,,0.0637381598353386,White something else,,All others,Very important,Important,No,All others
69084.0,The Democratic candidate,The Democratic candidate,,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,A few times a year,A few times a year or less,All others,Complete,"Yes, both boys and girls",,,,No,Call 3,3.0,Yes,Yes,Yes,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,Oppose,Yes,,The Democratic Party,,,,,,,,Health care,,No,,No,,,,45+,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,60.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,,,White,White,,West,Something else,Other,Something else,,Female,White women,Very serious,Serious,Non married women,"Cities 50,000-500,000","Cities over 50,000",, Utah,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,,0.0637381598353386,White something else,,All others,Very important,Important,No,All others
69092.0,The Democratic candidate,,,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,A few times a year,A few times a year or less,Catholic/Do not attend weekly,Complete,"Yes, only boys",,,,No,Call 3,1.0,Yes,Yes,No,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,Support,Yes,,The Democratic Party,,,,,,,,Health care,,No,,Yes,,,,45+,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,110.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,,,White,White,,South,Catholic,Catholic,Catholic,,Male,White men,Very serious,Serious,Married men,Suburbs,Suburbs,, Louisiana,White suburban men,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,,0.958736658096313,White Catholics,,All others,Very important,Important,No,All others
69097.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,Keep it as is,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,All others,All others,,,,Complete,,The most important factor,Important,A factor,,Call 3,3.0,,,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,No,,,,,,,Yes,,,,,,,,,,,,,Oppose,No,,,,,,18-44,18-64,,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,67.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Asian,,,National questionnaire,Asian,,,Non-white,Asian,,West,,,,,Female,All other races,,,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,0.95119297504425,,,,,,,
69100.0,The Democratic candidate,The Democratic candidate,The Republican candidate,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,,Call 3,1.0,,,,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,Favorable,Both parties,,Favorable,Worse,To express opposition to Donald Trump,,,,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",,,No,No,,,Not so good,Not so good or poor,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Liberal,68.0,Moderate/Liberal Republicans,Liberal Independents,White,White,,,National questionnaire,White,,,White,White,,Midwest,,,,,Female,White women,,,,Rural,Small Cities/Rural,, Nebraska,Other,No impact,Election day exit poll,,,,Seriously off on the wrong track,Hurt,,,,,Becoming more divided,Version 4,,,,0.144259080290794,,No,,,,,
69101.0,The Republican candidate,The Republican candidate,,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,,Call 3,3.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,,,,,,,Minor changes,,No,,,,,,,The economy,,No,,,Approve,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,19.0,Moderate/Liberal Republicans,Moderate Independents,White,White,,,National questionnaire,White,Very important,Important,White,White,No group is favored,West,Protestant/Other Non-Catholic Christian,Other Christian,Protestant/Other Non-Catholic Christian,Politically motivated,Female,White women,,,,Suburbs,Suburbs,, Utah,White suburban women,,Election day exit poll,In the last week,In the last month,In the last week,,,,,,About right,,Version 2,,,,0.11751364916563,White Protestants,,,,,,
69110.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,,,,,Call 3,3.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,Favorable,Only Democratic Party,,Unfavorable,About the same,To express opposition to Donald Trump,,,,,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",,,No,No,,,Poor,Not so good or poor,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,67.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,,,National questionnaire,Black,,,Non-white,Black,,West,,,,,Female,Black women,,,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Hurt,Election day exit poll,,,,Seriously off on the wrong track,Hurt,,,,,Becoming more divided,Version 4,,,,1.10995733737946,,No,,,,,
69112.0,The Democratic candidate,,,Keep it as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,Not a factor at all,Not important,Not a factor,,Call 3,1.0,,,,The Democratic Party,Never attended college,No college degree,High school graduate or less,White no college degree,,Yes,,,,,,,Yes,,,,,,,,,,,,,Oppose,No,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,,Independent,,White Independent,Moderate,110.0,Moderate/Liberal Republicans,Moderate Independents,White,White,,,National questionnaire,White,,,White,White,,South,,,,,,,,,,Suburbs,Suburbs,, Louisiana,,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,No difference,,,Version 1,No,Donald Trump,Shouldn't be able to vote will cast ballots,0.501248002052307,,,,,,,
69122.0,The Republican candidate,The Republican candidate,The Republican candidate,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,Call 3,1.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,Unfavorable,Only Republican Party,,Favorable,About the same,Donald Trump was not a factor,,,,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,,No,No,,,Excellent,Excellent or good,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,68.0,Conservative Republicans,Mod./Liberal Republicans,White,White,,,National questionnaire,White,,,White,White,,Midwest,,,,,Female,White women,,,,Rural,Small Cities/Rural,, Nebraska,Other,No impact,Election day exit poll,,,,Generally going in the right direction,No impact,,,,,Becoming more united,Version 4,,,,0.273810923099518,,No,,,,,
69135.0,,The Republican candidate,Other,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,The most important factor,Important,A factor,,Call 3,3.0,,,,Omit,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Yes,,,,,,,No,,,,,,,,,,,,,Support,No,,,,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,67.0,Moderate/Liberal Republicans,Conservative Independents,White,White,,,National questionnaire,White,,,White,White,,West,,,,,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,,Election day exit poll,,,,,,Omit,Omit,The U.S. more safe,,,Version 1,No,Donald Trump,Shouldn't be able to vote will cast ballots,1.8574675321579,,,,,,,
69138.0,The Democratic candidate,,,Overturn it,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,Not a factor at all,Not important,Not a factor,,Call 3,1.0,,,,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,No,,,,,,,Yes,,,,,,,,,,,,,Oppose,No,,,,,,18-44,18-64,,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,Independent Women,All others,Moderate,110.0,Moderate/Liberal Republicans,Moderate Independents,Black,Black,,,National questionnaire,Black,,,Non-white,Black,,South,,,,,Female,Black women,,,,Suburbs,Suburbs,, Louisiana,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,0.313496500253677,,,,,,,
69139.0,The Democratic candidate,,,Overturn it,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,Not a factor at all,Not important,Not a factor,,Call 3,1.0,,,,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,No,,,,,,,Yes,,,,,,,,,,,,,Oppose,No,,,,,,18-44,18-64,,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,Independent Women,All others,Moderate,110.0,Moderate/Liberal Republicans,Moderate Independents,Black,Black,,,National questionnaire,Black,,,Non-white,Black,,South,,,,,Female,Black women,,,,Suburbs,Suburbs,, Louisiana,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,0.313496500253677,,,,,,,
69148.0,The Republican candidate,The Republican candidate,The Republican candidate,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,,Call 3,1.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Unfavorable,Only Republican Party,,Favorable,Better,To express support for Donald Trump,,,,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",,,No,No,,,Good,Excellent or good,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,,68.0,,,White,White,,,National questionnaire,White,,,White,White,,Midwest,,,,,Female,White women,,,,Rural,Small Cities/Rural,, Nebraska,Other,Helped,Election day exit poll,,,,Omit,Helped,,,,,Omit,Version 4,,,,0.273810923099518,,No,,,,,
69149.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 65+,,,,Complete,,,,,,Call 3,3.0,,,,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,Favorable,,,,,,,Major changes,,Yes,,,,,,,Immigration,,Yes,,,Disapprove,,,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,67.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Other,,,National questionnaire,Hispanic/Latino,Very important,Important,Non-white,Hispanic/Latino,Minorities are favored over whites,West,Catholic,Catholic,,Politically motivated,Male,Latino men,,,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,,Election day exit poll,In the last week,In the last month,In the last week,,,,,,Too tough,,Version 2,,,,1.50926077365875,Non-white,,,,,,
69169.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,,,,,Call 3,3.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,Unfavorable,,,,,,,Major changes,,Yes,,,,,,,Health care,,No,,,Approve,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,67.0,Liberal Democrats,Liberal Democrats,Black,Black,,,National questionnaire,Black,Very important,Important,Non-white,Black,Whites are favored over minorities,West,None,None,,Justified,Female,Black women,,,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,,Election day exit poll,Before that,Before that,Before that,,,,,,Too tough,,Version 2,,,,1.10995733737946,Non-white,,,,,,
69179.0,The Republican candidate,The Republican candidate,The Republican candidate,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,A few times a year,A few times a year or less,Protestant/Do not attend weekly,Complete,"Yes, both boys and girls",,,,Yes,Call 3,1.0,Yes,Yes,Yes,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,Oppose,No,,The Republican Party,,,,,,,,Health care,,No,,No,,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,68.0,Independent/Something else,Conservative Republicans,White,White,,,National questionnaire,White,,,White,White,,Midwest,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,Female,White women,Somewhat serious,Serious,Non married women,Rural,Small Cities/Rural,, Nebraska,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,,,Version 3,,,,0.273810923099518,White Protestants,,White Born-again/Evangelical Christians,Somewhat important,Important,Yes,White Protestant evangelical
69186.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,,,,,,Call 3,3.0,,,,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,Favorable,,,,,,,Major changes,,Yes,,,,,,,Health care,,Yes,,,Approve,,,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,67.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,,,National questionnaire,Hispanic/Latino,Very important,Important,Non-white,Hispanic/Latino,Whites are favored over minorities,West,None,None,,Justified,Female,Latino women,,,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,,Election day exit poll,Before that,Before that,Before that,,,,,,Too tough,,Version 2,,,,0.95119297504425,Non-white,,,,,,
