ID,SENMN14,GOVMN14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CONGRESS,CONGRESS4,DAYTONHEALTH,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,LATINO,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,STECMN,STECMN2,TELEPOLL,TRACK,UNIONHH12,VERSION,WHNCLINC,ZIPCODE,WEIGHT
99072.0,Mike McFadden,Jeff Johnson,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,Disapprove,Strongly disapprove,Disapprove,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,4.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Yes,Worried,Somewhat worried,Disapprove,Strongly disapprove,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,66.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,Midwest,No,Male,White men,Married men,Suburbs,Suburbs,Minnesota,Not so good,Not so good or Poor,Election day exit poll,Seriously off on the wrong track,No,Version 1,No,55976.0,0.995185792446136
99079.0,Al Franken,Mark Dayton,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,1.0,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,4.0,,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Yes,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,83.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,Midwest,,Female,White women,Married women,Rural,Small Cities/Rural,Minnesota,,,Election day exit poll,,,Version 2,No,55021.0,0.731952130794525
99083.0,Al Franken,Mark Dayton,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 3,3.0,Disapprove,Strongly disapprove,Approve,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,1.0,Government is doing too many things better left to businesses and individuals,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,No,Worried,Very worried,Approve,Somewhat approve,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Liberal,54.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,Midwest,Yes,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Good,Excellent or Good,Election day exit poll,Seriously off on the wrong track,No,Version 1,No,55442.0,0.891483247280121
99087.0,Mike McFadden,Jeff Johnson,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,6.0,Disapprove,Somewhat disapprove,,High school graduate,No college degree,High school graduate or less,White no college degree,,,3.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,,Worried,Somewhat worried,Disapprove,Strongly disapprove,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,98.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,Midwest,,Male,White men,,Suburbs,Suburbs,Minnesota,,,Election day exit poll,,,Version 1,No,55320.0,1.15124607086182
99094.0,Al Franken,Other,18-29,18-29,18-24,18-44,18-29,18-24,,,,Complete,Call 3,8.0,Approve,Somewhat approve,Disapprove,College graduate,College graduate,More than High school graduate,,Unfavorable,Unfavorable,5.0,Government should do more to solve problems,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999",,No,No,Not worried,Not too worried,Approve,Somewhat approve,18-44,18-64,Independent/Something else,,,Independent,Independent Men,,Conservative,9.0,Moderate/Liberal Republicans,Conservative Independents,,,State questionnaire,,,Midwest,Yes,Male,,Non married men,Rural,Small Cities/Rural,Minnesota,Good,Excellent or Good,Election day exit poll,Generally going in the right direction,Yes,Version 1,No,56601.0,2.29590368270874
99098.0,Al Franken,Mark Dayton,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 3,7.0,Disapprove,Somewhat disapprove,Approve,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,5.0,Government should do more to solve problems,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Yes,Worried,Somewhat worried,Approve,Somewhat approve,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,30.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,Midwest,Yes,Male,White men,Married men,Rural,Small Cities/Rural,Minnesota,Good,Excellent or Good,Election day exit poll,Generally going in the right direction,No,Version 1,No,56308.0,1.02344238758087
99114.0,Al Franken,Mark Dayton,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Call 3,3.0,Disapprove,Strongly disapprove,,College graduate,College graduate,More than High school graduate,Non white college degree,,,1.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",Yes,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Men,Non-White Democrats,Moderate,41.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,American Indian,National questionnaire,Hispanic/Latino,Hispanic/Latino,Midwest,,Male,Latino men,,Suburbs,Suburbs,Minnesota,,,Election day exit poll,,,Version 1,No,55311.0,0.913832724094391
99120.0,Al Franken,Mark Dayton,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,6.0,Disapprove,Somewhat disapprove,Omit,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,3.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",No,No,Worried,Somewhat worried,Disapprove,Somewhat disapprove,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Conservative,99.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Midwest,Omit,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Good,Excellent or Good,Election day exit poll,Seriously off on the wrong track,Yes,Version 1,Yes,56301.0,1.031210064888
99124.0,Mike McFadden,Jeff Johnson,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,1.0,Approve,Somewhat approve,Disapprove,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,4.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Yes,Worried,Somewhat worried,Disapprove,Strongly disapprove,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,66.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,Midwest,Yes,Female,White women,Married women,Suburbs,Suburbs,Minnesota,Good,Excellent or Good,Election day exit poll,Seriously off on the wrong track,No,Version 1,No,55976.0,1.13199245929718
99133.0,Al Franken,Mark Dayton,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,Call 3,3.0,Disapprove,Strongly disapprove,Approve,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,1.0,Government should do more to solve problems,Was about right,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",No,Yes,Worried,Somewhat worried,Approve,Strongly approve,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,54.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,Midwest,Yes,Female,Black women,Married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Good,Excellent or Good,Election day exit poll,Generally going in the right direction,No,Version 1,No,55442.0,0.5805903673172
99135.0,Al Franken,Mark Dayton,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 3,6.0,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Favorable,3.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,98.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,Midwest,No,Male,White men,,Suburbs,Suburbs,Minnesota,,,Election day exit poll,Generally going in the right direction,,Version 4,No,55320.0,0.933376312255859
99143.0,Mike McFadden,Mark Dayton,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,8.0,Approve,Somewhat approve,Approve,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,5.0,Government should do more to solve problems,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,No,Worried,Somewhat worried,Disapprove,Somewhat disapprove,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Liberal,9.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,Midwest,Yes,Female,White women,Non married women,Rural,Small Cities/Rural,Minnesota,Not so good,Not so good or Poor,Election day exit poll,Generally going in the right direction,,Version 1,No,56601.0,1.13603281974792
99164.0,Mike McFadden,Jeff Johnson,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,7.0,Approve,Somewhat approve,Approve,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,5.0,Government should do more to solve problems,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,Yes,Worried,Somewhat worried,Disapprove,Strongly disapprove,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,30.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,Midwest,No,Female,White women,Married women,Rural,Small Cities/Rural,Minnesota,Good,Excellent or Good,Election day exit poll,Generally going in the right direction,No,Version 1,No,56308.0,0.954343795776367
99166.0,Al Franken,Mark Dayton,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 3,1.0,Approve,Somewhat approve,Approve,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Favorable,4.0,Government should do more to solve problems,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Yes,Not worried,Not too worried,Approve,Strongly approve,45+,65+,,,,,,,Moderate,65.0,,,White,White,State questionnaire,White,White,Midwest,Yes,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Good,Excellent or Good,Election day exit poll,Generally going in the right direction,No,Version 1,No,55906.0,0.804747402667999
99170.0,Al Franken,Mark Dayton,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,1.0,Approve,Strongly approve,Approve,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,4.0,Government should do more to solve problems,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,No,Not worried,Not too worried,Approve,Strongly approve,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,66.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,Midwest,Yes,Female,White women,Non married women,Suburbs,Suburbs,Minnesota,Excellent,Excellent or Good,Election day exit poll,Generally going in the right direction,Yes,Version 1,No,55976.0,0.939339876174927
99175.0,Al Franken,Mark Dayton,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Call 3,3.0,Disapprove,Strongly disapprove,Approve,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,1.0,Government should do more to solve problems,Was about right,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",No,Yes,Worried,Somewhat worried,Approve,Strongly approve,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Liberal,54.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Black,Midwest,No,Male,Black men,Married men,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Good,Excellent or Good,Election day exit poll,Generally going in the right direction,No,Version 1,No,55442.0,0.596258103847504
99176.0,Al Franken,Mark Dayton,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Call 3,4.0,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,1.0,,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",No,Yes,,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Liberal,80.0,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,Black,Black,Midwest,,Male,Black men,Married men,"Cities 50,000-500,000","Cities over 50,000",Minnesota,,,Election day exit poll,,,Version 2,No,55106.0,0.877511918544769
99178.0,Mike McFadden,Jeff Johnson,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,6.0,Disapprove,Somewhat disapprove,,College graduate,College graduate,More than High school graduate,White college degree,,,3.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,,Not worried,Not too worried,Disapprove,Somewhat disapprove,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,98.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,Midwest,,Male,White men,,Suburbs,Suburbs,Minnesota,,,Election day exit poll,,,Version 1,No,55320.0,0.985517501831055
