ID,GOVME14,SENME14,@2WAYGOVME,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,EXTREMELEPAGE,FAVDEM2,FAVREP2,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,KNOWGAY,LATINO,MARIJUANALAW,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TRACK,VERSION,WEIGHT,WHNCLINC,WORK,WORKSEX,WRKWOMEN,WRKWOMEN4
93684.0,Paul LePage,Susan Collins,Paul LePage,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,College graduate,College graduate,More than High school graduate,White college degree,No,Omit,Omit,1.0,Government is doing too many things better left to businesses and individuals,Did not go far enough,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Yes,No,Legal,No,Worried,Somewhat worried,Approve,Somewhat approve,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,82.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,East,Yes,Female,White women,Non married women,Suburbs,Suburbs,Maine,Election day exit poll,Seriously off on the wrong track,Version 1,1.13567543029785,No,Yes,Working women,Working women,Working women
80166.0,Paul LePage,Susan Collins,Paul LePage,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,2.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,No,Unfavorable,Favorable,2.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Yes,No,Legal,No,Worried,Very worried,Disapprove,Strongly disapprove,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,24.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,East,No,Male,White men,Non married men,Suburbs,Suburbs,Maine,Election day exit poll,Seriously off on the wrong track,Version 1,0.862855613231659,No,Yes,Working men,All others,Working men
66648.0,Paul LePage,Susan Collins,Paul LePage,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,2.0,College graduate,College graduate,More than High school graduate,White college degree,No,Unfavorable,Favorable,2.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Yes,No,Illegal,Yes,Worried,Somewhat worried,Disapprove,Strongly disapprove,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,76.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,East,Yes,Female,White women,Married women,Rural,Small Cities/Rural,Maine,Election day exit poll,Seriously off on the wrong track,Version 1,0.785780727863312,No,Yes,Working women,Working women,Working women
60843.0,Paul LePage,Susan Collins,Paul LePage,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,1.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,No,Unfavorable,Favorable,1.0,Government should do more to solve problems,Went too far,,,,,,,,Yes,No,Legal,Yes,Worried,Very worried,Disapprove,Strongly disapprove,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,9.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,East,Yes,Female,White women,Married women,Suburbs,Suburbs,Maine,Election day exit poll,Seriously off on the wrong track,Version 1,1.41826283931732,,Yes,Working women,Working women,Working women
95596.0,Paul LePage,Susan Collins,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,2.0,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,No,,,Worried,Very worried,Approve,Somewhat approve,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,46.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,East,,Female,White women,,Suburbs,Suburbs,Maine,Election day exit poll,,Version 1,0.86325204372406,No,,,,
93664.0,Paul LePage,Susan Collins,Paul LePage,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,2.0,High school graduate,No college degree,High school graduate or less,White no college degree,No,Favorable,Favorable,2.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Yes,No,Legal,Yes,Not worried,Not too worried,Approve,Somewhat approve,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,96.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,East,Yes,Male,White men,Married men,Rural,Small Cities/Rural,Maine,Election day exit poll,Generally going in the right direction,Version 1,0.986120700836182,Yes,Yes,Working men,All others,Working men
60834.0,Paul LePage,Susan Collins,Paul LePage,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,1.0,Postgraduate study,College graduate,More than High school graduate,White college degree,No,Unfavorable,Favorable,1.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Yes,No,Illegal,Yes,Worried,Somewhat worried,Disapprove,Strongly disapprove,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,82.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,East,Yes,Female,White women,Married women,Suburbs,Suburbs,Maine,Election day exit poll,Seriously off on the wrong track,Version 1,1.34482097625732,No,Yes,Working women,Working women,Working women
72839.0,Paul LePage,Susan Collins,Paul LePage,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 2,1.0,College graduate,College graduate,More than High school graduate,White college degree,No,Unfavorable,Favorable,1.0,Government should do more to solve problems,Was about right,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Yes,No,Legal,No,Worried,Somewhat worried,Disapprove,Somewhat disapprove,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Liberal,72.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,East,Yes,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Maine,Election day exit poll,Seriously off on the wrong track,Version 1,0.596161723136902,No,Yes,Working women,Working women,Working women
62756.0,Paul LePage,Susan Collins,Paul LePage,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,1.0,College graduate,College graduate,More than High school graduate,White college degree,No,Unfavorable,Unfavorable,1.0,Government is doing too many things better left to businesses and individuals,Was about right,,,,,,,,No,No,Illegal,Yes,Worried,Somewhat worried,Approve,Somewhat approve,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,72.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,East,Yes,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Maine,Election day exit poll,Seriously off on the wrong track,Version 1,0.636654734611511,No,Yes,Working men,All others,Working men
93320.0,Paul LePage,Susan Collins,Omit,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,College graduate,College graduate,More than High school graduate,White college degree,No,Unfavorable,Unfavorable,1.0,Government is doing too many things better left to businesses and individuals,Was about right,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Yes,No,Legal,Yes,Worried,Somewhat worried,Disapprove,Somewhat disapprove,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,82.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,East,Yes,Male,White men,Married men,Suburbs,Suburbs,Maine,Election day exit poll,Generally going in the right direction,Version 1,1.27904653549194,No,Yes,Working men,All others,Working men
94651.0,Paul LePage,Susan Collins,Paul LePage,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 3,2.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,No,Unfavorable,Unfavorable,2.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Yes,No,Legal,Yes,Worried,Somewhat worried,Disapprove,Somewhat disapprove,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,92.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,East,Yes,Male,White men,Married men,Rural,Small Cities/Rural,Maine,Election day exit poll,Seriously off on the wrong track,Version 1,1.07553553581238,No,Yes,Working men,All others,Working men
95961.0,Paul LePage,Susan Collins,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 3,2.0,High school graduate,No college degree,High school graduate or less,White no college degree,,,,2.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,No,,No,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,46.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,East,,Female,White women,Non married women,Suburbs,Suburbs,Maine,Election day exit poll,,Version 2,1.0222282409668,No,Yes,Working women,Working women,Working women
94478.0,Paul LePage,Susan Collins,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,2.0,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,No,,,Worried,Very worried,Disapprove,Strongly disapprove,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,46.0,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,East,,Male,White men,,Suburbs,Suburbs,Maine,Election day exit poll,,Version 1,0.972231686115265,No,,,,
91692.0,Paul LePage,Susan Collins,Paul LePage,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,2.0,College graduate,College graduate,More than High school graduate,White college degree,No,Unfavorable,Unfavorable,2.0,Government is doing too many things better left to businesses and individuals,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Yes,No,Legal,Yes,Worried,Somewhat worried,Disapprove,Somewhat disapprove,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Moderate,22.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,East,Yes,Female,White women,Married women,Rural,Small Cities/Rural,Maine,Election day exit poll,Seriously off on the wrong track,Version 1,1.07527887821198,No,Yes,Working women,Working women,Working women
91687.0,Paul LePage,Susan Collins,Paul LePage,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,2.0,College graduate,College graduate,More than High school graduate,White college degree,No,Unfavorable,Unfavorable,2.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Yes,No,Legal,No,Worried,Somewhat worried,Approve,Somewhat approve,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,65.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,East,Yes,Female,White women,Non married women,Rural,Small Cities/Rural,Maine,Election day exit poll,Generally going in the right direction,Version 1,0.806459188461304,No,Yes,Working women,Working women,Working women
66579.0,Paul LePage,Susan Collins,Paul LePage,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,2.0,College graduate,College graduate,More than High school graduate,White college degree,No,Unfavorable,Favorable,2.0,Government should do more to solve problems,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,No,Illegal,Yes,Worried,Very worried,Disapprove,Strongly disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,76.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,East,No,Female,White women,Married women,Rural,Small Cities/Rural,Maine,Election day exit poll,Seriously off on the wrong track,Version 1,0.785780727863312,No,Yes,Working women,Working women,Working women
62715.0,Paul LePage,Susan Collins,Paul LePage,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,1.0,College graduate,College graduate,More than High school graduate,White college degree,No,Unfavorable,Favorable,1.0,Government is doing too many things better left to businesses and individuals,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",No,No,Illegal,Yes,Worried,Very worried,Disapprove,Strongly disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,114.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,East,No,Male,White men,Married men,Suburbs,Suburbs,Maine,Election day exit poll,Seriously off on the wrong track,Version 1,1.30841398239136,No,Yes,Working men,All others,Working men
64630.0,Paul LePage,Susan Collins,Paul LePage,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,1.0,College graduate,College graduate,More than High school graduate,White college degree,No,Unfavorable,Favorable,1.0,Government is doing too many things better left to businesses and individuals,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,No,Illegal,Yes,Not worried,Not at all worried,Disapprove,Strongly disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,88.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,East,Yes,Male,White men,Married men,Suburbs,Suburbs,Maine,Election day exit poll,Seriously off on the wrong track,Version 1,1.49222099781036,No,No,Non-working men,All others,Non-working men
