ID,SENNH14,GOVNH14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BROWNCARPET,CALL,CDNUM,CONTACTBROWN,CONTACTNH14,CONTACTSHAHEEN,DEMPRIM2016,DEMPRIM2016DEMSONLY,ECONBETT,ECONDIR,ECONFAIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOLLOW14,FOLLOW14B,FOROBAMAS,GEOCODE,GOPPRIM2016,GOPPRIM2016REPSONLY,GOVTDO10,HEALTHCARE14,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARIJUANALAW,MARRIED,MATONH,NEC,NEC2,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PTYIMPT14,PTYIMPT14B,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,REL5,RELIGN10,RELWHITE,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SHAHEENTOOCLOSE,SIZEPLAC,SIZEPLC3,STANUM,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNFAIRBROWN14,UNFAIRNH14,UNFAIRSHAHEEN,VERSION,WHNCLINC,ZIPCODE,WEIGHT
86940.0,Scott Brown,Walt Havenstein,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,All others,All others,Not complete,,Call 3,1.0,,,,,,,,,,,,,,,,,,2.0,,,Omit,,,,,,,,,,,,No,,,,,,,,,,,,18-44,18-64,,,,,,,,65.0,,,,,Other,Asian,State questionnaire,Asian,Asian,,,East,,,,,Male,All other races,,,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,,,Election day exit poll,,,In the last three days,In the last month,In the last week,In the last three days,Omit,,,,Version 1,,3103.0,0.978504717350006
74784.0,Scott Brown,Walt Havenstein,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,1.0,Yes,Only Scott Brown,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,Extremely closely,Extremely or very closely,To express opposition to Barack Obama,2.0,,,,Went too far,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,,No,,,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,2.0,Moderate/Liberal Republicans,Moderate Independents,,,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",East,,,,,Male,White men,Non married men,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,,,,,,,,Scott Brown did not,Only Jeanne Shaheen,Jeanne Shaheen did,Version 2,No,3031.0,0.913824260234833
56808.0,Scott Brown,Walt Havenstein,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 1,1.0,,,,Someone else,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,,,2.0,Chris Christie,Chris Christie,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,Legal,Yes,,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,2.0,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,East,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,Yes,Female,White women,Married women,Not often enough,Suburbs,Suburbs,New Hampshire,Neutral,Neutral,Election day exit poll,,,,,,,,,,,Version 3,No,3031.0,0.82113379240036
62628.0,Scott Brown,Walt Havenstein,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,1.0,Yes,Both of them,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,Extremely closely,Extremely or very closely,To express opposition to Barack Obama,5.0,,,,Went too far,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Illegal immigration,No,,No,,,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,31.0,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",East,,,,,Male,White men,Non married men,,Rural,Small Cities/Rural,New Hampshire,,,Election day exit poll,,,,,,,,Scott Brown did,Both of them,Jeanne Shaheen did,Version 2,No,3882.0,1.45334947109222
58578.0,Scott Brown,Walt Havenstein,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 1,2.0,,,,Someone else,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,,,4.0,Someone else,,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,No,Illegal,No,,,,,,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,71.0,Moderate/Liberal Republicans,Moderate Independents,Very important,Important,White,White,State questionnaire,White,White,,,East,Something else,Other,Something else,Yes,Male,White men,Non married men,Too often,Suburbs,Suburbs,New Hampshire,Somewhat support,Support,Election day exit poll,,,,,,,,,,,Version 3,No,3055.0,0.691992461681366
58576.0,Scott Brown,Walt Havenstein,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,2.0,,,,,,Getting worse,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,4.0,,,,Did not go far enough,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Health care,No,,No,,Not so good,Not so good or poor,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,103.0,Independent/Something else,Conservative Republicans,,,White,White,National questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",East,,,,,Male,White men,Non married men,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,,,,,,,,,,,Version 2,Yes,3079.0,1.52445209026337
58574.0,Scott Brown,Walt Havenstein,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,2.0,,,,,,Getting worse,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,4.0,,,,Did not go far enough,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Health care,No,,No,,Not so good,Not so good or poor,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,103.0,Independent/Something else,Conservative Republicans,,,White,White,National questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",East,,,,,Male,White men,Non married men,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,,,,,,,,,,,Version 2,Yes,3079.0,1.52445209026337
58572.0,Scott Brown,Walt Havenstein,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Not complete,,Call 1,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,No,,,,,,,,,,,,45+,65+,,,,,,,,74.0,,,,,White,White,National questionnaire,White,White,,,East,,,,,Male,White men,,,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,,,Election day exit poll,,,,,,,,,,,Version 3,,3064.0,1.09174358844757
58568.0,Scott Brown,Walt Havenstein,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,1.0,Yes,Both of them,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,Very closely,Extremely or very closely,To express opposition to Barack Obama,4.0,,,,Went too far,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Foreign policy,No,,Yes,,,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,26.0,Moderate/Liberal Republicans,Conservative Independents,,,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",East,,,,,Male,White men,Married men,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,,,,,,,,Scott Brown did,Both of them,Jeanne Shaheen did,Version 2,No,3038.0,1.28013944625854
62614.0,Scott Brown,Walt Havenstein,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 1,2.0,,,,Omit,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,,,3.0,Chris Christie,Chris Christie,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,No,Illegal,Yes,,,,,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,83.0,Conservative Republicans,Mod./Liberal Republicans,Very important,Important,White,White,State questionnaire,White,White,,,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Yes,Female,White women,Married women,Too often,Rural,Small Cities/Rural,New Hampshire,Neutral,Neutral,Election day exit poll,,,,,,,,,,,Version 3,No,3257.0,0.836319267749786
60711.0,Scott Brown,Walt Havenstein,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,1.0,No,Neither of them,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Somewhat closely,Somewhat or not too closely,To express opposition to Barack Obama,2.0,,,,Omit,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,No,,No,,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,70.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",East,,,,,Female,White women,Non married women,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,,,,,,,,Scott Brown did not,Only Jeanne Shaheen,Jeanne Shaheen did,Version 2,Yes,3054.0,1.32231056690216
62605.0,Scott Brown,Walt Havenstein,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,2.0,No,Neither of them,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Extremely closely,Extremely or very closely,To express opposition to Barack Obama,3.0,,,,Went too far,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Foreign policy,No,,Yes,,,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,109.0,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",East,,,,,Male,White men,Married men,,Rural,Small Cities/Rural,New Hampshire,,,Election day exit poll,,,,,,,,Scott Brown did not,Only Jeanne Shaheen,Jeanne Shaheen did,Version 2,No,3446.0,0.906549274921417
94994.0,Scott Brown,Walt Havenstein,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 3,1.0,No,Neither of them,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,Not too closely,Somewhat or not too closely,Barack Obama was not a factor,2.0,,,,Went too far,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Omit,No,,Yes,,,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,2.0,Conservative Republicans,Mod./Liberal Republicans,,,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",East,,,,,Male,White men,Married men,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,,,,,,,,Scott Brown did not,Only Jeanne Shaheen,Jeanne Shaheen did,Version 2,No,3031.0,0.825806081295013
86890.0,Scott Brown,Walt Havenstein,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 3,1.0,,,,Hillary Clinton,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,,,4.0,Jeb Bush,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,Illegal,Yes,,,,,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,5.0,Moderate/Liberal Republicans,Moderate Independents,Very important,Important,White,White,State questionnaire,White,White,,,East,Catholic,Catholic,Catholic,Yes,Male,White men,Married men,Too often,Suburbs,Suburbs,New Hampshire,Neutral,Neutral,Election day exit poll,,,,,,,,,,,Version 3,No,3032.0,0.982418119907379
58546.0,Scott Brown,Walt Havenstein,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,2.0,,,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,2.0,,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,No,,No,,,,,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Liberal,74.0,Conservative Republicans,Mod./Liberal Republicans,,,White,White,National questionnaire,White,White,,,East,Catholic,Catholic,Catholic,,Male,White men,Non married men,,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,,,Election day exit poll,,,,,,,,,,,Version 3,No,3064.0,1.20810663700104
88180.0,Scott Brown,Walt Havenstein,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,1.0,,,,,,Getting worse,Worse,Is fair to most Americans,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,2.0,,,Government is doing too many things better left to businesses and individuals,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,,No,,,I moved to New Hampshire from Massachusetts,Not so good,Not so good or poor,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,65.0,Moderate/Liberal Republicans,Conservative Independents,,,White,White,State questionnaire,White,White,,,East,,,,,Male,White men,,,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,Yes,3103.0,0.978504717350006
88179.0,Scott Brown,Walt Havenstein,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 3,1.0,,,,Someone else,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,,,5.0,Someone else,Someone else,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,No,Legal,No,,,,,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,89.0,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,East,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,Yes,Female,White women,Non married women,Too often,Rural,Small Cities/Rural,New Hampshire,Strongly support,Support,Election day exit poll,,,,,,,,,,,Version 3,No,3814.0,1.42262125015259
62592.0,Scott Brown,Walt Havenstein,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 1,1.0,,,,Hillary Clinton,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,,,2.0,Rand Paul,Rand Paul,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,No,Legal,No,,,,,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,70.0,Independent/Something else,Conservative Republicans,Not too important,Not important,White,White,State questionnaire,White,White,,,East,Catholic,Catholic,Catholic,Yes,Female,White women,Non married women,Too often,Suburbs,Suburbs,New Hampshire,Somewhat support,Support,Election day exit poll,,,,,,,,,,,Version 3,No,3054.0,1.32231056690216
74738.0,Scott Brown,Walt Havenstein,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 2,2.0,,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,4.0,,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,,No,,,,,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,103.0,Conservative Republicans,Mod./Liberal Republicans,,,White,White,National questionnaire,White,White,,,East,Catholic,Catholic,Catholic,,Male,White men,Non married men,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,,,,,,,,,,,Version 3,No,3079.0,1.6323527097702
