ID,SENGA14,GOVGA14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BORNINGA14,BRNAGAIN,CALL,CDNUM,CONTACTGA14,CONTACTNUNN,CONTACTPERDUE,ECONBETT,ECONDIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,JOBSIT,LATINO,MARIJUANALAW,MARRIED,MINWAGE14,MOVETOGA14,MOVETOGA10YR,NEC,NEC2,NECWORR2,NECWORRY,NUNNLIB,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PERDUECONSRV,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PTYIMPT14,PTYIMPT14B,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,RUNOFFGA14,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,VERSION,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
983.0,David Perdue,Nathan Deal,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,All others,All others,Once a week,Weekly,Complete,,Yes,,,,,,,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Unfavorable,Favorable,,5.0,,,,,,,,,,,,About the same,No,Legal,,,,,,,,,Not liberal enough,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,All others,About right,Liberal,,Conservative Republicans,Mod./Liberal Republicans,Very important,Important,Other,American Indian,State questionnaire,Other,American Indian,,,South,David Perdue,Yes,Female,All other races,,Rural,Small Cities/Rural, Georgia,Both Tea Party supporter and born-again,Somewhat support,Support,Telephone survey,,,,,,,,Version 3,No,All others,31792.0,4.73752117156982
982.0,David Perdue,Nathan Deal,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,A few times a month,Occasionally,Complete,,No,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,2.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,Worse today,No,Legal,,,,,,,,,Too liberal,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,About right,Conservative,,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Male,White men,,Suburbs,Suburbs, Georgia,Tea Party supporter and not born-again,Strongly support,Support,Telephone survey,,,,,,,,Version 3,Yes,All others,30290.0,3.03798246383667
979.0,David Perdue,Nathan Deal,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,A few times a year,Occasionally,Complete,,Yes,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,Worse today,No,Illegal,,,,,,,,,Too liberal,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,About right,Conservative,,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Male,White men,,Suburbs,Suburbs, Georgia,Both Tea Party supporter and born-again,Somewhat support,Support,Telephone survey,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,30047.0,2.3737473487854
976.0,David Perdue,Nathan Deal,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,A few times a month,Occasionally,Complete,,Yes,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,4.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,Better today,No,Illegal,,,,,,,,,Too liberal,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,About right,Conservative,,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Female,White women,,Suburbs,Suburbs, Georgia,Both Tea Party supporter and born-again,Strongly support,Support,Telephone survey,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,30180.0,3.11500334739685
944.0,David Perdue,Nathan Deal,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,All others,All others,Never,Never,Complete,,No,,9.0,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Unfavorable,Favorable,,1.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,Better today,No,Illegal,,,,,,,,,Too liberal,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent,Independent Men,All others,Not liberal enough,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Very important,Important,Other,Other,State questionnaire,Other,Other,,,South,David Perdue,No,Male,All other races,,"Cities 10,000-50,000",Small Cities/Rural, Georgia,Tea Party supporter and not born-again,Strongly support,Support,Telephone survey,,,,,,,,Version 3,No,All others,30506.0,3.18218350410461
971.0,David Perdue,Nathan Deal,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete,,Yes,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,5.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,Worse today,No,Illegal,,,,,,,,,Too liberal,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Not liberal enough,Conservative,,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Male,White men,,Rural,Small Cities/Rural, Georgia,Both Tea Party supporter and born-again,Strongly support,Support,Telephone survey,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,31546.0,3.42017436027527
85160.0,David Perdue,Nathan Deal,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,Moved to Georgia,,Call 3,8.0,,,,Staying about the same,Poor and staying the same,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,,No,,,Oppose,Less than 10 years,Less than 10 years,Not so good,Not so good or poor,Worried,Somewhat worried,,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,Conservative,117.0,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,,,South,David Perdue,,Male,White men,,Suburbs,Suburbs, Georgia,,,,Election day exit poll,Very worried,Very or somewhat worried,,,,,Seriously off on the wrong track,Version 1,No,,31047.0,1.36849701404572
938.0,David Perdue,Nathan Deal,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,A few times a year,Occasionally,Complete,,No,,10.0,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,1.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,About the same,No,Illegal,,,,,,,,,Too liberal,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,About right,Conservative,,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,Yes,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Georgia,Tea Party supporter and not born-again,Somewhat support,Support,Telephone survey,,,,,,,,Version 3,No,All others,30605.0,0.581169188022614
964.0,David Perdue,Nathan Deal,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Omit,Omit,Complete,,,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,1.0,,,,,,,,,,,,Better today,No,Legal,,,,,,,,,Not liberal enough,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,About right,Conservative,,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Female,White women,,Rural,Small Cities/Rural, Georgia,,Neutral,Neutral,Telephone survey,,,,,,,,Version 3,,All others,30546.0,1.67720592021942
932.0,David Perdue,Nathan Deal,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Never,Never,Complete,,Yes,,9.0,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,1.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,Worse today,No,Legal,,,,,,,,,Too liberal,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,About right,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Male,White men,,Rural,Small Cities/Rural, Georgia,Both Tea Party supporter and born-again,Strongly support,Support,Telephone survey,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,30548.0,2.41241383552551
962.0,David Perdue,Nathan Deal,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete,,Yes,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,1.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,About the same,No,Illegal,,,,,,,,,Omit,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,About right,Conservative,,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Male,White men,,Suburbs,Suburbs, Georgia,Both Tea Party supporter and born-again,Strongly support,Support,Telephone survey,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,30157.0,3.42459750175476
930.0,David Perdue,Nathan Deal,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,,Yes,,9.0,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Unfavorable,,1.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,About the same,No,Illegal,,,,,,,,,Omit,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,About right,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Male,White men,,Rural,Small Cities/Rural, Georgia,Born-again but not Tea Party supporter,Neutral,Neutral,Telephone survey,,,,,,,,Version 3,Yes,White Born-again/Evangelical Christians,30567.0,1.80826115608215
959.0,David Perdue,Nathan Deal,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a month,Occasionally,Complete,,Yes,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,2.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,Better today,No,Legal,,,,,,,,,Too liberal,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,About right,Conservative,,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Male,White men,,Suburbs,Suburbs, Georgia,Both Tea Party supporter and born-again,Somewhat support,Support,Telephone survey,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,30269.0,1.40453135967255
958.0,David Perdue,Nathan Deal,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a year,Occasionally,Complete,,Yes,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,5.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,Worse today,No,Illegal,,,,,,,,,Too liberal,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Not liberal enough,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Female,White women,,Rural,Small Cities/Rural, Georgia,Both Tea Party supporter and born-again,Somewhat support,Support,Telephone survey,,,,,,,,Version 3,Yes,White Born-again/Evangelical Christians,30401.0,1.04214000701904
956.0,David Perdue,Nathan Deal,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,Complete,,No,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,,4.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,Worse today,No,Legal,,,,,,,,,Too liberal,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,About right,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Somewhat important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,Yes,Male,White men,,Suburbs,Suburbs, Georgia,Tea Party supporter and not born-again,Somewhat support,Support,Telephone survey,,,,,,,,Version 3,No,All others,31030.0,4.97146940231323
955.0,David Perdue,Nathan Deal,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a month,Occasionally,Complete,,No,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,5.0,,,,,,,,,,,,Worse today,No,Omit,,,,,,,,,Omit,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,About right,Conservative,,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Female,White women,,Suburbs,Suburbs, Georgia,,Omit,Omit,Telephone survey,,,,,,,,Version 3,,All others,31553.0,3.05128860473633
954.0,David Perdue,Nathan Deal,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a year,Occasionally,Complete,,Yes,,8.0,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,5.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,About the same,No,Illegal,,,,,,,,,Omit,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,About right,Moderate,,Conservative Republicans,Mod./Liberal Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Male,White men,,Rural,Small Cities/Rural, Georgia,,Omit,Omit,Telephone survey,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,31792.0,0.640910804271698
953.0,David Perdue,Nathan Deal,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete,,Yes,,2.0,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,4.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,Worse today,No,Legal,,,,,,,,,Too liberal,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Omit,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,Yes,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Georgia,Both Tea Party supporter and born-again,Strongly support,Support,Telephone survey,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,31907.0,1.11858153343201
950.0,David Perdue,Nathan Deal,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,,Yes,,9.0,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,1.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,Better today,No,Legal,,,,,,,,,Omit,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,About right,Conservative,,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural, Georgia,,Omit,Omit,Telephone survey,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,30506.0,1.69758224487305
